대한화섬(003830),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-09-28,108000,108000,104500,105500,225,140104.0,1328000.0
2016-09-29,105500,106000,105000,106000,584,140768.0,1328000.0
2016-09-30,104500,105000,104000,105000,980,139440.0,1328000.0
2016-10-04,104500,105500,104500,105500,674,140104.0,1328000.0
2016-10-05,104500,105500,104500,105500,280,140104.0,1328000.0
2016-10-06,105500,106500,105000,106000,364,140768.0,1328000.0
2016-10-07,105000,106000,105000,106000,535,140768.0,1328000.0
2016-10-10,105000,105500,105000,105500,364,140104.0,1328000.0
2016-10-11,105500,106000,105500,105500,251,140104.0,1328000.0
2016-10-12,106000,107000,104500,105500,623,140104.0,1328000.0
2016-10-13,105500,106500,105000,105500,305,140104.0,1328000.0
2016-10-14,105500,107500,105500,105500,742,140104.0,1328000.0
2016-10-17,105500,107500,105500,107500,145,142760.0,1328000.0
2016-10-18,107500,107500,107500,107500,5,142760.0,1328000.0
2016-10-19,104000,109000,104000,107500,254,142760.0,1328000.0
2016-10-20,105000,107500,105000,107000,590,142096.0,1328000.0
2016-10-21,107500,108000,106000,107000,264,142096.0,1328000.0
2016-10-24,107500,108500,105500,105500,76,140104.0,1328000.0
2016-10-25,108500,108500,105500,106500,349,141432.0,1328000.0
2016-10-26,105500,106500,105500,106500,375,141432.0,1328000.0
2016-10-27,106000,107500,106000,107500,197,142760.0,1328000.0
2016-10-28,107500,107500,105000,106500,350,141432.0,1328000.0
2016-10-31,106000,106000,104500,106000,265,140768.0,1328000.0
2016-11-01,105000,108500,105000,108500,465,144088.0,1328000.0
2016-11-02,116500,116500,106000,107000,281,142096.0,1328000.0
2016-11-03,107000,110000,107000,109500,114,145416.0,1328000.0
2016-11-04,110500,110500,107000,109000,71,144752.0,1328000.0
2016-11-07,109000,109000,104500,106500,1225,141432.0,1328000.0
2016-11-08,105500,106500,105000,106500,1352,141432.0,1328000.0
2016-11-09,106500,108000,101500,105000,389,139440.0,1328000.0
2016-11-10,105000,109500,105000,106000,178,140768.0,1328000.0
2016-11-11,107500,109000,105500,107500,169,142760.0,1328000.0
2016-11-14,108500,109000,105000,106500,892,141432.0,1328000.0
2016-11-15,107000,107000,105000,105500,292,140104.0,1328000.0
2016-11-16,107000,107000,105500,106000,190,140768.0,1328000.0
2016-11-17,105500,108000,105000,106000,293,140768.0,1328000.0
2016-11-18,106500,106500,104500,105500,401,140104.0,1328000.0
2016-11-21,105000,105000,103000,105000,557,139440.0,1328000.0
2016-11-22,105000,105500,103500,104000,1977,138112.0,1328000.0
2016-11-23,104000,105500,104000,105000,313,139440.0,1328000.0
2016-11-24,106500,106500,104000,105000,607,139440.0,1328000.0
2016-11-25,105500,106000,104500,106000,8,140768.0,1328000.0
2016-11-28,104500,105000,104000,105000,195,139440.0,1328000.0
2016-11-29,105000,105000,104000,104500,700,138776.0,1328000.0
2016-11-30,103000,105000,103000,104000,725,138112.0,1328000.0
2016-12-01,106000,106000,104000,104500,171,138776.0,1328000.0
2016-12-02,104500,105500,101000,102500,1373,136120.0,1328000.0
2016-12-05,102500,103500,100500,102500,598,136120.0,1328000.0
2016-12-06,103000,104000,102000,103000,117,136784.0,1328000.0
2016-12-07,104000,106000,103000,106000,663,140768.0,1328000.0
2016-12-08,109500,109500,104500,106500,197,141432.0,1328000.0
2016-12-09,108000,108000,104000,105500,494,140104.0,1328000.0
2016-12-12,105500,106000,104000,106000,1186,140768.0,1328000.0
2016-12-13,106000,106000,104000,105500,700,140104.0,1328000.0
2016-12-14,105500,106000,105000,105500,767,140104.0,1328000.0
2016-12-15,105500,105500,104500,105500,431,140104.0,1328000.0
2016-12-16,105000,106000,105000,106000,353,140768.0,1328000.0
2016-12-19,106000,106000,104500,106000,441,140768.0,1328000.0
2016-12-20,105500,106000,104500,106000,694,140768.0,1328000.0
2016-12-21,105500,105500,103500,105500,2063,140104.0,1328000.0
2016-12-22,105500,105500,104500,105000,569,139440.0,1328000.0
2016-12-23,105000,105000,103500,105000,515,139440.0,1328000.0
2016-12-26,105000,105000,103000,104000,1859,138112.0,1328000.0
2016-12-27,104000,104000,103000,104000,2230,138112.0,1328000.0
2016-12-28,104000,104000,103000,103500,270,137448.0,1328000.0
2016-12-29,103500,105000,103500,104500,2046,138776.0,1328000.0
2017-01-02,104500,104500,103500,104000,863,138112.0,1328000.0
2017-01-03,104500,104500,103500,104500,170,138776.0,1328000.0
2017-01-04,104000,104500,103000,104500,233,138776.0,1328000.0
2017-01-05,104500,105000,103500,104500,334,138776.0,1328000.0
2017-01-06,105000,105000,103000,103000,687,136784.0,1328000.0
2017-01-09,103500,103500,103500,103500,189,137448.0,1328000.0
2017-01-10,103000,103500,102000,103000,810,136784.0,1328000.0
2017-01-11,102000,103000,101500,102500,490,136120.0,1328000.0
2017-01-12,102500,104000,102500,104000,532,138112.0,1328000.0
2017-01-13,102500,103500,102500,103500,91,137448.0,1328000.0
2017-01-16,103000,103000,101500,102000,479,135456.0,1328000.0
2017-01-17,103000,103000,101000,103000,1074,136784.0,1328000.0
2017-01-18,102500,104000,102000,104000,1267,138112.0,1328000.0
2017-01-19,104000,104000,102000,103500,230,137448.0,1328000.0
2017-01-20,103500,103500,102000,102500,725,136120.0,1328000.0
2017-01-23,102500,104000,102000,104000,512,138112.0,1328000.0
2017-01-24,103500,104000,103000,103500,782,137448.0,1328000.0
2017-01-25,103000,103500,102500,103000,328,136784.0,1328000.0
2017-01-26,103000,103500,102000,102500,404,136120.0,1328000.0
2017-01-31,103000,103500,102000,103500,250,137448.0,1328000.0
2017-02-01,104000,104000,102500,103500,122,137448.0,1328000.0
2017-02-02,102500,103500,102500,103500,363,137448.0,1328000.0
2017-02-03,103000,104000,102500,103000,199,136784.0,1328000.0
2017-02-06,105000,105000,102500,103000,211,136784.0,1328000.0
2017-02-07,102500,103500,102500,103500,90,137448.0,1328000.0
2017-02-08,103500,103500,102000,102500,184,136120.0,1328000.0
2017-02-09,102000,103500,101500,102500,2167,136120.0,1328000.0
2017-02-10,102000,102500,102000,102500,108,136120.0,1328000.0
2017-02-13,102000,102500,101500,102500,229,136120.0,1328000.0
2017-02-14,102500,102500,101500,102000,1117,135456.0,1328000.0
2017-02-15,102000,104500,102000,104500,1496,138776.0,1328000.0
2017-02-16,104500,105500,103000,103000,448,136784.0,1328000.0
2017-02-17,103500,103500,102000,103500,676,137448.0,1328000.0
2017-02-20,103500,103500,102000,103500,298,137448.0,1328000.0
2017-02-21,103000,103500,102000,103500,708,137448.0,1328000.0
2017-02-22,102500,103000,102000,103000,512,136784.0,1328000.0
2017-02-23,103000,103000,101500,102500,375,136120.0,1328000.0
2017-02-24,102500,103000,101500,103000,1091,136784.0,1328000.0
2017-02-27,102500,102500,102000,102000,190,135456.0,1328000.0
2017-02-28,102000,102500,101500,102500,110,136120.0,1328000.0
2017-03-02,102500,103000,101500,102000,849,135456.0,1328000.0
2017-03-03,102500,102500,101000,101500,644,134792.0,1328000.0
2017-03-06,102000,102000,100000,100500,965,133464.0,1328000.0
2017-03-07,101500,101500,100000,101500,587,134792.0,1328000.0
2017-03-08,101500,102000,100000,100500,676,133464.0,1328000.0
2017-03-09,100500,101500,100500,101000,1729,134128.0,1328000.0
2017-03-10,101000,101000,100000,100500,240,133464.0,1328000.0
2017-03-13,100500,100500,99500,99500,644,132136.0,1328000.0
2017-03-14,100000,100000,98600,98700,659,131074.0,1328000.0
2017-03-15,99900,99900,98500,99700,121,132402.0,1328000.0
2017-03-16,99700,99700,98800,99200,249,131738.0,1328000.0
2017-03-17,99800,99800,99000,99400,81,132003.0,1328000.0
2017-03-20,99500,99500,98400,98500,234,130808.0,1328000.0
2017-03-21,98100,99500,98100,99500,186,132136.0,1328000.0
2017-03-22,99300,99300,98300,98700,65,131074.0,1328000.0
2017-03-23,98700,99000,98200,99000,423,131472.0,1328000.0
2017-03-24,99400,99500,98300,98500,422,130808.0,1328000.0
2017-03-27,99000,99100,97100,98400,729,130675.0,1328000.0
2017-03-28,98400,98800,97800,98200,213,130410.0,1328000.0
2017-03-29,98200,98800,97300,97300,358,129214.0,1328000.0
2017-03-30,98200,98200,97200,98000,141,130144.0,1328000.0
2017-03-31,98000,99800,98000,99700,215,132402.0,1328000.0
2017-04-03,99700,99700,98000,99300,308,131870.0,1328000.0
2017-04-04,99200,99600,98500,99300,326,131870.0,1328000.0
2017-04-05,99500,99500,98100,98900,201,131339.0,1328000.0
2017-04-06,98900,98900,97700,98500,221,130808.0,1328000.0
2017-04-07,97500,98500,97500,98300,74,130542.0,1328000.0
2017-04-10,98200,98300,97300,98300,390,130542.0,1328000.0
2017-04-11,98100,98100,97300,97700,17,129746.0,1328000.0
2017-04-12,97700,97700,96900,96900,137,128683.0,1328000.0
2017-04-13,98000,98000,97100,97700,86,129746.0,1328000.0
2017-04-14,98700,99900,98300,99800,850,132534.0,1328000.0
2017-04-17,100000,100000,98500,99000,297,131472.0,1328000.0
2017-04-18,99700,99700,98500,99400,1756,132003.0,1328000.0
2017-04-19,99700,99700,97600,98600,557,130941.0,1328000.0
2017-04-20,97500,98600,97500,98600,168,130941.0,1328000.0
2017-04-21,98500,102000,98000,101500,1538,134792.0,1328000.0
2017-04-24,102500,106000,100500,102500,1140,136120.0,1328000.0
2017-04-25,102500,105500,102500,104500,595,138776.0,1328000.0
2017-04-26,105000,106000,103500,105000,354,139440.0,1328000.0
2017-04-27,103500,105500,102500,105500,204,140104.0,1328000.0
2017-04-28,105500,105500,102500,104000,395,138112.0,1328000.0
2017-05-02,105000,105000,103000,103000,410,136784.0,1328000.0
2017-05-04,105000,108000,103500,105500,165,140104.0,1328000.0
2017-05-08,106000,107000,102500,106000,213,140768.0,1328000.0
2017-05-10,108000,109500,104000,104500,259,138776.0,1328000.0
2017-05-11,108500,108500,103000,104500,430,138776.0,1328000.0
2017-05-12,108000,108000,104500,106500,2087,141432.0,1328000.0
2017-05-15,109500,109500,104000,104000,426,138112.0,1328000.0
2017-05-16,106000,108500,105000,107500,932,142760.0,1328000.0
2017-05-17,108000,111000,106500,106500,1612,141432.0,1328000.0
2017-05-18,106500,109000,105000,107000,457,142096.0,1328000.0
2017-05-19,108500,109000,106000,107000,351,142096.0,1328000.0
2017-05-22,110500,129000,109000,117000,9607,155376.0,1328000.0
2017-05-23,117000,121500,115500,117000,2855,155376.0,1328000.0
2017-05-24,118500,123500,116000,119000,2329,158032.0,1328000.0
2017-05-25,119000,122000,117500,118000,1212,156704.0,1328000.0
2017-05-26,119000,126500,118000,125500,3848,166664.0,1328000.0
2017-05-29,125500,129000,125000,125500,1350,166664.0,1328000.0
2017-05-30,125500,128000,123500,126000,1235,167328.0,1328000.0
2017-05-31,129000,129000,122000,125000,2096,166000.0,1328000.0
2017-06-01,125000,125000,120000,121000,1148,160688.0,1328000.0
2017-06-02,122000,126500,120000,121000,720,160688.0,1328000.0
2017-06-05,121500,124000,120500,122000,369,162016.0,1328000.0
2017-06-07,121500,121500,119000,121500,736,161352.0,1328000.0
2017-06-08,121500,121500,118500,121000,597,160688.0,1328000.0
2017-06-09,121000,123500,121000,121500,791,161352.0,1328000.0
2017-06-12,123500,123500,119000,123000,339,163344.0,1328000.0
2017-06-13,123000,123000,120000,122000,193,162016.0,1328000.0
2017-06-14,121000,123000,119000,121500,753,161352.0,1328000.0
2017-06-15,122500,122500,118500,121500,594,161352.0,1328000.0
2017-06-16,120000,121500,118000,121500,546,161352.0,1328000.0
2017-06-19,121000,123000,119000,123000,271,163344.0,1328000.0
2017-06-20,123000,123000,118000,118000,336,156704.0,1328000.0
2017-06-21,118500,120500,115500,120000,973,159360.0,1328000.0
2017-06-22,118500,120000,117500,119500,643,158696.0,1328000.0
2017-06-23,118000,118500,117000,118500,639,157368.0,1328000.0
2017-06-26,115000,116500,112000,113500,1751,150728.0,1328000.0
2017-06-27,115000,116500,113500,115000,213,152720.0,1328000.0
2017-06-28,115000,115000,112000,115000,385,152720.0,1328000.0
2017-06-29,116000,116000,111000,111500,374,148072.0,1328000.0
2017-06-30,111500,113500,111000,111000,354,147408.0,1328000.0
2017-07-03,113000,113000,109500,112000,768,148736.0,1328000.0
2017-07-04,114000,114000,109000,112000,579,148736.0,1328000.0
2017-07-05,111500,112000,110500,112000,748,148736.0,1328000.0
2017-07-06,112500,113000,112000,113000,50,150064.0,1328000.0
2017-07-07,112000,114500,110000,112000,231,148736.0,1328000.0
2017-07-10,111500,111500,109500,109500,133,145416.0,1328000.0
2017-07-11,109500,124500,109000,113000,1213,150064.0,1328000.0
2017-07-12,112000,114500,110000,110000,133,146080.0,1328000.0
2017-07-13,109500,115500,109500,111500,183,148072.0,1328000.0
2017-07-14,113500,114000,110000,111000,663,147408.0,1328000.0
2017-07-17,111000,114500,111000,114000,80,151392.0,1328000.0
2017-07-18,114500,117000,112000,116500,92,154712.0,1328000.0
2017-07-19,114500,118000,114500,117500,268,156040.0,1328000.0
2017-07-20,117000,118500,117000,118000,721,156704.0,1328000.0
2017-07-21,118000,119000,116000,118000,75,156704.0,1328000.0
2017-07-24,117000,117000,114500,116000,150,154048.0,1328000.0
2017-07-25,113500,115000,113000,115000,193,152720.0,1328000.0
2017-07-26,113000,113000,111000,112500,295,149400.0,1328000.0
2017-07-27,114000,115000,112000,114000,236,151392.0,1328000.0
2017-07-28,114500,115000,110500,112500,241,149400.0,1328000.0
2017-07-31,113500,113500,111000,113500,43,150728.0,1328000.0
2017-08-01,113000,114000,111500,114000,226,151392.0,1328000.0
2017-08-02,114000,116000,112000,115000,673,152720.0,1328000.0
2017-08-03,113000,115500,112500,114000,848,151392.0,1328000.0
2017-08-04,114500,116500,114000,116000,260,154048.0,1328000.0
2017-08-07,114000,115500,112000,114000,350,151392.0,1328000.0
2017-08-08,114000,114500,111000,112000,1340,148736.0,1328000.0
2017-08-09,111500,113500,111500,113000,1171,150064.0,1328000.0
2017-08-10,113000,113000,109500,113000,352,150064.0,1328000.0
2017-08-11,110000,111500,107500,110000,729,146080.0,1328000.0
2017-08-14,109500,113000,108000,112500,647,149400.0,1328000.0
2017-08-16,116000,118500,111500,118000,1033,156704.0,1328000.0
2017-08-17,117500,117500,114000,116000,211,154048.0,1328000.0
2017-08-18,115000,116000,112000,116000,429,154048.0,1328000.0
2017-08-21,116000,116500,113000,116500,213,154712.0,1328000.0
2017-08-22,116500,116500,112000,116500,429,154712.0,1328000.0
2017-08-23,117500,117500,112500,116000,304,154048.0,1328000.0
2017-08-24,115500,117000,115000,116500,905,154712.0,1328000.0
2017-08-25,116000,116000,113500,116000,151,154048.0,1328000.0
2017-08-28,113500,115500,113500,114000,86,151392.0,1328000.0
2017-08-29,113500,115500,113000,115500,159,153384.0,1328000.0
2017-08-30,115000,115000,112500,115000,172,152720.0,1328000.0
2017-08-31,115500,115500,113500,115000,109,152720.0,1328000.0
2017-09-01,114000,115000,113000,115000,247,152720.0,1328000.0
2017-09-04,114500,116000,112000,116000,701,154048.0,1328000.0
2017-09-05,114000,116000,114000,115000,171,152720.0,1328000.0
2017-09-06,114500,114500,111000,113500,1373,150728.0,1328000.0
2017-09-07,113000,113000,111000,112500,390,149400.0,1328000.0
2017-09-08,112000,112000,109500,111000,2045,147408.0,1328000.0
2017-09-11,111500,111500,110000,111000,345,147408.0,1328000.0
2017-09-12,110000,116000,110000,114000,1011,151392.0,1328000.0
2017-09-13,114500,114500,113000,113500,380,150728.0,1328000.0
2017-09-14,114500,115500,113000,115000,197,152720.0,1328000.0
2017-09-15,116500,116500,114500,116000,538,154048.0,1328000.0
2017-09-18,117000,117000,113500,116000,1292,154048.0,1328000.0
2017-09-19,118000,118000,114500,116000,640,154048.0,1328000.0
2017-09-20,117500,117500,112000,113500,942,150728.0,1328000.0
2017-09-21,112500,115000,111500,111500,253,148072.0,1328000.0
2017-09-22,112000,113500,108000,113000,773,150064.0,1328000.0
2017-09-25,113000,114500,109000,110000,1597,146080.0,1328000.0
2017-09-26,108000,115000,106000,114500,2151,152056.0,1328000.0
2017-09-27,116000,116000,113500,115000,684,152720.0,1328000.0
2017-09-28,116000,116500,114500,115000,120,152720.0,1328000.0
2017-09-29,115000,117000,113000,115000,189,152720.0,1328000.0
2017-10-10,115000,115500,113000,114000,298,151392.0,1328000.0
2017-10-11,115500,115500,113000,113000,249,150064.0,1328000.0
2017-10-12,113500,113500,110000,110000,604,146080.0,1328000.0
2017-10-13,112500,112500,110000,110500,325,146744.0,1328000.0
2017-10-16,112500,112500,110000,110500,324,146744.0,1328000.0
2017-10-17,112000,114000,110500,113500,390,150728.0,1328000.0
2017-10-18,114500,114500,112000,112000,248,148736.0,1328000.0
2017-10-19,112000,115000,110000,111000,434,147408.0,1328000.0
2017-10-20,113000,114500,111500,114500,811,152056.0,1328000.0
2017-10-23,116500,116500,111000,111000,784,147408.0,1328000.0
2017-10-24,111000,112500,110000,112500,454,149400.0,1328000.0
2017-10-25,112500,113500,112000,113000,114,150064.0,1328000.0
2017-10-26,111000,114000,111000,112500,214,149400.0,1328000.0
2017-10-27,113000,114000,112500,114000,145,151392.0,1328000.0
2017-10-30,114000,115000,112500,113500,365,150728.0,1328000.0
2017-10-31,114000,115000,113000,114000,488,151392.0,1328000.0
2017-11-01,114500,114500,111000,112500,1843,149400.0,1328000.0
2017-11-02,113000,113500,112500,113500,356,150728.0,1328000.0
2017-11-03,114000,118000,113500,116000,1244,154048.0,1328000.0
2017-11-06,116500,117000,115000,115000,278,152720.0,1328000.0
2017-11-07,115000,117000,113500,115500,557,153384.0,1328000.0
2017-11-08,115000,120000,115000,118000,601,156704.0,1328000.0
2017-11-09,118000,122500,117500,120500,1115,160024.0,1328000.0
2017-11-10,120500,121500,118500,119500,186547,158696.0,1328000.0
2017-11-13,121500,122000,118000,120000,630,159360.0,1328000.0
2017-11-14,121000,121000,118000,120000,664,159360.0,1328000.0
2017-11-15,118000,122000,118000,120000,2706,159360.0,1328000.0
2017-11-16,122500,122500,118000,120500,1022,160024.0,1328000.0
2017-11-17,118500,123000,118000,118500,453,157368.0,1328000.0
2017-11-20,117500,121000,117500,119500,405,158696.0,1328000.0
2017-11-21,119500,120000,118000,119000,577,158032.0,1328000.0
2017-11-22,119500,120000,117500,119500,593,158696.0,1328000.0
2017-11-23,119500,122000,118000,120000,225,159360.0,1328000.0
2017-11-24,120000,120000,117500,119000,379,158032.0,1328000.0
2017-11-27,119000,119000,116500,119000,2161,158032.0,1328000.0
2017-11-28,118000,120000,118000,119000,319,158032.0,1328000.0
2017-11-29,118000,119500,118000,118500,344,157368.0,1328000.0
2017-11-30,119000,119000,117000,119000,204,158032.0,1328000.0
2017-12-01,120000,120000,116500,118000,208,156704.0,1328000.0
2017-12-04,119000,119000,116500,117000,586,155376.0,1328000.0
2017-12-05,117000,118500,116000,118500,301,157368.0,1328000.0
2017-12-06,118500,119000,116000,118500,399,157368.0,1328000.0
2017-12-07,118000,119000,113500,119000,1214,158032.0,1328000.0
2017-12-08,119000,119000,115500,117000,193,155376.0,1328000.0
2017-12-11,118000,118000,115000,117500,294,156040.0,1328000.0
2017-12-12,117500,117500,114000,117500,165,156040.0,1328000.0
2017-12-13,118500,118500,115500,116500,220,154712.0,1328000.0
2017-12-14,116500,118000,115000,117000,698,155376.0,1328000.0
2017-12-15,117000,117500,115000,116500,238,154712.0,1328000.0
2017-12-18,116500,117000,114500,115500,1523,153384.0,1328000.0
2017-12-19,115000,116000,114000,115500,4863,153384.0,1328000.0
2017-12-20,116000,116000,113500,115000,334,152720.0,1328000.0
2017-12-21,114000,114500,112500,114000,239,151392.0,1328000.0
2017-12-22,114000,114500,113500,114000,375,151392.0,1328000.0
2017-12-26,114000,115000,113000,115000,423,152720.0,1328000.0
2017-12-27,115000,115000,113000,113000,813,150064.0,1328000.0
2017-12-28,114500,115000,112000,114500,673,152056.0,1328000.0
2018-01-02,114000,114500,113000,114500,444,152056.0,1328000.0
2018-01-03,114000,114500,113000,114000,832,151392.0,1328000.0
2018-01-04,114000,114000,111000,112500,1116,149400.0,1328000.0
2018-01-05,112500,112500,110000,112500,1055,149400.0,1328000.0
2018-01-08,112000,112000,110000,111000,219,147408.0,1328000.0
2018-01-09,112000,113000,109500,112000,1811,148736.0,1328000.0
2018-01-10,114000,114000,109000,110500,1608,146744.0,1328000.0
2018-01-11,110000,110000,108500,110000,207,146080.0,1328000.0
2018-01-12,109500,109500,108000,109500,675,145416.0,1328000.0
2018-01-15,109500,110000,108000,110000,743,146080.0,1328000.0
2018-01-16,110000,114000,109500,111000,274,147408.0,1328000.0
2018-01-17,111000,111000,108500,111000,322,147408.0,1328000.0
2018-01-18,109000,113000,109000,113000,2017,150064.0,1328000.0
2018-01-19,113000,114000,112000,113500,443,150728.0,1328000.0
2018-01-22,113500,114000,111000,113000,866,150064.0,1328000.0
2018-01-23,114500,114500,111500,114500,261,152056.0,1328000.0
2018-01-24,114000,115000,112000,114500,359,152056.0,1328000.0
2018-01-25,115000,115500,114000,115500,1041,153384.0,1328000.0
2018-01-26,116000,117000,115000,115000,243,152720.0,1328000.0
2018-01-29,115000,116500,115000,116000,686,154048.0,1328000.0
2018-01-30,117000,117000,115000,116500,672,154712.0,1328000.0
2018-01-31,116500,117000,115500,117000,373,155376.0,1328000.0
2018-02-01,117000,117500,115500,116500,456,154712.0,1328000.0
2018-02-02,116000,117000,115000,116500,1498,154712.0,1328000.0
2018-02-05,116000,117000,115500,116500,270,154712.0,1328000.0
2018-02-06,115000,116000,112500,115000,544,152720.0,1328000.0
2018-02-07,117000,117000,113000,115000,455,152720.0,1328000.0
2018-02-08,116000,128500,116000,119000,4044,158032.0,1328000.0
2018-02-09,119000,120500,117500,118500,1020,157368.0,1328000.0
2018-02-12,120000,120500,117500,119500,1113,158696.0,1328000.0
2018-02-13,118000,120000,117000,118000,468,156704.0,1328000.0
2018-02-14,119500,120500,118000,119000,71,158032.0,1328000.0
2018-02-19,120000,120000,118000,118500,673,157368.0,1328000.0
2018-02-20,117500,119000,117000,119000,569,158032.0,1328000.0
2018-02-21,119000,119000,116500,117500,378,156040.0,1328000.0
2018-02-22,118000,118000,115000,118000,259,156704.0,1328000.0
2018-02-23,118000,118000,116000,117000,314,155376.0,1328000.0
2018-02-26,119000,119000,116000,117000,308,155376.0,1328000.0
2018-02-27,118000,118000,114000,114500,968,152056.0,1328000.0
2018-02-28,117000,119500,113500,116000,393,154048.0,1328000.0
2018-03-02,115000,115500,113000,114000,129,151392.0,1328000.0
2018-03-05,113500,115500,112000,112500,620,149400.0,1328000.0
2018-03-06,113500,119500,111500,112000,685,148736.0,1328000.0
2018-03-07,114000,114500,112000,113000,594,150064.0,1328000.0
2018-03-08,112500,113000,111500,111500,506,148072.0,1328000.0
2018-03-09,113000,114000,110500,113500,1268,150728.0,1328000.0
2018-03-12,112000,113500,110500,111500,2043,148072.0,1328000.0
2018-03-13,111500,115500,111500,113000,935,150064.0,1328000.0
2018-03-14,111500,113500,110500,113000,741,150064.0,1328000.0
2018-03-15,113000,115000,112000,113500,192,150728.0,1328000.0
2018-03-16,114500,114500,112000,114000,967,151392.0,1328000.0
2018-03-19,114500,114500,111000,112000,953,148736.0,1328000.0
2018-03-20,111500,112000,110500,112000,276,148736.0,1328000.0
2018-03-21,112000,113500,110500,113500,291,150728.0,1328000.0
2018-03-22,113000,113500,111000,111000,508,147408.0,1328000.0
2018-03-23,110500,112000,108000,112000,1563,148736.0,1328000.0
2018-03-26,108500,112000,108500,112000,793,148736.0,1328000.0
2018-03-27,109500,111500,109500,111500,733,148072.0,1328000.0
2018-03-28,109000,112000,109000,112000,145,148736.0,1328000.0
2018-03-29,111000,112500,110000,112000,338,148736.0,1328000.0
2018-03-30,110500,114000,110500,113000,476,150064.0,1328000.0
2018-04-02,111000,113000,111000,112000,148,148736.0,1328000.0
2018-04-03,112000,112000,110500,111500,129,148072.0,1328000.0
2018-04-04,112000,112000,109500,111000,479,147408.0,1328000.0
2018-04-05,111000,112000,110500,111500,121,148072.0,1328000.0
2018-04-06,110500,111500,110500,111500,132,148072.0,1328000.0
2018-04-09,111000,116000,110000,116000,1378,154048.0,1328000.0
2018-04-10,112000,115500,112000,114500,658,152056.0,1328000.0
2018-04-11,114500,117000,113000,117000,1574,155376.0,1328000.0
2018-04-12,114000,116500,114000,116500,528,154712.0,1328000.0
2018-04-13,116000,116000,113500,114000,751,151392.0,1328000.0
2018-04-16,116500,116500,115000,116000,731,154048.0,1328000.0
2018-04-17,115000,117500,115000,117000,1953,155376.0,1328000.0
2018-04-18,117000,121000,117000,120000,4363,159360.0,1328000.0
2018-04-19,120000,122000,119500,120000,1971,159360.0,1328000.0
2018-04-20,122500,122500,119500,120000,428,159360.0,1328000.0
2018-04-23,119000,120000,118000,119500,2227,158696.0,1328000.0
2018-04-24,119000,121000,119000,121000,2068,160688.0,1328000.0
2018-04-25,121000,121500,120000,120500,851,160024.0,1328000.0
2018-04-26,119000,120500,119000,120500,257,160024.0,1328000.0
2018-04-27,123000,123000,121000,121500,185,161352.0,1328000.0
2018-04-30,123500,123500,118500,122000,200,162016.0,1328000.0
2018-05-02,120500,122500,120500,121500,178,161352.0,1328000.0
2018-05-03,120000,121500,119000,121500,439,161352.0,1328000.0
2018-05-04,119000,120000,118000,118500,406,157368.0,1328000.0
2018-05-08,118000,120500,118000,119500,1084,158696.0,1328000.0
2018-05-09,117000,122500,117000,120500,873,160024.0,1328000.0
2018-05-10,122000,122000,116500,121500,1987,161352.0,1328000.0
2018-05-11,121500,123000,119000,123000,978,163344.0,1328000.0
2018-05-14,123000,134500,123000,130000,2302,172640.0,1328000.0
2018-05-15,130000,154000,129000,140500,7260,186584.0,1328000.0
2018-05-16,142000,142500,133000,136000,2195,180608.0,1328000.0
2018-05-17,136000,140000,134500,135000,1265,179280.0,1328000.0
2018-05-18,138500,138500,133000,135000,616,179280.0,1328000.0
2018-05-21,132000,136000,131500,136000,879,180608.0,1328000.0
2018-05-23,135500,142500,135000,137000,1349,181936.0,1328000.0
2018-05-24,139500,139500,136000,138500,2050,183928.0,1328000.0
2018-05-25,136000,144500,134500,136000,999,180608.0,1328000.0
2018-05-28,136500,140000,135000,139500,2381,185256.0,1328000.0
2018-05-29,139000,142000,138500,140500,1999,186584.0,1328000.0
2018-05-30,140500,143000,138000,140500,1842,186584.0,1328000.0
2018-05-31,140000,144000,140000,142500,380,189240.0,1328000.0
2018-06-01,142500,143500,136000,141000,1182,187248.0,1328000.0
2018-06-04,142000,142000,135500,137000,815,181936.0,1328000.0
2018-06-05,137000,140000,136500,137500,341,182600.0,1328000.0
2018-06-07,136500,140000,136500,139500,610,185256.0,1328000.0
2018-06-08,141000,141000,136000,140000,1033,185920.0,1328000.0
2018-06-11,140000,140000,137000,139000,544,184592.0,1328000.0
2018-06-12,139000,139000,136500,137000,1257,181936.0,1328000.0
2018-06-14,137000,137000,133000,133000,1097,176624.0,1328000.0
2018-06-15,132000,135000,129000,130500,1324,173304.0,1328000.0
2018-06-18,130000,133500,129000,133500,461,177288.0,1328000.0
2018-06-19,131000,134500,130500,131000,793,173968.0,1328000.0
2018-06-20,127000,133500,127000,133000,1065,176624.0,1328000.0
2018-06-21,133000,133000,129500,132000,290,175296.0,1328000.0
2018-06-22,128000,131000,128000,131000,326,173968.0,1328000.0
2018-06-25,131000,132000,129000,130000,2021,172640.0,1328000.0
2018-06-26,130500,130500,122500,126500,1918,167992.0,1328000.0
2018-06-27,128000,129500,125500,127000,137,168656.0,1328000.0
2018-06-28,127000,129000,125000,127500,97,169320.0,1328000.0
2018-06-29,128500,130000,126000,126000,388,167328.0,1328000.0
2018-07-02,133000,133000,126500,127000,2404,168656.0,1328000.0
2018-07-03,128000,129500,125500,128000,1045,169984.0,1328000.0
2018-07-04,128000,130500,127500,129500,384,171976.0,1328000.0
