한일현대시멘트(006390),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2000-09-19,15555,16088,15029,15706,74840,27246.0,7344000.0
2000-09-20,15744,16085,15613,15854,77330,27503.0,7344000.0
2000-09-21,15632,16054,14813,15346,37390,26622.0,7344000.0
2000-09-22,14814,15743,14391,14563,44800,25263.0,7344000.0
2000-09-25,14557,15240,14413,15240,21270,26438.0,7344000.0
2000-09-26,15238,15873,15026,15410,44410,26732.0,7344000.0
2000-09-27,17714,17714,15959,16383,157840,28421.0,7344000.0
2000-09-28,16507,16719,15872,16235,67700,28164.0,7344000.0
2000-09-29,16511,16887,16299,16807,41550,29156.0,7344000.0
2000-10-02,17612,17694,16847,17653,150470,30624.0,7344000.0
2000-10-04,18498,18627,17781,18458,149410,32020.0,7344000.0
2000-10-05,17991,18346,17944,18204,41050,31579.0,7344000.0
2000-10-06,17880,17921,17266,17505,76130,30367.0,7344000.0
2000-10-09,17287,17477,16884,16891,66610,29303.0,7344000.0
2000-10-10,16934,16934,16552,16807,20780,29156.0,7344000.0
2000-10-11,17147,17481,15788,16172,49780,28054.0,7344000.0
2000-10-12,16509,16693,15956,16299,65580,28274.0,7344000.0
2000-10-13,16464,16464,15050,16172,59520,28054.0,7344000.0
2000-10-16,16167,16931,16167,16489,27010,28605.0,7344000.0
2000-10-17,16550,16933,16086,16108,87000,27944.0,7344000.0
2000-10-18,16299,16299,15151,15897,86160,27577.0,7344000.0
2000-10-19,16086,16298,16086,16108,44720,27944.0,7344000.0
2000-10-20,16316,16671,16316,16680,18120,28935.0,7344000.0
2000-10-23,16931,17142,16549,16680,72750,28935.0,7344000.0
2000-10-24,16510,16673,16086,16510,8620,28642.0,7344000.0
2000-10-25,16721,16933,16318,16510,55120,28642.0,7344000.0
2000-10-26,16722,16803,16530,16532,51700,28678.0,7344000.0
2000-10-27,16567,17304,16567,16616,15880,28825.0,7344000.0
2000-10-30,16721,17118,15240,15875,58830,27540.0,7344000.0
2000-10-31,16085,16338,15450,16299,55320,28274.0,7344000.0
2000-11-01,15663,16721,15451,16510,18180,28642.0,7344000.0
2000-11-02,16127,18203,16038,16722,45630,29009.0,7344000.0
2000-11-03,17355,17355,16932,16934,39870,29376.0,7344000.0
2000-11-06,16483,17692,16210,17188,28250,29817.0,7344000.0
2000-11-07,17356,17690,16590,16913,57030,29339.0,7344000.0
2000-11-08,15665,16935,15665,16151,11800,28017.0,7344000.0
2000-11-09,15683,16510,15683,16510,16240,28642.0,7344000.0
2000-11-10,15933,16458,15933,16426,13030,28495.0,7344000.0
2000-11-13,16720,16905,16720,16722,66820,29009.0,7344000.0
2000-11-14,16803,17144,16720,16934,11170,29376.0,7344000.0
2000-11-15,17142,17142,16508,16680,17350,28935.0,7344000.0
2000-11-16,16510,16632,16106,16510,10660,28642.0,7344000.0
2000-11-17,15994,16479,15994,16405,8040,28458.0,7344000.0
2000-11-20,16149,17378,16088,16341,20660,28348.0,7344000.0
2000-11-21,16480,16507,16036,16045,14000,27834.0,7344000.0
2000-11-22,16268,16507,15742,16002,8640,27760.0,7344000.0
2000-11-23,16089,16089,15748,15748,5300,27320.0,7344000.0
2000-11-24,15661,16084,15381,16045,8480,27834.0,7344000.0
2000-11-27,16166,16337,15783,16045,10010,27834.0,7344000.0
2000-11-28,15918,16089,15748,15748,6450,27320.0,7344000.0
2000-11-29,15748,15748,15262,15325,3940,26585.0,7344000.0
2000-11-30,15783,15783,14936,14944,8640,25924.0,7344000.0
2000-12-01,14939,14939,14010,14817,3660,25704.0,7344000.0
2000-12-04,14838,14859,14434,14436,3790,25043.0,7344000.0
2000-12-05,14601,14764,14450,14500,2210,25153.0,7344000.0
2000-12-06,14729,14981,14414,14415,11920,25006.0,7344000.0
2000-12-07,14451,14554,14131,14309,6160,24823.0,7344000.0
2000-12-08,14557,14557,14324,14394,3350,24970.0,7344000.0
2000-12-11,14394,14687,14394,14627,4750,25374.0,7344000.0
2000-12-12,14432,14814,14391,14775,9880,25631.0,7344000.0
2000-12-13,14495,15027,14495,14817,15020,25704.0,7344000.0
2000-12-14,15239,15662,15212,15664,25050,27173.0,7344000.0
2000-12-15,15743,15915,15108,15621,4460,27099.0,7344000.0
2000-12-18,15635,15635,15240,15452,16800,26806.0,7344000.0
2000-12-19,15237,15237,13968,14732,44270,25557.0,7344000.0
2000-12-20,14814,14958,14513,14775,15430,25631.0,7344000.0
2000-12-21,14393,15403,14393,15240,28780,26438.0,7344000.0
2000-12-22,14816,15240,14687,15240,32310,26438.0,7344000.0
2000-12-26,14813,16507,14813,16002,35900,27760.0,7344000.0
2001-01-02,15998,16933,14393,15918,25480,27613.0,7344000.0
2001-01-03,15874,15874,14857,15029,29430,26071.0,7344000.0
2001-01-04,15958,17058,15363,16764,112440,29082.0,7344000.0
2001-01-05,17356,17991,16086,16510,109620,28642.0,7344000.0
2001-01-08,16720,17308,15662,15664,182360,27173.0,7344000.0
2001-01-09,16084,16206,15489,16002,91170,27760.0,7344000.0
2001-01-10,16128,16128,15028,15240,80280,26438.0,7344000.0
2001-01-11,15536,15536,14860,15113,37520,26218.0,7344000.0
2001-01-12,15321,15785,15150,15452,64430,26806.0,7344000.0
2001-01-15,15237,15701,15087,15367,47290,26659.0,7344000.0
2001-01-16,15258,15382,15068,15219,26530,26402.0,7344000.0
2001-01-17,15235,15282,14812,14902,41530,25851.0,7344000.0
2001-01-18,14818,15193,14818,14881,19930,25814.0,7344000.0
2001-01-19,15170,15402,14938,15219,16710,26402.0,7344000.0
2001-01-22,14979,16843,14959,16256,81030,28201.0,7344000.0
2001-01-26,16670,16929,15741,15770,56710,27356.0,7344000.0
2001-01-29,15338,16123,15338,15981,30870,27724.0,7344000.0
2001-01-30,16299,16510,15875,15897,41720,27577.0,7344000.0
2001-01-31,15895,16250,15704,15875,51060,27540.0,7344000.0
2001-02-01,15661,16017,15532,15854,19000,27503.0,7344000.0
2001-02-02,15827,15827,15574,15664,8730,27173.0,7344000.0
2001-02-05,15449,15449,14644,14775,147690,25631.0,7344000.0
2001-02-06,14815,14857,14605,14817,44740,25704.0,7344000.0
2001-02-07,14812,15133,14648,14690,16480,25484.0,7344000.0
2001-02-08,14498,15024,14498,14690,17380,25484.0,7344000.0
2001-02-09,14898,14898,14474,14817,8300,25704.0,7344000.0
2001-02-12,14600,14941,14600,14902,50640,25851.0,7344000.0
2001-02-13,14939,15028,14667,14838,53630,25741.0,7344000.0
2001-02-14,14859,15069,14838,15071,43250,26145.0,7344000.0
2001-02-15,14837,15192,14686,14817,52840,25704.0,7344000.0
2001-02-16,14816,14919,14474,14605,37770,25337.0,7344000.0
2001-02-19,14600,14690,14478,14478,31280,25116.0,7344000.0
2001-02-20,14605,14727,14495,14605,22410,25337.0,7344000.0
2001-02-21,14605,14708,14577,14627,37080,25374.0,7344000.0
2001-02-22,14606,14728,14394,14436,33500,25043.0,7344000.0
2001-02-23,14607,14791,14436,14669,51430,25447.0,7344000.0
2001-02-26,14707,15191,14685,15008,36170,26034.0,7344000.0
2001-02-27,14978,15107,14725,14732,42600,25557.0,7344000.0
2001-02-28,14646,14790,14517,14648,16330,25410.0,7344000.0
2001-03-02,14557,14605,14072,14182,26370,24602.0,7344000.0
2001-03-05,13970,13970,13334,13547,28070,23501.0,7344000.0
2001-03-06,13863,13884,13672,13843,18100,24015.0,7344000.0
2001-03-07,13940,14049,13708,13907,26810,24125.0,7344000.0
2001-03-08,13918,14177,13795,13865,20740,24052.0,7344000.0
2001-03-09,13836,14048,13754,13865,13840,24052.0,7344000.0
2001-03-12,13858,13858,13394,13505,20440,23427.0,7344000.0
2001-03-13,12912,13034,12700,12700,29920,22032.0,7344000.0
2001-03-14,12740,13074,12699,13081,40280,22693.0,7344000.0
2001-03-15,12274,12862,12274,12658,17150,21959.0,7344000.0
2001-03-16,12821,13286,12760,13293,15520,23060.0,7344000.0
2001-03-19,13671,13924,13337,13611,31060,23611.0,7344000.0
2001-03-20,13629,13649,13335,13335,14780,23134.0,7344000.0
2001-03-21,13544,13544,13182,13462,14410,23354.0,7344000.0
2001-03-22,13756,13756,13373,13462,18410,23354.0,7344000.0
2001-03-23,13494,13624,13433,13441,6260,23317.0,7344000.0
2001-03-26,13548,13971,13460,13632,32600,23648.0,7344000.0
2001-03-27,13628,13757,13334,13547,11730,23501.0,7344000.0
2001-03-28,13521,13521,12933,12954,34600,22473.0,7344000.0
2001-03-29,12822,13286,12822,13124,13620,22766.0,7344000.0
2001-03-30,12700,13164,12652,12700,15610,22032.0,7344000.0
2001-04-02,12721,13014,12653,12743,9700,22105.0,7344000.0
2001-04-03,12651,12739,12439,12658,27740,21959.0,7344000.0
2001-04-04,12441,12701,12379,12510,7160,21702.0,7344000.0
2001-04-06,12651,12699,12487,12489,15000,21665.0,7344000.0
2001-04-09,12485,12668,12485,12616,7460,21885.0,7344000.0
2001-04-10,12697,13032,12648,13039,29340,22620.0,7344000.0
2001-04-11,13204,13587,13122,13547,37560,23501.0,7344000.0
2001-04-12,13204,13798,13204,13759,18500,23868.0,7344000.0
2001-04-13,13879,14030,13415,13716,9030,23795.0,7344000.0
2001-04-16,13707,14151,13584,13886,23360,24088.0,7344000.0
2001-04-17,13986,14069,13755,13886,15760,24088.0,7344000.0
2001-04-18,13944,14306,13944,14224,26760,24676.0,7344000.0
2001-04-19,14433,15320,14385,15219,102320,26402.0,7344000.0
2001-04-20,15212,15212,14515,14796,33780,25667.0,7344000.0
2001-04-23,14809,15212,14474,14796,18810,25667.0,7344000.0
2001-04-24,14607,14607,14183,14246,17410,24713.0,7344000.0
2001-04-25,14243,14365,13990,14182,11150,24602.0,7344000.0
2001-04-26,14385,14576,14262,14584,18230,25300.0,7344000.0
2001-04-27,14606,14606,14224,14224,8080,24676.0,7344000.0
2001-04-30,14053,14517,14053,14457,7450,25080.0,7344000.0
2001-05-02,14222,14604,14222,14394,25700,24970.0,7344000.0
2001-05-03,14392,14815,14243,14817,21390,25704.0,7344000.0
2001-05-04,14855,15361,14432,14986,17580,25998.0,7344000.0
2001-05-07,15109,15322,14939,15240,11780,26438.0,7344000.0
2001-05-08,15239,15239,14938,14986,15140,25998.0,7344000.0
2001-05-09,14915,15277,14895,14944,10960,25924.0,7344000.0
2001-05-10,14940,15193,14920,15071,7070,26145.0,7344000.0
2001-05-11,14854,15189,14854,15135,2770,26255.0,7344000.0
2001-05-14,15130,15362,15069,15240,24670,26438.0,7344000.0
2001-05-15,15026,15279,14958,15198,10190,26365.0,7344000.0
2001-05-16,14876,15422,14876,15198,13440,26365.0,7344000.0
2001-05-17,15240,15663,15240,15283,16090,26512.0,7344000.0
2001-05-18,15281,15363,15089,15283,13790,26512.0,7344000.0
2001-05-21,15451,16509,15403,16066,42670,27870.0,7344000.0
2001-05-22,16035,16295,15591,15791,21800,27393.0,7344000.0
2001-05-23,16250,17356,15874,17357,53300,30110.0,7344000.0
2001-05-24,16934,17993,16511,17399,83760,30184.0,7344000.0
2001-05-25,17609,17780,17267,17780,58220,30845.0,7344000.0
2001-05-28,17415,17647,17182,17272,12330,29964.0,7344000.0
2001-05-29,16974,17589,16974,17569,20550,30478.0,7344000.0
2001-05-30,17608,17649,17145,17357,19010,30110.0,7344000.0
2001-05-31,17144,17355,16761,16934,29130,29376.0,7344000.0
2001-06-01,16337,17566,16337,17315,19520,30037.0,7344000.0
2001-06-04,16994,17862,16994,17780,33010,30845.0,7344000.0
2001-06-05,17780,18415,17780,18416,44620,31946.0,7344000.0
2001-06-07,18598,18598,17780,17992,17890,31212.0,7344000.0
2001-06-08,18288,18288,17823,18077,16160,31359.0,7344000.0
2001-06-11,18366,19344,17991,19051,35070,33048.0,7344000.0
2001-06-12,18284,19473,18284,19262,17470,33415.0,7344000.0
2001-06-13,19554,19554,18858,19220,16510,33342.0,7344000.0
2001-06-14,19213,19848,18749,19855,18210,34443.0,7344000.0
2001-06-15,19473,20825,19050,20744,112540,35986.0,7344000.0
2001-06-18,20692,20903,20316,20850,19230,36169.0,7344000.0
2001-06-19,20828,20957,20445,20829,19640,36132.0,7344000.0
2001-06-20,20823,20823,19935,20236,16000,35104.0,7344000.0
2001-06-21,18748,20401,18748,19876,13060,34480.0,7344000.0
2001-06-22,19810,20404,19476,19982,36050,34664.0,7344000.0
2001-06-25,19681,19892,19571,19580,13050,33966.0,7344000.0
2001-06-26,19573,19593,18493,18543,19680,32167.0,7344000.0
2001-06-27,18116,18923,17782,17865,25530,30992.0,7344000.0
2001-06-28,18204,18579,17800,17802,7760,30882.0,7344000.0
2001-06-29,17187,18498,17187,18458,11960,32020.0,7344000.0
2001-07-02,18452,18807,18301,18310,7750,31763.0,7344000.0
2001-07-03,18493,18534,18028,18098,8970,31396.0,7344000.0
2001-07-04,17799,18345,17799,18183,7270,31542.0,7344000.0
2001-07-05,17823,18417,17823,18288,3320,31726.0,7344000.0
2001-07-06,17821,18579,17821,18204,14370,31579.0,7344000.0
2001-07-09,18203,18415,17780,18204,32600,31579.0,7344000.0
2001-07-10,18415,18600,17821,18013,6270,31249.0,7344000.0
2001-07-11,18031,18154,17436,18161,11800,31506.0,7344000.0
2001-07-12,18325,18415,18114,18416,8560,31946.0,7344000.0
2001-07-13,18415,18962,18415,18648,21740,32350.0,7344000.0
2001-07-16,18667,19385,18203,18204,15590,31579.0,7344000.0
2001-07-18,18204,18710,18204,18670,14400,32387.0,7344000.0
2001-07-19,19005,19005,18329,18924,8520,32828.0,7344000.0
2001-07-20,18666,19089,18666,18797,21980,32607.0,7344000.0
2001-07-23,19896,20743,18838,19897,52840,34517.0,7344000.0
2001-07-24,19897,19897,19003,19516,12140,33856.0,7344000.0
2001-07-25,19262,19515,18416,19516,16610,33856.0,7344000.0
2001-07-26,19513,20019,19513,19897,24960,34517.0,7344000.0
2001-07-27,20323,21927,20234,21252,52400,36867.0,7344000.0
2001-07-30,21380,24426,21380,24427,157990,42375.0,7344000.0
2001-07-31,24844,26114,23069,24088,167340,41787.0,7344000.0
2001-08-01,24552,24886,23918,24723,37550,42889.0,7344000.0
2001-08-02,24928,24928,22053,22437,62860,38923.0,7344000.0
2001-08-03,22686,22686,21710,22141,29450,38409.0,7344000.0
2001-08-06,22134,22899,21841,22607,27280,39217.0,7344000.0
2001-08-07,22732,22732,21380,22310,20250,38703.0,7344000.0
2001-08-08,22053,25138,22053,25147,22810,43623.0,7344000.0
2001-08-09,23706,24422,23152,23707,30530,41126.0,7344000.0
2001-08-10,24081,24341,23706,23707,17960,41126.0,7344000.0
2001-08-13,23324,24976,23324,24131,15930,41861.0,7344000.0
2001-08-14,24423,26117,24253,25824,54360,44798.0,7344000.0
2001-08-16,26669,27769,25823,27094,70810,47002.0,7344000.0
2001-08-17,28828,30480,27940,28787,120600,49939.0,7344000.0
2001-08-20,28365,30734,26711,29253,61680,50747.0,7344000.0
2001-08-21,29632,30267,28574,29211,49660,50674.0,7344000.0
2001-08-22,27937,29630,27937,28703,56380,49792.0,7344000.0
2001-08-23,28363,29122,28022,28152,31510,48838.0,7344000.0
2001-08-24,28152,28152,26246,27094,31210,47002.0,7344000.0
2001-08-27,27171,28654,27171,27433,27020,47589.0,7344000.0
2001-08-28,27304,28362,27304,27941,19430,48470.0,7344000.0
2001-08-29,27937,28360,27172,27221,36070,47222.0,7344000.0
2001-08-30,27176,29210,26035,28152,35750,48838.0,7344000.0
2001-08-31,27980,28362,26246,26671,23610,46267.0,7344000.0
2001-09-03,27042,27042,25861,26798,20030,46488.0,7344000.0
2001-09-04,26789,27937,26789,27433,35610,47589.0,7344000.0
2001-09-05,27519,27813,26884,26967,27680,46781.0,7344000.0
2001-09-06,27517,27517,26669,27094,25490,47002.0,7344000.0
2001-09-07,26710,27045,26246,26459,30090,45900.0,7344000.0
2001-09-10,26036,26835,26036,26078,28420,45239.0,7344000.0
2001-09-11,26540,27257,26117,26459,26390,45900.0,7344000.0
2001-09-12,22521,24133,22521,22522,43700,39070.0,7344000.0
2001-09-13,22518,25399,22518,24131,31100,41861.0,7344000.0
2001-09-14,23961,24254,22862,22903,21230,39731.0,7344000.0
2001-09-17,22094,22811,21541,21802,49290,37822.0,7344000.0
2001-09-18,22477,24382,22436,24131,37300,41861.0,7344000.0
2001-09-19,23660,25354,23660,24215,12520,42008.0,7344000.0
2001-09-20,24594,24976,23364,24723,11770,42889.0,7344000.0
2001-09-21,24553,26751,23283,25401,30230,44064.0,7344000.0
2001-09-24,25397,25438,24674,25316,8280,43917.0,7344000.0
2001-09-25,25481,25945,24341,24342,22090,42228.0,7344000.0
2001-09-26,24554,24976,24129,24554,11550,42595.0,7344000.0
2001-09-27,24508,25062,23791,24427,6740,42375.0,7344000.0
2001-09-28,25185,25185,24127,24681,12640,42816.0,7344000.0
2001-10-04,25946,28362,25946,28364,93880,49205.0,7344000.0
2001-10-05,28365,28365,27306,27348,35590,47442.0,7344000.0
2001-10-08,27135,27729,26711,27517,42400,47736.0,7344000.0
2001-10-09,27515,27850,27091,27687,22220,48030.0,7344000.0
2001-10-10,28573,31789,28573,29549,162070,51261.0,7344000.0
2001-10-11,31277,31277,29543,29803,41160,51702.0,7344000.0
2001-10-12,29633,30057,29081,30057,44090,52142.0,7344000.0
2001-10-15,30099,30906,30058,30354,50980,52656.0,7344000.0
2001-10-16,30097,30691,29885,30481,58460,52877.0,7344000.0
2001-10-17,30561,30732,30220,30481,38190,52877.0,7344000.0
2001-10-18,30059,30694,29930,30142,48510,52289.0,7344000.0
2001-10-19,30182,31329,30182,30565,31760,53024.0,7344000.0
2001-10-22,30519,30983,30307,30650,25890,53171.0,7344000.0
2001-10-23,30856,31833,30693,30947,39870,53685.0,7344000.0
2001-10-24,31364,31364,30387,30608,24140,53097.0,7344000.0
2001-10-25,30562,30903,30391,30693,25130,53244.0,7344000.0
2001-10-26,30853,30853,30306,30396,44670,52730.0,7344000.0
2001-10-29,30392,30904,30392,30735,56560,53317.0,7344000.0
2001-10-30,30433,30564,30221,30311,44480,52583.0,7344000.0
2001-10-31,30306,30640,30136,30608,16580,53097.0,7344000.0
2001-11-01,30903,30903,30561,30904,8460,53611.0,7344000.0
2001-11-02,30856,30905,30351,30523,19560,52950.0,7344000.0
2001-11-05,30565,31282,30565,30565,20640,53024.0,7344000.0
2001-11-06,30903,31115,30692,30904,20800,53611.0,7344000.0
2001-11-07,30694,31117,30565,30777,17330,53391.0,7344000.0
2001-11-08,31026,33443,30773,32174,36790,55814.0,7344000.0
2001-11-09,33020,33020,32125,32598,13310,56549.0,7344000.0
2001-11-12,32969,32969,32211,32301,12840,56035.0,7344000.0
2001-11-13,32173,32808,32002,32809,15240,56916.0,7344000.0
2001-11-14,32597,35561,32597,34926,44390,60588.0,7344000.0
2001-11-15,34836,35560,33948,34714,30350,60221.0,7344000.0
2001-11-16,35560,36195,34925,35984,24150,62424.0,7344000.0
2001-11-19,36407,41317,36407,39794,54710,69034.0,7344000.0
2001-11-20,41276,41487,40046,40641,49260,70502.0,7344000.0
2001-11-21,40046,41016,39793,40853,19180,70870.0,7344000.0
2001-11-22,40851,44450,40257,44451,39130,77112.0,7344000.0
2001-11-23,45085,46144,42756,44451,38450,77112.0,7344000.0
2001-11-26,43597,48049,43179,45086,81230,78214.0,7344000.0
2001-11-27,45085,46567,43392,44240,82240,76745.0,7344000.0
2001-11-28,44027,44027,41486,43181,75680,74909.0,7344000.0
2001-11-29,41568,44662,41568,44240,47930,76745.0,7344000.0
2001-11-30,45297,46567,44239,46568,40550,80784.0,7344000.0
2001-12-03,45509,47415,44874,46568,17890,80784.0,7344000.0
2001-12-04,40510,43603,39581,39583,371150,68666.0,7344000.0
2001-12-05,39027,39580,35347,37424,358150,64921.0,7344000.0
2001-12-06,39793,39793,38100,38948,94390,67565.0,7344000.0
2001-12-07,37674,39067,37674,38651,42940,67051.0,7344000.0
2001-12-10,38949,41065,38949,38990,92060,67638.0,7344000.0
2001-12-11,38990,41065,38990,40683,45980,70576.0,7344000.0
2001-12-12,41144,41438,40216,41445,39420,71898.0,7344000.0
2001-12-13,40681,42121,40681,42123,26580,73073.0,7344000.0
2001-12-14,41910,41910,40005,40218,27060,69768.0,7344000.0
2001-12-17,39370,40641,39370,40641,39700,70502.0,7344000.0
2001-12-18,40641,41487,40006,41276,53780,71604.0,7344000.0
2001-12-19,39796,41572,39796,41572,56780,72118.0,7344000.0
2001-12-20,40682,41911,40470,41064,19180,71237.0,7344000.0
2001-12-21,40427,42284,40427,41022,12780,71163.0,7344000.0
2001-12-24,41104,41486,40851,40853,57100,70870.0,7344000.0
2001-12-26,41486,44450,40933,44451,71720,77112.0,7344000.0
2001-12-27,40047,42546,40047,41107,5930,71310.0,7344000.0
2001-12-28,41063,45085,41063,44451,54320,77112.0,7344000.0
2002-01-02,39836,43606,39836,41996,17918,72852.0,7344000.0
2002-01-03,42970,43605,41277,41530,15084,72045.0,7344000.0
2002-01-04,41063,42756,41063,42123,9730,73073.0,7344000.0
2002-01-07,41568,42074,40681,41488,10970,71971.0,7344000.0
2002-01-08,41486,41486,40680,40810,19200,70796.0,7344000.0
2002-01-09,40804,41357,38987,39371,26208,68299.0,7344000.0
2002-01-10,38987,39370,37253,37254,44878,64627.0,7344000.0
2002-01-11,37676,40852,37676,39371,67808,68299.0,7344000.0
2002-01-14,39372,40218,38525,38990,6470,67638.0,7344000.0
2002-01-15,40219,40219,38142,38355,5630,66537.0,7344000.0
2002-01-16,37335,38646,37335,38524,5710,66830.0,7344000.0
2002-01-17,38476,42334,36830,40006,35630,69401.0,7344000.0
2002-01-18,40469,40469,38100,38905,22530,67491.0,7344000.0
2002-01-21,40217,40217,38946,39371,10760,68299.0,7344000.0
2002-01-22,38949,39494,38648,38990,17480,67638.0,7344000.0
2002-01-23,39321,44661,38645,44663,125520,77479.0,7344000.0
2002-01-24,46567,50378,44874,46568,159660,80784.0,7344000.0
2002-01-25,45077,49530,42756,45298,75385,78581.0,7344000.0
2002-01-28,47837,47837,44027,44875,48380,77846.0,7344000.0
2002-01-29,44027,47414,42969,44451,102020,77112.0,7344000.0
2002-01-30,43180,44450,42334,42334,45260,73440.0,7344000.0
2002-01-31,43603,45296,41486,42758,30367,74174.0,7344000.0
2002-02-01,42119,43177,41606,41615,16020,72192.0,7344000.0
2002-02-04,41695,43601,35981,38228,177830,66316.0,7344000.0
