대양금속(009190),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-04-15,4215,4225,4150,4175,28379,51427.0,12317933.0
2016-04-18,4175,4325,4175,4235,47513,52166.0,12317933.0
2016-04-19,4270,4650,4270,4650,207903,57278.0,12317933.0
2016-04-20,4750,4855,4400,4415,97997,54384.0,12317933.0
2016-04-21,4415,4820,4325,4665,106159,57463.0,12317933.0
2016-04-22,4600,4790,4555,4725,61412,58202.0,12317933.0
2016-04-25,4865,5850,4725,5370,402757,66147.0,12317933.0
2016-04-26,5200,5370,5010,5370,110104,66147.0,12317933.0
2016-04-27,5370,5900,5220,5660,159081,69720.0,12317933.0
2016-04-28,5670,6000,5500,5660,114428,69720.0,12317933.0
2016-04-29,5660,6040,5550,5920,78250,72922.0,12317933.0
2016-05-02,6000,6570,5900,6170,134663,76002.0,12317933.0
2016-05-03,6350,6350,5880,6070,102289,74770.0,12317933.0
2016-05-04,6080,6210,5430,5730,125338,70582.0,12317933.0
2016-05-09,5560,6100,5390,5790,107890,71321.0,12317933.0
2016-05-10,5790,5910,5680,5730,27981,70582.0,12317933.0
2016-05-11,6190,6190,5660,5790,21306,71321.0,12317933.0
2016-05-12,5670,5930,5350,5360,76781,66024.0,12317933.0
2016-05-13,5490,5520,5260,5510,45730,67872.0,12317933.0
2016-05-16,5470,5580,5330,5380,24481,66270.0,12317933.0
2016-05-17,5330,5590,4830,4895,89868,60296.0,12317933.0
2016-05-18,4830,4895,4430,4865,94314,59927.0,12317933.0
2016-05-19,4875,5360,4760,5000,28422,61590.0,12317933.0
2016-05-20,4855,5160,4760,4975,24886,61282.0,12317933.0
2016-05-23,5000,5060,4825,4910,21707,60481.0,12317933.0
2016-05-24,4930,5120,4800,4850,17550,59742.0,12317933.0
2016-05-25,4970,5390,4855,5290,66728,65162.0,12317933.0
2016-05-26,5160,5500,5140,5250,26644,64669.0,12317933.0
2016-05-27,5450,5450,5110,5120,15508,63068.0,12317933.0
2016-05-30,5170,5170,4960,4980,17746,61343.0,12317933.0
2016-05-31,4980,5160,4960,5050,25595,62206.0,12317933.0
2016-06-01,5000,5150,4925,5080,14218,62575.0,12317933.0
2016-06-02,5150,5150,4955,4955,10739,61035.0,12317933.0
2016-06-03,4910,5000,4700,4815,37029,59311.0,12317933.0
2016-06-07,5040,5040,4670,4770,12235,58757.0,12317933.0
2016-06-08,4790,4790,4615,4730,13669,58264.0,12317933.0
2016-06-09,4700,4830,4605,4720,20638,58141.0,12317933.0
2016-06-10,4780,4780,4550,4730,34608,58264.0,12317933.0
2016-06-13,4730,4730,4650,4705,13376,57956.0,12317933.0
2016-06-14,4770,4770,4500,4605,19501,56724.0,12317933.0
2016-06-15,4575,4670,4365,4480,17645,55184.0,12317933.0
2016-06-16,4240,4495,4240,4265,11769,52536.0,12317933.0
2016-06-17,4200,4470,4200,4390,11839,54076.0,12317933.0
2016-06-20,4160,4510,4160,4400,4718,54199.0,12317933.0
2016-06-21,4400,4400,4290,4400,17138,54199.0,12317933.0
2016-06-22,4400,4405,4240,4385,11466,54014.0,12317933.0
2016-06-23,4400,4400,4275,4385,9876,54014.0,12317933.0
2016-06-24,4545,4545,4150,4200,32132,51735.0,12317933.0
2016-06-27,4190,4350,4100,4300,24263,52967.0,12317933.0
2016-06-28,4290,4420,4205,4365,6730,53768.0,12317933.0
2016-06-29,4450,4540,4320,4510,11012,55554.0,12317933.0
2016-06-30,4600,4600,4450,4510,6828,55554.0,12317933.0
2016-07-01,4590,4590,4450,4530,7118,55800.0,12317933.0
2016-07-04,4590,4590,4445,4460,10430,54938.0,12317933.0
2016-07-05,4420,4490,4350,4365,6373,53768.0,12317933.0
2016-07-06,4385,4385,4230,4295,9538,52906.0,12317933.0
2016-07-07,4280,4360,4150,4180,24314,51489.0,12317933.0
2016-07-08,4210,4260,4160,4190,6689,51612.0,12317933.0
2016-07-11,4190,4230,4100,4100,18838,50504.0,12317933.0
2016-07-12,4120,4500,4050,4235,35008,52166.0,12317933.0
2016-07-13,4585,4585,4135,4315,29160,53152.0,12317933.0
2016-07-14,4380,4380,4180,4255,5608,52413.0,12317933.0
2016-07-15,4260,4280,4160,4180,4629,51489.0,12317933.0
2016-07-18,4160,4245,4100,4180,6680,51489.0,12317933.0
2016-07-19,4240,4240,4150,4175,9240,51427.0,12317933.0
2016-07-20,4160,4200,4100,4165,4161,51304.0,12317933.0
2016-07-21,4165,4235,4165,4185,5897,51551.0,12317933.0
2016-07-22,4180,4300,4085,4300,10349,52967.0,12317933.0
2016-07-25,4350,4350,4220,4285,8830,52782.0,12317933.0
2016-07-26,4280,4335,4150,4185,8467,51551.0,12317933.0
2016-07-27,4130,5400,4130,5130,172642,63191.0,12317933.0
2016-07-28,4975,5110,4785,4925,89744,60666.0,12317933.0
2016-07-29,4985,4985,4740,4820,25737,59372.0,12317933.0
2016-08-01,4820,4820,4600,4710,18059,58017.0,12317933.0
2016-08-02,4720,4750,4375,4710,24576,58017.0,12317933.0
2016-08-03,4610,4875,4520,4520,14871,55677.0,12317933.0
2016-08-04,4540,4660,4440,4440,10959,54692.0,12317933.0
2016-08-05,4570,4600,4390,4520,9552,55677.0,12317933.0
2016-08-08,4520,4550,4455,4550,8250,56047.0,12317933.0
2016-08-09,4590,4595,4470,4525,6294,55739.0,12317933.0
2016-08-10,4530,4650,4475,4590,7311,56539.0,12317933.0
2016-08-11,4585,4900,4585,4670,34240,57525.0,12317933.0
2016-08-12,4670,4820,4590,4665,9847,57463.0,12317933.0
2016-08-16,4780,4780,4430,4430,26402,54568.0,12317933.0
2016-08-17,4410,4550,4360,4370,12633,53829.0,12317933.0
2016-08-18,4400,4530,4240,4335,22880,53398.0,12317933.0
2016-08-19,4440,4440,4300,4390,5581,54076.0,12317933.0
2016-08-22,4390,4390,4260,4260,6806,52474.0,12317933.0
2016-08-23,4335,4455,4225,4260,10672,52474.0,12317933.0
2016-08-24,4260,4440,4260,4285,8828,52782.0,12317933.0
2016-08-25,4370,4395,4270,4310,6415,53090.0,12317933.0
2016-08-26,4395,4395,4160,4255,7797,52413.0,12317933.0
2016-08-29,4315,5270,4240,4455,217064,54876.0,12317933.0
2016-08-30,4540,4550,4325,4370,24225,53829.0,12317933.0
2016-08-31,4510,4510,4190,4230,38852,52105.0,12317933.0
2016-09-01,4250,4280,4070,4200,31716,51735.0,12317933.0
2016-09-02,4200,4200,4110,4130,9924,50873.0,12317933.0
2016-09-05,4220,4220,4105,4180,12534,51489.0,12317933.0
2016-09-06,4105,4275,4105,4220,10223,51982.0,12317933.0
2016-09-07,4180,4260,4160,4220,4052,51982.0,12317933.0
2016-09-08,4240,4360,4175,4330,9068,53337.0,12317933.0
2016-09-09,4455,4455,4210,4375,4582,53891.0,12317933.0
2016-09-12,4375,4375,4180,4280,9566,52721.0,12317933.0
2016-09-13,4385,4385,4180,4220,8349,51982.0,12317933.0
2016-09-19,4310,4320,4125,4295,11765,52906.0,12317933.0
2016-09-20,4345,4345,4170,4255,4838,52413.0,12317933.0
2016-09-21,4300,4300,4110,4195,11781,51674.0,12317933.0
2016-09-22,4200,4365,4165,4270,8862,52598.0,12317933.0
2016-09-23,4285,4335,4175,4230,7776,52105.0,12317933.0
2016-09-26,4230,4385,4230,4295,16648,52906.0,12317933.0
2016-09-27,4330,4335,4170,4250,9555,52351.0,12317933.0
2016-09-28,4170,4250,4170,4220,5184,51982.0,12317933.0
2016-09-29,4195,4240,4175,4175,3955,51427.0,12317933.0
2016-09-30,4240,4440,4155,4155,17381,51181.0,12317933.0
2016-10-04,4175,4185,4105,4120,5508,50750.0,12317933.0
2016-10-05,4160,4170,4110,4150,8132,51119.0,12317933.0
2016-10-06,4150,4175,4090,4120,7826,50750.0,12317933.0
2016-10-07,4085,4180,4055,4060,8663,50011.0,12317933.0
2016-10-10,4115,4115,4060,4070,2063,50134.0,12317933.0
2016-10-11,4070,4115,4070,4090,1283,50380.0,12317933.0
2016-10-12,4060,4280,4060,4080,6245,50257.0,12317933.0
2016-10-13,4100,4100,4045,4090,2371,50380.0,12317933.0
2016-10-14,4165,4165,4070,4100,1407,50504.0,12317933.0
2016-10-17,4080,4225,4060,4175,7143,51427.0,12317933.0
2016-10-18,4190,4190,4125,4140,1008,50996.0,12317933.0
2016-10-19,4220,4220,4060,4080,7445,50257.0,12317933.0
2016-10-20,4055,4100,4000,4060,11595,50011.0,12317933.0
2016-10-21,4100,4100,3990,3995,5530,49210.0,12317933.0
2016-10-24,3995,4050,3960,4040,3723,49764.0,12317933.0
2016-10-25,4040,4100,3950,3950,2610,48656.0,12317933.0
2016-10-26,4065,4065,3900,3900,3854,48040.0,12317933.0
2016-10-27,3825,3970,3780,3955,5865,48717.0,12317933.0
2016-10-28,3960,3970,3885,3965,4082,48841.0,12317933.0
2016-10-31,3990,3990,3755,3895,1248,47978.0,12317933.0
2016-11-01,3960,3960,3750,3805,4047,46870.0,12317933.0
2016-11-02,3820,3840,3600,3615,9515,44529.0,12317933.0
2016-11-03,3620,3750,3560,3600,2615,44345.0,12317933.0
2016-11-04,3560,3610,3555,3575,2029,44037.0,12317933.0
2016-11-07,3570,3995,3570,3875,18686,47732.0,12317933.0
2016-11-08,3850,3965,3830,3960,5344,48779.0,12317933.0
2016-11-09,3965,4050,3770,3785,6392,46623.0,12317933.0
2016-11-10,3800,4040,3800,4040,17552,49764.0,12317933.0
2016-11-11,4040,4160,4000,4150,6411,51119.0,12317933.0
2016-11-14,4200,4200,4010,4100,3184,50504.0,12317933.0
2016-11-15,4100,4150,4020,4065,1270,50072.0,12317933.0
2016-11-16,4050,4140,4050,4140,1568,50996.0,12317933.0
2016-11-17,4140,4140,4090,4110,2672,50627.0,12317933.0
2016-11-18,4190,4190,3960,4150,5153,51119.0,12317933.0
2016-11-21,4150,4150,4035,4115,984,50688.0,12317933.0
2016-11-22,4140,4140,4000,4120,2819,50750.0,12317933.0
2016-11-23,4130,4185,3930,4120,1069,50750.0,12317933.0
2016-11-24,4160,4160,4040,4105,1043,50565.0,12317933.0
2016-11-25,4140,4145,4030,4110,1793,50627.0,12317933.0
2016-11-28,4180,4180,4045,4050,3494,49888.0,12317933.0
2016-11-29,4070,4180,3930,4165,8723,51304.0,12317933.0
2016-11-30,4160,4235,4055,4190,3052,51612.0,12317933.0
2016-12-01,4230,4230,4020,4190,4776,51612.0,12317933.0
2016-12-02,4195,4195,4060,4100,6915,50504.0,12317933.0
2016-12-05,4100,4100,3860,3935,3826,48471.0,12317933.0
2016-12-06,4050,4060,4025,4025,5014,49580.0,12317933.0
2016-12-07,4050,4450,4050,4210,25583,51858.0,12317933.0
2016-12-08,4275,4280,4040,4230,4636,52105.0,12317933.0
2016-12-09,4270,4290,4060,4205,3832,51797.0,12317933.0
2016-12-12,4225,4255,4160,4250,3446,52351.0,12317933.0
2016-12-13,4285,4380,4160,4160,8103,51243.0,12317933.0
2016-12-14,4180,4370,4170,4300,10490,52967.0,12317933.0
2016-12-15,4345,4345,4050,4200,19967,51735.0,12317933.0
2016-12-16,4280,4280,4115,4120,2307,50750.0,12317933.0
2016-12-19,4140,4140,4030,4095,2274,50442.0,12317933.0
2016-12-20,4140,4140,4050,4140,2773,50996.0,12317933.0
2016-12-21,4140,4140,4050,4135,3059,50935.0,12317933.0
2016-12-22,4170,4180,4020,4060,11197,50011.0,12317933.0
2016-12-23,4080,4160,4010,4015,2799,49457.0,12317933.0
2016-12-26,4015,4075,3965,4010,3445,49395.0,12317933.0
2016-12-27,4000,4065,3930,4000,3593,49272.0,12317933.0
2016-12-28,4000,4240,3940,4240,8172,52228.0,12317933.0
2016-12-29,4260,4410,3995,4075,20153,50196.0,12317933.0
2017-01-02,4150,4150,3995,3995,5562,49210.0,12317933.0
2017-01-03,3995,4150,3955,4080,10569,50257.0,12317933.0
2017-01-04,4080,4135,4000,4005,2360,49333.0,12317933.0
2017-01-05,4010,4070,4010,4035,5436,49703.0,12317933.0
2017-01-06,4100,4100,3970,4000,4265,49272.0,12317933.0
2017-01-09,4080,4080,3990,4020,9800,49518.0,12317933.0
2017-01-10,4020,4090,4000,4035,3579,49703.0,12317933.0
2017-01-11,4050,4050,3950,4000,10016,49272.0,12317933.0
2017-01-12,4020,4020,3935,4020,4002,49518.0,12317933.0
2017-01-13,4065,4065,3780,3990,4186,49149.0,12317933.0
2017-01-16,3990,4005,3985,4000,1801,49272.0,12317933.0
2017-01-17,4000,4000,3950,3980,442,49025.0,12317933.0
2017-01-18,4030,4105,3920,4030,5813,49641.0,12317933.0
2017-01-19,4070,4070,3920,3990,5076,49149.0,12317933.0
2017-01-20,3980,4020,3900,4010,3836,49395.0,12317933.0
2017-01-23,4050,4050,3900,4010,3845,49395.0,12317933.0
2017-01-24,4000,4000,3850,3950,7034,48656.0,12317933.0
2017-01-25,3945,3945,3810,3880,4141,47794.0,12317933.0
2017-01-26,3880,3880,3635,3830,5137,47178.0,12317933.0
2017-01-31,3820,3820,3750,3805,4385,46870.0,12317933.0
2017-02-01,3805,3805,3755,3800,2982,46808.0,12317933.0
2017-02-02,3800,3800,3690,3760,7673,46315.0,12317933.0
2017-02-03,3700,3750,3690,3750,3200,46192.0,12317933.0
2017-02-06,3720,3745,3615,3725,4361,45884.0,12317933.0
2017-02-07,3780,4680,3700,4580,356676,56416.0,12317933.0
2017-02-08,4700,4700,4250,4360,67182,53706.0,12317933.0
2017-02-09,4360,4400,4260,4380,35688,53953.0,12317933.0
2017-02-10,4465,4470,4210,4390,22135,54076.0,12317933.0
2017-02-13,4335,4460,4205,4325,19801,53275.0,12317933.0
2017-02-14,4325,4330,4080,4170,30514,51366.0,12317933.0
2017-02-15,4170,4170,3950,4065,35541,50072.0,12317933.0
2017-02-16,4090,4100,3930,4070,8332,50134.0,12317933.0
2017-02-17,4005,4130,4005,4085,4896,50319.0,12317933.0
2017-02-20,4125,4130,4050,4075,5297,50196.0,12317933.0
2017-02-21,4130,4130,4010,4060,4545,50011.0,12317933.0
2017-02-22,4140,4140,4030,4060,3474,50011.0,12317933.0
2017-02-23,4125,4125,3960,3960,10375,48779.0,12317933.0
2017-02-24,4005,4060,3890,4060,7841,50011.0,12317933.0
2017-02-27,4090,4125,3915,3960,6982,48779.0,12317933.0
2017-02-28,3975,3975,3865,3960,4352,48779.0,12317933.0
2017-03-02,3880,4025,3860,3965,717,48841.0,12317933.0
2017-03-03,4020,4020,3860,3905,1161,48102.0,12317933.0
2017-03-06,3900,3960,3810,3880,5303,47794.0,12317933.0
2017-03-07,3950,3950,3855,3930,1227,48409.0,12317933.0
2017-03-08,3930,3995,3810,3940,3295,48533.0,12317933.0
2017-03-09,3980,3985,3860,3895,2822,47978.0,12317933.0
2017-03-10,3850,3930,3805,3890,3605,47917.0,12317933.0
2017-03-13,3940,4140,3820,3970,5900,48902.0,12317933.0
2017-03-14,3910,4090,3910,4000,1569,49272.0,12317933.0
2017-03-15,4090,4090,3925,3925,5404,48348.0,12317933.0
2017-03-16,4095,4095,3885,3975,4203,48964.0,12317933.0
2017-03-17,4080,4080,3970,4035,3014,49703.0,12317933.0
2017-03-20,4095,4095,3965,3995,1706,49210.0,12317933.0
2017-03-21,4045,4045,3860,4000,5236,49272.0,12317933.0
2017-03-22,4030,4030,3975,4020,13662,49518.0,12317933.0
2017-03-23,3940,4020,3940,4015,3225,49457.0,12317933.0
2017-03-24,4065,4065,3940,3985,1685,49087.0,12317933.0
2017-03-27,4005,4050,3940,3985,1107,49087.0,12317933.0
2017-03-28,4010,4010,3950,4005,1020,49333.0,12317933.0
2017-03-29,3955,4050,3930,4025,3151,49580.0,12317933.0
2017-03-30,3950,4020,3900,3900,8920,48040.0,12317933.0
2017-03-31,3950,3950,3800,3845,15681,47362.0,12317933.0
2017-04-03,3805,3855,3800,3850,4518,47424.0,12317933.0
2017-04-04,3890,3890,3790,3860,9461,47547.0,12317933.0
2017-04-05,3860,3880,3800,3860,4270,47547.0,12317933.0
2017-04-06,3855,3950,3805,3930,9827,48409.0,12317933.0
2017-04-07,3930,3980,3850,3855,6761,47486.0,12317933.0
2017-04-10,3870,3875,3595,3715,17464,45761.0,12317933.0
2017-04-11,3720,3790,3700,3700,2940,45576.0,12317933.0
2017-04-12,3710,3790,3700,3700,2805,45576.0,12317933.0
2017-04-13,3700,3780,3700,3780,2776,46562.0,12317933.0
2017-04-14,3780,3870,3700,3715,2993,45761.0,12317933.0
2017-04-17,3705,3780,3700,3770,2703,46439.0,12317933.0
2017-04-18,3770,3900,3750,3855,3784,47486.0,12317933.0
2017-04-19,3860,3900,3700,3770,2704,46439.0,12317933.0
2017-04-20,3780,3865,3750,3785,1680,46623.0,12317933.0
2017-04-21,3800,4400,3800,3950,124520,48656.0,12317933.0
2017-04-24,3950,4005,3850,3960,13290,48779.0,12317933.0
2017-04-25,4005,4005,3910,3925,7087,48348.0,12317933.0
2017-04-26,3990,4120,3930,3930,10622,48409.0,12317933.0
2017-04-27,3940,4075,3930,3960,1392,48779.0,12317933.0
2017-04-28,3980,4100,3950,4000,1635,49272.0,12317933.0
2017-05-02,4090,4090,3940,3970,7450,48902.0,12317933.0
2017-05-04,4060,4060,3940,3960,663,48779.0,12317933.0
2017-05-08,3960,4050,3915,3965,5127,48841.0,12317933.0
2017-05-10,3965,4010,3910,3990,13274,49149.0,12317933.0
2017-05-11,3990,4050,3965,4025,1327,49580.0,12317933.0
2017-05-12,4025,4165,3950,4135,15244,50935.0,12317933.0
2017-05-15,4330,4330,4060,4180,6988,51489.0,12317933.0
2017-05-16,4350,4350,4065,4070,25699,50134.0,12317933.0
2017-05-17,4070,4700,4025,4380,248669,53953.0,12317933.0
2017-05-18,4400,4400,4250,4355,15980,53645.0,12317933.0
2017-05-19,4375,4500,4160,4360,26428,53706.0,12317933.0
2017-05-22,4490,4500,4390,4450,16097,54815.0,12317933.0
2017-05-23,4510,4535,4350,4470,5031,55061.0,12317933.0
2017-05-24,4470,4470,4305,4380,18539,53953.0,12317933.0
2017-05-25,4480,4480,4330,4470,17487,55061.0,12317933.0
2017-05-26,4470,4490,4365,4455,19415,54876.0,12317933.0
2017-05-29,4410,4480,4350,4430,11469,54568.0,12317933.0
2017-05-30,4350,4460,4255,4325,19105,53275.0,12317933.0
2017-05-31,4330,4420,4295,4325,8076,53275.0,12317933.0
2017-06-01,4370,4370,4245,4320,7136,53213.0,12317933.0
2017-06-02,4360,4390,4270,4345,2242,53521.0,12317933.0
2017-06-05,4350,4350,4240,4250,4137,52351.0,12317933.0
2017-06-07,4245,4245,4135,4210,3388,51858.0,12317933.0
2017-06-08,4225,4225,4070,4125,6302,50811.0,12317933.0
2017-06-09,4005,4185,3850,4060,33884,50011.0,12317933.0
2017-06-12,4100,4100,4000,4065,3397,50072.0,12317933.0
2017-06-13,4065,4080,3900,4080,13063,50257.0,12317933.0
2017-06-14,4000,4085,3980,4050,4407,49888.0,12317933.0
2017-06-15,4105,4330,4020,4230,18511,52105.0,12317933.0
2017-06-16,4240,4890,4240,4385,110865,54014.0,12317933.0
2017-06-19,4390,4490,4270,4430,18359,54568.0,12317933.0
2017-06-20,4360,4495,4360,4450,19428,54815.0,12317933.0
2017-06-21,4305,4490,4300,4410,19597,54322.0,12317933.0
2017-06-22,4420,4430,4315,4415,7129,54384.0,12317933.0
2017-06-23,4470,4470,4290,4345,8351,53521.0,12317933.0
2017-06-26,4415,4415,4210,4390,5421,54076.0,12317933.0
2017-06-27,4440,4450,4305,4305,9981,53029.0,12317933.0
2017-06-28,4265,4415,4205,4205,2477,51797.0,12317933.0
2017-06-29,4240,4350,4050,4190,9071,51612.0,12317933.0
2017-06-30,4150,4385,4080,4335,10509,53398.0,12317933.0
2017-07-03,4385,4390,4310,4360,2670,53706.0,12317933.0
2017-07-04,4385,4450,4250,4385,5354,54014.0,12317933.0
2017-07-05,4420,4420,4300,4410,5728,54322.0,12317933.0
2017-07-06,4485,4485,4320,4425,6975,54507.0,12317933.0
2017-07-07,4475,4475,4255,4425,8158,54507.0,12317933.0
2017-07-10,4350,4440,4275,4410,21883,54322.0,12317933.0
2017-07-11,4410,4430,4355,4410,17899,54322.0,12317933.0
2017-07-12,4410,4410,4285,4350,5917,53583.0,12317933.0
2017-07-13,4355,4355,4220,4230,9387,52105.0,12317933.0
2017-07-14,4230,4340,4200,4290,3466,52844.0,12317933.0
2017-07-17,4345,4345,4175,4280,3244,52721.0,12317933.0
2017-07-18,4230,4335,4215,4310,1193,53090.0,12317933.0
2017-07-19,4330,4370,4275,4300,6892,52967.0,12317933.0
2017-07-20,4250,4375,4250,4280,4818,52721.0,12317933.0
2017-07-21,4250,4635,4250,4400,36737,54199.0,12317933.0
2017-07-24,4405,4420,4345,4360,4094,53706.0,12317933.0
2017-07-25,4350,4385,4200,4220,8187,51982.0,12317933.0
2017-07-26,4280,4280,4185,4200,2913,51735.0,12317933.0
2017-07-27,4185,4290,4150,4190,9338,51612.0,12317933.0
2017-07-28,4135,4200,4120,4180,2076,51489.0,12317933.0
2017-07-31,4200,4275,4055,4055,11870,49949.0,12317933.0
2017-08-01,4065,4150,4020,4150,4433,51119.0,12317933.0
2017-08-02,4135,4160,4075,4150,3285,51119.0,12317933.0
2017-08-03,4280,4280,4050,4150,4817,51119.0,12317933.0
2017-08-04,4230,4230,4065,4180,5841,51489.0,12317933.0
2017-08-07,4195,4200,3900,4140,9333,50996.0,12317933.0
2017-08-08,4160,4180,3880,4055,7532,49949.0,12317933.0
2017-08-09,3960,4100,3960,4010,7512,49395.0,12317933.0
2017-08-10,3950,4350,3900,3980,14177,49025.0,12317933.0
2017-08-11,4070,4095,3880,3965,5868,48841.0,12317933.0
2017-08-14,4140,4285,3955,4285,15089,52782.0,12317933.0
2017-08-16,4300,4365,4150,4290,10546,52844.0,12317933.0
2017-08-17,4300,4370,4190,4335,10521,53398.0,12317933.0
2017-08-18,4335,4335,4200,4250,5812,52351.0,12317933.0
2017-08-21,4250,4320,4060,4185,7056,51551.0,12317933.0
2017-08-22,4180,4220,4090,4110,2838,50627.0,12317933.0
2017-08-23,4110,4290,3985,3990,7860,49149.0,12317933.0
2017-08-24,4015,4030,3920,4010,5973,49395.0,12317933.0
2017-08-25,3965,4045,3915,4015,15218,49457.0,12317933.0
2017-08-28,4050,4080,4005,4080,8387,50257.0,12317933.0
2017-08-29,4020,4160,4020,4030,4977,49641.0,12317933.0
2017-08-30,4200,4200,4045,4050,2264,49888.0,12317933.0
2017-08-31,4025,4160,4000,4025,7274,49580.0,12317933.0
2017-09-01,4025,4165,4005,4030,5258,49641.0,12317933.0
2017-09-04,3835,4040,3835,3970,10322,48902.0,12317933.0
2017-09-05,4030,4070,3955,4000,4395,49272.0,12317933.0
2017-09-06,4000,4000,3960,3960,1254,48779.0,12317933.0
2017-09-07,4090,4090,3960,4030,2936,49641.0,12317933.0
2017-09-08,3990,4090,3990,3995,2935,49210.0,12317933.0
2017-09-11,3965,4005,3965,3970,5571,48902.0,12317933.0
2017-09-12,3970,4100,3960,3995,2740,49210.0,12317933.0
2017-09-13,3960,4030,3950,3985,3655,49087.0,12317933.0
2017-09-14,3980,3980,3860,3860,8273,47547.0,12317933.0
2017-09-15,3840,3940,3765,3780,6065,46562.0,12317933.0
2017-09-18,3780,3895,3755,3830,6303,47178.0,12317933.0
2017-09-19,3910,3910,3705,3750,7892,46192.0,12317933.0
2017-09-20,3885,3885,3700,3805,5212,46870.0,12317933.0
2017-09-21,3720,3850,3720,3840,3921,47301.0,12317933.0
2017-09-22,3870,3950,3730,3840,2134,47301.0,12317933.0
2017-09-25,4070,4070,3530,3640,9434,44837.0,12317933.0
2017-09-26,3640,3755,3530,3605,4550,44406.0,12317933.0
2017-09-27,3605,3765,3580,3580,2673,44098.0,12317933.0
2017-09-28,3695,3790,3580,3590,5252,44221.0,12317933.0
2017-09-29,3600,3720,3600,3675,682,45268.0,12317933.0
2017-10-10,3670,3740,3610,3675,2913,45268.0,12317933.0
2017-10-11,3700,3700,3600,3670,1706,45207.0,12317933.0
2017-10-12,3615,3750,3615,3675,1696,45268.0,12317933.0
2017-10-13,3720,3720,3610,3665,1755,45145.0,12317933.0
2017-10-16,3610,3700,3445,3575,5292,44037.0,12317933.0
2017-10-17,3515,3520,3380,3500,7272,43113.0,12317933.0
2017-10-18,3500,3500,3400,3470,4180,42743.0,12317933.0
2017-10-19,3410,3470,3210,3450,3369,42497.0,12317933.0
2017-10-20,3450,3480,3370,3450,3366,42497.0,12317933.0
2017-10-23,3540,3540,3385,3495,1812,43051.0,12317933.0
2017-10-24,3570,3570,3340,3485,2083,42928.0,12317933.0
2017-10-25,3410,3580,3405,3535,4758,43544.0,12317933.0
2017-10-26,3545,3555,3460,3555,4372,43790.0,12317933.0
2017-10-27,3640,3640,3505,3605,1205,44406.0,12317933.0
2017-10-30,3660,3690,3605,3680,1908,45330.0,12317933.0
2017-10-31,3680,3730,3630,3715,363,45761.0,12317933.0
2017-11-01,3750,3750,3630,3745,3656,46131.0,12317933.0
2017-11-02,3760,3810,3660,3660,3452,45084.0,12317933.0
2017-11-03,3645,3750,3645,3700,125,45576.0,12317933.0
2017-11-06,3775,3775,3480,3605,5344,44406.0,12317933.0
2017-11-07,3605,3725,3565,3565,2486,43913.0,12317933.0
2017-11-08,3500,3650,3450,3460,9202,42620.0,12317933.0
2017-11-09,3465,3500,3425,3425,3022,42189.0,12317933.0
2017-11-10,3540,3540,3395,3510,11072,43236.0,12317933.0
2017-11-13,3520,3680,3520,3645,8826,44899.0,12317933.0
2017-11-14,3655,3710,3570,3690,16522,45453.0,12317933.0
2017-11-15,3650,3650,3440,3550,15371,43729.0,12317933.0
2017-11-16,3635,3635,3435,3450,9833,42497.0,12317933.0
2017-11-17,3565,3565,3355,3425,5685,42189.0,12317933.0
2017-11-20,3495,3530,3390,3500,5909,43113.0,12317933.0
2017-11-21,3515,3515,3405,3405,5823,41943.0,12317933.0
2017-11-22,3390,3485,3390,3440,4573,42374.0,12317933.0
2017-11-23,3490,3940,3410,3450,58289,42497.0,12317933.0
2017-11-24,3425,3565,3400,3430,4834,42251.0,12317933.0
2017-11-27,3475,3475,3360,3455,6670,42558.0,12317933.0
2017-11-28,3475,3480,3420,3470,1108,42743.0,12317933.0
2017-11-29,3530,3530,3400,3475,3591,42805.0,12317933.0
2017-11-30,3525,3580,3350,3515,10260,43298.0,12317933.0
2017-12-01,3500,3585,3450,3540,3913,43605.0,12317933.0
2017-12-04,3540,3540,3310,3440,3453,42374.0,12317933.0
2017-12-05,3500,3550,3350,3500,4401,43113.0,12317933.0
2017-12-06,3410,3555,3410,3500,1145,43113.0,12317933.0
2017-12-07,3500,3530,3395,3450,5425,42497.0,12317933.0
2017-12-08,3450,3450,3390,3405,1656,41943.0,12317933.0
2017-12-11,3370,3500,3370,3420,5255,42127.0,12317933.0
2017-12-12,3540,3540,3400,3450,3177,42497.0,12317933.0
2017-12-13,3380,3490,3380,3445,4953,42435.0,12317933.0
2017-12-14,3445,3480,3375,3470,882,42743.0,12317933.0
2017-12-15,3400,3470,3395,3395,1967,41819.0,12317933.0
2017-12-18,3395,3450,3395,3430,218,42251.0,12317933.0
2017-12-19,3370,3440,3040,3245,22476,39972.0,12317933.0
2017-12-20,3300,3300,3000,3015,6724,37139.0,12317933.0
2017-12-21,3160,3240,3035,3045,4263,37508.0,12317933.0
2017-12-22,3170,3175,3045,3100,1239,38186.0,12317933.0
2017-12-26,3100,3250,3055,3115,1688,38370.0,12317933.0
2017-12-27,3235,3235,3060,3200,1863,39417.0,12317933.0
2017-12-28,3250,3250,3160,3200,2489,39417.0,12317933.0
2018-01-02,3335,3335,3115,3140,2588,38678.0,12317933.0
2018-01-03,3140,3230,3090,3160,2356,38925.0,12317933.0
2018-01-04,3160,3160,3085,3090,3799,38062.0,12317933.0
