DB하이텍(000990),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2006-02-02,14800,15350,14700,15300,31920,151914.0,9929045.0
2006-02-03,15250,15250,14550,14800,21390,146950.0,9929045.0
2006-02-06,14550,14900,14500,14850,30218,147446.0,9929045.0
2006-02-07,14650,14800,14300,14350,30321,142482.0,9929045.0
2006-02-08,14250,14700,14200,14200,23290,140992.0,9929045.0
2006-02-09,14250,14400,14200,14300,14490,141985.0,9929045.0
2006-02-10,14600,14900,14350,14800,23602,146950.0,9929045.0
2006-02-13,14900,15150,14800,14900,16350,147943.0,9929045.0
2006-02-14,15100,16400,15100,15400,40360,152907.0,9929045.0
2006-02-15,15500,16000,15350,15400,27780,152907.0,9929045.0
2006-02-16,15600,15800,14900,15000,16930,148936.0,9929045.0
2006-02-17,15000,15600,15000,15450,33380,153404.0,9929045.0
2006-02-20,15450,15800,15450,15500,16310,153900.0,9929045.0
2006-02-21,15700,15800,15300,15400,16080,152907.0,9929045.0
2006-02-22,15750,15750,15300,15400,27404,152907.0,9929045.0
2006-02-23,15400,15650,15300,15500,16300,153900.0,9929045.0
2006-02-24,15750,16100,15500,16000,17920,158865.0,9929045.0
2006-02-27,16500,16500,16100,16250,13690,161347.0,9929045.0
2006-02-28,16400,16400,15800,15850,10220,157375.0,9929045.0
2006-03-02,15600,15850,15550,15550,10320,154397.0,9929045.0
2006-03-03,16050,16050,15100,15100,19924,149929.0,9929045.0
2006-03-06,15100,15650,15100,15500,17980,153900.0,9929045.0
2006-03-07,15450,15450,14800,14850,27030,147446.0,9929045.0
2006-03-08,15250,15250,14500,14600,21890,144964.0,9929045.0
2006-03-09,14900,14900,14650,14700,13560,145957.0,9929045.0
2006-03-10,14650,15000,14650,14900,9998,147943.0,9929045.0
2006-03-13,14850,15200,14850,14900,10277,147943.0,9929045.0
2006-03-14,14850,15000,14750,14850,11090,147446.0,9929045.0
2006-03-15,14900,15750,14900,15600,43605,154893.0,9929045.0
2006-03-16,15600,15850,15550,15800,37450,156879.0,9929045.0
2006-03-17,15700,16450,15500,16250,36550,161347.0,9929045.0
2006-03-20,16300,16800,16200,16500,37160,163829.0,9929045.0
2006-03-21,16350,16950,16350,16850,38552,167304.0,9929045.0
2006-03-22,16850,17200,16700,16850,82930,167304.0,9929045.0
2006-03-23,16900,17200,16600,16800,13480,166808.0,9929045.0
2006-03-24,16650,16750,16100,16750,20670,166312.0,9929045.0
2006-03-27,16450,16750,16200,16550,25786,164326.0,9929045.0
2006-03-28,16300,16850,16300,16850,17714,167304.0,9929045.0
2006-03-29,16600,16800,16500,16750,8950,166312.0,9929045.0
2006-03-30,16400,16750,16400,16700,19845,165815.0,9929045.0
2006-03-31,16700,16800,16450,16650,22554,165319.0,9929045.0
2006-04-03,16900,16900,16400,16850,15431,167304.0,9929045.0
2006-04-04,16750,16950,16500,16800,24880,166808.0,9929045.0
2006-04-05,16700,16950,16650,16750,25022,166312.0,9929045.0
2006-04-06,16750,17000,16750,16950,31741,168297.0,9929045.0
2006-04-07,17100,17100,16600,16900,21060,167801.0,9929045.0
2006-04-10,16900,17050,16750,17000,27213,168794.0,9929045.0
2006-04-11,17000,17100,16750,17000,26390,168794.0,9929045.0
2006-04-12,16850,17000,16800,16900,17231,167801.0,9929045.0
2006-04-13,16800,17000,16700,17000,27140,168794.0,9929045.0
2006-04-14,17000,17450,16800,17200,54090,170780.0,9929045.0
2006-04-17,17450,17600,17000,17000,50590,168794.0,9929045.0
2006-04-18,16900,17200,16800,17000,43560,168794.0,9929045.0
2006-04-19,17000,17200,17000,17150,30500,170283.0,9929045.0
2006-04-20,17050,17300,17000,17150,24718,170283.0,9929045.0
2006-04-21,17300,18100,17300,17950,67005,178226.0,9929045.0
2006-04-24,18100,18300,17900,18200,43996,180709.0,9929045.0
2006-04-25,18200,18250,18000,18200,31017,180709.0,9929045.0
2006-04-26,18250,18600,18150,18250,38981,181205.0,9929045.0
2006-04-27,18250,18450,17600,17850,28538,177233.0,9929045.0
2006-04-28,17500,17550,16850,17300,79187,171772.0,9929045.0
2006-05-02,17400,17450,16750,16900,46390,167801.0,9929045.0
2006-05-03,16950,17400,16900,17200,26845,170780.0,9929045.0
2006-05-04,17350,17350,16700,16700,20030,165815.0,9929045.0
2006-05-08,16750,17100,16700,17100,18680,169787.0,9929045.0
2006-05-09,17000,17300,16750,17300,16580,171772.0,9929045.0
2006-05-10,17200,17300,16950,17300,15741,171772.0,9929045.0
2006-05-11,17300,17600,17200,17400,19030,172765.0,9929045.0
2006-05-12,17400,17400,16950,17150,16764,170283.0,9929045.0
2006-05-15,17000,17000,16350,16350,32930,162340.0,9929045.0
2006-05-16,16350,16600,15800,15850,15390,157375.0,9929045.0
2006-05-17,16300,16300,15700,16000,23649,158865.0,9929045.0
2006-05-18,15250,15950,14650,15050,38101,149432.0,9929045.0
2006-05-19,15050,15200,14600,15150,31110,150425.0,9929045.0
2006-05-22,15400,15700,14900,15000,38280,148936.0,9929045.0
2006-05-23,15000,15400,14800,15150,22230,150425.0,9929045.0
2006-05-24,15100,16150,15100,16150,42476,160354.0,9929045.0
2006-05-25,15950,18550,15750,18550,827458,184184.0,9929045.0
2006-05-26,20500,21300,19800,21300,495451,211489.0,9929045.0
2006-05-29,23500,24450,21350,22200,1031627,220425.0,9929045.0
2006-05-30,22300,23000,20850,22150,681316,219928.0,9929045.0
2006-06-01,21500,22300,19000,19100,648326,189645.0,9929045.0
2006-06-02,19650,19800,18400,19300,606322,191631.0,9929045.0
2006-06-05,19750,19800,17700,18000,422748,178723.0,9929045.0
2006-06-07,17100,17400,15800,15950,409184,158368.0,9929045.0
2006-06-08,15800,16650,15700,15900,331001,157872.0,9929045.0
2006-06-09,16350,16750,15900,16100,240453,159858.0,9929045.0
2006-06-12,16100,17250,15800,16800,275443,166808.0,9929045.0
2006-06-13,16500,17300,16150,17000,296137,168794.0,9929045.0
2006-06-14,16750,17300,16600,17300,186879,171772.0,9929045.0
2006-06-15,17650,17650,16500,16500,210224,163829.0,9929045.0
2006-06-16,17000,17000,16600,16600,121599,164822.0,9929045.0
2006-06-19,16450,16550,16050,16050,99429,159361.0,9929045.0
2006-06-20,16050,16900,15950,16100,195980,159858.0,9929045.0
2006-06-21,16300,16550,15950,16150,99365,160354.0,9929045.0
2006-06-22,16350,16400,15850,15850,103170,157375.0,9929045.0
2006-06-23,15800,15800,15200,15300,82050,151914.0,9929045.0
2006-06-26,15250,15750,15150,15750,83388,156382.0,9929045.0
2006-06-27,16100,18100,16100,18100,309228,179716.0,9929045.0
2006-06-28,18950,20600,17650,17650,749186,175248.0,9929045.0
2006-06-29,17900,18250,17250,17900,260885,177730.0,9929045.0
2006-06-30,18300,19150,17700,18350,405274,182198.0,9929045.0
2006-07-03,18250,18800,18050,18350,147398,182198.0,9929045.0
2006-07-04,18600,18650,17400,17500,173211,173758.0,9929045.0
2006-07-05,16550,17050,16550,16850,126100,167304.0,9929045.0
2006-07-06,16650,16850,16050,16150,109751,160354.0,9929045.0
2006-07-07,16450,16950,16250,16600,104477,164822.0,9929045.0
2006-07-10,16950,19050,16900,17900,292022,177730.0,9929045.0
2006-07-11,18000,18000,17250,17400,106075,172765.0,9929045.0
2006-07-12,17700,17900,17150,17450,108796,173262.0,9929045.0
2006-07-13,17150,17550,17050,17050,84512,169290.0,9929045.0
2006-07-14,16700,18000,16700,17200,145504,170780.0,9929045.0
2006-07-18,18700,18900,17650,17850,310120,177233.0,9929045.0
2006-07-19,17650,18250,17450,18000,153804,178723.0,9929045.0
2006-07-20,18400,18400,17700,17800,131104,176737.0,9929045.0
2006-07-21,17500,18100,17500,17900,71002,177730.0,9929045.0
2006-07-24,18100,18800,18000,18600,172922,184680.0,9929045.0
2006-07-25,18900,19000,18400,18600,105613,184680.0,9929045.0
2006-07-26,18600,18750,18250,18600,99140,184680.0,9929045.0
2006-07-27,18850,19500,18600,18650,174114,185177.0,9929045.0
2006-07-28,18900,19200,18700,18850,86129,187162.0,9929045.0
2006-07-31,19100,19150,18350,18350,97561,182198.0,9929045.0
2006-08-01,18350,18900,17900,17900,97745,177730.0,9929045.0
2006-08-02,17800,18100,17700,18050,57390,179219.0,9929045.0
2006-08-03,18250,18250,17500,17500,76232,173758.0,9929045.0
2006-08-04,17550,17850,17450,17850,48467,177233.0,9929045.0
2006-08-07,17950,17950,17500,17500,26365,173758.0,9929045.0
2006-08-08,17400,17900,17350,17750,41290,176241.0,9929045.0
2006-08-09,17850,17900,17550,17750,28196,176241.0,9929045.0
2006-08-10,17900,17900,17550,17550,42191,174255.0,9929045.0
2006-08-11,17700,17950,17450,17450,39667,173262.0,9929045.0
2006-08-14,17100,17550,17100,17200,41454,170780.0,9929045.0
2006-08-16,17200,17300,16750,16900,116765,167801.0,9929045.0
2006-08-17,16950,17250,16800,17250,49040,171276.0,9929045.0
2006-08-18,17150,17250,16800,16900,65889,167801.0,9929045.0
2006-08-21,16900,16950,16550,16550,55228,164326.0,9929045.0
2006-08-22,16200,16950,16200,16750,49260,166312.0,9929045.0
2006-08-23,16650,16750,16500,16750,40370,166312.0,9929045.0
2006-08-24,17050,18400,17000,17700,148640,175744.0,9929045.0
2006-08-25,17750,17900,17400,17700,42015,175744.0,9929045.0
2006-08-28,17800,17900,17450,17700,32202,175744.0,9929045.0
2006-08-29,17750,18300,17650,17700,89661,175744.0,9929045.0
2006-08-30,17750,18100,17700,17800,48471,176737.0,9929045.0
2006-08-31,18000,18450,17800,18000,67782,178723.0,9929045.0
2006-09-01,18050,18100,17650,17800,46210,176737.0,9929045.0
2006-09-04,17850,18100,17600,17600,41311,174751.0,9929045.0
2006-09-05,17600,17700,17350,17400,63130,172765.0,9929045.0
2006-09-06,17400,17500,17200,17200,37622,170780.0,9929045.0
2006-09-07,17150,17400,17050,17300,35898,171772.0,9929045.0
2006-09-08,17650,19850,17600,18250,733158,181205.0,9929045.0
2006-09-11,18000,18300,17600,17600,146608,174751.0,9929045.0
2006-09-12,17600,20200,17600,18950,902884,188155.0,9929045.0
2006-09-13,19300,21600,18650,20550,986384,204042.0,9929045.0
2006-09-14,20500,21000,19500,19700,295446,195602.0,9929045.0
2006-09-15,19950,20950,19550,19950,293070,198084.0,9929045.0
2006-09-18,19900,20650,19500,19700,199570,195602.0,9929045.0
2006-09-19,19750,20050,19400,19700,154999,195602.0,9929045.0
2006-09-20,19700,20350,19450,19700,174111,195602.0,9929045.0
2006-09-21,19750,20950,19750,20700,315046,205531.0,9929045.0
2006-09-22,20800,21250,19950,20150,209848,200070.0,9929045.0
2006-09-25,20150,21000,20150,21000,200828,208510.0,9929045.0
2006-09-26,21000,21150,20350,20350,122137,202056.0,9929045.0
2006-09-27,20350,20450,19850,19850,128350,197092.0,9929045.0
2006-09-28,19900,20500,19900,20400,72570,202553.0,9929045.0
2006-09-29,20450,20900,20300,20400,73726,202553.0,9929045.0
2006-10-02,20000,20600,20000,20200,53420,200567.0,9929045.0
2006-10-04,20000,20000,19200,19200,58980,190638.0,9929045.0
2006-10-09,19000,19200,16800,17400,154205,172765.0,9929045.0
2006-10-10,17400,18300,17400,18100,73620,179716.0,9929045.0
2006-10-11,17850,18100,17600,18000,64282,178723.0,9929045.0
2006-10-12,18050,19000,17850,18600,62870,184680.0,9929045.0
2006-10-13,19000,19100,18600,18750,46205,186170.0,9929045.0
2006-10-16,18750,18900,18450,18500,56850,183687.0,9929045.0
2006-10-17,18550,18600,17950,18250,36361,181205.0,9929045.0
2006-10-18,18100,18500,18050,18400,37880,182694.0,9929045.0
2006-10-19,18450,19000,18400,18550,46543,184184.0,9929045.0
2006-10-20,18450,18750,18400,18400,32150,182694.0,9929045.0
2006-10-23,18500,18750,18450,18700,40733,185673.0,9929045.0
2006-10-24,18950,18950,18650,18900,44900,187659.0,9929045.0
2006-10-25,19100,19300,18800,19000,38537,188652.0,9929045.0
2006-10-26,19000,19100,18600,18800,25570,186666.0,9929045.0
2006-10-27,18850,19250,18600,19000,48072,188652.0,9929045.0
2006-10-30,19000,19050,18500,18700,20440,185673.0,9929045.0
2006-10-31,19000,19000,18550,18600,28670,184680.0,9929045.0
2006-11-01,18900,19300,18700,19200,63212,190638.0,9929045.0
2006-11-02,19150,20050,19000,19950,77320,198084.0,9929045.0
2006-11-03,20000,20050,19650,19800,41222,196595.0,9929045.0
2006-11-06,19900,20000,19350,19500,36180,193616.0,9929045.0
2006-11-07,19550,20450,19550,19900,68192,197588.0,9929045.0
2006-11-08,19850,20250,19650,19900,40489,197588.0,9929045.0
2006-11-09,19700,19900,19550,19600,39871,194609.0,9929045.0
2006-11-10,19550,19700,19500,19500,30511,193616.0,9929045.0
2006-11-13,19700,19900,19500,19600,30430,194609.0,9929045.0
2006-11-14,19650,20250,19600,19700,46752,195602.0,9929045.0
2006-11-15,19750,20000,19600,19600,36410,194609.0,9929045.0
2006-11-16,19600,19700,19250,19250,51670,191134.0,9929045.0
2006-11-17,19300,19500,19200,19200,38580,190638.0,9929045.0
2006-11-20,19200,19450,18900,18900,40055,187659.0,9929045.0
2006-11-21,18900,21300,18900,19750,248540,196099.0,9929045.0
2006-11-22,19900,21600,19850,21400,217713,212482.0,9929045.0
2006-11-23,21600,21800,20950,21400,123642,212482.0,9929045.0
2006-11-24,21400,22400,20950,22100,159860,219432.0,9929045.0
2006-11-27,22100,23200,21900,22650,161510,224893.0,9929045.0
2006-11-28,22200,22400,21500,22150,71650,219928.0,9929045.0
2006-11-29,22500,22500,21900,22000,57390,218439.0,9929045.0
2006-11-30,22200,22400,21600,21600,51110,214467.0,9929045.0
2006-12-01,21600,21950,21500,21550,39940,213971.0,9929045.0
2006-12-04,21550,22000,20800,20900,73802,207517.0,9929045.0
2006-12-05,21100,21250,20700,20850,42141,207021.0,9929045.0
2006-12-06,20950,21400,20800,21400,74030,212482.0,9929045.0
2006-12-07,21500,21600,21100,21100,47670,209503.0,9929045.0
2006-12-08,20950,21000,20300,20400,34705,202553.0,9929045.0
2006-12-11,20250,20400,20050,20050,37010,199077.0,9929045.0
2006-12-12,20100,20350,19900,19900,45825,197588.0,9929045.0
2006-12-13,20250,20350,19750,20050,38950,199077.0,9929045.0
2006-12-14,20000,20900,20000,20900,54470,207517.0,9929045.0
2006-12-15,21000,21450,20850,20950,44905,208013.0,9929045.0
2006-12-18,21000,21300,20850,21000,24320,208510.0,9929045.0
2006-12-19,21200,21200,20400,20550,37970,204042.0,9929045.0
2006-12-20,20600,21000,20600,20700,26785,205531.0,9929045.0
2006-12-21,20750,21100,20400,20400,31012,202553.0,9929045.0
2006-12-22,20400,21200,20350,20500,63170,203545.0,9929045.0
2006-12-26,20400,20800,20300,20350,33390,202056.0,9929045.0
2006-12-27,20200,20650,20050,20050,23650,199077.0,9929045.0
2006-12-28,20100,20450,20000,20200,30640,200567.0,9929045.0
2007-01-02,20400,20650,20250,20300,31940,201560.0,9929045.0
2007-01-03,20500,20500,19900,19950,41527,198084.0,9929045.0
2007-01-04,20000,20150,19750,19800,37203,196595.0,9929045.0
2007-01-05,19600,19700,18600,19300,34871,191631.0,9929045.0
2007-01-08,19100,19350,18800,18900,36272,187659.0,9929045.0
2007-01-09,18750,19200,18750,19200,41111,190638.0,9929045.0
2007-01-10,19000,19000,18400,18700,32191,185673.0,9929045.0
2007-01-11,18600,19200,18600,19100,29257,189645.0,9929045.0
2007-01-12,19300,19450,19050,19100,22542,189645.0,9929045.0
2007-01-15,19150,19650,19150,19400,36020,192623.0,9929045.0
2007-01-16,19500,19500,19000,19000,16630,188652.0,9929045.0
2007-01-17,18900,19200,18500,18650,29800,185177.0,9929045.0
2007-01-18,18450,18950,18450,18750,26640,186170.0,9929045.0
2007-01-19,18600,18600,18100,18150,24100,180212.0,9929045.0
2007-01-22,17950,18100,17650,17800,35100,176737.0,9929045.0
2007-01-23,17600,17650,17350,17350,37170,172269.0,9929045.0
2007-01-24,17350,17800,17250,17650,48650,175248.0,9929045.0
2007-01-25,17750,18200,17650,17800,32191,176737.0,9929045.0
2007-01-26,17700,17700,17350,17600,16091,174751.0,9929045.0
2007-01-29,17650,18200,17500,17700,33150,175744.0,9929045.0
2007-01-30,17700,18000,17700,17950,18344,178226.0,9929045.0
2007-01-31,18000,18000,17550,17550,21680,174255.0,9929045.0
2007-02-01,17700,18000,17500,17600,35101,174751.0,9929045.0
2007-02-02,17700,18100,17550,18100,32520,179716.0,9929045.0
2007-02-05,18200,18700,17950,18400,38880,182694.0,9929045.0
2007-02-06,18500,18900,18400,18750,28124,186170.0,9929045.0
2007-02-07,18800,18950,18600,18850,20860,187162.0,9929045.0
2007-02-08,18750,18900,18650,18850,17670,187162.0,9929045.0
2007-02-09,18850,19300,18600,19050,48636,189148.0,9929045.0
2007-02-12,18900,19050,18700,18800,20276,186666.0,9929045.0
2007-02-13,19150,19150,18650,18900,31593,187659.0,9929045.0
2007-02-14,19200,19500,19000,19350,44660,192127.0,9929045.0
2007-02-15,19600,19900,19400,19500,18668,193616.0,9929045.0
2007-02-16,19600,19800,19250,19550,16500,194113.0,9929045.0
2007-02-20,19150,19200,18350,18400,200890,182694.0,9929045.0
2007-02-21,18350,18500,18300,18350,63530,182198.0,9929045.0
2007-02-22,18400,18550,18400,18450,69830,183191.0,9929045.0
2007-02-23,18400,18550,18400,18450,46230,183191.0,9929045.0
2007-02-26,18600,18800,18550,18550,54800,184184.0,9929045.0
2007-02-27,18600,18700,18500,18600,32550,184680.0,9929045.0
2007-02-28,18250,18450,18200,18450,65587,183191.0,9929045.0
2007-03-02,18550,18550,18200,18250,30666,181205.0,9929045.0
2007-03-05,18100,18250,17900,17900,19380,177730.0,9929045.0
2007-03-06,18500,19050,18400,18750,221485,186170.0,9929045.0
2007-03-07,18950,18950,18600,18750,90791,186170.0,9929045.0
2007-03-08,18750,19100,18600,19050,105280,189148.0,9929045.0
2007-03-09,19100,19150,18750,18900,45546,187659.0,9929045.0
2007-03-12,18800,19000,18700,18750,51698,186170.0,9929045.0
2007-03-13,18800,19200,18800,19100,98494,189645.0,9929045.0
2007-03-14,19250,19300,18950,19200,77090,190638.0,9929045.0
2007-03-15,19800,19800,19350,19650,153155,195106.0,9929045.0
2007-03-16,19950,19950,19700,19750,95940,196099.0,9929045.0
2007-03-19,19750,19850,19500,19550,37600,194113.0,9929045.0
2007-03-20,19500,19750,19100,19700,131650,195602.0,9929045.0
2007-03-21,19800,19800,19450,19800,157230,196595.0,9929045.0
2007-03-22,19550,19800,19400,19800,92210,196595.0,9929045.0
2007-03-23,19900,20000,19550,19550,178803,194113.0,9929045.0
2007-03-26,19650,19700,19400,19400,207943,192623.0,9929045.0
2007-03-27,19350,19550,19300,19450,225274,193120.0,9929045.0
2007-03-28,19350,19500,18800,19100,120400,189645.0,9929045.0
2007-03-29,19100,19350,18900,19350,117860,192127.0,9929045.0
2007-03-30,19600,19600,19050,19200,43180,190638.0,9929045.0
2007-04-02,18950,19200,18650,18700,66300,185673.0,9929045.0
2007-04-03,18800,18900,18350,18750,54980,186170.0,9929045.0
2007-04-04,18700,18850,18700,18700,17121,185673.0,9929045.0
2007-04-05,18500,19000,18500,19000,45390,188652.0,9929045.0
2007-04-06,18950,19200,18800,19200,31930,190638.0,9929045.0
2007-04-09,19200,19350,19000,19300,35220,191631.0,9929045.0
2007-04-10,19100,19300,19000,19300,13190,191631.0,9929045.0
2007-04-11,19300,21300,19300,20500,203278,203545.0,9929045.0
2007-04-12,20700,23500,19850,22750,178130,225886.0,9929045.0
2007-04-13,22450,22700,21700,22350,47597,221914.0,9929045.0
2007-04-16,21900,23700,21900,23150,103624,229857.0,9929045.0
2007-04-17,23500,23500,22200,22450,106621,222907.0,9929045.0
2007-04-18,22500,23000,22250,22550,80530,223900.0,9929045.0
2007-04-19,22650,22650,22050,22300,76275,221418.0,9929045.0
2007-04-20,22050,22300,21650,21800,34836,216453.0,9929045.0
2007-04-23,22250,22450,21850,22250,81220,220921.0,9929045.0
2007-04-24,22000,22450,21800,22150,9806,219928.0,9929045.0
2007-04-25,22150,22450,21950,22350,17000,221914.0,9929045.0
2007-04-26,22500,22500,21500,21750,10580,215957.0,9929045.0
2007-04-27,21800,22300,21550,22000,8270,218439.0,9929045.0
2007-04-30,22000,22200,21750,21950,5027,217943.0,9929045.0
2007-05-02,22000,22450,21700,21950,17420,217943.0,9929045.0
2007-05-03,22000,22300,21700,22200,19027,220425.0,9929045.0
2007-05-04,22350,23200,22050,23200,26350,230354.0,9929045.0
2007-05-07,23300,24300,22800,24000,29101,238297.0,9929045.0
2007-05-08,24300,24300,22500,23950,33840,237801.0,9929045.0
2007-05-09,23950,23950,23050,23350,20100,231843.0,9929045.0
2007-05-10,23350,23700,22950,23100,14299,229361.0,9929045.0
2007-05-11,23300,23350,22600,22700,9300,225389.0,9929045.0
2007-05-14,22700,25350,22450,23250,14019,230850.0,9929045.0
2007-05-15,23100,23500,22800,23100,9659,229361.0,9929045.0
2007-05-16,23050,23050,22200,22900,10790,227375.0,9929045.0
2007-05-17,23000,24000,22800,23550,13860,233829.0,9929045.0
2007-05-18,23550,23550,22650,22650,15187,224893.0,9929045.0
2007-05-21,20000,20700,19300,19400,473915,720944.0,37162055.0
2007-05-22,18900,19400,18250,18550,289235,689356.0,37162055.0
2007-05-23,18550,19300,18550,19100,193144,709795.0,37162055.0
2007-05-25,18850,19100,18450,18550,97982,689356.0,37162055.0
2007-05-28,18550,18650,17700,17700,282797,657768.0,37162055.0
2007-05-29,17900,17900,16950,17100,261575,635471.0,37162055.0
2007-05-30,17100,17800,17100,17650,233375,655910.0,37162055.0
2007-05-31,17750,17800,17200,17400,166707,646620.0,37162055.0
2007-06-01,17550,18250,17500,17900,300444,665201.0,37162055.0
2007-06-04,18100,18200,17700,17700,183230,657768.0,37162055.0
2007-06-05,17800,17800,17100,17350,294435,644762.0,37162055.0
2007-06-07,17200,17900,17000,17500,174320,650336.0,37162055.0
2007-06-08,17250,17700,17250,17600,159155,654052.0,37162055.0
2007-06-11,18000,18000,17450,17550,182628,652194.0,37162055.0
2007-06-12,17550,18500,17550,18000,258158,668917.0,37162055.0
2007-06-13,18000,18700,17900,18450,254976,685640.0,37162055.0
