사조대림(003960),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2006-03-08,26300,26450,24950,25150,41464,132367.0,5263095.0
2006-03-09,24900,25900,24400,24500,28567,128946.0,5263095.0
2006-03-10,24050,25100,24050,24500,24310,128946.0,5263095.0
2006-03-13,24500,24900,24500,24500,13084,128946.0,5263095.0
2006-03-14,25250,26800,25000,25100,32750,132104.0,5263095.0
2006-03-15,25900,25900,24700,24800,12893,130525.0,5263095.0
2006-03-16,24550,25000,24150,24150,13190,127104.0,5263095.0
2006-03-17,24000,24350,23750,24350,17577,128156.0,5263095.0
2006-03-20,23950,24100,21500,23050,15225,121314.0,5263095.0
2006-03-21,23150,23750,22600,22600,9080,118946.0,5263095.0
2006-03-22,22800,23650,22800,22900,11240,120525.0,5263095.0
2006-03-23,22500,23000,22250,22300,9450,117367.0,5263095.0
2006-03-24,22150,22700,21700,22700,5240,119472.0,5263095.0
2006-03-27,22750,23850,22750,23500,7220,123683.0,5263095.0
2006-03-28,23000,23800,23000,23500,4560,123683.0,5263095.0
2006-03-29,23500,23700,23100,23100,5960,121577.0,5263095.0
2006-03-30,23100,24100,22900,23800,5640,125262.0,5263095.0
2006-03-31,23400,24500,23400,24050,5850,126577.0,5263095.0
2006-04-03,24400,24700,24100,24500,5580,128946.0,5263095.0
2006-04-04,24500,25100,24500,24700,5500,129998.0,5263095.0
2006-04-05,24700,24800,24400,24450,6886,128683.0,5263095.0
2006-04-06,24300,25100,24300,24900,10590,131051.0,5263095.0
2006-04-07,25500,26700,25150,26350,25188,138683.0,5263095.0
2006-04-10,26600,26700,26000,26150,7270,137630.0,5263095.0
2006-04-11,25700,27900,25700,27400,31740,144209.0,5263095.0
2006-04-12,27100,28000,26500,27900,24620,146840.0,5263095.0
2006-04-13,27550,28200,27350,27800,16590,146314.0,5263095.0
2006-04-14,27800,28100,26400,27200,9030,143156.0,5263095.0
2006-04-17,27000,27300,26000,26200,13160,137893.0,5263095.0
2006-04-18,26900,30100,26900,30100,223284,158419.0,5263095.0
2006-04-19,31600,34600,30750,34600,138868,182103.0,5263095.0
2006-04-20,38000,39750,33500,34700,282922,182629.0,5263095.0
2006-04-21,34500,39900,33050,39900,320399,209997.0,5263095.0
2006-04-24,44900,45850,41200,42000,408065,221050.0,5263095.0
2006-04-25,42000,44400,39100,41450,309692,218155.0,5263095.0
2006-04-26,42900,42900,35300,36300,143234,191050.0,5263095.0
2006-04-27,36100,39500,34500,35800,157959,188419.0,5263095.0
2006-04-28,36000,37400,34450,35500,97865,186840.0,5263095.0
2006-05-02,35000,36200,33850,34000,113839,178945.0,5263095.0
2006-05-03,33300,35200,32450,34800,136945,183156.0,5263095.0
2006-05-04,34200,34450,31900,31900,70570,167893.0,5263095.0
2006-05-08,29400,29500,27150,27150,127736,142893.0,5263095.0
2006-05-09,26400,30250,24850,28300,208806,148946.0,5263095.0
2006-05-10,27550,29700,27550,29000,77601,152630.0,5263095.0
2006-05-11,28750,29700,28650,28900,45154,152103.0,5263095.0
2006-05-12,28100,33200,28100,31550,190429,166051.0,5263095.0
2006-05-15,30600,31550,28400,28400,52320,149472.0,5263095.0
2006-05-16,28400,29000,26450,26550,54265,139735.0,5263095.0
2006-05-17,26100,29000,26100,27100,48228,142630.0,5263095.0
2006-05-18,25900,26500,25700,26000,41796,136840.0,5263095.0
2006-05-19,25300,27600,25300,26600,20334,139998.0,5263095.0
2006-05-22,26800,30000,26650,27150,37594,142893.0,5263095.0
2006-05-23,26000,28100,26000,26900,22900,141577.0,5263095.0
2006-05-24,27000,28100,27000,27400,21463,144209.0,5263095.0
2006-05-25,27400,28600,26700,26900,23219,141577.0,5263095.0
2006-05-26,28300,28300,27250,27650,10124,145525.0,5263095.0
2006-05-29,28300,29200,28200,28600,17996,150525.0,5263095.0
2006-05-30,28700,29000,28000,28500,15104,149998.0,5263095.0
2006-06-01,28900,28900,26750,27750,12620,146051.0,5263095.0
2006-06-02,27850,28350,27000,27900,9890,146840.0,5263095.0
2006-06-05,27550,28450,27500,28000,8710,147367.0,5263095.0
2006-06-07,28300,28300,26700,27000,13370,142104.0,5263095.0
2006-06-08,27100,28100,26750,26850,10370,141314.0,5263095.0
2006-06-09,27700,30650,27000,30500,34662,160524.0,5263095.0
2006-06-12,30000,33900,29500,32150,32818,169209.0,5263095.0
2006-06-13,31950,32100,28500,29850,41148,157103.0,5263095.0
2006-06-14,29850,31700,29850,30200,18663,158945.0,5263095.0
2006-06-15,33000,33000,27500,28100,65103,147893.0,5263095.0
2006-06-16,28400,29000,27700,28100,28861,147893.0,5263095.0
2006-06-19,28150,29000,27100,27300,10549,143682.0,5263095.0
2006-06-20,26850,27500,25900,26100,11875,137367.0,5263095.0
2006-06-21,25550,26200,24900,25550,17749,134472.0,5263095.0
2006-06-22,26450,26450,24400,24400,12613,128420.0,5263095.0
2006-06-23,24400,24600,22500,23000,38320,121051.0,5263095.0
2006-06-26,23100,23150,21450,21600,17382,113683.0,5263095.0
2006-06-27,21800,21900,20100,20300,34283,106841.0,5263095.0
2006-06-28,19600,23250,19500,22300,41220,117367.0,5263095.0
2006-06-29,22450,23950,22400,22450,26160,118156.0,5263095.0
2006-06-30,22900,23000,21500,22650,18780,119209.0,5263095.0
2006-07-03,23350,23350,22600,22650,8683,119209.0,5263095.0
2006-07-04,22650,23000,21500,22000,11170,115788.0,5263095.0
2006-07-05,21500,22250,21100,21500,8960,113157.0,5263095.0
2006-07-06,21550,21600,20500,20700,9630,108946.0,5263095.0
2006-07-07,21400,22000,21000,21500,6630,113157.0,5263095.0
2006-07-10,20800,21750,20800,21400,4421,112630.0,5263095.0
2006-07-11,21200,22450,21200,21450,8420,112893.0,5263095.0
2006-07-12,21300,21800,20700,20800,15410,109472.0,5263095.0
2006-07-13,20700,21100,20500,21100,6366,111051.0,5263095.0
2006-07-14,20400,20950,20100,20600,7500,108420.0,5263095.0
2006-07-18,21000,21000,19600,19800,5930,104209.0,5263095.0
2006-07-19,20100,20600,19700,19950,4980,104999.0,5263095.0
2006-07-20,20100,20600,19850,19850,8849,104472.0,5263095.0
2006-07-21,19800,20200,19500,20000,5291,105262.0,5263095.0
2006-07-24,20250,20250,19500,19500,4938,102630.0,5263095.0
2006-07-25,19650,20000,19400,19650,5040,103420.0,5263095.0
2006-07-26,19500,19900,19200,19300,5101,101578.0,5263095.0
2006-07-27,19000,19300,18800,18800,11960,98946.0,5263095.0
2006-07-28,18850,19000,18400,18750,5853,98683.0,5263095.0
2006-07-31,18500,19050,18500,18800,4850,98946.0,5263095.0
2006-08-01,18550,18900,18400,18450,6460,97104.0,5263095.0
2006-08-02,18900,18900,18500,18650,3790,98157.0,5263095.0
2006-08-03,18600,18850,18300,18300,3350,96315.0,5263095.0
2006-08-04,17700,18500,17700,18200,2940,95788.0,5263095.0
2006-08-07,18050,18450,17600,17750,3930,93420.0,5263095.0
2006-08-08,17750,17850,17200,17350,6981,91315.0,5263095.0
2006-08-09,17500,18500,17350,18400,11502,96841.0,5263095.0
2006-08-10,18400,18400,17900,18000,5860,94736.0,5263095.0
2006-08-11,18500,18500,18000,18150,5241,95525.0,5263095.0
2006-08-14,17900,20600,17800,19400,16144,102104.0,5263095.0
2006-08-16,19600,19600,18950,18950,6527,99736.0,5263095.0
2006-08-17,19000,19400,18950,19050,4970,100262.0,5263095.0
2006-08-18,18750,19400,18200,18500,3321,97367.0,5263095.0
2006-08-21,18500,18800,18200,18350,3550,96578.0,5263095.0
2006-08-22,18000,18600,17000,17700,45878,93157.0,5263095.0
2006-08-23,17500,18400,17400,17700,17220,93157.0,5263095.0
2006-08-24,17700,18750,17400,18000,11740,94736.0,5263095.0
2006-08-25,18050,18200,17550,17750,8261,93420.0,5263095.0
2006-08-28,17900,17900,17400,17750,6653,93420.0,5263095.0
2006-08-29,17800,18200,17750,18000,8880,94736.0,5263095.0
2006-08-30,18150,18150,17750,18000,6423,94736.0,5263095.0
2006-08-31,18200,19700,18200,19000,15200,99999.0,5263095.0
2006-09-01,18700,19200,18500,19000,6860,99999.0,5263095.0
2006-09-04,18600,19150,18550,18650,12176,98157.0,5263095.0
2006-09-05,18700,19750,18700,18900,9933,99472.0,5263095.0
2006-09-06,19000,19400,18900,19000,7253,99999.0,5263095.0
2006-09-07,19500,19500,19000,19050,3560,100262.0,5263095.0
2006-09-08,19050,19200,18900,19000,4620,99999.0,5263095.0
2006-09-11,18700,19500,18700,18750,12600,98683.0,5263095.0
2006-09-12,19100,19100,18750,18750,2223,98683.0,5263095.0
2006-09-13,18750,19000,18400,18450,5650,97104.0,5263095.0
2006-09-14,18800,18800,18300,18400,2167,96841.0,5263095.0
2006-09-15,18400,18600,18300,18450,4500,97104.0,5263095.0
2006-09-18,19200,21200,19200,21200,13713,111578.0,5263095.0
2006-09-19,23700,24350,23300,24350,37065,128156.0,5263095.0
2006-09-20,27500,28000,26800,28000,35286,147367.0,5263095.0
2006-09-21,32000,32000,25500,26550,265534,139735.0,5263095.0
2006-09-22,27100,30450,25000,28000,369740,147367.0,5263095.0
2006-09-25,27600,27600,23800,24350,136297,128156.0,5263095.0
2006-09-26,24250,25600,23350,24550,99950,129209.0,5263095.0
2006-09-27,24900,25600,23000,23000,72818,121051.0,5263095.0
2006-09-28,23100,23700,22700,23550,52439,123946.0,5263095.0
2006-09-29,23450,23550,22150,22500,38216,118420.0,5263095.0
2006-10-02,22400,25700,22400,23250,179950,122367.0,5263095.0
2006-10-04,23150,23400,22600,23200,25170,122104.0,5263095.0
2006-10-09,23500,23500,19750,19750,55790,103946.0,5263095.0
2006-10-10,19200,20700,19200,20700,34581,108946.0,5263095.0
2006-10-11,20350,21550,20000,20200,24688,106315.0,5263095.0
2006-10-12,20050,20950,20050,20750,21618,109209.0,5263095.0
2006-10-13,21250,22500,21150,21400,38180,112630.0,5263095.0
2006-10-16,21700,23800,21650,23000,48420,121051.0,5263095.0
2006-10-17,23000,23500,21650,22400,30230,117893.0,5263095.0
2006-10-18,22050,22750,21650,22650,29823,119209.0,5263095.0
2006-10-19,22350,22700,21700,21700,14860,114209.0,5263095.0
2006-10-20,21900,22700,21900,22400,16914,117893.0,5263095.0
2006-10-23,23300,25750,23200,25750,53972,135525.0,5263095.0
2006-10-24,25550,26150,22000,25300,107613,133156.0,5263095.0
2006-10-25,25400,25800,24250,24500,35010,128946.0,5263095.0
2006-10-26,24500,24800,23300,23900,29169,125788.0,5263095.0
2006-10-27,23350,24650,23350,23800,34424,125262.0,5263095.0
2006-10-30,24250,25100,23950,24050,35376,126577.0,5263095.0
2006-10-31,24500,24500,23350,23550,24730,123946.0,5263095.0
2006-11-01,23550,24100,23300,23900,25097,125788.0,5263095.0
2006-11-02,24200,24400,23800,24150,20300,127104.0,5263095.0
2006-11-03,24200,27200,24150,26350,77719,138683.0,5263095.0
2006-11-06,25650,30250,24300,25850,218153,136051.0,5263095.0
2006-11-07,26000,26500,24550,25000,30740,131577.0,5263095.0
2006-11-08,24600,25300,23650,23700,33599,124735.0,5263095.0
2006-11-09,23900,24400,23800,24100,12555,126841.0,5263095.0
2006-11-10,24100,24200,23600,23600,14133,124209.0,5263095.0
2006-11-13,23700,24000,23000,23700,12500,124735.0,5263095.0
2006-11-14,24300,24400,23500,23800,8300,125262.0,5263095.0
2006-11-15,24150,24150,23450,23450,7386,123420.0,5263095.0
2006-11-16,23350,23950,23250,23350,9057,122893.0,5263095.0
2006-11-17,23350,23400,23000,23200,8402,122104.0,5263095.0
2006-11-20,23300,23500,22700,23000,6271,121051.0,5263095.0
2006-11-21,22400,23000,22300,22600,11180,118946.0,5263095.0
2006-11-22,23200,23200,22600,22700,7742,119472.0,5263095.0
2006-11-23,22500,26100,22500,26100,137076,137367.0,5263095.0
2006-11-24,28700,29700,24350,25150,209098,132367.0,5263095.0
2006-11-27,28450,28900,27200,28900,133693,152103.0,5263095.0
2006-11-28,28500,30000,25000,27000,200785,142104.0,5263095.0
2006-11-29,26600,26900,23750,24300,92208,127893.0,5263095.0
2006-11-30,24100,25000,23300,23750,58465,124999.0,5263095.0
2006-12-01,23500,24250,23300,23300,34098,122630.0,5263095.0
2006-12-04,23300,23600,23000,23100,22058,121577.0,5263095.0
2006-12-05,23100,23450,23000,23000,18913,121051.0,5263095.0
2006-12-06,23000,23300,22800,23100,11650,121577.0,5263095.0
2006-12-07,23400,24000,23100,23100,21457,121577.0,5263095.0
2006-12-08,23150,23200,22300,22450,16284,118156.0,5263095.0
2006-12-11,22450,25800,22200,25800,90265,135788.0,5263095.0
2006-12-12,25800,25900,23200,23300,45497,122630.0,5263095.0
2006-12-13,23300,24000,22400,22650,29752,119209.0,5263095.0
2006-12-14,22200,22950,22200,22650,23620,119209.0,5263095.0
2006-12-15,22850,23300,22800,22850,11170,120262.0,5263095.0
2006-12-18,22500,23000,22500,22600,10850,118946.0,5263095.0
2006-12-19,22700,22900,22400,22600,8380,118946.0,5263095.0
2006-12-20,22450,22850,22450,22600,10465,118946.0,5263095.0
2006-12-21,22350,22800,22350,22550,8987,118683.0,5263095.0
2006-12-22,24450,24500,22650,22650,28463,119209.0,5263095.0
2006-12-26,23000,23150,21600,21900,13370,115262.0,5263095.0
2006-12-27,21550,22000,21500,21500,8781,113157.0,5263095.0
2006-12-28,21350,21900,21350,21500,5580,113157.0,5263095.0
2007-01-02,21500,22000,21200,21400,7951,112630.0,5263095.0
2007-01-03,21400,21700,21250,21250,4366,111841.0,5263095.0
2007-01-04,20950,21300,20500,20600,5980,108420.0,5263095.0
2007-01-05,20350,20700,19850,20150,5780,106051.0,5263095.0
2007-01-08,20150,20200,19500,19600,5340,103157.0,5263095.0
2007-01-09,19450,20500,19450,19950,3120,104999.0,5263095.0
2007-01-10,19550,20200,19400,19450,4426,102367.0,5263095.0
2007-01-11,19350,21150,19200,20300,25110,106841.0,5263095.0
2007-01-12,20100,20100,19750,19800,5180,104209.0,5263095.0
2007-01-15,19700,20250,19700,19800,3540,104209.0,5263095.0
2007-01-16,19550,20200,19450,19500,7400,102630.0,5263095.0
2007-01-17,19300,19550,19250,19500,5458,102630.0,5263095.0
2007-01-18,19500,19800,19400,19400,2034,102104.0,5263095.0
2007-01-19,19200,19400,18700,18750,3291,98683.0,5263095.0
2007-01-22,20000,20350,19000,19200,14170,101051.0,5263095.0
2007-01-23,18900,19000,18100,18100,6770,95262.0,5263095.0
2007-01-24,18050,18500,17900,18150,7730,95525.0,5263095.0
2007-01-25,18000,18500,18000,18300,3910,96315.0,5263095.0
2007-01-26,18200,18500,18200,18400,3120,96841.0,5263095.0
2007-01-29,18650,19400,18500,19000,2600,99999.0,5263095.0
2007-01-30,18850,19350,18550,18700,2721,98420.0,5263095.0
2007-01-31,18450,18750,18450,18550,3100,97630.0,5263095.0
2007-02-01,18600,19000,18350,18350,4286,96578.0,5263095.0
2007-02-02,18350,18700,18050,18450,4734,97104.0,5263095.0
2007-02-05,18600,19300,18550,18950,6771,99736.0,5263095.0
2007-02-06,18900,19200,18350,18750,2806,98683.0,5263095.0
2007-02-07,18800,18850,18400,18550,3590,97630.0,5263095.0
2007-02-08,18500,18950,18400,18650,2043,98157.0,5263095.0
2007-02-09,18700,19200,18700,19000,2650,99999.0,5263095.0
2007-02-12,19500,20000,18850,18850,16778,99209.0,5263095.0
2007-02-13,18800,18800,18500,18600,4720,97894.0,5263095.0
2007-02-14,18600,18900,18350,18500,4810,97367.0,5263095.0
2007-02-15,18150,18450,18150,18300,7132,96315.0,5263095.0
2007-02-16,18200,18550,18100,18500,2960,97367.0,5263095.0
2007-02-20,18500,18700,18200,18550,1041,97630.0,5263095.0
2007-02-21,18350,18550,18350,18350,5850,96578.0,5263095.0
2007-02-22,18550,18750,18400,18450,6785,97104.0,5263095.0
2007-02-23,18450,18750,18450,18500,1770,97367.0,5263095.0
2007-02-26,18550,18550,18250,18300,3353,96315.0,5263095.0
2007-02-27,18200,18500,18100,18300,5040,96315.0,5263095.0
2007-02-28,18150,18150,17400,18000,2790,94736.0,5263095.0
2007-03-02,17800,18100,17800,18000,2520,94736.0,5263095.0
2007-03-05,17800,19800,17800,18100,3655,95262.0,5263095.0
2007-03-06,18100,18300,17950,18000,702,94736.0,5263095.0
2007-03-07,18800,18800,18100,18100,1950,95262.0,5263095.0
2007-03-08,17800,18900,17800,18300,10450,96315.0,5263095.0
2007-03-09,18900,18900,18250,18300,5240,96315.0,5263095.0
2007-03-12,18200,18250,18100,18100,2488,95262.0,5263095.0
2007-03-13,18000,18050,17850,18000,4054,94736.0,5263095.0
2007-03-14,17950,17950,17550,17700,4690,93157.0,5263095.0
2007-03-15,17750,17900,17750,17800,2612,93683.0,5263095.0
2007-03-16,17800,18700,17700,18700,3480,98420.0,5263095.0
2007-03-19,18600,18600,18000,18000,5275,94736.0,5263095.0
2007-03-20,18000,18150,17850,18000,3490,94736.0,5263095.0
2007-03-21,18000,18500,17950,18250,4170,96051.0,5263095.0
2007-03-22,18000,18250,18000,18000,2131,94736.0,5263095.0
2007-03-23,18000,18100,17900,18100,2120,95262.0,5263095.0
2007-03-26,18000,18050,17850,18000,1843,94736.0,5263095.0
2007-03-27,17800,18250,17800,17900,1712,94209.0,5263095.0
2007-03-28,17900,18150,17850,17900,2429,94209.0,5263095.0
2007-03-29,17900,17950,17600,17800,6020,93683.0,5263095.0
2007-03-30,17950,17950,17750,17800,1556,93683.0,5263095.0
2007-04-02,17800,17850,17700,17800,4062,93683.0,5263095.0
2007-04-03,17750,17800,17650,17650,3442,92894.0,5263095.0
2007-04-04,17750,17850,17650,17750,3323,93420.0,5263095.0
2007-04-05,17650,17850,17650,17800,2150,93683.0,5263095.0
2007-04-06,17800,18250,17750,17950,8500,94473.0,5263095.0
2007-04-09,18000,18000,17500,17800,2499,93683.0,5263095.0
2007-04-10,17650,17900,17600,17800,4620,93683.0,5263095.0
2007-04-11,17950,17950,17800,17850,4381,93946.0,5263095.0
2007-04-12,17800,18300,17800,17950,8500,94473.0,5263095.0
2007-04-13,18350,18350,17950,18100,3420,95262.0,5263095.0
2007-04-16,18350,18350,17900,18300,12760,96315.0,5263095.0
2007-04-17,18300,19300,18150,18700,12030,98420.0,5263095.0
2007-04-18,18600,18700,18300,18300,7670,96315.0,5263095.0
2007-04-19,18200,18350,17950,18000,4060,94736.0,5263095.0
2007-04-20,17900,18000,17750,17900,4920,94209.0,5263095.0
2007-04-23,18150,18150,17800,18000,6120,94736.0,5263095.0
2007-04-24,18000,18100,17800,17900,2621,94209.0,5263095.0
2007-04-25,17700,17950,17700,17850,6610,93946.0,5263095.0
2007-04-26,17950,17950,17650,17700,5665,93157.0,5263095.0
2007-04-27,17600,17750,17500,17550,3430,92367.0,5263095.0
2007-04-30,17300,17400,17000,17000,7070,89473.0,5263095.0
2007-05-02,17150,17150,16850,17100,5673,89999.0,5263095.0
2007-05-03,17050,17400,17000,17200,4807,90525.0,5263095.0
2007-05-04,17300,18300,17300,17400,13500,91578.0,5263095.0
2007-05-07,17700,18000,17550,17900,4621,94209.0,5263095.0
2007-05-08,18100,18100,17600,18000,4314,94736.0,5263095.0
2007-05-09,18000,18000,17550,17800,1592,93683.0,5263095.0
2007-05-10,18000,18000,17450,17450,5070,91841.0,5263095.0
2007-05-11,17250,17300,17150,17300,3680,91052.0,5263095.0
2007-05-14,17300,17400,17150,17150,3885,90262.0,5263095.0
2007-05-15,17950,19700,17850,19700,31322,103683.0,5263095.0
2007-05-16,21400,21400,19700,19750,73221,103946.0,5263095.0
2007-05-17,19800,19800,18500,19150,34426,100788.0,5263095.0
2007-05-18,19250,20100,18850,19200,26711,101051.0,5263095.0
2007-05-21,19200,19200,18500,18600,15460,97894.0,5263095.0
2007-05-22,18700,18900,18000,18700,13321,98420.0,5263095.0
2007-05-23,18500,20150,18300,19150,9071,100788.0,5263095.0
2007-05-25,19050,19100,18150,18500,12577,97367.0,5263095.0
2007-05-28,18000,18900,18000,18450,12050,97104.0,5263095.0
2007-05-29,18550,19900,18550,19500,22183,102630.0,5263095.0
2007-05-30,19300,21500,19300,20750,84993,109209.0,5263095.0
2007-05-31,20800,21500,20200,21000,37909,110525.0,5263095.0
2007-06-01,21050,21450,19900,19900,34290,104736.0,5263095.0
2007-06-04,20400,21450,20200,20550,21197,108157.0,5263095.0
2007-06-05,21000,22100,20650,20650,57797,108683.0,5263095.0
2007-06-07,20800,21750,20800,21000,35723,110525.0,5263095.0
2007-06-08,21400,21400,20600,20750,17611,109209.0,5263095.0
2007-06-11,20650,20700,19300,19450,22253,102367.0,5263095.0
2007-06-12,19300,19450,19200,19200,8035,101051.0,5263095.0
2007-06-13,19200,20150,19200,19800,9261,104209.0,5263095.0
2007-06-14,19900,20450,19800,20050,19316,105525.0,5263095.0
2007-06-15,20000,20400,19700,20000,7330,105262.0,5263095.0
2007-06-18,20150,20250,19400,19600,14760,103157.0,5263095.0
2007-06-19,19650,19800,19450,19550,9211,102894.0,5263095.0
2007-06-20,19650,19650,18750,19100,13311,100525.0,5263095.0
2007-06-21,18550,19550,18550,19150,9530,100788.0,5263095.0
2007-06-22,19300,19550,19150,19200,4800,101051.0,5263095.0
2007-06-25,18850,19200,18850,18900,4450,99472.0,5263095.0
2007-06-26,18800,18800,18400,18500,7070,97367.0,5263095.0
2007-06-27,18400,19800,18150,18850,8422,99209.0,5263095.0
2007-06-28,18900,19650,18900,19400,11808,102104.0,5263095.0
2007-06-29,19150,19500,18900,19300,4350,101578.0,5263095.0
2007-07-02,18700,19400,18700,19350,3860,101841.0,5263095.0
2007-07-03,19400,20300,19000,19950,15340,104999.0,5263095.0
2007-07-04,20300,21400,20000,20850,50175,109736.0,5263095.0
2007-07-05,21500,23950,20900,23950,140641,126051.0,5263095.0
2007-07-06,24900,27200,21050,21350,116637,112367.0,5263095.0
2007-07-09,21250,21300,20000,21300,28386,112104.0,5263095.0
2007-07-10,21350,24300,21350,23900,91310,125788.0,5263095.0
