풍산(103140),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2013-08-09,25400,25550,24650,24800,318802,695002.0,28024278.0
2013-08-12,24800,25750,24800,25700,239859,720224.0,28024278.0
2013-08-13,25950,26750,25850,26600,491292,745446.0,28024278.0
2013-08-14,26400,26400,26050,26350,243672,738440.0,28024278.0
2013-08-16,26000,27150,25850,26900,364211,753853.0,28024278.0
2013-08-19,27200,27550,26750,27450,398125,769266.0,28024278.0
2013-08-20,27200,27350,25700,26000,498948,728631.0,28024278.0
2013-08-21,26000,26550,25100,25700,315372,720224.0,28024278.0
2013-08-22,25050,25450,24600,25050,294069,702008.0,28024278.0
2013-08-23,25350,26150,25200,25950,241058,727230.0,28024278.0
2013-08-26,26350,26550,26100,26500,231322,742643.0,28024278.0
2013-08-27,26150,26350,25800,25950,203311,727230.0,28024278.0
2013-08-28,25450,26350,25400,25750,197840,721625.0,28024278.0
2013-08-29,25950,26300,25900,25950,161870,727230.0,28024278.0
2013-08-30,25900,26250,25650,25650,183999,718823.0,28024278.0
2013-09-02,25500,26100,25450,26050,164455,730032.0,28024278.0
2013-09-03,26200,26450,25950,26100,217590,731434.0,28024278.0
2013-09-04,26200,26650,25950,26650,204967,746847.0,28024278.0
2013-09-05,26750,27100,26300,26400,242018,739841.0,28024278.0
2013-09-06,26300,26600,26150,26350,204704,738440.0,28024278.0
2013-09-09,26550,26800,26350,26450,197290,741242.0,28024278.0
2013-09-10,26550,26750,26050,26300,286611,737039.0,28024278.0
2013-09-11,26450,26950,26300,26850,301212,752452.0,28024278.0
2013-09-12,27050,27650,26850,27600,526625,773470.0,28024278.0
2013-09-13,27350,27450,26800,26850,313602,752452.0,28024278.0
2013-09-16,26850,27200,26700,27050,287973,758057.0,28024278.0
2013-09-17,27100,27500,26900,27100,189391,759458.0,28024278.0
2013-09-23,27250,27300,26800,27000,149365,756656.0,28024278.0
2013-09-24,26800,26850,26450,26500,162870,742643.0,28024278.0
2013-09-25,26500,27300,26450,27100,250782,759458.0,28024278.0
2013-09-26,27100,27100,26750,27000,106795,756656.0,28024278.0
2013-09-27,27100,27250,26850,27150,159176,760859.0,28024278.0
2013-09-30,27100,27100,26700,26700,147798,748248.0,28024278.0
2013-10-01,26650,27150,26550,26950,139604,755254.0,28024278.0
2013-10-02,26800,27450,26700,27400,249340,767865.0,28024278.0
2013-10-04,27250,27350,26850,27200,128921,762260.0,28024278.0
2013-10-07,27150,27200,26600,26650,105951,746847.0,28024278.0
2013-10-08,26550,26600,25850,26450,257290,741242.0,28024278.0
2013-10-10,26300,26550,26100,26250,148836,735637.0,28024278.0
2013-10-11,26650,26650,26150,26400,182323,739841.0,28024278.0
2013-10-14,26200,26400,25650,25850,260628,724428.0,28024278.0
2013-10-15,26000,27200,26000,26850,519831,752452.0,28024278.0
2013-10-16,26800,27100,26700,26800,176443,751051.0,28024278.0
2013-10-17,27200,27400,26750,26850,218489,752452.0,28024278.0
2013-10-18,27000,27950,26950,27650,601055,774871.0,28024278.0
2013-10-21,27900,28200,27550,27750,295900,777674.0,28024278.0
2013-10-22,27650,28300,27450,28100,415407,787482.0,28024278.0
2013-10-23,28500,29100,27900,28200,708361,790285.0,28024278.0
2013-10-24,28100,28550,27950,28200,187491,790285.0,28024278.0
2013-10-25,28400,28400,27100,27600,347528,773470.0,28024278.0
2013-10-28,27750,27800,27250,27800,137575,779075.0,28024278.0
2013-10-29,27600,28450,27450,28350,238786,794488.0,28024278.0
2013-10-30,29000,29750,28500,29450,767911,825315.0,28024278.0
2013-10-31,29500,29800,29150,29500,364098,826716.0,28024278.0
2013-11-01,29500,29900,29150,29900,327542,837926.0,28024278.0
2013-11-04,29850,29850,29200,29300,193659,821111.0,28024278.0
2013-11-05,29400,29400,28350,28350,276241,794488.0,28024278.0
2013-11-06,28300,29200,28300,28900,298176,809902.0,28024278.0
2013-11-07,28900,28900,28200,28200,178776,790285.0,28024278.0
2013-11-08,27850,28750,27650,28700,311215,804297.0,28024278.0
2013-11-11,28750,28800,27600,27800,109901,779075.0,28024278.0
2013-11-12,27650,28150,27300,28000,216007,784680.0,28024278.0
2013-11-13,27750,28050,27600,27900,169157,781877.0,28024278.0
2013-11-14,28150,28450,27750,28200,160428,790285.0,28024278.0
2013-11-15,28400,28750,28150,28700,238939,804297.0,28024278.0
2013-11-18,28700,29150,28500,28650,145129,802896.0,28024278.0
2013-11-19,28650,28800,27750,28200,355334,790285.0,28024278.0
2013-11-20,28150,28150,27550,27650,233534,774871.0,28024278.0
2013-11-21,27600,27650,26550,27150,428950,760859.0,28024278.0
2013-11-22,27200,27300,26550,26750,217390,749649.0,28024278.0
2013-11-25,26900,27700,26900,27600,234653,773470.0,28024278.0
2013-11-26,27400,27650,27100,27450,131286,769266.0,28024278.0
2013-11-27,27450,27500,27150,27300,127287,765063.0,28024278.0
2013-11-28,27500,27950,27450,27750,135291,777674.0,28024278.0
2013-11-29,27800,28100,27350,28100,169929,787482.0,28024278.0
2013-12-02,28100,28150,27400,27450,131245,769266.0,28024278.0
2013-12-03,27300,27300,26700,26800,182291,751051.0,28024278.0
2013-12-04,26850,26850,26200,26500,172606,742643.0,28024278.0
2013-12-05,26700,26900,26300,26900,147988,753853.0,28024278.0
2013-12-06,26900,26900,26450,26500,96164,742643.0,28024278.0
2013-12-09,26650,26850,26500,26700,83454,748248.0,28024278.0
2013-12-10,26600,26900,26000,26150,163251,732835.0,28024278.0
2013-12-11,25900,26550,25900,26150,111234,732835.0,28024278.0
2013-12-12,26100,26650,25850,26600,108517,745446.0,28024278.0
2013-12-13,26500,26600,26100,26150,85855,732835.0,28024278.0
2013-12-16,26150,26300,25700,25800,118393,723026.0,28024278.0
2013-12-17,26100,26800,25950,26800,193297,751051.0,28024278.0
2013-12-18,26900,27450,26700,27400,182454,767865.0,28024278.0
2013-12-19,27700,27750,27000,27300,129340,765063.0,28024278.0
2013-12-20,27200,27450,26600,27000,139201,756656.0,28024278.0
2013-12-23,27100,27900,27050,27900,216546,781877.0,28024278.0
2013-12-24,28000,28100,27750,27800,137408,779075.0,28024278.0
2013-12-26,28400,28400,28000,28050,152227,786081.0,28024278.0
2013-12-27,27900,28350,27800,28250,232946,791686.0,28024278.0
2013-12-30,28500,28800,28300,28600,138487,801494.0,28024278.0
2014-01-02,28800,28800,27650,27650,203864,774871.0,28024278.0
2014-01-03,27600,27850,27200,27750,167458,777674.0,28024278.0
2014-01-06,27850,27850,27300,27750,146525,777674.0,28024278.0
2014-01-07,27450,27950,27450,27900,90506,781877.0,28024278.0
2014-01-08,27750,27850,27100,27450,224773,769266.0,28024278.0
2014-01-09,27400,27400,26500,26650,277647,746847.0,28024278.0
2014-01-10,26550,26900,26050,26350,227901,738440.0,28024278.0
2014-01-13,26400,26850,26400,26750,108718,749649.0,28024278.0
2014-01-14,26550,26750,26350,26500,142572,742643.0,28024278.0
2014-01-15,26700,26750,26350,26350,104415,738440.0,28024278.0
2014-01-16,26350,26750,26350,26700,90059,748248.0,28024278.0
2014-01-17,26600,26900,26400,26800,63949,751051.0,28024278.0
2014-01-20,26850,27350,26700,27350,155032,766464.0,28024278.0
2014-01-21,27250,27400,26900,27250,139720,763662.0,28024278.0
2014-01-22,27050,27750,26950,27700,165158,776273.0,28024278.0
2014-01-23,27650,27650,27050,27200,186347,762260.0,28024278.0
2014-01-24,26900,26950,26250,26450,330770,741242.0,28024278.0
2014-01-27,25600,25800,25250,25600,300546,717422.0,28024278.0
2014-01-28,25450,26050,25450,25750,182024,721625.0,28024278.0
2014-01-29,25800,26300,25750,26300,209523,737039.0,28024278.0
2014-02-03,26000,26200,25250,25250,261799,707613.0,28024278.0
2014-02-04,24700,25300,24600,25300,145386,709014.0,28024278.0
2014-02-05,25000,25300,24650,24650,282374,690798.0,28024278.0
2014-02-06,24850,25550,24850,25150,181948,704811.0,28024278.0
2014-02-07,25450,25900,25200,25750,207628,721625.0,28024278.0
2014-02-10,25800,25850,25550,25700,82593,720224.0,28024278.0
2014-02-11,25700,25850,25350,25600,90928,717422.0,28024278.0
2014-02-12,25750,26000,25700,25900,107696,725829.0,28024278.0
2014-02-13,25850,26050,25450,25650,155480,718823.0,28024278.0
2014-02-14,25600,25950,25400,25700,192543,720224.0,28024278.0
2014-02-17,25900,25900,25550,25650,131279,718823.0,28024278.0
2014-02-18,25750,26150,25650,26100,179392,731434.0,28024278.0
2014-02-19,26050,26300,25850,26250,123500,735637.0,28024278.0
2014-02-20,26000,26450,25950,26400,215423,739841.0,28024278.0
2014-02-21,26450,26500,26100,26250,133838,735637.0,28024278.0
2014-02-24,26350,26350,25950,25950,113755,727230.0,28024278.0
2014-02-25,26100,26150,25700,26150,137023,732835.0,28024278.0
2014-02-26,26150,26300,25900,26200,115104,734236.0,28024278.0
2014-02-27,26050,26200,25650,25800,111566,723026.0,28024278.0
2014-02-28,25800,26150,25650,25900,99934,725829.0,28024278.0
2014-03-03,25700,26050,25650,25700,90510,720224.0,28024278.0
2014-03-04,25800,26200,25500,25550,134844,716020.0,28024278.0
2014-03-05,25750,26050,25550,25600,118073,717422.0,28024278.0
2014-03-06,25800,26100,25650,26050,94940,730032.0,28024278.0
2014-03-07,26050,26200,25650,25800,90482,723026.0,28024278.0
2014-03-10,25400,25550,25250,25350,114772,710415.0,28024278.0
2014-03-11,25350,25600,25100,25250,157639,707613.0,28024278.0
2014-03-12,25050,25100,24200,24450,350737,685194.0,28024278.0
2014-03-13,24450,24950,24300,24700,140848,692200.0,28024278.0
2014-03-14,24450,24500,24100,24400,111064,683792.0,28024278.0
2014-03-17,24300,24750,24300,24600,51196,689397.0,28024278.0
2014-03-18,24850,24900,24500,24500,60694,686595.0,28024278.0
2014-03-19,24650,25150,24650,24850,156159,696403.0,28024278.0
2014-03-20,24900,24950,24500,24700,135662,692200.0,28024278.0
2014-03-21,24800,25050,24450,24800,136363,695002.0,28024278.0
2014-03-24,24850,25500,24850,25350,166782,710415.0,28024278.0
2014-03-25,25500,26000,25200,25900,156225,725829.0,28024278.0
2014-03-26,25900,26050,25800,25850,146680,724428.0,28024278.0
2014-03-27,25900,25900,25450,25700,55664,720224.0,28024278.0
2014-03-28,25800,25800,25450,25650,67622,718823.0,28024278.0
2014-03-31,25650,25800,25100,25500,168918,714619.0,28024278.0
2014-04-01,25550,26050,25200,25950,180067,727230.0,28024278.0
2014-04-02,25800,25950,25500,25650,224072,718823.0,28024278.0
2014-04-03,25750,26150,25700,25900,270997,725829.0,28024278.0
2014-04-04,25900,26400,25850,26350,185150,738440.0,28024278.0
2014-04-07,26100,26550,26050,26450,148303,741242.0,28024278.0
2014-04-08,26250,26500,26100,26300,82298,737039.0,28024278.0
2014-04-09,26550,26800,26350,26550,148081,744045.0,28024278.0
2014-04-10,26650,26750,26350,26400,90168,739841.0,28024278.0
2014-04-11,26100,26150,26000,26150,58454,732835.0,28024278.0
2014-04-14,26150,26200,25800,25850,83006,724428.0,28024278.0
2014-04-15,25900,26200,25800,26200,126281,734236.0,28024278.0
2014-04-16,26050,26050,25700,25900,76189,725829.0,28024278.0
2014-04-17,25850,26000,25650,25700,57478,720224.0,28024278.0
2014-04-18,25850,25950,25650,25750,46222,721625.0,28024278.0
2014-04-21,25750,25950,25650,25850,39704,724428.0,28024278.0
2014-04-22,25700,26350,25550,26350,129130,738440.0,28024278.0
2014-04-23,26300,26350,26000,26200,94314,734236.0,28024278.0
2014-04-24,26050,26200,25450,25900,188036,725829.0,28024278.0
2014-04-25,25850,25850,25400,25500,113869,714619.0,28024278.0
2014-04-28,25350,25700,25250,25400,100813,711817.0,28024278.0
2014-04-29,25400,25500,25100,25150,89428,704811.0,28024278.0
2014-04-30,25300,25400,25150,25400,80975,711817.0,28024278.0
2014-05-02,25300,25300,24900,24900,130663,697805.0,28024278.0
2014-05-07,24650,25100,24650,24700,94111,692200.0,28024278.0
2014-05-08,24650,25100,24650,24950,102587,699206.0,28024278.0
2014-05-09,24750,25050,24700,25000,46162,700607.0,28024278.0
2014-05-12,24850,24900,24450,24550,120622,687996.0,28024278.0
2014-05-13,24800,25000,24750,24950,81662,699206.0,28024278.0
2014-05-14,25050,25150,24650,24900,103786,697805.0,28024278.0
2014-05-15,24900,25100,24750,24900,99579,697805.0,28024278.0
2014-05-16,24900,24900,24550,24600,132373,689397.0,28024278.0
2014-05-19,24700,25350,24600,25350,184261,710415.0,28024278.0
2014-05-20,25350,25450,25050,25300,193174,709014.0,28024278.0
2014-05-21,25800,27400,25800,27200,792064,762260.0,28024278.0
2014-05-22,27350,28100,27300,27650,514912,774871.0,28024278.0
2014-05-23,27850,27950,27350,27600,177278,773470.0,28024278.0
2014-05-26,27800,28200,27750,27850,288715,780476.0,28024278.0
2014-05-27,27850,27850,27100,27400,216205,767865.0,28024278.0
2014-05-28,27250,28100,26950,28000,315121,784680.0,28024278.0
2014-05-29,27850,27950,27300,27950,141186,783279.0,28024278.0
2014-05-30,27750,27800,27200,27200,125389,762260.0,28024278.0
2014-06-02,27200,27700,27150,27700,133064,776273.0,28024278.0
2014-06-03,27400,27450,26350,26350,329637,738440.0,28024278.0
2014-06-05,26000,27350,25550,27200,354821,762260.0,28024278.0
2014-06-09,27150,27700,26000,26100,302674,731434.0,28024278.0
2014-06-10,26250,26800,26250,26600,118959,745446.0,28024278.0
2014-06-11,27100,27350,26700,27200,253171,762260.0,28024278.0
2014-06-12,27450,27450,26750,26950,178568,755254.0,28024278.0
2014-06-13,27050,27050,26350,26650,179245,746847.0,28024278.0
2014-06-16,26700,26800,26300,26650,89702,746847.0,28024278.0
2014-06-17,26800,27000,26550,26900,123051,753853.0,28024278.0
2014-06-18,26800,26900,26300,26400,103236,739841.0,28024278.0
2014-06-19,26600,27200,26500,27200,248412,762260.0,28024278.0
2014-06-20,27300,27300,26750,26900,140967,753853.0,28024278.0
2014-06-23,27050,27500,26950,27400,159520,767865.0,28024278.0
2014-06-24,27500,27550,27200,27400,144361,767865.0,28024278.0
2014-06-25,27200,27300,26550,26700,149652,748248.0,28024278.0
2014-06-26,26750,27000,26700,26950,91428,755254.0,28024278.0
2014-06-27,27000,27150,26900,27050,67642,758057.0,28024278.0
2014-06-30,27050,27200,26700,27050,99101,758057.0,28024278.0
2014-07-01,26800,27450,26750,27400,139869,767865.0,28024278.0
2014-07-02,27500,28000,27300,27950,267623,783279.0,28024278.0
2014-07-03,27900,29000,27800,28850,493703,808500.0,28024278.0
2014-07-04,29200,29200,28650,28950,228192,811303.0,28024278.0
2014-07-07,28950,29050,28450,28550,160973,800093.0,28024278.0
2014-07-08,28450,28500,27850,28200,209377,790285.0,28024278.0
2014-07-09,28000,28200,27700,28100,148034,787482.0,28024278.0
2014-07-10,28300,29100,28150,28950,300999,811303.0,28024278.0
2014-07-11,28800,28800,28050,28250,183230,791686.0,28024278.0
2014-07-14,28300,29200,28000,28850,195249,808500.0,28024278.0
2014-07-15,28850,29450,28750,28950,186893,811303.0,28024278.0
2014-07-16,28850,29000,28500,28700,77531,804297.0,28024278.0
2014-07-17,28750,29100,28150,28200,147971,790285.0,28024278.0
2014-07-18,28000,28800,27750,28600,144122,801494.0,28024278.0
2014-07-21,28600,28950,28150,28300,56074,793087.0,28024278.0
2014-07-22,28200,28950,28100,28950,90167,811303.0,28024278.0
2014-07-23,29000,29300,28850,28950,95731,811303.0,28024278.0
2014-07-24,28950,29350,28600,29200,135582,818309.0,28024278.0
2014-07-25,29300,29800,29150,29750,199475,833722.0,28024278.0
2014-07-28,29750,29900,29100,29600,158224,829519.0,28024278.0
2014-07-29,29700,29850,28350,28900,264382,809902.0,28024278.0
2014-07-30,29000,30050,28900,29900,368702,837926.0,28024278.0
2014-07-31,30000,30100,29650,30050,190245,842130.0,28024278.0
2014-08-01,29450,30050,29250,29800,233041,835123.0,28024278.0
2014-08-04,29750,29750,29100,29300,199426,821111.0,28024278.0
2014-08-05,29300,29650,28950,29000,161272,812704.0,28024278.0
2014-08-06,28900,28950,28000,28300,240479,793087.0,28024278.0
2014-08-07,28150,28750,28150,28600,102517,801494.0,28024278.0
2014-08-08,29150,29250,28800,28950,251632,811303.0,28024278.0
2014-08-11,29050,29250,28600,28800,108645,807099.0,28024278.0
2014-08-12,29050,29100,28350,28700,83559,804297.0,28024278.0
2014-08-13,28700,28950,28100,28300,178064,793087.0,28024278.0
2014-08-14,28300,28950,28300,28750,167161,805698.0,28024278.0
2014-08-18,28750,28850,28300,28350,87829,794488.0,28024278.0
2014-08-19,28400,28700,28150,28600,91061,801494.0,28024278.0
2014-08-20,28800,28800,27700,27800,193766,779075.0,28024278.0
2014-08-21,27850,28150,27650,28000,89344,784680.0,28024278.0
2014-08-22,28050,28700,28050,28700,103384,804297.0,28024278.0
2014-08-25,28700,28950,28300,28550,110968,800093.0,28024278.0
2014-08-26,28750,28750,28500,28700,61504,804297.0,28024278.0
2014-08-27,28750,30150,28700,30000,325050,840728.0,28024278.0
2014-08-28,30350,31850,30250,31500,596331,882765.0,28024278.0
2014-08-29,31500,31750,30900,31500,232031,882765.0,28024278.0
2014-09-01,31300,32150,31200,32100,212682,899579.0,28024278.0
2014-09-02,31900,32250,31600,32000,151010,896777.0,28024278.0
2014-09-03,31800,31900,31300,31400,173327,879962.0,28024278.0
2014-09-04,31350,33000,31300,32850,221378,920598.0,28024278.0
2014-09-05,32600,33650,32550,32900,254596,921999.0,28024278.0
2014-09-11,32550,32850,32100,32200,100062,902382.0,28024278.0
2014-09-12,32000,32900,32000,32700,107818,916394.0,28024278.0
2014-09-15,32700,32750,32050,32450,68545,909388.0,28024278.0
2014-09-16,32200,32250,31550,31700,82814,888370.0,28024278.0
2014-09-17,33200,33250,32050,32250,145381,903783.0,28024278.0
2014-09-18,32250,32450,31350,31550,179116,884166.0,28024278.0
2014-09-19,31700,32050,31500,32000,97778,896777.0,28024278.0
2014-09-22,31800,31800,30800,31100,170295,871555.0,28024278.0
2014-09-23,31050,31050,30350,30850,131923,864549.0,28024278.0
2014-09-24,30900,30900,30100,30450,203115,853339.0,28024278.0
2014-09-25,30700,31150,30300,30900,111608,865950.0,28024278.0
2014-09-26,30300,31050,30150,30300,116979,849136.0,28024278.0
2014-09-29,30350,30350,29000,29350,208636,822513.0,28024278.0
2014-09-30,29350,29700,29200,29600,123090,829519.0,28024278.0
2014-10-01,29550,29650,28400,28400,265155,795889.0,28024278.0
2014-10-02,28300,29000,28300,28700,182729,804297.0,28024278.0
2014-10-06,28800,29100,28200,28800,120074,807099.0,28024278.0
2014-10-07,29100,29100,28600,29000,89853,812704.0,28024278.0
2014-10-08,28700,29250,28400,28700,122946,804297.0,28024278.0
2014-10-10,28700,28700,27900,28550,186171,800093.0,28024278.0
2014-10-13,28050,28300,27150,27400,164907,767865.0,28024278.0
2014-10-14,27400,27600,27000,27550,222198,772069.0,28024278.0
2014-10-15,27450,27950,27400,27650,84162,774871.0,28024278.0
2014-10-16,27400,27650,26900,27450,94211,769266.0,28024278.0
2014-10-17,27600,27600,26850,27150,153655,760859.0,28024278.0
2014-10-20,27300,27650,27050,27200,117864,762260.0,28024278.0
2014-10-21,27300,27350,26300,26650,207093,746847.0,28024278.0
2014-10-22,26900,27300,26450,27100,130931,759458.0,28024278.0
2014-10-23,26950,27450,26850,27350,97864,766464.0,28024278.0
2014-10-24,27550,27550,26750,26850,113538,752452.0,28024278.0
2014-10-27,26950,27300,26800,27300,132243,765063.0,28024278.0
2014-10-28,27050,27300,26550,26800,166962,751051.0,28024278.0
2014-10-29,26950,27750,26650,27600,235530,773470.0,28024278.0
2014-10-30,27150,27250,26500,26700,270378,748248.0,28024278.0
2014-10-31,26800,26800,25750,26450,181983,741242.0,28024278.0
2014-11-03,26400,26400,26000,26200,120359,734236.0,28024278.0
2014-11-04,26100,26400,25500,25750,124736,721625.0,28024278.0
2014-11-05,25550,26000,25550,26000,83235,728631.0,28024278.0
2014-11-06,26000,26000,25550,25550,132357,716020.0,28024278.0
2014-11-07,25450,26300,25400,26300,96279,737039.0,28024278.0
2014-11-10,26300,26700,26050,26250,88313,735637.0,28024278.0
2014-11-11,26150,26400,25700,25900,113846,725829.0,28024278.0
2014-11-12,25900,26800,25850,26650,146406,746847.0,28024278.0
2014-11-13,26750,27000,26400,26800,95623,751051.0,28024278.0
2014-11-14,26650,26700,26100,26150,88282,732835.0,28024278.0
2014-11-17,26200,26700,26200,26500,82969,742643.0,28024278.0
2014-11-18,26350,26600,26200,26250,102285,735637.0,28024278.0
2014-11-19,26200,26300,25800,26000,153371,728631.0,28024278.0
2014-11-20,26000,26050,25750,26000,75046,728631.0,28024278.0
2014-11-21,26000,26250,25800,26250,116670,735637.0,28024278.0
2014-11-24,26750,28150,26700,27850,428433,780476.0,28024278.0
2014-11-25,27850,27850,27250,27300,185467,765063.0,28024278.0
2014-11-26,27350,27350,26900,27300,125447,765063.0,28024278.0
2014-11-27,27200,27300,26450,27000,229694,756656.0,28024278.0
2014-11-28,26800,26900,26450,26650,181304,746847.0,28024278.0
2014-12-01,26450,26450,25150,25550,342276,716020.0,28024278.0
2014-12-02,25400,25900,25350,25700,149313,720224.0,28024278.0
2014-12-03,25600,25700,25400,25450,103289,713218.0,28024278.0
2014-12-04,25950,26150,25700,26000,133391,728631.0,28024278.0
2014-12-05,26000,26000,25700,25750,105369,721625.0,28024278.0
2014-12-08,25950,26100,25500,25550,108341,716020.0,28024278.0
2014-12-09,25550,25550,25200,25300,102610,709014.0,28024278.0
2014-12-10,25350,25400,25000,25050,106940,702008.0,28024278.0
2014-12-11,24950,25000,24650,24750,143235,693601.0,28024278.0
2014-12-12,24750,25100,24700,25000,99561,700607.0,28024278.0
2014-12-15,24900,24950,24700,24850,63258,696403.0,28024278.0
2014-12-16,24750,24850,24400,24450,111468,685194.0,28024278.0
2014-12-17,24550,25550,24500,25500,132925,714619.0,28024278.0
2014-12-18,25500,25550,24500,25100,156462,703409.0,28024278.0
2014-12-19,25100,25350,24900,25250,111545,707613.0,28024278.0
2014-12-22,25250,25550,25200,25250,51929,707613.0,28024278.0
2014-12-23,25250,25350,25100,25200,40083,706212.0,28024278.0
2014-12-24,25150,25400,25100,25300,45379,709014.0,28024278.0
2014-12-26,25350,25650,25200,25500,68492,714619.0,28024278.0
2014-12-29,25200,25250,24650,25200,103584,706212.0,28024278.0
2014-12-30,24900,25300,24700,25050,102776,702008.0,28024278.0
2015-01-02,24800,24950,24650,24800,63883,695002.0,28024278.0
2015-01-05,24800,24800,24250,24650,66735,690798.0,28024278.0
2015-01-06,24350,24600,23900,23950,112508,671181.0,28024278.0
2015-01-07,24050,24200,23800,24000,49708,672583.0,28024278.0
2015-01-08,24000,24150,23750,23750,97544,665577.0,28024278.0
2015-01-09,23900,24200,23850,24050,125633,673984.0,28024278.0
2015-01-12,24050,24400,24050,24250,48860,679589.0,28024278.0
2015-01-13,24200,24350,24100,24350,68849,682391.0,28024278.0
2015-01-14,24200,24350,23850,23900,153474,669780.0,28024278.0
2015-01-15,23750,23850,23400,23500,188859,658571.0,28024278.0
2015-01-16,23750,23750,23250,23500,81928,658571.0,28024278.0
2015-01-19,23650,24600,23650,24500,183256,686595.0,28024278.0
2015-01-20,24550,24550,24100,24450,59790,685194.0,28024278.0
2015-01-21,24600,24600,24000,24200,79205,678188.0,28024278.0
2015-01-22,24400,25100,24250,24800,204194,695002.0,28024278.0
2015-01-23,25200,25300,24250,24500,230023,686595.0,28024278.0
2015-01-26,24350,24350,24000,24150,78469,676786.0,28024278.0
2015-01-27,24000,24450,23900,24350,152469,682391.0,28024278.0
2015-01-28,24200,24450,24100,24400,123896,683792.0,28024278.0
2015-01-29,24250,24550,23950,24450,174546,685194.0,28024278.0
2015-01-30,24500,24550,22650,22750,668405,637552.0,28024278.0
2015-02-02,22950,23500,22750,22850,264362,640355.0,28024278.0
2015-02-03,23000,23050,22400,22500,323829,630546.0,28024278.0
2015-02-04,22900,23300,22850,23100,331662,647361.0,28024278.0
2015-02-05,23250,23400,22850,22850,148034,640355.0,28024278.0
2015-02-06,23000,23200,22750,22800,117765,638954.0,28024278.0
2015-02-09,22900,22950,22650,22750,112437,637552.0,28024278.0
2015-02-10,22750,23150,22700,22950,140903,643157.0,28024278.0
2015-02-11,23000,23100,22800,22950,125225,643157.0,28024278.0
2015-02-12,22850,23050,22550,22550,181981,631947.0,28024278.0
2015-02-13,22700,22900,22550,22700,101915,636151.0,28024278.0
2015-02-16,22750,23300,22750,23000,151419,644558.0,28024278.0
2015-02-17,23100,23250,22800,22950,155072,643157.0,28024278.0
2015-02-23,23150,23400,23100,23350,158947,654367.0,28024278.0
2015-02-24,23300,23650,23200,23400,143065,655768.0,28024278.0
2015-02-25,23750,24700,23600,24700,518402,692200.0,28024278.0
2015-02-26,24700,25900,24300,25850,636409,724428.0,28024278.0
2015-02-27,25450,25900,25400,25650,304502,718823.0,28024278.0
2015-03-02,25600,26100,25250,25550,310819,716020.0,28024278.0
2015-03-03,25400,26000,25200,25800,354299,723026.0,28024278.0
2015-03-04,25500,25850,25500,25550,123596,716020.0,28024278.0
2015-03-05,25450,25850,25350,25800,180137,723026.0,28024278.0
2015-03-06,25650,26150,25550,25850,234578,724428.0,28024278.0
2015-03-09,25650,25750,24800,25000,356360,700607.0,28024278.0
2015-03-10,25000,25250,24400,24500,358741,686595.0,28024278.0
2015-03-11,24300,24650,24200,24350,220054,682391.0,28024278.0
2015-03-12,24350,24550,24200,24350,188023,682391.0,28024278.0
2015-03-13,24600,24900,24450,24700,120293,692200.0,28024278.0
2015-03-16,24650,24700,24200,24300,153104,680990.0,28024278.0
2015-03-17,24400,24750,24250,24550,216217,687996.0,28024278.0
2015-03-18,24550,24550,24100,24200,287974,678188.0,28024278.0
2015-03-19,24500,24850,24350,24550,246420,687996.0,28024278.0
2015-03-20,24550,25200,24550,25200,261490,706212.0,28024278.0
2015-03-23,25400,25750,25000,25050,220200,702008.0,28024278.0
2015-03-24,25400,25550,25050,25100,208508,703409.0,28024278.0
2015-03-25,25100,25400,24950,25050,188834,702008.0,28024278.0
2015-03-26,24850,24950,24450,24700,259909,692200.0,28024278.0
2015-03-27,24700,24900,24500,24650,123345,690798.0,28024278.0
2015-03-30,24750,24750,24450,24500,145326,686595.0,28024278.0
2015-03-31,24600,24750,24500,24700,192068,692200.0,28024278.0
2015-04-01,24700,25300,24550,25300,215972,709014.0,28024278.0
2015-04-02,25300,26550,25150,26350,575933,738440.0,28024278.0
2015-04-03,26700,26750,26250,26500,389216,742643.0,28024278.0
2015-04-06,26100,26650,26000,26650,331501,746847.0,28024278.0
2015-04-07,26700,27000,25850,26050,394975,730032.0,28024278.0
2015-04-08,26000,26500,25900,26250,251840,735637.0,28024278.0
2015-04-09,26200,26450,25450,25550,363917,716020.0,28024278.0
2015-04-10,25650,26450,25300,26200,292269,734236.0,28024278.0
2015-04-13,26150,26600,26000,26100,237560,731434.0,28024278.0
2015-04-14,26000,26150,25600,25950,339467,727230.0,28024278.0
2015-04-15,25900,26200,25600,25700,255868,720224.0,28024278.0
2015-04-16,25700,26300,25650,26200,206820,734236.0,28024278.0
2015-04-17,26400,27500,26250,27200,665415,762260.0,28024278.0
2015-04-20,27050,27900,26950,27750,471773,777674.0,28024278.0
2015-04-21,27800,28300,27750,28100,492836,787482.0,28024278.0
2015-04-22,28250,28400,27500,27900,314347,781877.0,28024278.0
2015-04-23,27850,28550,27500,28100,360342,787482.0,28024278.0
2015-04-24,28000,28250,27350,27550,216990,772069.0,28024278.0
2015-04-27,27600,28400,27300,28400,253614,795889.0,28024278.0
2015-04-28,27450,28100,27300,27600,504313,773470.0,28024278.0
2015-04-29,27700,28900,27700,28600,389538,801494.0,28024278.0
2015-04-30,28600,29100,28200,28950,357700,811303.0,28024278.0
2015-05-04,29250,29300,28400,28650,174735,802896.0,28024278.0
