LG하우시스(108670),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-04-29,170000,177500,170000,172500,45260,1546923.0,8967670.0
2014-04-30,175000,184500,174500,182000,85600,1632116.0,8967670.0
2014-05-02,180500,182000,176500,176500,38870,1582794.0,8967670.0
2014-05-07,173000,176000,172000,173500,37781,1555891.0,8967670.0
2014-05-08,174000,176000,172500,173000,25914,1551407.0,8967670.0
2014-05-09,172500,179000,172500,177000,45976,1587278.0,8967670.0
2014-05-12,179000,179000,173500,174500,42340,1564858.0,8967670.0
2014-05-13,174000,177000,173500,173500,34241,1555891.0,8967670.0
2014-05-14,173500,179500,173000,178000,30791,1596245.0,8967670.0
2014-05-15,177500,181000,175500,176500,13553,1582794.0,8967670.0
2014-05-16,175000,179000,175000,177000,38682,1587278.0,8967670.0
2014-05-19,177000,180000,176500,177500,26800,1591761.0,8967670.0
2014-05-20,177500,186000,177500,184000,43760,1650051.0,8967670.0
2014-05-21,185000,185000,181000,183500,50175,1645567.0,8967670.0
2014-05-22,182000,183000,179500,183000,34706,1641084.0,8967670.0
2014-05-23,184500,184500,180000,182500,25275,1636600.0,8967670.0
2014-05-26,181000,186500,181000,186000,29050,1667987.0,8967670.0
2014-05-27,186000,186500,182000,186000,21577,1667987.0,8967670.0
2014-05-28,184000,190500,183500,190500,35329,1708341.0,8967670.0
2014-05-29,192000,193000,188500,191000,32081,1712825.0,8967670.0
2014-05-30,189000,197000,187500,191500,47733,1717309.0,8967670.0
2014-06-02,192000,194500,187000,191000,27235,1712825.0,8967670.0
2014-06-03,188000,196500,186000,195000,39367,1748696.0,8967670.0
2014-06-05,194500,201500,191000,198000,65006,1775599.0,8967670.0
2014-06-09,198000,204500,193000,197000,44095,1766631.0,8967670.0
2014-06-10,198000,202500,197500,200500,27204,1798018.0,8967670.0
2014-06-11,195500,203500,194500,201500,66401,1806986.0,8967670.0
2014-06-12,200000,209000,199500,205500,36445,1842856.0,8967670.0
2014-06-13,208500,208500,203000,207000,37649,1856308.0,8967670.0
2014-06-16,205000,210500,204500,206000,22504,1847340.0,8967670.0
2014-06-17,205000,208000,202000,204500,31023,1833889.0,8967670.0
2014-06-18,205500,205500,197000,199000,55754,1784566.0,8967670.0
2014-06-19,199500,204500,199000,203500,41481,1824921.0,8967670.0
2014-06-20,203500,204500,201000,204500,32031,1833889.0,8967670.0
2014-06-23,204500,204500,194000,198000,53491,1775599.0,8967670.0
2014-06-24,197500,197500,187500,191500,135652,1717309.0,8967670.0
2014-06-25,191500,194000,189500,191500,53418,1717309.0,8967670.0
2014-06-26,191000,193500,189500,191500,34508,1717309.0,8967670.0
2014-06-27,192000,192000,184000,186500,82344,1672470.0,8967670.0
2014-06-30,187500,195500,186000,193500,63492,1735244.0,8967670.0
2014-07-01,192000,197000,191500,194500,38708,1744212.0,8967670.0
2014-07-02,195500,200000,192500,196500,45188,1762147.0,8967670.0
2014-07-03,196500,196500,194000,196500,21638,1762147.0,8967670.0
2014-07-04,197000,201000,194500,200000,30764,1793534.0,8967670.0
2014-07-07,202000,202000,195500,195500,19213,1753179.0,8967670.0
2014-07-08,194500,199500,192500,196500,29821,1762147.0,8967670.0
2014-07-09,196500,196500,193000,196000,36594,1757663.0,8967670.0
2014-07-10,195500,196000,192500,194000,18298,1739728.0,8967670.0
2014-07-11,193000,195500,192000,192000,13416,1721793.0,8967670.0
2014-07-14,194000,195500,191000,195500,22226,1753179.0,8967670.0
2014-07-15,196000,202000,196000,197500,46368,1771115.0,8967670.0
2014-07-16,197500,198500,193000,196500,33324,1762147.0,8967670.0
2014-07-17,195500,199000,195000,196500,20928,1762147.0,8967670.0
2014-07-18,195000,200500,194000,199000,30493,1784566.0,8967670.0
2014-07-21,199000,200000,198000,198500,14891,1780082.0,8967670.0
2014-07-22,197500,202000,195500,200500,28967,1798018.0,8967670.0
2014-07-23,199500,202500,196500,198500,27181,1780082.0,8967670.0
2014-07-24,198000,201000,195500,197000,25598,1766631.0,8967670.0
2014-07-25,195000,195500,191500,193500,64039,1735244.0,8967670.0
2014-07-28,193500,194500,186000,190000,73018,1703857.0,8967670.0
2014-07-29,189500,190500,181500,187000,97997,1676954.0,8967670.0
2014-07-30,185000,190000,183000,190000,78067,1703857.0,8967670.0
2014-07-31,190000,192000,186500,189500,37544,1699373.0,8967670.0
2014-08-01,188500,191000,184500,185500,52173,1663503.0,8967670.0
2014-08-04,185000,185500,182500,183000,41552,1641084.0,8967670.0
2014-08-05,184500,191500,183500,190000,65060,1703857.0,8967670.0
2014-08-06,190500,192000,186500,188500,37648,1690406.0,8967670.0
2014-08-07,188500,188500,183000,183500,32870,1645567.0,8967670.0
2014-08-08,183500,186000,182500,185000,24249,1659019.0,8967670.0
2014-08-11,186000,190500,185500,188000,30778,1685922.0,8967670.0
2014-08-12,188000,190500,186500,187000,25770,1676954.0,8967670.0
2014-08-13,189500,195000,188000,194500,46059,1744212.0,8967670.0
2014-08-14,196000,197000,192500,196500,38584,1762147.0,8967670.0
2014-08-18,196500,198000,193000,196500,39995,1762147.0,8967670.0
2014-08-19,197000,198500,195000,198000,43027,1775599.0,8967670.0
2014-08-20,198500,201500,193500,201000,72136,1802502.0,8967670.0
2014-08-21,200500,205000,200000,202000,44344,1811469.0,8967670.0
2014-08-22,200000,210000,199500,208000,62972,1865275.0,8967670.0
2014-08-25,208000,209500,204000,209000,48630,1874243.0,8967670.0
2014-08-26,209000,209500,204500,204500,38534,1833889.0,8967670.0
2014-08-27,206500,209000,206000,207500,28136,1860792.0,8967670.0
2014-08-28,206000,209500,204000,208000,20381,1865275.0,8967670.0
2014-08-29,206500,209000,201500,207000,30930,1856308.0,8967670.0
2014-09-01,205000,205500,199500,204000,32623,1829405.0,8967670.0
2014-09-02,206500,209000,204000,208500,30125,1869759.0,8967670.0
2014-09-03,206500,213500,205000,211000,32536,1892178.0,8967670.0
2014-09-04,211000,218500,211000,217000,48597,1945984.0,8967670.0
2014-09-05,216000,225000,215000,217000,39550,1945984.0,8967670.0
2014-09-11,215000,223000,212500,212500,35494,1905630.0,8967670.0
2014-09-12,213500,215500,206000,207500,30587,1860792.0,8967670.0
2014-09-15,206500,214000,204500,211500,30063,1896662.0,8967670.0
2014-09-16,212000,218500,210500,218500,22991,1959436.0,8967670.0
2014-09-17,218500,219500,215000,217500,28240,1950468.0,8967670.0
2014-09-18,216000,219000,213000,218000,31832,1954952.0,8967670.0
2014-09-19,218500,221000,217000,220000,25504,1972887.0,8967670.0
2014-09-22,218000,222000,215000,221500,18139,1986339.0,8967670.0
2014-09-23,218500,221500,217500,220500,25368,1977371.0,8967670.0
2014-09-24,218000,222500,218000,221000,14540,1981855.0,8967670.0
2014-09-25,221000,221500,216500,218500,27904,1959436.0,8967670.0
2014-09-26,216000,219500,214500,217000,14291,1945984.0,8967670.0
2014-09-29,216500,222500,215000,215500,33653,1932533.0,8967670.0
2014-09-30,214500,215000,206500,209000,53229,1874243.0,8967670.0
2014-10-01,207500,212000,205000,212000,37810,1901146.0,8967670.0
2014-10-02,211500,214000,206500,210500,37342,1887695.0,8967670.0
2014-10-06,209000,210000,206000,206500,18993,1851824.0,8967670.0
2014-10-07,210000,212000,204000,211500,20039,1896662.0,8967670.0
2014-10-08,208000,209500,204000,206000,32690,1847340.0,8967670.0
2014-10-10,206000,209500,200500,209500,32515,1878727.0,8967670.0
2014-10-13,208500,209000,197500,204000,38219,1829405.0,8967670.0
2014-10-14,204500,204500,192000,201000,60277,1802502.0,8967670.0
2014-10-15,198000,199500,191000,194500,62819,1744212.0,8967670.0
2014-10-16,193000,197500,186500,197500,70981,1771115.0,8967670.0
2014-10-17,194500,196000,181500,188000,144521,1685922.0,8967670.0
2014-10-20,188000,198500,185000,190000,81541,1703857.0,8967670.0
2014-10-21,192500,196000,188000,193000,49982,1730760.0,8967670.0
2014-10-22,196000,197500,190500,191000,50349,1712825.0,8967670.0
2014-10-23,191000,196500,190500,194500,45120,1744212.0,8967670.0
2014-10-24,195500,196500,186500,186500,39181,1672470.0,8967670.0
2014-10-27,189000,197500,187000,196000,51810,1757663.0,8967670.0
2014-10-28,176000,180000,167000,167500,613813,1502085.0,8967670.0
2014-10-29,166000,172000,160500,167000,204366,1497601.0,8967670.0
2014-10-30,167000,169500,157500,163500,195044,1466214.0,8967670.0
2014-10-31,164000,166000,158500,159500,85661,1430343.0,8967670.0
2014-11-03,159500,169500,158000,166500,125303,1493117.0,8967670.0
2014-11-04,167500,167500,160500,164500,69773,1475182.0,8967670.0
2014-11-05,163500,166000,159000,164000,76443,1470698.0,8967670.0
2014-11-06,164500,168500,164000,168500,76244,1511052.0,8967670.0
2014-11-07,166500,167000,158500,161500,91310,1448279.0,8967670.0
2014-11-10,161000,163500,156500,160500,54427,1439311.0,8967670.0
2014-11-11,159500,160500,155000,159000,94976,1425860.0,8967670.0
2014-11-12,158000,160500,156000,157000,55512,1407924.0,8967670.0
2014-11-13,158000,160000,151500,153500,123628,1376537.0,8967670.0
2014-11-14,153500,154000,148000,153000,84533,1372054.0,8967670.0
2014-11-17,153000,154500,147500,148500,103954,1331699.0,8967670.0
2014-11-18,147500,154500,147500,153000,109556,1372054.0,8967670.0
2014-11-19,153000,154000,147500,150500,80603,1349634.0,8967670.0
2014-11-20,148500,150500,145000,148500,112071,1331699.0,8967670.0
2014-11-21,147500,153000,146000,150500,110193,1349634.0,8967670.0
2014-11-24,152500,155000,147500,148500,94557,1331699.0,8967670.0
2014-11-25,149500,153500,148000,153000,70603,1372054.0,8967670.0
2014-11-26,153500,157000,151000,157000,90205,1407924.0,8967670.0
2014-11-27,157000,159000,152500,153000,44435,1372054.0,8967670.0
2014-11-28,152500,156000,151000,154500,47186,1385505.0,8967670.0
2014-12-01,152500,154000,143500,144500,126858,1295828.0,8967670.0
2014-12-02,144500,147000,142500,144500,66201,1295828.0,8967670.0
2014-12-03,143000,144000,139000,142000,128497,1273409.0,8967670.0
2014-12-04,141500,148500,141000,147000,74202,1318247.0,8967670.0
2014-12-05,146000,148500,145500,147000,46913,1318247.0,8967670.0
2014-12-08,146500,148000,142000,143000,49792,1282377.0,8967670.0
2014-12-09,142500,147500,140500,142000,50231,1273409.0,8967670.0
2014-12-10,143000,149000,143000,148000,105684,1327215.0,8967670.0
2014-12-11,147500,151500,145000,148500,71851,1331699.0,8967670.0
2014-12-12,148000,152000,143000,152000,84757,1363086.0,8967670.0
2014-12-15,149000,158000,149000,157000,96030,1407924.0,8967670.0
2014-12-16,157500,159000,152000,157500,84947,1412408.0,8967670.0
2014-12-17,156500,158000,153500,153500,40233,1376537.0,8967670.0
2014-12-18,156000,157500,150500,154000,56349,1381021.0,8967670.0
2014-12-19,154000,159500,154000,157000,30817,1407924.0,8967670.0
2014-12-22,157500,158500,150500,151500,64195,1358602.0,8967670.0
2014-12-23,151000,155000,150500,154000,55784,1381021.0,8967670.0
2014-12-24,156000,166000,155500,163500,113602,1466214.0,8967670.0
2014-12-26,164000,166500,162000,163500,31885,1466214.0,8967670.0
2014-12-29,160500,165500,159000,162000,31715,1452763.0,8967670.0
2014-12-30,162500,168000,160000,162000,79078,1452763.0,8967670.0
2015-01-02,162000,164000,157000,159500,42686,1430343.0,8967670.0
2015-01-05,158000,167000,153500,166000,72885,1488633.0,8967670.0
2015-01-06,164000,168000,163000,165000,37848,1479666.0,8967670.0
2015-01-07,166500,169000,162500,165000,52356,1479666.0,8967670.0
2015-01-08,164500,167000,161500,164000,42875,1470698.0,8967670.0
2015-01-09,164000,182000,159000,170000,89748,1524504.0,8967670.0
2015-01-12,168500,173500,165000,171500,60793,1537955.0,8967670.0
2015-01-13,171500,174500,168500,169500,46824,1520020.0,8967670.0
2015-01-14,169500,175000,169000,173000,58454,1551407.0,8967670.0
2015-01-15,171500,176000,170500,172500,39138,1546923.0,8967670.0
2015-01-16,172000,174000,171000,171500,72115,1537955.0,8967670.0
2015-01-19,171500,173000,168500,169000,38528,1515536.0,8967670.0
2015-01-20,168500,171500,166500,169000,50303,1515536.0,8967670.0
2015-01-21,171500,175500,169500,173500,72554,1555891.0,8967670.0
2015-01-22,177000,180500,174500,176500,102088,1582794.0,8967670.0
2015-01-23,178000,180000,174000,176500,54445,1582794.0,8967670.0
2015-01-26,179000,182500,176500,181500,55066,1627632.0,8967670.0
2015-01-27,184000,184000,178000,178000,47990,1596245.0,8967670.0
2015-01-28,177000,179500,175500,178000,50404,1596245.0,8967670.0
2015-01-29,177000,180000,176000,176000,49698,1578310.0,8967670.0
2015-01-30,176500,186500,173500,179500,131844,1609697.0,8967670.0
2015-02-02,184000,185000,170000,174000,172107,1560375.0,8967670.0
2015-02-03,175500,177000,171500,173000,58041,1551407.0,8967670.0
2015-02-04,173500,173500,164500,164500,171490,1475182.0,8967670.0
2015-02-05,166000,169000,161000,166000,180792,1488633.0,8967670.0
2015-02-06,166500,176500,166000,169500,99586,1520020.0,8967670.0
2015-02-09,172000,176500,169500,173500,76833,1555891.0,8967670.0
2015-02-10,172500,175000,169000,173000,55644,1551407.0,8967670.0
2015-02-11,174000,177500,173000,177000,45854,1587278.0,8967670.0
2015-02-12,179000,179500,172000,175000,62376,1569342.0,8967670.0
2015-02-13,177000,178500,174500,178500,35173,1600729.0,8967670.0
2015-02-16,178500,181000,176500,177500,26706,1591761.0,8967670.0
2015-02-17,179000,180000,176000,177500,25482,1591761.0,8967670.0
2015-02-23,179500,183500,176000,183500,49120,1645567.0,8967670.0
2015-02-24,183500,190000,183000,187500,56418,1681438.0,8967670.0
2015-02-25,190000,200000,189000,194500,116122,1744212.0,8967670.0
2015-02-26,196500,198500,189000,192000,59060,1721793.0,8967670.0
2015-02-27,192000,195500,187500,194000,72161,1739728.0,8967670.0
2015-03-02,194500,195500,190500,193500,51400,1735244.0,8967670.0
2015-03-03,193500,194500,189000,192500,69704,1726276.0,8967670.0
2015-03-04,192500,194500,188000,188000,42048,1685922.0,8967670.0
2015-03-05,187500,194000,187000,190500,35399,1708341.0,8967670.0
2015-03-06,191000,194500,189000,192500,29810,1726276.0,8967670.0
2015-03-09,192000,195500,189500,191500,35726,1717309.0,8967670.0
2015-03-10,191500,192500,183500,189500,62263,1699373.0,8967670.0
2015-03-11,186500,190000,184000,189000,70676,1694890.0,8967670.0
2015-03-12,188000,189000,184500,184500,70727,1654535.0,8967670.0
2015-03-13,185000,187000,182500,184500,49052,1654535.0,8967670.0
2015-03-16,185000,185500,176500,179500,128339,1609697.0,8967670.0
2015-03-17,181500,187000,179500,186000,45878,1667987.0,8967670.0
2015-03-18,188500,188500,180000,181500,63653,1627632.0,8967670.0
2015-03-19,184000,184000,179000,181500,54192,1627632.0,8967670.0
2015-03-20,181500,182500,177500,179500,60680,1609697.0,8967670.0
2015-03-23,179500,182500,177500,179000,47961,1605213.0,8967670.0
2015-03-24,180500,187000,178500,185000,65002,1659019.0,8967670.0
2015-03-25,185000,185500,180500,180500,53064,1618664.0,8967670.0
2015-03-26,181500,182000,177000,178500,46986,1600729.0,8967670.0
2015-03-27,180000,181500,172000,172000,104711,1542439.0,8967670.0
2015-03-30,173500,176000,172000,174500,50939,1564858.0,8967670.0
2015-03-31,176500,176500,167000,172500,133440,1546923.0,8967670.0
2015-04-01,171000,172000,166000,166000,124669,1488633.0,8967670.0
2015-04-02,165500,167500,158000,159500,193680,1430343.0,8967670.0
2015-04-03,161500,163000,160500,161500,62218,1448279.0,8967670.0
2015-04-06,164000,169500,162500,164500,108568,1475182.0,8967670.0
2015-04-07,165500,166500,161000,163500,72146,1466214.0,8967670.0
2015-04-08,163500,166500,163500,165000,52288,1479666.0,8967670.0
2015-04-09,164000,165000,159500,162500,105146,1457246.0,8967670.0
2015-04-10,162000,167000,161500,166500,84481,1493117.0,8967670.0
2015-04-13,169500,171500,167000,169500,91563,1520020.0,8967670.0
2015-04-14,169500,170000,166500,168500,48701,1511052.0,8967670.0
2015-04-15,168000,170000,164500,169000,101861,1515536.0,8967670.0
2015-04-16,169500,174000,168500,173500,92537,1555891.0,8967670.0
2015-04-17,174000,177000,171500,176000,86641,1578310.0,8967670.0
2015-04-20,172500,180000,172500,178000,90571,1596245.0,8967670.0
2015-04-21,180500,183000,178500,182000,103737,1632116.0,8967670.0
2015-04-22,183000,185000,176000,178500,96587,1600729.0,8967670.0
2015-04-23,180000,180000,172000,176000,86537,1578310.0,8967670.0
2015-04-24,169000,183000,166000,181500,152665,1627632.0,8967670.0
2015-04-27,182000,185500,178000,184000,75549,1650051.0,8967670.0
2015-04-28,184000,186000,176500,177000,75037,1587278.0,8967670.0
2015-04-29,178500,178500,172000,176500,75500,1582794.0,8967670.0
2015-04-30,177500,177500,163500,167000,178456,1497601.0,8967670.0
2015-05-04,165500,166000,159000,159000,118846,1425860.0,8967670.0
2015-05-06,159000,159500,151000,153500,170430,1376537.0,8967670.0
2015-05-07,153000,157000,151500,155500,76935,1394473.0,8967670.0
2015-05-08,155500,156000,152000,154500,57752,1385505.0,8967670.0
2015-05-11,155500,157500,154500,156500,37836,1403440.0,8967670.0
2015-05-12,156500,161500,156000,160500,64788,1439311.0,8967670.0
2015-05-13,160500,160500,156000,157000,40840,1407924.0,8967670.0
2015-05-14,160000,168500,158500,166000,149168,1488633.0,8967670.0
2015-05-15,164500,168000,162500,162500,57805,1457246.0,8967670.0
2015-05-18,162500,165000,158500,162500,54939,1457246.0,8967670.0
2015-05-19,162500,164000,158000,162000,60028,1452763.0,8967670.0
2015-05-20,162000,165000,158000,160000,75789,1434827.0,8967670.0
2015-05-21,159500,162000,158500,160000,44046,1434827.0,8967670.0
2015-05-22,160500,162000,158500,161000,55600,1443795.0,8967670.0
2015-05-26,163000,163500,157500,157500,39153,1412408.0,8967670.0
2015-05-27,157000,157500,151500,153000,73899,1372054.0,8967670.0
2015-05-28,154000,156000,152500,153500,37589,1376537.0,8967670.0
2015-05-29,152500,157000,152500,156000,29828,1398957.0,8967670.0
2015-06-01,155000,155500,152500,155000,24954,1389989.0,8967670.0
2015-06-02,153000,156500,146000,149000,82659,1336183.0,8967670.0
2015-06-03,149500,151000,146500,147500,42474,1322731.0,8967670.0
2015-06-04,149500,150000,145500,147000,47784,1318247.0,8967670.0
2015-06-05,146500,148500,145000,147000,38647,1318247.0,8967670.0
2015-06-08,145500,148500,141500,143000,46399,1282377.0,8967670.0
2015-06-09,142000,150500,141500,149500,60818,1340667.0,8967670.0
2015-06-10,150000,150000,142500,145000,40808,1300312.0,8967670.0
2015-06-11,145500,146000,142000,142500,52498,1277893.0,8967670.0
2015-06-12,142500,145500,139000,143000,47007,1282377.0,8967670.0
2015-06-15,140500,141500,136500,136500,62927,1224087.0,8967670.0
2015-06-16,137500,137500,129000,130500,127018,1170281.0,8967670.0
2015-06-17,134000,147500,132000,145000,175119,1300312.0,8967670.0
2015-06-18,150000,156500,146000,152500,135557,1367570.0,8967670.0
2015-06-19,153000,154500,149000,152000,56865,1363086.0,8967670.0
2015-06-22,150500,154000,146000,146500,66945,1313764.0,8967670.0
2015-06-23,148000,159000,146000,154000,121544,1381021.0,8967670.0
2015-06-24,155500,156500,152500,153000,40193,1372054.0,8967670.0
2015-06-25,153000,159000,153000,157500,64884,1412408.0,8967670.0
2015-06-26,156000,158000,150500,156500,57552,1403440.0,8967670.0
2015-06-29,152000,154000,149000,151000,54832,1354118.0,8967670.0
2015-06-30,149000,150500,145500,149000,74169,1336183.0,8967670.0
2015-07-01,150000,153500,147000,152500,40107,1367570.0,8967670.0
2015-07-02,154000,154500,150500,152000,35576,1363086.0,8967670.0
2015-07-03,151000,151500,145500,145500,79166,1304796.0,8967670.0
2015-07-06,143500,147000,140500,143500,53596,1286861.0,8967670.0
2015-07-07,143500,146000,136000,139000,84497,1246506.0,8967670.0
2015-07-08,141000,141000,135500,135500,58863,1215119.0,8967670.0
2015-07-09,135500,136500,129500,136500,74656,1224087.0,8967670.0
2015-07-10,136000,146000,136000,142000,87301,1273409.0,8967670.0
2015-07-13,144000,170000,144000,166000,232547,1488633.0,8967670.0
2015-07-14,170500,172000,166000,170000,154136,1524504.0,8967670.0
2015-07-15,170000,173500,167500,171000,101185,1533472.0,8967670.0
2015-07-16,171500,178000,169000,175000,139055,1569342.0,8967670.0
2015-07-17,178000,180000,173000,176500,92402,1582794.0,8967670.0
2015-07-20,178000,179000,174000,178000,72578,1596245.0,8967670.0
2015-07-21,179000,180000,173500,179000,97673,1605213.0,8967670.0
2015-07-22,178000,178000,171500,172500,59238,1546923.0,8967670.0
2015-07-23,171000,172000,161500,165000,169160,1479666.0,8967670.0
2015-07-24,174500,189000,170500,187500,233537,1681438.0,8967670.0
2015-07-27,185500,190500,177500,188500,104646,1690406.0,8967670.0
2015-07-28,183000,187500,176000,183000,84871,1641084.0,8967670.0
2015-07-29,183500,192000,182500,182500,68118,1636600.0,8967670.0
2015-07-30,185500,185500,173500,176500,67763,1582794.0,8967670.0
2015-07-31,178000,179000,169500,177000,67569,1587278.0,8967670.0
2015-08-03,175000,179500,174000,175000,36566,1569342.0,8967670.0
2015-08-04,177000,180500,171500,173000,32511,1551407.0,8967670.0
2015-08-05,172000,176500,169500,172000,59726,1542439.0,8967670.0
2015-08-06,174000,174500,169500,171000,35900,1533472.0,8967670.0
2015-08-07,170000,172000,167000,172000,40362,1542439.0,8967670.0
2015-08-10,172000,172000,161000,165000,93295,1479666.0,8967670.0
2015-08-11,167000,167000,156500,158000,108730,1416892.0,8967670.0
2015-08-12,157500,159000,149500,155000,81464,1389989.0,8967670.0
2015-08-13,153000,160500,152500,156000,81146,1398957.0,8967670.0
2015-08-17,159500,163000,158000,162000,44465,1452763.0,8967670.0
2015-08-18,162500,162500,152000,153500,71748,1376537.0,8967670.0
2015-08-19,152000,154000,145500,152000,62980,1363086.0,8967670.0
2015-08-20,151500,159000,147500,155000,63908,1389989.0,8967670.0
2015-08-21,150500,158500,149000,157500,65889,1412408.0,8967670.0
2015-08-24,155000,155500,146000,154500,76999,1385505.0,8967670.0
2015-08-25,156000,158500,150000,156500,71500,1403440.0,8967670.0
2015-08-26,156500,161000,152500,160500,68635,1439311.0,8967670.0
2015-08-27,159000,165000,157500,162500,77327,1457246.0,8967670.0
2015-08-28,163000,166000,160000,163000,57820,1461730.0,8967670.0
2015-08-31,160500,162500,156500,157000,56786,1407924.0,8967670.0
2015-09-01,155000,156500,148000,148000,101202,1327215.0,8967670.0
2015-09-02,145000,150500,143500,148000,55023,1327215.0,8967670.0
2015-09-03,149500,157000,149500,152500,64350,1367570.0,8967670.0
2015-09-04,152000,154000,143500,149000,66343,1336183.0,8967670.0
2015-09-07,147000,149000,142000,142000,56891,1273409.0,8967670.0
2015-09-08,142000,144500,140000,141500,51522,1268925.0,8967670.0
2015-09-09,145000,151000,144000,151000,56302,1354118.0,8967670.0
2015-09-10,148500,151500,146500,150500,75282,1349634.0,8967670.0
2015-09-11,148000,157000,147500,155000,46173,1389989.0,8967670.0
2015-09-14,155000,164000,153500,160000,84465,1434827.0,8967670.0
2015-09-15,160000,164000,159000,162500,58435,1457246.0,8967670.0
2015-09-16,164000,169000,162500,166500,84794,1493117.0,8967670.0
2015-09-17,168500,169000,160000,164000,59712,1470698.0,8967670.0
2015-09-18,162500,170000,162000,169000,51883,1515536.0,8967670.0
2015-09-21,166000,168500,165000,168000,20958,1506569.0,8967670.0
2015-09-22,168500,170000,165000,167500,22977,1502085.0,8967670.0
2015-09-23,164000,165500,159500,159500,42105,1430343.0,8967670.0
2015-09-24,161000,162000,159000,161500,20507,1448279.0,8967670.0
2015-09-25,160500,162000,156500,162000,33027,1452763.0,8967670.0
2015-09-30,157500,162000,155500,160500,67595,1439311.0,8967670.0
2015-10-01,159500,168000,159000,167000,45073,1497601.0,8967670.0
2015-10-02,167000,168500,164000,165000,23140,1479666.0,8967670.0
2015-10-05,168500,175000,167500,171000,69797,1533472.0,8967670.0
2015-10-06,173000,182000,172500,180500,100871,1618664.0,8967670.0
2015-10-07,178000,180500,173000,177000,71652,1587278.0,8967670.0
2015-10-08,177000,177500,172000,174500,44750,1564858.0,8967670.0
2015-10-12,173500,176000,171000,172500,39909,1546923.0,8967670.0
2015-10-13,173500,178000,171500,177000,48491,1587278.0,8967670.0
2015-10-14,177000,181000,175000,179500,54566,1609697.0,8967670.0
2015-10-15,182000,182000,176500,178000,41627,1596245.0,8967670.0
2015-10-16,178500,183000,177500,180000,38870,1614181.0,8967670.0
2015-10-19,181500,188000,179000,185000,70350,1659019.0,8967670.0
2015-10-20,185000,187500,180500,186000,43517,1667987.0,8967670.0
2015-10-21,189000,190500,181000,185000,89135,1659019.0,8967670.0
2015-10-22,183000,186500,182500,184000,34517,1650051.0,8967670.0
2015-10-23,186000,187000,184000,185500,34777,1663503.0,8967670.0
2015-10-26,187500,189000,183000,183500,39392,1645567.0,8967670.0
2015-10-27,184000,184000,172500,178000,108084,1596245.0,8967670.0
2015-10-28,176000,179000,172000,178000,80733,1596245.0,8967670.0
2015-10-29,175500,178000,174000,175000,39435,1569342.0,8967670.0
2015-10-30,176000,176000,169500,170000,43037,1524504.0,8967670.0
2015-11-02,169500,173000,166500,168500,31934,1511052.0,8967670.0
2015-11-03,171500,173000,169000,172500,43803,1546923.0,8967670.0
2015-11-04,174000,174000,167500,167500,40771,1502085.0,8967670.0
2015-11-05,167000,169500,166500,169000,32609,1515536.0,8967670.0
2015-11-06,168000,168500,159500,159500,69707,1430343.0,8967670.0
2015-11-09,160500,163500,160000,161000,39191,1443795.0,8967670.0
2015-11-10,161000,161000,153500,155500,34112,1394473.0,8967670.0
2015-11-11,155000,161500,154500,160000,37868,1434827.0,8967670.0
2015-11-12,159000,160000,156000,157000,19506,1407924.0,8967670.0
2015-11-13,155500,160500,154000,158500,29202,1421376.0,8967670.0
2015-11-16,154000,157500,152000,155500,16965,1394473.0,8967670.0
2015-11-17,158500,161000,158500,161000,26272,1443795.0,8967670.0
2015-11-18,161500,161500,158500,159500,17728,1430343.0,8967670.0
2015-11-19,162000,170500,160000,170000,67964,1524504.0,8967670.0
2015-11-20,171000,171000,167000,168000,19220,1506569.0,8967670.0
2015-11-23,167500,173500,167500,173000,36331,1551407.0,8967670.0
2015-11-24,173500,173500,171000,172000,17877,1542439.0,8967670.0
2015-11-25,172000,174000,168500,170500,32272,1528988.0,8967670.0
2015-11-26,171500,174000,169500,174000,21309,1560375.0,8967670.0
2015-11-27,173500,174000,168500,172000,42256,1542439.0,8967670.0
2015-11-30,172500,174000,167000,171000,42319,1533472.0,8967670.0
2015-12-01,171000,173500,168000,168000,33025,1506569.0,8967670.0
2015-12-02,170000,172000,168000,169500,26569,1520020.0,8967670.0
2015-12-03,169000,170500,167000,169500,18391,1520020.0,8967670.0
2015-12-04,167500,169000,164500,166000,35443,1488633.0,8967670.0
2015-12-07,166500,167000,156000,157000,76700,1407924.0,8967670.0
2015-12-08,155500,159500,154500,159000,55975,1425860.0,8967670.0
2015-12-09,157500,161000,157500,159500,18075,1430343.0,8967670.0
2015-12-10,158000,160500,156000,159000,35557,1425860.0,8967670.0
2015-12-11,158000,159500,152000,155500,64033,1394473.0,8967670.0
2015-12-14,152500,156500,152500,154500,26579,1385505.0,8967670.0
2015-12-15,156000,156000,146000,146500,75288,1313764.0,8967670.0
2015-12-16,147500,153000,145500,146500,98144,1313764.0,8967670.0
2015-12-17,148000,150500,145500,147000,101232,1318247.0,8967670.0
2015-12-18,146500,152000,146000,150500,44936,1349634.0,8967670.0
2015-12-21,149500,152000,143500,146000,107791,1309280.0,8967670.0
2015-12-22,145500,146500,142500,143500,52322,1286861.0,8967670.0
2015-12-23,144500,148000,144000,146500,54255,1313764.0,8967670.0
2015-12-24,148000,148500,146000,147000,41424,1318247.0,8967670.0
2015-12-28,148000,149000,143500,145500,45552,1304796.0,8967670.0
