한전KPS(051600),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2009-08-10,33200,33550,32700,33500,238527,1507500.0,45000000.0
2009-08-11,33050,33300,32700,33200,158339,1494000.0,45000000.0
2009-08-12,32900,33300,32700,33250,96471,1496250.0,45000000.0
2009-08-13,33300,33300,32450,32450,152106,1460250.0,45000000.0
2009-08-14,32500,32600,31800,31800,200519,1431000.0,45000000.0
2009-08-17,31800,31800,30850,30850,177805,1388250.0,45000000.0
2009-08-18,30700,31300,30350,30550,212444,1374750.0,45000000.0
2009-08-19,30650,30850,29800,29800,320811,1341000.0,45000000.0
2009-08-20,30200,30400,29050,29650,410205,1334250.0,45000000.0
2009-08-21,29700,29950,29250,29750,199245,1338750.0,45000000.0
2009-08-24,30050,31150,29750,31150,242407,1401750.0,45000000.0
2009-08-25,31150,31500,30500,30600,188621,1377000.0,45000000.0
2009-08-26,30750,31100,30300,31000,144757,1395000.0,45000000.0
2009-08-27,31000,31100,30550,30800,99970,1386000.0,45000000.0
2009-08-28,30950,30950,30300,30350,92621,1365750.0,45000000.0
2009-08-31,30400,30500,29800,30100,98572,1354500.0,45000000.0
2009-09-01,30150,30150,29400,29600,215115,1332000.0,45000000.0
2009-09-02,29500,29850,28400,28700,324704,1291500.0,45000000.0
2009-09-03,28900,28950,28300,28600,169387,1287000.0,45000000.0
2009-09-04,28800,29500,28650,29400,255550,1323000.0,45000000.0
2009-09-07,29700,29700,28700,28700,119821,1291500.0,45000000.0
2009-09-08,28800,29350,28800,29000,110543,1305000.0,45000000.0
2009-09-09,29050,29100,28150,28450,224305,1280250.0,45000000.0
2009-09-10,28500,29100,28500,28900,126439,1300500.0,45000000.0
2009-09-11,28900,29500,28700,29300,151648,1318500.0,45000000.0
2009-09-14,29100,29200,28400,28400,198011,1278000.0,45000000.0
2009-09-15,28550,29000,28300,28300,129636,1273500.0,45000000.0
2009-09-16,28300,28750,28300,28400,112594,1278000.0,45000000.0
2009-09-17,28700,29050,28500,29000,190683,1305000.0,45000000.0
2009-09-18,29150,30000,28700,29700,300338,1336500.0,45000000.0
2009-09-21,30000,30000,29300,29400,124370,1323000.0,45000000.0
2009-09-22,29550,30500,29300,30400,307674,1368000.0,45000000.0
2009-09-23,30700,30900,30300,30750,193751,1383750.0,45000000.0
2009-09-24,30700,30700,29850,30300,128462,1363500.0,45000000.0
2009-09-25,30000,30400,29550,30300,81491,1363500.0,45000000.0
2009-09-28,30300,30650,29700,30500,108161,1372500.0,45000000.0
2009-09-29,30800,31150,30650,31150,220917,1401750.0,45000000.0
2009-09-30,31100,32500,31100,32400,451780,1458000.0,45000000.0
2009-10-01,32400,33000,31800,32750,240804,1473750.0,45000000.0
2009-10-05,32400,32800,31700,31850,123598,1433250.0,45000000.0
2009-10-06,31900,32150,31200,31950,131271,1437750.0,45000000.0
2009-10-07,32150,32250,31400,31800,75241,1431000.0,45000000.0
2009-10-08,31500,32100,31500,32000,87858,1440000.0,45000000.0
2009-10-09,32000,33200,31850,32900,203940,1480500.0,45000000.0
2009-10-12,33000,33150,32550,32700,65610,1471500.0,45000000.0
2009-10-13,32900,33300,32750,33150,123998,1491750.0,45000000.0
2009-10-14,33000,33550,32650,33050,111291,1487250.0,45000000.0
2009-10-15,32850,33250,32550,32550,72756,1464750.0,45000000.0
2009-10-16,32700,33000,32550,32900,73628,1480500.0,45000000.0
2009-10-19,32750,33900,32650,33800,144258,1521000.0,45000000.0
2009-10-20,33900,33950,33400,33600,78327,1512000.0,45000000.0
2009-10-21,33750,33750,32750,33600,116094,1512000.0,45000000.0
2009-10-22,33300,33400,32050,32600,104081,1467000.0,45000000.0
2009-10-23,32600,32800,31850,32500,155899,1462500.0,45000000.0
2009-10-26,32250,32650,32050,32100,46209,1444500.0,45000000.0
2009-10-27,31950,32950,31700,32850,102560,1478250.0,45000000.0
2009-10-28,32600,33000,32150,32650,97708,1469250.0,45000000.0
2009-10-29,32650,32650,31150,31700,104358,1426500.0,45000000.0
2009-10-30,31750,32200,31400,32200,65228,1449000.0,45000000.0
2009-11-02,31500,31800,31100,31100,55099,1399500.0,45000000.0
2009-11-03,31450,31450,31000,31250,21557,1406250.0,45000000.0
2009-11-04,31550,31750,31100,31750,45125,1428750.0,45000000.0
2009-11-05,31900,31900,31150,31250,32333,1406250.0,45000000.0
2009-11-06,31600,31700,31150,31500,73427,1417500.0,45000000.0
2009-11-09,31500,31750,31400,31600,36950,1422000.0,45000000.0
2009-11-10,31950,31950,31400,31550,41985,1419750.0,45000000.0
2009-11-11,31500,31850,31250,31500,32485,1417500.0,45000000.0
2009-11-12,31550,31950,31300,31800,63570,1431000.0,45000000.0
2009-11-13,31600,32700,31600,32700,58479,1471500.0,45000000.0
2009-11-16,32750,32800,32150,32700,38134,1471500.0,45000000.0
2009-11-17,32800,32800,31850,32000,50081,1440000.0,45000000.0
2009-11-18,32000,32250,31850,32250,34478,1451250.0,45000000.0
2009-11-19,32250,32300,31850,32000,79431,1440000.0,45000000.0
2009-11-20,31700,32200,31700,32150,44658,1446750.0,45000000.0
2009-11-23,32300,32300,31700,31750,41763,1428750.0,45000000.0
2009-11-24,32000,32000,31300,31300,52488,1408500.0,45000000.0
2009-11-25,31550,32200,31300,32200,53245,1449000.0,45000000.0
2009-11-26,32200,32400,31800,32400,52194,1458000.0,45000000.0
2009-11-27,31800,32900,30900,32900,79229,1480500.0,45000000.0
2009-11-30,32400,32900,32200,32900,79971,1480500.0,45000000.0
2009-12-01,32900,32950,32000,32000,95307,1440000.0,45000000.0
2009-12-02,32100,32450,31700,32350,98926,1455750.0,45000000.0
2009-12-03,32500,32500,31800,31950,73793,1437750.0,45000000.0
2009-12-04,31800,31950,31700,31850,65173,1433250.0,45000000.0
2009-12-07,32000,32300,31700,31850,72558,1433250.0,45000000.0
2009-12-08,31850,32100,31700,31950,59141,1437750.0,45000000.0
2009-12-09,32000,32000,31400,32000,105633,1440000.0,45000000.0
2009-12-10,32000,32100,31750,32100,32342,1444500.0,45000000.0
2009-12-11,32100,34700,32100,33950,448882,1527750.0,45000000.0
2009-12-14,34100,34100,33450,33550,79120,1509750.0,45000000.0
2009-12-15,33650,34100,33200,33950,86826,1527750.0,45000000.0
2009-12-16,33900,33900,33300,33350,41720,1500750.0,45000000.0
2009-12-17,33650,33650,32650,32850,158012,1478250.0,45000000.0
2009-12-18,32850,33500,32850,33500,95604,1507500.0,45000000.0
2009-12-21,33600,35100,33250,34900,212492,1570500.0,45000000.0
2009-12-22,35300,37750,35300,36500,771204,1642500.0,45000000.0
2009-12-23,36500,37500,35750,36500,297066,1642500.0,45000000.0
2009-12-24,36400,37050,35850,36550,198753,1644750.0,45000000.0
2009-12-28,42000,42000,42000,42000,239990,1890000.0,45000000.0
2009-12-29,42500,46300,40450,41100,2295279,1849500.0,45000000.0
2009-12-30,41700,42800,40350,42600,607604,1917000.0,45000000.0
2010-01-04,42800,43350,40900,41600,541437,1872000.0,45000000.0
2010-01-05,42000,43300,40850,40850,446636,1838250.0,45000000.0
2010-01-06,41000,44200,40100,42100,926020,1894500.0,45000000.0
2010-01-07,42400,43600,41300,43250,419435,1946250.0,45000000.0
2010-01-08,44000,49700,42550,49000,1003533,2205000.0,45000000.0
2010-01-11,49500,55300,49500,50500,2290526,2272500.0,45000000.0
2010-01-12,50500,51300,47900,48450,975916,2180250.0,45000000.0
2010-01-13,47500,53300,47500,49000,2020134,2205000.0,45000000.0
2010-01-14,49950,50800,49150,49300,741104,2218500.0,45000000.0
2010-01-15,50000,50100,48000,49000,417410,2205000.0,45000000.0
2010-01-18,51300,54000,50800,53900,1043593,2425500.0,45000000.0
2010-01-19,54400,55800,51800,53000,1099733,2385000.0,45000000.0
2010-01-20,53500,55800,52300,53000,1403694,2385000.0,45000000.0
2010-01-21,51500,52200,49900,50000,575805,2250000.0,45000000.0
2010-01-22,49000,52000,48750,50200,546194,2259000.0,45000000.0
2010-01-25,50200,51500,43400,46100,946187,2074500.0,45000000.0
2010-01-26,46600,47100,41700,42500,647156,1912500.0,45000000.0
2010-01-27,43150,45150,42200,44300,803439,1993500.0,45000000.0
2010-01-28,44950,45200,42500,43950,347640,1977750.0,45000000.0
2010-01-29,43000,43950,40100,41300,286366,1858500.0,45000000.0
2010-02-01,41400,46350,40900,45400,825157,2043000.0,45000000.0
2010-02-02,45900,46700,43900,44250,686259,1991250.0,45000000.0
2010-02-03,45500,46150,44200,44700,238553,2011500.0,45000000.0
2010-02-04,45500,45950,44700,44900,196528,2020500.0,45000000.0
2010-02-05,42150,43700,42050,42400,229813,1908000.0,45000000.0
2010-02-08,42600,43200,40450,40600,176612,1827000.0,45000000.0
2010-02-09,40300,44500,40000,42850,439501,1928250.0,45000000.0
2010-02-10,43750,46700,43700,46000,847140,2070000.0,45000000.0
2010-02-11,46000,47300,45300,45850,344606,2063250.0,45000000.0
2010-02-12,46600,48900,46100,48600,636833,2187000.0,45000000.0
2010-02-16,48250,49400,47750,48150,382048,2166750.0,45000000.0
2010-02-17,49300,51600,48400,48400,811481,2178000.0,45000000.0
2010-02-18,49050,49050,47800,47800,259003,2151000.0,45000000.0
2010-02-19,48000,48500,46200,46500,338834,2092500.0,45000000.0
2010-02-22,47500,48150,47000,47200,193434,2124000.0,45000000.0
2010-02-23,47000,48400,46800,48300,196095,2173500.0,45000000.0
2010-02-24,48400,49300,47950,48900,237405,2200500.0,45000000.0
2010-02-25,49500,49750,48250,49000,244057,2205000.0,45000000.0
2010-02-26,49400,49500,48600,48950,183029,2202750.0,45000000.0
2010-03-02,49000,49200,47300,47500,249407,2137500.0,45000000.0
2010-03-03,48900,49400,48050,48450,263386,2180250.0,45000000.0
2010-03-04,49500,49950,48750,49950,296838,2247750.0,45000000.0
2010-03-05,50400,52600,49700,52500,582684,2362500.0,45000000.0
2010-03-08,52900,52900,51600,52900,387238,2380500.0,45000000.0
2010-03-09,53600,55800,53300,54600,758553,2457000.0,45000000.0
2010-03-10,55000,55000,53400,54200,232076,2439000.0,45000000.0
2010-03-11,55000,55000,53000,53000,226889,2385000.0,45000000.0
2010-03-12,53500,54200,51400,53600,329161,2412000.0,45000000.0
2010-03-15,53700,53700,52100,52800,222768,2376000.0,45000000.0
2010-03-16,53200,54800,52600,54100,241612,2434500.0,45000000.0
2010-03-17,54400,54900,53700,54300,181957,2443500.0,45000000.0
2010-03-18,54200,54700,53400,53600,177821,2412000.0,45000000.0
2010-03-19,53800,54300,53600,53600,110221,2412000.0,45000000.0
2010-03-22,54000,54000,52100,52200,200135,2349000.0,45000000.0
2010-03-23,52300,53000,51300,51400,216172,2313000.0,45000000.0
2010-03-24,51800,51900,49800,50200,266661,2259000.0,45000000.0
2010-03-25,50200,51800,49600,51100,196111,2299500.0,45000000.0
2010-03-26,51200,51400,50400,50400,109437,2268000.0,45000000.0
2010-03-29,49800,50800,49800,49800,135781,2241000.0,45000000.0
2010-03-30,50300,53100,50000,52700,242520,2371500.0,45000000.0
2010-03-31,52600,53100,51200,51200,179864,2304000.0,45000000.0
2010-04-01,51200,52400,51000,52000,146184,2340000.0,45000000.0
2010-04-02,52100,52100,50200,50500,160861,2272500.0,45000000.0
2010-04-05,51000,51100,48450,48750,268812,2193750.0,45000000.0
2010-04-06,48400,49800,48400,48900,141984,2200500.0,45000000.0
2010-04-07,49200,49450,48500,49150,70550,2211750.0,45000000.0
2010-04-08,49350,50400,48750,50400,108706,2268000.0,45000000.0
2010-04-09,50500,50700,49650,50100,91800,2254500.0,45000000.0
2010-04-12,50600,51800,50600,51500,224632,2317500.0,45000000.0
2010-04-13,52200,52300,50500,50700,123609,2281500.0,45000000.0
2010-04-14,51500,51600,49850,49900,179464,2245500.0,45000000.0
2010-04-15,49750,50200,48750,49000,181848,2205000.0,45000000.0
2010-04-16,48600,49900,48550,49750,119357,2238750.0,45000000.0
2010-04-19,48900,49300,48500,48500,84805,2182500.0,45000000.0
2010-04-20,48700,49100,48550,48700,42546,2191500.0,45000000.0
2010-04-21,48900,49950,48900,49500,130305,2227500.0,45000000.0
2010-04-22,49300,49300,48600,48700,52781,2191500.0,45000000.0
2010-04-23,48700,49150,48350,48600,80941,2187000.0,45000000.0
2010-04-26,48600,49250,48500,48700,68417,2191500.0,45000000.0
2010-04-27,49000,51500,48800,50800,455004,2286000.0,45000000.0
2010-04-28,49900,52200,49700,51800,353430,2331000.0,45000000.0
2010-04-29,52300,52400,50800,51100,199997,2299500.0,45000000.0
2010-04-30,52000,52000,51000,51000,150424,2295000.0,45000000.0
2010-05-03,51300,51800,50000,50400,120419,2268000.0,45000000.0
2010-05-04,51200,51200,50200,50200,78939,2259000.0,45000000.0
2010-05-06,49400,51000,49000,51000,117442,2295000.0,45000000.0
2010-05-07,49700,50400,49700,50300,97613,2263500.0,45000000.0
2010-05-10,50100,52500,50100,52100,181730,2344500.0,45000000.0
2010-05-11,52100,52200,49600,49750,275320,2238750.0,45000000.0
2010-05-12,49800,50000,46900,47500,317291,2137500.0,45000000.0
2010-05-13,48000,49750,46900,49300,320031,2218500.0,45000000.0
2010-05-14,49300,51100,48600,50900,190652,2290500.0,45000000.0
2010-05-17,50800,50800,48800,49000,127272,2205000.0,45000000.0
2010-05-18,49500,51200,49150,50700,215383,2281500.0,45000000.0
2010-05-19,50100,51500,49800,49900,176721,2245500.0,45000000.0
2010-05-20,49600,50500,47400,47600,106696,2142000.0,45000000.0
2010-05-24,46700,48000,46650,47350,51045,2130750.0,45000000.0
2010-05-25,46850,46850,43950,46100,154840,2074500.0,45000000.0
2010-05-26,46100,46750,44800,46550,89799,2094750.0,45000000.0
2010-05-27,46350,48500,45700,48000,109694,2160000.0,45000000.0
2010-05-28,48300,48500,47100,47350,84557,2130750.0,45000000.0
2010-05-31,47350,52900,47150,51400,297217,2313000.0,45000000.0
2010-06-01,51700,53600,50600,50800,363660,2286000.0,45000000.0
2010-06-03,51200,52400,50500,52000,133943,2340000.0,45000000.0
2010-06-04,51600,53300,51600,51800,166065,2331000.0,45000000.0
2010-06-07,49900,52700,49900,52500,148302,2362500.0,45000000.0
2010-06-08,53000,53800,52000,53500,207499,2407500.0,45000000.0
2010-06-09,54100,60500,53700,58400,771242,2628000.0,45000000.0
2010-06-10,59000,60600,57500,59700,367318,2686500.0,45000000.0
2010-06-11,59500,59500,56700,56700,378955,2551500.0,45000000.0
2010-06-14,56200,58300,55500,58100,260162,2614500.0,45000000.0
2010-06-15,58100,59200,52900,53900,548921,2425500.0,45000000.0
2010-06-16,54700,56000,52600,55800,361953,2511000.0,45000000.0
2010-06-17,56300,57400,55000,55000,143137,2475000.0,45000000.0
2010-06-18,55000,58200,54900,58200,367052,2619000.0,45000000.0
2010-06-21,59900,62000,58700,60400,606590,2718000.0,45000000.0
2010-06-22,59800,63000,59700,61600,422853,2772000.0,45000000.0
2010-06-23,61600,62500,59700,60200,198151,2709000.0,45000000.0
2010-06-24,60000,63000,59000,61500,313228,2767500.0,45000000.0
2010-06-25,61000,63000,60900,61300,291769,2758500.0,45000000.0
2010-06-28,62500,69500,62500,66300,739377,2983500.0,45000000.0
2010-06-29,67200,68500,63500,63500,517244,2857500.0,45000000.0
2010-06-30,62600,68400,62600,68200,435577,3069000.0,45000000.0
2010-07-01,67600,69800,66400,68500,411557,3082500.0,45000000.0
2010-07-02,69100,69700,65100,66400,255394,2988000.0,45000000.0
2010-07-05,67300,69300,65400,68700,254366,3091500.0,45000000.0
2010-07-06,68600,69600,67900,69100,209815,3109500.0,45000000.0
2010-07-07,69700,72900,69500,70100,338796,3154500.0,45000000.0
2010-07-08,71500,71800,67700,67900,498379,3055500.0,45000000.0
2010-07-09,68300,69000,65100,66000,405539,2970000.0,45000000.0
2010-07-12,66000,67400,65800,66600,155998,2997000.0,45000000.0
2010-07-13,67100,69400,67100,69000,305610,3105000.0,45000000.0
2010-07-14,70200,73900,68200,72200,523778,3249000.0,45000000.0
2010-07-15,72300,75700,72200,73600,399339,3312000.0,45000000.0
2010-07-16,75000,75200,72800,73500,223745,3307500.0,45000000.0
2010-07-19,74800,77500,74600,76300,383493,3433500.0,45000000.0
2010-07-20,76900,77200,74700,74700,219200,3361500.0,45000000.0
2010-07-21,75100,75800,72000,72600,376324,3267000.0,45000000.0
2010-07-22,72600,73700,70000,70600,357820,3177000.0,45000000.0
2010-07-23,69000,69900,65000,66000,663519,2970000.0,45000000.0
2010-07-26,66000,68400,65000,67600,228145,3042000.0,45000000.0
2010-07-27,67600,69800,67600,67800,194049,3051000.0,45000000.0
2010-07-28,67600,68900,65800,66100,197307,2974500.0,45000000.0
2010-07-29,66000,67500,63100,63700,298422,2866500.0,45000000.0
2010-07-30,64000,64400,62000,63200,299127,2844000.0,45000000.0
2010-08-02,63700,64500,62200,64000,210599,2880000.0,45000000.0
2010-08-03,64800,66500,64100,64300,167909,2893500.0,45000000.0
2010-08-04,64300,64400,61000,61000,359673,2745000.0,45000000.0
2010-08-05,61600,62300,60600,62300,203865,2803500.0,45000000.0
2010-08-06,62800,62900,61100,61300,155036,2758500.0,45000000.0
2010-08-09,60900,61700,59100,59100,230699,2659500.0,45000000.0
2010-08-10,59100,59800,56500,57500,431197,2587500.0,45000000.0
2010-08-11,58200,61800,58000,60300,826522,2713500.0,45000000.0
2010-08-12,59000,60300,58500,59200,173599,2664000.0,45000000.0
2010-08-13,59800,60700,58200,60200,215732,2709000.0,45000000.0
2010-08-16,61100,62100,60500,61500,300179,2767500.0,45000000.0
2010-08-17,61400,62100,61100,61800,152414,2781000.0,45000000.0
2010-08-18,62100,62200,60000,60300,225914,2713500.0,45000000.0
2010-08-19,60400,61000,59600,60700,125865,2731500.0,45000000.0
2010-08-20,60700,65100,60100,65000,541895,2925000.0,45000000.0
2010-08-23,66000,66600,63900,64500,321551,2902500.0,45000000.0
2010-08-24,63900,64000,60600,60900,432873,2740500.0,45000000.0
2010-08-25,60000,62400,59900,61500,216539,2767500.0,45000000.0
2010-08-26,62000,63000,58700,59100,304629,2659500.0,45000000.0
2010-08-27,58600,60300,58600,60200,138952,2709000.0,45000000.0
2010-08-30,60500,61000,60100,60400,89022,2718000.0,45000000.0
2010-08-31,60000,62000,59700,61500,283858,2767500.0,45000000.0
2010-09-01,62100,63300,61200,62800,193522,2826000.0,45000000.0
2010-09-02,64000,64000,62200,63300,234843,2848500.0,45000000.0
2010-09-03,63900,64800,63600,64300,246372,2893500.0,45000000.0
2010-09-06,65000,65000,62500,62700,172059,2821500.0,45000000.0
2010-09-07,63400,65700,63300,64900,358799,2920500.0,45000000.0
2010-09-08,64900,66000,64500,64600,129150,2907000.0,45000000.0
2010-09-09,64500,67200,63600,67000,334401,3015000.0,45000000.0
2010-09-10,67100,69000,65500,68500,691922,3082500.0,45000000.0
2010-09-13,68500,68600,67300,67500,300204,3037500.0,45000000.0
2010-09-14,67800,68400,66200,67000,214974,3015000.0,45000000.0
2010-09-15,67500,68200,64300,65300,377954,2938500.0,45000000.0
2010-09-16,65500,66200,64400,64400,287368,2898000.0,45000000.0
2010-09-17,65300,65300,63700,64900,146297,2920500.0,45000000.0
2010-09-20,65400,67600,64900,67300,260165,3028500.0,45000000.0
2010-09-24,67500,69300,67300,68700,265868,3091500.0,45000000.0
2010-09-27,69500,69800,68300,68300,193610,3073500.0,45000000.0
2010-09-28,68200,70000,67100,69900,264477,3145500.0,45000000.0
2010-09-29,70800,72200,69600,69700,386788,3136500.0,45000000.0
2010-09-30,70000,70300,68700,69000,153130,3105000.0,45000000.0
2010-10-01,68600,68900,67600,68000,199190,3060000.0,45000000.0
2010-10-04,68300,69200,66800,67400,249966,3033000.0,45000000.0
2010-10-05,67600,69200,66800,68300,236424,3073500.0,45000000.0
2010-10-06,68900,68900,64600,64900,693776,2920500.0,45000000.0
2010-10-07,65000,65700,62100,62500,749326,2812500.0,45000000.0
2010-10-08,62800,63500,62600,63000,249396,2835000.0,45000000.0
2010-10-11,63500,64500,62100,62900,224618,2830500.0,45000000.0
2010-10-12,62600,63400,62000,62500,149273,2812500.0,45000000.0
2010-10-13,62700,63300,62300,62900,97913,2830500.0,45000000.0
2010-10-14,62700,64300,62700,64000,177457,2880000.0,45000000.0
2010-10-15,63100,64000,63100,63800,109366,2871000.0,45000000.0
2010-10-18,64000,64500,63400,64200,157342,2889000.0,45000000.0
2010-10-19,64800,66600,64200,64200,290574,2889000.0,45000000.0
2010-10-20,63600,64500,63200,63700,132998,2866500.0,45000000.0
2010-10-21,64200,64400,62600,63000,161951,2835000.0,45000000.0
2010-10-22,63600,63700,62500,62600,201993,2817000.0,45000000.0
2010-10-25,62800,62900,61400,61600,346388,2772000.0,45000000.0
2010-10-26,61500,62500,60500,61800,246509,2781000.0,45000000.0
2010-10-27,62000,63200,62000,63200,299064,2844000.0,45000000.0
2010-10-28,63300,63500,61700,61800,175617,2781000.0,45000000.0
2010-10-29,62300,62400,61500,62100,106894,2794500.0,45000000.0
