포스코강판(058430),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2013-05-28,15000,15000,14800,15000,1851,90000.0,6000000.0
2013-05-29,15100,15150,14950,15000,4170,90000.0,6000000.0
2013-05-30,15000,15150,14950,15000,4154,90000.0,6000000.0
2013-05-31,15000,15050,14900,15050,2620,90300.0,6000000.0
2013-06-03,15000,15100,14900,15000,1770,90000.0,6000000.0
2013-06-04,14950,14950,14500,14800,2751,88800.0,6000000.0
2013-06-05,14950,14950,14700,14850,1605,89100.0,6000000.0
2013-06-07,14900,14950,14000,14650,8060,87900.0,6000000.0
2013-06-10,14700,14700,14500,14550,5020,87300.0,6000000.0
2013-06-11,14600,14600,14450,14600,1840,87600.0,6000000.0
2013-06-12,14500,14650,14350,14650,2250,87900.0,6000000.0
2013-06-13,14650,14700,14200,14650,1445,87900.0,6000000.0
2013-06-14,14500,14700,14400,14700,1155,88200.0,6000000.0
2013-06-17,14750,14750,14300,14600,1150,87600.0,6000000.0
2013-06-18,14400,14650,14400,14600,600,87600.0,6000000.0
2013-06-19,14400,14500,14000,14450,11791,86700.0,6000000.0
2013-06-20,14350,14350,14050,14200,1832,85200.0,6000000.0
2013-06-21,13950,13950,13100,13750,7380,82500.0,6000000.0
2013-06-24,13950,13950,13600,13650,1410,81900.0,6000000.0
2013-06-25,13450,13550,13150,13350,4330,80100.0,6000000.0
2013-06-26,13150,13400,13100,13400,2380,80400.0,6000000.0
2013-06-27,13450,13900,13400,13800,1520,82800.0,6000000.0
2013-06-28,13800,14050,13700,14000,1440,84000.0,6000000.0
2013-07-01,14000,14200,13900,13950,700,83700.0,6000000.0
2013-07-02,13800,14050,13800,13950,710,83700.0,6000000.0
2013-07-03,13950,13950,13750,13750,904,82500.0,6000000.0
2013-07-04,13900,14000,13650,13950,350,83700.0,6000000.0
2013-07-05,14000,14000,13650,13650,870,81900.0,6000000.0
2013-07-08,13800,13800,13300,13450,1202,80700.0,6000000.0
2013-07-09,13450,13600,13400,13600,1100,81600.0,6000000.0
2013-07-10,13550,13800,13500,13750,680,82500.0,6000000.0
2013-07-11,13800,14150,13800,14000,1754,84000.0,6000000.0
2013-07-12,13800,14500,13800,14250,3394,85500.0,6000000.0
2013-07-15,14250,14250,13950,14050,1861,84300.0,6000000.0
2013-07-16,14100,14100,13950,13950,1550,83700.0,6000000.0
2013-07-17,14100,14100,13950,14100,1715,84600.0,6000000.0
2013-07-18,14000,14000,13750,13750,1300,82500.0,6000000.0
2013-07-19,13750,14000,13650,13900,1841,83400.0,6000000.0
2013-07-22,13950,14100,13950,14100,1440,84600.0,6000000.0
2013-07-23,14100,14500,14050,14200,6570,85200.0,6000000.0
2013-07-24,14100,14300,14000,14150,2390,84900.0,6000000.0
2013-07-25,14050,14150,13950,14150,1350,84900.0,6000000.0
2013-07-26,14250,14500,14050,14050,7260,84300.0,6000000.0
2013-07-29,14050,14200,14000,14150,860,84900.0,6000000.0
2013-07-30,14150,14400,14150,14200,3005,85200.0,6000000.0
2013-07-31,14200,14400,14100,14400,1950,86400.0,6000000.0
2013-08-01,14200,14600,14200,14550,2670,87300.0,6000000.0
2013-08-02,14700,14900,14550,14800,6820,88800.0,6000000.0
2013-08-05,14800,15100,14750,14850,8300,89100.0,6000000.0
2013-08-06,14750,14900,14600,14800,2190,88800.0,6000000.0
2013-08-07,14750,14750,14500,14600,1055,87600.0,6000000.0
2013-08-08,14700,14700,14450,14600,300,87600.0,6000000.0
2013-08-09,14350,14600,14350,14550,1440,87300.0,6000000.0
2013-08-12,14550,14650,14450,14500,2180,87000.0,6000000.0
2013-08-13,14700,14750,14450,14750,1900,88500.0,6000000.0
2013-08-14,14750,14800,14700,14750,1490,88500.0,6000000.0
2013-08-16,14750,14800,14450,14800,7630,88800.0,6000000.0
2013-08-19,14600,14800,14600,14800,5890,88800.0,6000000.0
2013-08-20,14800,14850,14500,14750,2790,88500.0,6000000.0
2013-08-21,14750,14750,14200,14400,2240,86400.0,6000000.0
2013-08-22,14300,14600,14050,14100,2500,84600.0,6000000.0
2013-08-23,14500,14500,14200,14450,2192,86700.0,6000000.0
2013-08-26,14400,14700,14400,14650,2040,87900.0,6000000.0
2013-08-27,14450,14600,14450,14450,1450,86700.0,6000000.0
2013-08-28,14050,14450,13850,14350,2820,86100.0,6000000.0
2013-08-29,14450,14600,14400,14500,1090,87000.0,6000000.0
2013-08-30,14600,14600,14350,14600,2120,87600.0,6000000.0
2013-09-02,14450,14600,14400,14550,2810,87300.0,6000000.0
2013-09-03,14700,14700,14550,14650,1010,87900.0,6000000.0
2013-09-04,14700,14750,14450,14650,2690,87900.0,6000000.0
2013-09-05,14700,14700,14550,14650,1230,87900.0,6000000.0
2013-09-06,14650,14700,14550,14700,6561,88200.0,6000000.0
2013-09-09,14550,14800,14550,14700,5739,88200.0,6000000.0
2013-09-10,14700,15000,14650,14950,5333,89700.0,6000000.0
2013-09-11,15000,15100,14800,15000,10270,90000.0,6000000.0
2013-09-12,15200,15200,14950,15100,4920,90600.0,6000000.0
2013-09-13,15100,15100,14800,14800,3450,88800.0,6000000.0
2013-09-16,14800,15000,14700,14850,9451,89100.0,6000000.0
2013-09-17,14700,14900,14600,14800,4930,88800.0,6000000.0
2013-09-23,14650,14800,14500,14600,4320,87600.0,6000000.0
2013-09-24,14500,14600,14450,14600,3740,87600.0,6000000.0
2013-09-25,14700,14750,14300,14400,6590,86400.0,6000000.0
2013-09-26,14500,14500,14300,14400,4570,86400.0,6000000.0
2013-09-27,14300,14650,14300,14550,816,87300.0,6000000.0
2013-09-30,14500,14600,14400,14600,1335,87600.0,6000000.0
2013-10-01,14400,14550,14300,14500,1907,87000.0,6000000.0
2013-10-02,14350,14600,14350,14550,973,87300.0,6000000.0
2013-10-04,14550,14550,14250,14300,951,85800.0,6000000.0
2013-10-07,14300,14500,14000,14300,9541,85800.0,6000000.0
2013-10-08,14200,14300,14200,14300,550,85800.0,6000000.0
2013-10-10,14350,14350,14000,14150,2693,84900.0,6000000.0
2013-10-11,14150,14300,14150,14250,1570,85500.0,6000000.0
2013-10-14,14200,14200,14000,14150,780,84900.0,6000000.0
2013-10-15,14150,14300,14100,14150,3700,84900.0,6000000.0
2013-10-16,14100,14200,14100,14100,3730,84600.0,6000000.0
2013-10-17,14050,14250,14050,14150,2100,84900.0,6000000.0
2013-10-18,14150,14250,14000,14200,2770,85200.0,6000000.0
2013-10-21,14200,14200,14100,14200,550,85200.0,6000000.0
2013-10-22,14200,14400,14100,14400,2080,86400.0,6000000.0
2013-10-23,14300,14300,14200,14300,2321,85800.0,6000000.0
2013-10-24,14200,14300,14150,14300,430,85800.0,6000000.0
2013-10-25,14300,14300,14000,14200,5530,85200.0,6000000.0
2013-10-28,14000,14150,14000,14150,731,84900.0,6000000.0
2013-10-29,14050,14100,14000,14100,2610,84600.0,6000000.0
2013-10-30,14200,14200,14050,14150,1320,84900.0,6000000.0
2013-10-31,14150,14150,14000,14000,930,84000.0,6000000.0
2013-11-01,14000,14450,14000,14200,920,85200.0,6000000.0
2013-11-04,14250,14250,14000,14000,1465,84000.0,6000000.0
2013-11-05,14000,14000,13900,13950,550,83700.0,6000000.0
2013-11-06,14050,14050,13850,13950,390,83700.0,6000000.0
2013-11-07,13950,14000,13850,13850,1210,83100.0,6000000.0
2013-11-08,13850,14000,13800,13950,660,83700.0,6000000.0
2013-11-11,13850,14050,13550,13750,2680,82500.0,6000000.0
2013-11-12,13650,13850,13650,13750,831,82500.0,6000000.0
2013-11-13,13700,13800,13450,13600,980,81600.0,6000000.0
2013-11-14,13700,13700,13500,13650,1380,81900.0,6000000.0
2013-11-15,13650,13750,13650,13750,1300,82500.0,6000000.0
2013-11-18,13650,13750,13450,13500,2740,81000.0,6000000.0
2013-11-19,13600,13700,13450,13700,2940,82200.0,6000000.0
2013-11-20,13550,13750,13550,13750,1595,82500.0,6000000.0
2013-11-21,13800,13950,13700,13900,2531,83400.0,6000000.0
2013-11-22,13900,14000,13700,13700,1720,82200.0,6000000.0
2013-11-25,13850,13900,13700,13900,1820,83400.0,6000000.0
2013-11-26,13800,13900,13700,13900,1060,83400.0,6000000.0
2013-11-27,13900,14100,13900,14050,2970,84300.0,6000000.0
2013-11-28,14100,14300,13900,14150,970,84900.0,6000000.0
2013-11-29,14150,14150,13900,14050,2980,84300.0,6000000.0
2013-12-02,13700,14100,13700,14100,1330,84600.0,6000000.0
2013-12-03,14000,14000,13750,13900,1300,83400.0,6000000.0
2013-12-04,13900,13900,13700,13900,2080,83400.0,6000000.0
2013-12-05,13900,14000,13800,14000,738,84000.0,6000000.0
2013-12-06,14050,14050,13400,13900,5274,83400.0,6000000.0
2013-12-09,13800,13950,13700,13950,1742,83700.0,6000000.0
2013-12-10,13800,13900,13800,13900,421,83400.0,6000000.0
2013-12-11,13800,13900,13800,13900,1800,83400.0,6000000.0
2013-12-12,13900,13900,13500,13600,2230,81600.0,6000000.0
2013-12-13,13700,13950,13700,13850,6360,83100.0,6000000.0
2013-12-16,13900,13900,13550,13600,1440,81600.0,6000000.0
2013-12-17,13700,13700,13600,13650,600,81900.0,6000000.0
2013-12-18,13550,13750,13500,13700,660,82200.0,6000000.0
2013-12-19,13550,13800,13500,13550,910,81300.0,6000000.0
2013-12-20,13500,14000,13500,13600,860,81600.0,6000000.0
2013-12-23,13750,13750,13500,13600,1810,81600.0,6000000.0
2013-12-24,13600,13650,13600,13650,1160,81900.0,6000000.0
2013-12-26,13700,13800,13700,13800,1230,82800.0,6000000.0
2013-12-27,13500,13850,13500,13850,1681,83100.0,6000000.0
2013-12-30,13850,13850,13600,13700,2790,82200.0,6000000.0
2014-01-02,13800,13800,13650,13750,350,82500.0,6000000.0
2014-01-03,13650,13750,13600,13750,262,82500.0,6000000.0
2014-01-06,13750,13750,13600,13750,510,82500.0,6000000.0
2014-01-07,13750,13750,13500,13600,2630,81600.0,6000000.0
2014-01-08,13750,13900,13750,13900,1595,83400.0,6000000.0
2014-01-09,13900,14000,13800,14000,4620,84000.0,6000000.0
2014-01-10,14050,14050,13850,13950,3030,83700.0,6000000.0
2014-01-13,13950,13950,13700,13950,1770,83700.0,6000000.0
2014-01-14,13800,14000,13800,14000,841,84000.0,6000000.0
2014-01-15,14000,14150,14000,14150,7280,84900.0,6000000.0
2014-01-16,14200,14300,14000,14100,2550,84600.0,6000000.0
2014-01-17,14250,14350,13850,13850,6440,83100.0,6000000.0
2014-01-20,13900,14050,13850,14050,2560,84300.0,6000000.0
2014-01-21,13900,14150,13900,14150,2260,84900.0,6000000.0
2014-01-22,14200,14200,13950,14050,1060,84300.0,6000000.0
2014-01-23,14000,14050,13950,14050,2140,84300.0,6000000.0
2014-01-24,14150,14150,13900,14050,510,84300.0,6000000.0
2014-01-27,14050,14150,13800,14050,2880,84300.0,6000000.0
2014-01-28,13850,14100,13850,14050,2160,84300.0,6000000.0
2014-01-29,14100,14250,13900,14200,6063,85200.0,6000000.0
2014-02-03,14200,14600,14200,14600,7430,87600.0,6000000.0
2014-02-04,14650,14650,14000,14600,5390,87600.0,6000000.0
2014-02-05,14700,14700,14600,14600,2040,87600.0,6000000.0
2014-02-06,14750,14800,14400,14800,2310,88800.0,6000000.0
2014-02-07,14900,15000,14700,14900,4941,89400.0,6000000.0
2014-02-10,14900,15050,14850,15000,4580,90000.0,6000000.0
2014-02-11,15000,15300,14700,15200,8852,91200.0,6000000.0
2014-02-12,15400,15400,15150,15300,6126,91800.0,6000000.0
2014-02-13,15400,15400,15150,15350,7580,92100.0,6000000.0
2014-02-14,15450,15450,15300,15350,2770,92100.0,6000000.0
2014-02-17,15400,15400,15050,15250,4200,91500.0,6000000.0
2014-02-18,15450,15450,15100,15350,940,92100.0,6000000.0
2014-02-19,15150,15400,15150,15350,1400,92100.0,6000000.0
2014-02-20,15350,15400,15150,15350,1681,92100.0,6000000.0
2014-02-21,15400,15400,15050,15100,3310,90600.0,6000000.0
2014-02-24,15100,15100,14800,14950,510,89700.0,6000000.0
2014-02-25,15100,15100,14850,15100,4210,90600.0,6000000.0
2014-02-26,15200,15200,14950,14950,2040,89700.0,6000000.0
2014-02-27,15200,15200,14900,14950,890,89700.0,6000000.0
2014-02-28,15100,15100,14750,14950,1540,89700.0,6000000.0
2014-03-03,15100,15100,14700,14900,2080,89400.0,6000000.0
2014-03-04,14700,15100,14700,15000,2400,90000.0,6000000.0
2014-03-05,15100,15700,15000,15250,6410,91500.0,6000000.0
2014-03-06,15450,15450,15150,15300,460,91800.0,6000000.0
2014-03-07,14950,15300,14850,15300,5520,91800.0,6000000.0
2014-03-10,15100,15600,15100,15300,2037,91800.0,6000000.0
2014-03-11,15450,15450,15050,15300,1920,91800.0,6000000.0
2014-03-12,15450,15450,15100,15300,1210,91800.0,6000000.0
2014-03-13,15100,15600,15000,15100,7035,90600.0,6000000.0
2014-03-14,15500,15500,14950,14950,2251,89700.0,6000000.0
2014-03-17,15150,15200,14950,15100,3080,90600.0,6000000.0
2014-03-18,15100,15150,14950,15150,4800,90900.0,6000000.0
2014-03-19,15300,15300,15050,15200,1661,91200.0,6000000.0
2014-03-20,15200,15400,15150,15200,6970,91200.0,6000000.0
2014-03-21,15350,15450,15250,15250,2460,91500.0,6000000.0
2014-03-24,15450,15850,15350,15700,10270,94200.0,6000000.0
2014-03-25,15700,16300,15500,16300,11072,97800.0,6000000.0
2014-03-26,16300,16600,16300,16550,16492,99300.0,6000000.0
2014-03-27,16600,16700,16050,16550,13180,99300.0,6000000.0
2014-03-28,16700,17750,16350,17350,23962,104100.0,6000000.0
2014-03-31,18000,18000,16800,17500,15221,105000.0,6000000.0
2014-04-01,17750,17950,17450,17950,12357,107700.0,6000000.0
2014-04-02,18050,18050,17550,17800,6530,106800.0,6000000.0
2014-04-03,17800,17900,17450,17550,7011,105300.0,6000000.0
2014-04-04,15100,18050,15100,17700,13943,106200.0,6000000.0
2014-04-07,17700,17800,17550,17750,7490,106500.0,6000000.0
2014-04-08,17900,17950,17650,17750,4810,106500.0,6000000.0
2014-04-09,17200,17700,17050,17550,11536,105300.0,6000000.0
2014-04-10,17900,17900,17000,17400,7800,104400.0,6000000.0
2014-04-11,17400,17500,17100,17500,2120,105000.0,6000000.0
2014-04-14,17500,17600,17200,17550,3720,105300.0,6000000.0
2014-04-15,17750,17750,17450,17600,1330,105600.0,6000000.0
2014-04-16,17700,17700,17300,17450,1876,104700.0,6000000.0
2014-04-17,17600,17600,17150,17200,980,103200.0,6000000.0
2014-04-18,17350,17400,17150,17400,3370,104400.0,6000000.0
2014-04-21,17950,17950,17350,17600,2760,105600.0,6000000.0
2014-04-22,17450,17700,17400,17700,5101,106200.0,6000000.0
2014-04-23,17800,17800,17450,17550,1320,105300.0,6000000.0
2014-04-24,17500,17850,17200,17600,1680,105600.0,6000000.0
2014-04-25,17600,17750,17500,17600,6472,105600.0,6000000.0
2014-04-28,17700,17700,17300,17350,1226,104100.0,6000000.0
2014-04-29,17750,17900,17450,17600,3061,105600.0,6000000.0
2014-04-30,17700,17800,17700,17800,4490,106800.0,6000000.0
2014-05-02,17900,17900,17750,17800,3591,106800.0,6000000.0
2014-05-07,17850,17850,17400,17750,4502,106500.0,6000000.0
2014-05-08,17850,17850,17250,17250,1585,103500.0,6000000.0
2014-05-09,17250,17500,17050,17300,2750,103800.0,6000000.0
2014-05-12,17400,17400,16550,16650,9060,99900.0,6000000.0
2014-05-13,16900,17100,16400,16600,9480,99600.0,6000000.0
2014-05-14,16700,16700,16400,16550,4150,99300.0,6000000.0
2014-05-15,16550,16850,16500,16850,4084,101100.0,6000000.0
2014-05-16,16850,17150,16850,16850,2860,101100.0,6000000.0
2014-05-19,16950,17350,16950,17350,6217,104100.0,6000000.0
2014-05-20,17400,17650,17100,17600,5770,105600.0,6000000.0
2014-05-21,17900,17900,17300,17300,2030,103800.0,6000000.0
2014-05-22,17450,17500,17050,17050,2550,102300.0,6000000.0
2014-05-23,17000,17250,16900,17150,975,102900.0,6000000.0
2014-05-26,17400,17400,16300,16400,6420,98400.0,6000000.0
2014-05-27,16300,16550,16200,16500,5160,99000.0,6000000.0
2014-05-28,16600,16950,16500,16750,2000,100500.0,6000000.0
2014-05-29,16500,16900,16500,16850,1490,101100.0,6000000.0
2014-05-30,16600,16850,16600,16850,2231,101100.0,6000000.0
2014-06-02,16400,16700,16300,16550,2305,99300.0,6000000.0
2014-06-03,16150,16500,16100,16200,2860,97200.0,6000000.0
2014-06-05,15700,16100,15500,15750,4002,94500.0,6000000.0
2014-06-09,15750,16200,15650,15650,1287,93900.0,6000000.0
2014-06-10,15650,16000,15550,15950,2378,95700.0,6000000.0
2014-06-11,15650,16200,15650,16000,1801,96000.0,6000000.0
2014-06-12,15950,16200,15850,16100,2213,96600.0,6000000.0
2014-06-13,16100,16200,15700,16200,2156,97200.0,6000000.0
2014-06-16,16200,16200,16000,16200,568,97200.0,6000000.0
2014-06-17,16500,16500,16100,16250,189,97500.0,6000000.0
2014-06-18,16500,16500,15700,15750,1056,94500.0,6000000.0
2014-06-19,15650,16400,15650,16200,2126,97200.0,6000000.0
2014-06-20,16150,16150,15600,15900,1897,95400.0,6000000.0
2014-06-23,16000,16000,15250,15400,20494,92400.0,6000000.0
2014-06-24,15250,15750,15250,15550,3738,93300.0,6000000.0
2014-06-25,15400,15550,15300,15550,2041,93300.0,6000000.0
2014-06-26,15400,15800,15400,15550,2765,93300.0,6000000.0
2014-06-27,15400,15550,15400,15550,185,93300.0,6000000.0
2014-06-30,15900,15900,15400,15550,1109,93300.0,6000000.0
2014-07-01,15550,15900,15300,15500,4087,93000.0,6000000.0
2014-07-02,15400,15700,15400,15500,1567,93000.0,6000000.0
2014-07-03,15600,15950,15600,15700,2118,94200.0,6000000.0
2014-07-04,16000,16000,15650,15950,906,95700.0,6000000.0
2014-07-07,16400,16400,15650,15650,1596,93900.0,6000000.0
2014-07-08,15550,15650,14950,15150,16147,90900.0,6000000.0
2014-07-09,15150,15350,15100,15300,3490,91800.0,6000000.0
2014-07-10,15250,15400,14900,14900,10659,89400.0,6000000.0
2014-07-11,14900,15050,14700,14950,2513,89700.0,6000000.0
2014-07-14,14850,15000,14600,14850,5812,89100.0,6000000.0
2014-07-15,14900,15050,14850,14950,3248,89700.0,6000000.0
2014-07-16,14950,15050,14800,15000,3228,90000.0,6000000.0
2014-07-17,14900,15100,14850,14850,3947,89100.0,6000000.0
2014-07-18,14850,14950,14650,14750,1504,88500.0,6000000.0
2014-07-21,14700,14900,14700,14750,1921,88500.0,6000000.0
2014-07-22,14850,14900,14700,14800,2385,88800.0,6000000.0
2014-07-23,14700,14950,14700,14900,2560,89400.0,6000000.0
2014-07-24,14750,15000,14650,14850,3637,89100.0,6000000.0
2014-07-25,14750,15150,14750,14950,4818,89700.0,6000000.0
2014-07-28,15050,15650,14950,15350,10634,92100.0,6000000.0
2014-07-29,15700,15800,15500,15550,4682,93300.0,6000000.0
2014-07-30,15650,15650,15300,15400,1856,92400.0,6000000.0
2014-07-31,15500,15500,14600,15100,11169,90600.0,6000000.0
2014-08-01,15250,15450,14750,15450,10268,92700.0,6000000.0
2014-08-04,15600,15750,15200,15750,7832,94500.0,6000000.0
2014-08-05,15500,15800,15500,15700,3245,94200.0,6000000.0
2014-08-06,15500,15800,15250,15250,5448,91500.0,6000000.0
2014-08-07,15150,15350,14900,15050,8434,90300.0,6000000.0
2014-08-08,15200,15200,14650,14950,5642,89700.0,6000000.0
2014-08-11,14950,15050,14900,15050,5396,90300.0,6000000.0
2014-08-12,15150,15150,14700,14700,5586,88200.0,6000000.0
2014-08-13,14750,14750,14300,14500,8733,87000.0,6000000.0
2014-08-14,14500,14750,14500,14750,2611,88500.0,6000000.0
2014-08-18,14600,14850,14500,14750,4328,88500.0,6000000.0
2014-08-19,14700,14800,14650,14700,1843,88200.0,6000000.0
2014-08-20,14700,14750,14500,14750,3151,88500.0,6000000.0
2014-08-21,14850,15000,14600,14600,3993,87600.0,6000000.0
2014-08-22,14600,15800,14550,14850,4528,89100.0,6000000.0
2014-08-25,14600,14900,14550,14550,4061,87300.0,6000000.0
2014-08-26,14500,14600,14350,14500,14844,87000.0,6000000.0
2014-08-27,14500,14650,14350,14500,1623,87000.0,6000000.0
2014-08-28,14400,14600,14350,14600,4661,87600.0,6000000.0
2014-08-29,14450,14500,14300,14400,4195,86400.0,6000000.0
2014-09-01,14350,14350,14050,14300,5846,85800.0,6000000.0
2014-09-02,14250,14250,13850,14150,4939,84900.0,6000000.0
2014-09-03,14000,14150,14000,14000,3751,84000.0,6000000.0
2014-09-04,13950,14200,13850,14100,9226,84600.0,6000000.0
2014-09-05,14000,14000,13500,13650,17835,81900.0,6000000.0
2014-09-11,13650,13950,13600,13950,6790,83700.0,6000000.0
2014-09-12,13950,14100,13950,14050,2950,84300.0,6000000.0
2014-09-15,14000,14150,14000,14100,8517,84600.0,6000000.0
2014-09-16,14100,14200,14000,14200,3791,85200.0,6000000.0
2014-09-17,14200,14200,13950,14150,3183,84900.0,6000000.0
2014-09-18,14150,14150,13950,14050,5010,84300.0,6000000.0
2014-09-19,14050,14150,13950,14100,3625,84600.0,6000000.0
2014-09-22,14000,14200,14000,14100,1900,84600.0,6000000.0
2014-09-23,14200,14200,13850,13950,3545,83700.0,6000000.0
2014-09-24,13800,14200,13800,14200,1306,85200.0,6000000.0
2014-09-25,14100,14250,13950,14100,707,84600.0,6000000.0
2014-09-26,13750,14100,13700,13800,2170,82800.0,6000000.0
2014-09-29,13850,13850,13300,13350,6807,80100.0,6000000.0
2014-09-30,13350,13600,13100,13200,2635,79200.0,6000000.0
2014-10-01,13100,13800,13100,13100,3393,78600.0,6000000.0
2014-10-02,13000,13250,13000,13250,2630,79500.0,6000000.0
2014-10-06,13100,13550,13100,13550,1335,81300.0,6000000.0
2014-10-07,13550,13700,13400,13700,1319,82200.0,6000000.0
2014-10-08,13700,14000,13700,13950,3323,83700.0,6000000.0
2014-10-10,14050,14050,13500,13800,736,82800.0,6000000.0
2014-10-13,13550,14700,13200,13800,9125,82800.0,6000000.0
2014-10-14,13500,13950,13500,13850,1153,83100.0,6000000.0
2014-10-15,13850,14200,13800,14100,1631,84600.0,6000000.0
2014-10-16,14150,14200,13800,14150,2832,84900.0,6000000.0
2014-10-17,14150,14150,13800,14100,4569,84600.0,6000000.0
2014-10-20,14250,14250,13850,14100,10737,84600.0,6000000.0
2014-10-21,13800,14050,13400,13600,3296,81600.0,6000000.0
2014-10-22,13600,13800,13600,13750,3089,82500.0,6000000.0
2014-10-23,13750,14150,13700,14150,1327,84900.0,6000000.0
2014-10-24,13850,14250,13850,13950,1002,83700.0,6000000.0
2014-10-27,14100,14100,13700,13950,570,83700.0,6000000.0
2014-10-28,14000,14000,13550,13550,1723,81300.0,6000000.0
2014-10-29,13600,13850,13600,13850,1027,83100.0,6000000.0
