황금에스티(032560),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2006-08-03,6869,6869,6677,6746,37675,67200.0,9600000.0
2006-08-04,6823,6823,6505,6582,62504,65568.0,9600000.0
2006-08-07,6582,6698,6505,6553,30653,65280.0,9600000.0
2006-08-08,6601,6640,6476,6630,47850,66048.0,9600000.0
2006-08-09,6524,6650,6515,6582,54729,65568.0,9600000.0
2006-08-10,6505,6688,6466,6611,56742,65856.0,9600000.0
2006-08-11,6609,6821,6609,6746,82475,67200.0,9600000.0
2006-08-14,6910,6910,6650,6688,21399,66624.0,9600000.0
2006-08-16,6686,6744,6599,6727,39080,67008.0,9600000.0
2006-08-17,6677,6821,6648,6650,64191,66240.0,9600000.0
2006-08-18,6754,6754,6474,6563,65495,65376.0,9600000.0
2006-08-21,6563,6650,6370,6389,43194,63648.0,9600000.0
2006-08-22,6457,6457,6264,6370,60034,63456.0,9600000.0
2006-08-23,6416,6464,6320,6322,44453,62976.0,9600000.0
2006-08-24,6262,6387,6262,6332,50354,63072.0,9600000.0
2006-08-25,6341,6698,6332,6630,67590,66048.0,9600000.0
2006-08-28,6705,6705,6407,6592,23225,65664.0,9600000.0
2006-08-29,6484,6648,6455,6544,43722,65184.0,9600000.0
2006-08-30,6599,6638,6513,6544,20619,65184.0,9600000.0
2006-08-31,6513,6773,6513,6746,31117,67200.0,9600000.0
2006-09-01,6746,6746,6582,6601,16945,65760.0,9600000.0
2006-09-04,6640,6746,6534,6553,75971,65280.0,9600000.0
2006-09-05,6592,6601,6466,6505,31697,64800.0,9600000.0
2006-09-06,6505,7131,6447,6707,296502,66816.0,9600000.0
2006-09-07,6696,6811,6609,6775,52553,67488.0,9600000.0
2006-09-08,6765,6862,6553,6630,59783,66048.0,9600000.0
2006-09-11,6628,6628,6445,6457,36284,64320.0,9600000.0
2006-09-12,6466,6553,6226,6264,88650,62400.0,9600000.0
2006-09-13,6358,6358,5915,6014,332271,59904.0,9600000.0
2006-09-14,6091,6168,6014,6158,154539,61344.0,9600000.0
2006-09-15,6120,6312,6100,6283,102386,62592.0,9600000.0
2006-09-18,6245,6341,6148,6264,130767,62400.0,9600000.0
2006-09-19,6177,6254,6042,6148,192228,61248.0,9600000.0
2006-09-20,6175,6185,6040,6139,116312,61152.0,9600000.0
2006-09-21,6139,6601,6110,6601,206930,65760.0,9600000.0
2006-09-22,6493,6744,6426,6486,116535,64608.0,9600000.0
2006-09-25,6464,6657,6464,6621,150986,65952.0,9600000.0
2006-09-26,6621,6727,6505,6505,104986,64800.0,9600000.0
2006-09-27,6505,6601,6466,6466,101150,64416.0,9600000.0
2006-09-28,6466,6688,6370,6688,81216,66624.0,9600000.0
2006-09-29,6688,6842,6611,6659,96636,66336.0,9600000.0
2006-10-02,6802,6821,6599,6756,68033,67296.0,9600000.0
2006-10-04,6727,6775,6601,6717,67779,66912.0,9600000.0
2006-10-09,6715,6715,6050,6168,90738,61440.0,9600000.0
2006-10-10,5975,6351,5975,6283,53705,62592.0,9600000.0
2006-10-11,6254,6553,6226,6553,56363,65280.0,9600000.0
2006-10-12,6648,6686,6561,6650,59290,66240.0,9600000.0
2006-10-13,6599,6763,6561,6650,39451,66240.0,9600000.0
2006-10-16,6765,6765,6601,6601,20852,65760.0,9600000.0
2006-10-17,6599,6677,6301,6457,40507,64320.0,9600000.0
2006-10-18,6484,7081,6484,6891,260306,68640.0,9600000.0
2006-10-19,6862,7025,6775,6842,82197,68160.0,9600000.0
2006-10-20,6919,7382,6910,7218,397670,71904.0,9600000.0
2006-10-23,7218,7594,7218,7565,284770,75360.0,9600000.0
2006-10-24,7698,7708,7390,7517,122283,74880.0,9600000.0
2006-10-25,7527,7854,7363,7806,332922,77760.0,9600000.0
2006-10-26,8047,8240,7758,7883,421976,78528.0,9600000.0
2006-10-27,7881,7900,7419,7633,141144,76032.0,9600000.0
2006-10-30,7584,7710,7517,7565,102410,75360.0,9600000.0
2006-10-31,7565,7787,7488,7555,94409,75264.0,9600000.0
2006-11-01,7659,7688,7525,7527,92716,74976.0,9600000.0
2006-11-02,7515,7679,7419,7681,68500,76512.0,9600000.0
2006-11-03,7775,7852,7659,7681,38283,76512.0,9600000.0
2006-11-06,7544,7756,7544,7681,41719,76512.0,9600000.0
2006-11-07,7835,7980,7661,7960,97051,79296.0,9600000.0
2006-11-08,7999,7999,7796,7854,45955,78240.0,9600000.0
2006-11-09,7881,7891,7804,7864,34371,78336.0,9600000.0
2006-11-10,7910,7910,7679,7681,25978,76512.0,9600000.0
2006-11-13,7690,8143,7565,8037,115541,80064.0,9600000.0
2006-11-14,7968,8479,7949,8288,216923,82560.0,9600000.0
2006-11-15,8238,8363,8141,8288,36882,82560.0,9600000.0
2006-11-16,8238,8488,8238,8298,58720,82656.0,9600000.0
2006-11-17,8305,8469,8161,8269,30163,82368.0,9600000.0
2006-11-20,8286,8315,7804,8086,28475,80544.0,9600000.0
2006-11-21,8084,8228,7708,8182,66000,81504.0,9600000.0
2006-11-22,8057,8616,8057,8577,104034,85440.0,9600000.0
2006-11-23,8662,8758,8459,8587,49222,85536.0,9600000.0
2006-11-24,8712,8741,8519,8519,46737,84864.0,9600000.0
2006-11-27,8346,8664,8249,8336,25933,83040.0,9600000.0
2006-11-28,8192,8481,8095,8384,120146,83520.0,9600000.0
2006-11-29,8529,8529,8336,8336,41268,83040.0,9600000.0
2006-11-30,8575,8980,8565,8741,146081,87072.0,9600000.0
2006-12-01,8691,9336,8585,9252,267154,92160.0,9600000.0
2006-12-04,9346,9635,9153,9300,113405,92640.0,9600000.0
2006-12-05,9396,9618,9223,9415,103354,93792.0,9600000.0
2006-12-06,9442,9442,8932,9011,92494,89760.0,9600000.0
2006-12-07,9155,9184,8972,9078,47449,90432.0,9600000.0
2006-12-08,8960,9134,8816,8818,67245,87840.0,9600000.0
2006-12-11,9018,9105,8787,8963,45805,89280.0,9600000.0
2006-12-12,8866,9203,8519,8548,73608,85152.0,9600000.0
2006-12-13,8384,8808,8384,8577,67520,85440.0,9600000.0
2006-12-14,8577,8779,8481,8673,42396,86400.0,9600000.0
2006-12-15,8575,8797,8450,8770,55428,87360.0,9600000.0
2006-12-18,8856,9059,8770,8885,35941,88512.0,9600000.0
2006-12-19,8818,9136,8760,8866,48378,88320.0,9600000.0
2006-12-20,8837,8943,8673,8673,55680,86400.0,9600000.0
2006-12-21,8671,8758,8411,8558,79155,85248.0,9600000.0
2006-12-22,8671,8671,8382,8394,35728,83616.0,9600000.0
2006-12-26,8392,8575,8170,8211,63736,81792.0,9600000.0
2006-12-27,8192,8336,8172,8249,19385,82176.0,9600000.0
2006-12-28,8201,8577,8201,8577,44241,85440.0,9600000.0
2007-01-02,8837,8837,8529,8673,25050,86400.0,9600000.0
2007-01-03,8818,8818,8481,8760,32146,87264.0,9600000.0
2007-01-04,8722,8808,8336,8355,53343,83232.0,9600000.0
2007-01-05,8461,8500,7999,8336,33224,83040.0,9600000.0
2007-01-08,8112,8276,8035,8134,36672,81024.0,9600000.0
2007-01-09,8093,8190,8045,8086,13727,80544.0,9600000.0
2007-01-10,8086,8172,7661,7806,56620,77760.0,9600000.0
2007-01-11,7806,7980,7661,7796,48579,77664.0,9600000.0
2007-01-12,8459,8459,7900,7922,26148,78912.0,9600000.0
2007-01-15,7997,8141,7920,7922,40435,78912.0,9600000.0
2007-01-16,7835,8288,7816,8095,108993,80640.0,9600000.0
2007-01-17,8093,8662,8093,8481,165769,84480.0,9600000.0
2007-01-18,8384,8770,8384,8596,85275,85632.0,9600000.0
2007-01-19,8671,8912,8459,8818,176274,87840.0,9600000.0
2007-01-22,8962,8962,8664,8895,96315,88608.0,9600000.0
2007-01-23,8893,8893,8430,8712,70445,86784.0,9600000.0
2007-01-24,8770,9194,8770,9155,134131,91200.0,9600000.0
2007-01-25,9192,9500,9153,9435,216242,93984.0,9600000.0
2007-01-26,9413,9433,9009,9358,167524,93216.0,9600000.0
2007-01-29,9358,9531,9300,9319,56844,92832.0,9600000.0
2007-01-30,9442,9529,9067,9300,63736,92640.0,9600000.0
2007-01-31,9252,9444,9040,9232,49684,91968.0,9600000.0
2007-02-01,9346,9346,9057,9348,59431,93120.0,9600000.0
2007-02-02,9387,9521,9252,9261,52663,92256.0,9600000.0
2007-02-05,9377,9377,9049,9184,61616,91488.0,9600000.0
2007-02-06,9067,9230,9047,9146,33116,91104.0,9600000.0
2007-02-07,9242,9830,9242,9444,228693,94080.0,9600000.0
2007-02-08,9608,9608,9300,9444,43660,94080.0,9600000.0
2007-02-09,9444,9512,9136,9290,67642,92544.0,9600000.0
2007-02-12,9279,9288,9153,9223,45263,91872.0,9600000.0
2007-02-13,9153,9828,9153,9830,289620,97920.0,9600000.0
2007-02-14,9974,10456,9830,10215,204964,101760.0,9600000.0
2007-02-15,10406,10406,9972,10312,91160,102720.0,9600000.0
2007-02-16,10358,10454,10021,10360,177593,103200.0,9600000.0
2007-02-20,10599,11466,10358,10553,537298,105120.0,9600000.0
2007-02-21,10551,10888,10262,10890,129686,108480.0,9600000.0
2007-02-22,10890,11179,10745,10745,203132,107040.0,9600000.0
2007-02-23,10743,11081,10695,11083,166331,110400.0,9600000.0
2007-02-26,11083,11516,10938,11179,191961,111360.0,9600000.0
2007-02-27,11275,11324,11034,11179,64696,111360.0,9600000.0
2007-02-28,10167,11034,10167,10986,156113,109440.0,9600000.0
2007-03-02,10743,11177,10743,11131,51973,110880.0,9600000.0
2007-03-05,11083,11083,10553,11034,108795,109920.0,9600000.0
2007-03-06,10984,11081,10599,11083,100771,110400.0,9600000.0
2007-03-07,11081,11225,10792,10842,37581,108000.0,9600000.0
2007-03-08,10695,10984,10599,10794,75887,107520.0,9600000.0
2007-03-09,10984,11032,10695,10842,66915,108000.0,9600000.0
2007-03-12,10984,11418,10936,11420,129742,113760.0,9600000.0
2007-03-13,11466,11659,11322,11372,76627,113280.0,9600000.0
2007-03-14,11179,11372,10986,11275,73005,112320.0,9600000.0
2007-03-15,11324,11565,11275,11468,92343,114240.0,9600000.0
2007-03-16,11563,12141,11466,12095,171402,120480.0,9600000.0
2007-03-19,12191,12528,11950,11998,154993,119520.0,9600000.0
2007-03-20,11948,12093,11514,11565,102907,115200.0,9600000.0
2007-03-21,11755,11900,11418,11854,86233,118080.0,9600000.0
2007-03-22,12095,12095,11661,11709,55600,116640.0,9600000.0
2007-03-23,11611,11852,11418,11613,86359,115680.0,9600000.0
2007-03-26,11854,13058,11854,12480,423666,124320.0,9600000.0
2007-03-27,12625,12625,12143,12480,118243,124320.0,9600000.0
2007-03-28,12480,12769,12335,12480,107345,124320.0,9600000.0
2007-03-29,12478,13008,12478,12914,88856,128640.0,9600000.0
2007-03-30,12914,13251,12721,12817,106431,127680.0,9600000.0
2007-04-02,12817,13492,12817,13251,126816,132000.0,9600000.0
2007-04-03,13492,13829,13203,13781,153850,137280.0,9600000.0
2007-04-04,13875,13972,13538,13733,83934,136800.0,9600000.0
2007-04-05,13926,13926,13396,13636,65479,135840.0,9600000.0
2007-04-06,13685,14022,13396,13781,112738,137280.0,9600000.0
2007-04-09,13926,13974,13540,13877,143317,138240.0,9600000.0
2007-04-10,14165,14550,13875,14167,171319,141120.0,9600000.0
2007-04-11,14454,15225,14261,14938,246051,148800.0,9600000.0
2007-04-12,15417,16815,15128,15516,560455,154560.0,9600000.0
2007-04-13,15612,17058,15178,16431,533597,163680.0,9600000.0
2007-04-16,16526,17056,16044,16865,250238,168000.0,9600000.0
2007-04-17,16865,17009,15516,16142,301413,160800.0,9600000.0
2007-04-18,15901,15998,15516,15708,198289,156480.0,9600000.0
2007-04-19,15755,16863,15321,16865,294847,168000.0,9600000.0
2007-04-20,17152,18308,16911,17636,314148,175680.0,9600000.0
2007-04-23,17636,18166,17202,17491,158556,174240.0,9600000.0
2007-04-24,17489,17827,17104,17829,138531,177600.0,9600000.0
2007-04-25,17586,17923,17345,17347,133342,172800.0,9600000.0
2007-04-26,17395,17443,16094,17009,222220,169440.0,9600000.0
2007-04-27,16622,17489,16188,16239,235223,161760.0,9600000.0
2007-04-30,16477,16911,16188,16769,102184,167040.0,9600000.0
2007-05-02,16622,16912,16333,16624,77363,165600.0,9600000.0
2007-05-03,16576,16817,16528,16720,97314,166560.0,9600000.0
2007-05-04,16959,18501,16959,18118,342928,180480.0,9600000.0
2007-05-07,18310,18889,18070,18310,260989,182400.0,9600000.0
2007-05-08,18310,18600,17636,18503,129813,184320.0,9600000.0
2007-05-09,18503,18600,17973,18310,122300,182400.0,9600000.0
2007-05-10,18696,19467,17973,19274,503040,192000.0,9600000.0
2007-05-11,18937,20864,18792,20623,388878,205440.0,9600000.0
2007-05-14,21105,21153,19804,20575,259027,204960.0,9600000.0
2007-05-15,21202,21394,18889,19852,208803,197760.0,9600000.0
2007-05-16,20238,20479,19419,20382,232290,203040.0,9600000.0
2007-05-17,20720,22406,20720,21635,279933,215520.0,9600000.0
2007-05-18,21683,21973,21105,21683,149521,216000.0,9600000.0
2007-05-21,21103,21922,20814,21491,139528,214080.0,9600000.0
2007-05-22,21874,21874,20621,21491,173306,214080.0,9600000.0
2007-05-23,21874,21874,21055,21250,89176,211680.0,9600000.0
2007-05-25,20670,21103,20332,21009,123812,209280.0,9600000.0
2007-05-28,21539,22021,20527,20864,235410,207840.0,9600000.0
2007-05-29,21105,21443,20768,21105,119116,210240.0,9600000.0
2007-05-30,21489,21537,20188,20720,160916,206400.0,9600000.0
2007-05-31,20864,20961,20190,20334,162187,202560.0,9600000.0
2007-06-01,20477,21585,20140,20142,544704,200640.0,9600000.0
2007-06-04,21105,21828,20479,21587,325770,215040.0,9600000.0
2007-06-05,21874,21874,21007,21539,151941,214560.0,9600000.0
2007-06-07,21537,22597,21103,22069,246367,219840.0,9600000.0
2007-06-08,21489,21681,20718,20961,240504,208800.0,9600000.0
2007-06-11,21202,21202,17829,17973,759063,179040.0,9600000.0
2007-06-12,18407,18889,17540,18310,333911,182400.0,9600000.0
2007-06-13,17827,18116,17007,17395,474599,173280.0,9600000.0
2007-06-14,17778,18357,17538,17636,295460,175680.0,9600000.0
2007-06-15,17829,18841,17732,18503,325228,184320.0,9600000.0
2007-06-18,18937,19178,18503,18551,237024,184800.0,9600000.0
2007-06-19,19178,19852,19033,19322,353878,192480.0,9600000.0
2007-06-20,18549,19031,17923,18118,302539,180480.0,9600000.0
2007-06-21,17827,18646,17586,18359,137456,182880.0,9600000.0
2007-06-22,18214,18262,17780,18214,114212,181440.0,9600000.0
2007-06-25,17925,18407,17877,17925,95923,178560.0,9600000.0
2007-06-26,17730,18164,16140,16287,139156,162240.0,9600000.0
2007-06-27,16333,17007,16092,16287,102105,162240.0,9600000.0
2007-06-28,16477,16767,16333,16528,83424,164640.0,9600000.0
2007-06-29,16767,16911,16092,16239,138309,161760.0,9600000.0
2007-07-02,16285,16863,16140,16865,115085,168000.0,9600000.0
2007-07-03,17152,17586,16959,17058,109280,169920.0,9600000.0
2007-07-04,17588,17588,16624,16720,118008,166560.0,9600000.0
2007-07-05,16959,16959,16188,16335,156400,162720.0,9600000.0
2007-07-06,16381,16622,16237,16576,112603,165120.0,9600000.0
2007-07-09,16817,17636,16817,17202,173885,171360.0,9600000.0
2007-07-10,17491,18166,16961,16961,261130,168960.0,9600000.0
2007-07-11,16817,16865,16142,16383,201269,163200.0,9600000.0
2007-07-12,16769,17925,16576,17925,304653,178560.0,9600000.0
2007-07-13,18598,18694,17586,17588,197685,175200.0,9600000.0
2007-07-16,17345,17393,16767,16817,120148,167520.0,9600000.0
2007-07-18,16815,17345,16815,17299,68663,172320.0,9600000.0
2007-07-19,17393,17441,16429,16865,73287,168000.0,9600000.0
2007-07-20,17056,17200,16526,16769,109134,167040.0,9600000.0
2007-07-23,16528,16672,16190,16431,114617,163680.0,9600000.0
2007-07-24,16670,16670,15899,16094,89040,160320.0,9600000.0
2007-07-25,16092,16285,15851,16094,82331,160320.0,9600000.0
2007-07-26,16287,16961,15949,16383,153798,163200.0,9600000.0
2007-07-27,16094,16383,15468,15612,70923,155520.0,9600000.0
2007-07-30,15419,15612,14793,15419,67878,153600.0,9600000.0
2007-07-31,15466,15755,15176,15516,92782,154560.0,9600000.0
2007-08-01,15227,16576,15178,15660,209601,156000.0,9600000.0
2007-08-02,15851,15996,14165,14504,240990,144480.0,9600000.0
2007-08-03,14502,14935,14454,14793,80797,147360.0,9600000.0
2007-08-06,14167,14552,14070,14311,42700,142560.0,9600000.0
2007-08-07,14454,14791,14261,14456,44067,144000.0,9600000.0
2007-08-08,14359,14552,13781,14070,104353,140160.0,9600000.0
2007-08-09,13974,14118,13733,13781,71847,137280.0,9600000.0
2007-08-10,13347,13588,12914,13251,95792,132000.0,9600000.0
2007-08-13,13490,14068,13056,13974,98850,139200.0,9600000.0
2007-08-14,14118,14407,13540,13540,49912,134880.0,9600000.0
2007-08-16,12574,12719,11563,11854,60191,118080.0,9600000.0
2007-08-17,11854,12287,10360,11179,86407,111360.0,9600000.0
2007-08-20,11998,12384,11709,11998,178893,119520.0,9600000.0
2007-08-21,12095,13347,11998,12817,136374,127680.0,9600000.0
2007-08-22,12815,13345,12719,12914,86175,128640.0,9600000.0
2007-08-23,13345,14213,13201,13733,111290,136800.0,9600000.0
2007-08-24,13731,14165,13394,14022,65371,139680.0,9600000.0
2007-08-27,14456,14889,14263,14600,151496,145440.0,9600000.0
2007-08-28,14600,15227,14215,14600,215028,145440.0,9600000.0
2007-08-29,13972,14936,13779,14745,112036,146880.0,9600000.0
2007-08-30,15034,15082,14263,14600,82877,145440.0,9600000.0
2007-08-31,14405,14695,14309,14456,50556,144000.0,9600000.0
2007-09-03,14841,15227,14504,15178,113877,151200.0,9600000.0
2007-09-04,15417,15466,14646,14697,45434,146400.0,9600000.0
2007-09-05,14697,14889,14118,14118,57643,140640.0,9600000.0
2007-09-06,13877,14745,13829,14600,28693,145440.0,9600000.0
2007-09-07,14311,14600,14311,14311,27482,142560.0,9600000.0
2007-09-10,13683,13972,13634,13733,32271,136800.0,9600000.0
2007-09-11,13685,14263,13685,14118,22960,140640.0,9600000.0
2007-09-12,14118,14407,13492,13588,28787,135360.0,9600000.0
2007-09-13,13345,14068,13345,13974,23327,139200.0,9600000.0
2007-09-14,14116,14936,13972,14456,48689,144000.0,9600000.0
2007-09-17,14646,14743,14309,14697,31061,146400.0,9600000.0
2007-09-18,14648,14938,14118,14118,26393,140640.0,9600000.0
2007-09-19,14600,15998,14456,15612,166296,155520.0,9600000.0
2007-09-20,16381,17441,16140,16239,805935,161760.0,9600000.0
2007-09-21,16526,18646,15755,18648,669820,185760.0,9600000.0
2007-09-27,19371,19804,18503,18503,618920,184320.0,9600000.0
2007-09-28,18887,19176,17682,17877,287721,178080.0,9600000.0
2007-10-01,17925,18551,17491,17491,188622,174240.0,9600000.0
2007-10-02,18021,18455,17780,17925,210298,178560.0,9600000.0
2007-10-04,18070,18648,17299,17491,224897,174240.0,9600000.0
2007-10-05,17490,17779,16477,16624,190156,165600.0,9600000.0
2007-10-08,16622,17056,16044,16576,247167,165120.0,9600000.0
2007-10-09,16526,17730,15706,17636,335060,175680.0,9600000.0
2007-10-10,17540,17732,16383,16383,180784,163200.0,9600000.0
2007-10-11,16239,16720,16190,16479,77701,164160.0,9600000.0
2007-10-12,16913,17202,16383,16431,112419,163680.0,9600000.0
2007-10-15,16477,16670,15755,16094,112635,160320.0,9600000.0
2007-10-16,15901,15998,15419,15419,107014,153600.0,9600000.0
2007-10-17,15227,15371,13974,14552,107804,144960.0,9600000.0
2007-10-18,14550,15417,14550,15227,55325,151680.0,9600000.0
2007-10-19,15417,15851,15273,15516,41247,154560.0,9600000.0
2007-10-22,14215,14841,13974,14648,38637,145920.0,9600000.0
2007-10-23,14839,14984,14646,14697,35589,146400.0,9600000.0
2007-10-24,14938,16046,14793,15901,170550,158400.0,9600000.0
2007-10-25,16670,18019,15321,15468,663727,154080.0,9600000.0
2007-10-26,15417,16959,14695,16769,263960,167040.0,9600000.0
2007-10-29,17588,17684,16479,16672,154827,166080.0,9600000.0
2007-10-30,16576,17250,16142,16672,70682,166080.0,9600000.0
2007-10-31,16670,16670,16140,16624,58965,165600.0,9600000.0
2007-11-01,16718,17297,16285,16865,128350,168000.0,9600000.0
2007-11-02,16237,16863,16188,16287,59202,162240.0,9600000.0
2007-11-05,16477,16622,15706,15805,61181,157440.0,9600000.0
2007-11-06,15805,16094,15227,15612,67515,155520.0,9600000.0
2007-11-07,15998,16190,15227,15419,55557,153600.0,9600000.0
2007-11-08,15178,15371,14793,14841,39605,147840.0,9600000.0
2007-11-09,14984,15128,14646,15034,42569,149760.0,9600000.0
2007-11-12,14456,14938,14263,14359,44617,143040.0,9600000.0
2007-11-13,14504,14841,14167,14648,23774,145920.0,9600000.0
2007-11-14,15034,15034,14311,14552,25591,144960.0,9600000.0
2007-11-15,14357,14743,13972,14215,46264,141600.0,9600000.0
2007-11-16,14165,14165,13442,13685,59671,136320.0,9600000.0
2007-11-19,13685,13926,13588,13636,19786,135840.0,9600000.0
2007-11-20,13396,13396,12866,13058,30760,130080.0,9600000.0
2007-11-21,13106,13251,12335,12335,44492,122880.0,9600000.0
2007-11-22,11852,12382,11563,12191,80695,121440.0,9600000.0
2007-11-23,12191,12384,11275,11275,83152,112320.0,9600000.0
2007-11-26,11418,12093,11418,11854,44781,118080.0,9600000.0
2007-11-27,11370,11659,11322,11661,49547,116160.0,9600000.0
2007-11-28,11950,12143,11324,11468,113326,114240.0,9600000.0
2007-11-29,11755,11852,11273,11565,148968,115200.0,9600000.0
2007-11-30,11563,12719,11563,12095,161641,120480.0,9600000.0
2007-12-03,12093,12237,11900,12143,72626,120960.0,9600000.0
2007-12-04,12189,12382,11852,11902,67056,118560.0,9600000.0
2007-12-05,12095,12239,11805,12046,55206,120000.0,9600000.0
2007-12-06,12239,12962,12143,12335,117670,122880.0,9600000.0
2007-12-07,12478,12478,11852,11902,53564,118560.0,9600000.0
2007-12-10,11948,11948,11466,11661,41812,116160.0,9600000.0
2007-12-11,11852,12189,11659,12095,49843,120480.0,9600000.0
2007-12-12,11659,12141,11659,12143,38956,120960.0,9600000.0
2007-12-13,12143,12528,11902,12335,37404,122880.0,9600000.0
2007-12-14,12528,13106,12239,12335,151153,122880.0,9600000.0
2007-12-17,12239,12528,11950,11950,51559,119040.0,9600000.0
2007-12-18,11565,12143,11565,12046,22893,120000.0,9600000.0
2007-12-20,11996,12189,11659,11902,39942,118560.0,9600000.0
2007-12-21,11852,12478,11803,11902,69110,118560.0,9600000.0
2007-12-24,11998,12046,11854,11950,21938,119040.0,9600000.0
2007-12-26,12046,12191,11803,11950,50513,119040.0,9600000.0
2007-12-27,11900,12200,11900,11950,22142,114720.0,9600000.0
2007-12-28,11750,11950,11700,11750,22820,112800.0,9600000.0
2008-01-02,11800,11900,11600,11600,15447,111360.0,9600000.0
2008-01-03,11400,11600,11250,11600,25298,111360.0,9600000.0
2008-01-04,11750,12200,11750,12150,90373,116640.0,9600000.0
2008-01-07,12000,12800,11750,12450,80977,119520.0,9600000.0
2008-01-08,12400,12550,12250,12300,38847,118080.0,9600000.0
2008-01-09,12100,12750,12100,12550,42013,120480.0,9600000.0
2008-01-10,12600,13050,12500,12500,49292,120000.0,9600000.0
2008-01-11,12650,12800,12200,12350,42799,118560.0,9600000.0
2008-01-14,12350,12350,11650,11700,29438,112320.0,9600000.0
2008-01-15,11550,11800,10800,11200,45157,107520.0,9600000.0
2008-01-16,10850,11000,10100,10100,42346,96960.0,9600000.0
2008-01-17,10150,10500,10100,10300,37990,98880.0,9600000.0
2008-01-18,10100,10850,10100,10850,20992,104160.0,9600000.0
2008-01-21,10800,10900,10100,10100,31213,96960.0,9600000.0
2008-01-22,9930,9950,9300,9500,46230,91200.0,9600000.0
2008-01-23,9700,9980,9520,9650,33734,92640.0,9600000.0
2008-01-24,9750,10100,9750,9800,43023,94080.0,9600000.0
2008-01-25,9990,10350,9950,10300,62643,98880.0,9600000.0
2008-01-28,10150,10150,9820,9990,29107,95904.0,9600000.0
2008-01-29,10100,10300,9920,9940,17815,95424.0,9600000.0
2008-01-30,9980,10300,9400,9650,25033,92640.0,9600000.0
2008-01-31,9670,9800,9510,9680,11109,92928.0,9600000.0
2008-02-01,9750,9900,9570,9610,15019,92256.0,9600000.0
