신세계I&C(035510),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-10-27,72100,75500,72000,75400,11480,129688.0,1720000.0
2017-10-30,75400,75700,74300,75700,3583,130204.0,1720000.0
2017-10-31,76000,77300,75800,77000,3040,132440.0,1720000.0
2017-11-01,77000,77600,76300,76300,3867,131236.0,1720000.0
2017-11-02,76500,77800,76300,77300,2330,132956.0,1720000.0
2017-11-03,77500,79000,77500,78500,7896,135020.0,1720000.0
2017-11-06,78500,78900,78000,78800,1209,135536.0,1720000.0
2017-11-07,78900,79200,77600,78000,1337,134160.0,1720000.0
2017-11-08,78900,78900,76300,77400,2391,133128.0,1720000.0
2017-11-09,77400,77800,75700,77500,2684,133300.0,1720000.0
2017-11-10,77500,77500,76200,76300,1668,131236.0,1720000.0
2017-11-13,76300,77200,75800,76900,2464,132268.0,1720000.0
2017-11-14,77000,77200,75900,76900,1405,132268.0,1720000.0
2017-11-15,76200,77000,76000,76100,3222,130892.0,1720000.0
2017-11-16,75800,76100,74000,75000,4127,129000.0,1720000.0
2017-11-17,75000,75000,72500,74000,8728,127280.0,1720000.0
2017-11-20,73600,77000,73100,77000,8972,132440.0,1720000.0
2017-11-21,78000,80600,75500,79400,8712,136568.0,1720000.0
2017-11-22,79400,82000,79000,80000,17372,137600.0,1720000.0
2017-11-23,80300,80300,78100,80100,3075,137772.0,1720000.0
2017-11-24,80800,81200,79400,81200,5352,139664.0,1720000.0
2017-11-27,81000,81000,79500,80500,2433,138460.0,1720000.0
2017-11-28,79300,81300,79300,81000,3432,139320.0,1720000.0
2017-11-29,81000,82300,80900,81200,7994,139664.0,1720000.0
2017-11-30,80500,81600,80000,81200,4661,139664.0,1720000.0
2017-12-01,82000,82000,80300,81600,2687,140352.0,1720000.0
2017-12-04,81900,83800,80700,83400,9140,143448.0,1720000.0
2017-12-05,83500,83500,82500,83400,2742,143448.0,1720000.0
2017-12-06,84000,84000,81100,81500,4917,140180.0,1720000.0
2017-12-07,81800,82900,80700,82600,4713,142072.0,1720000.0
2017-12-08,82600,84600,82100,83300,6578,143276.0,1720000.0
2017-12-11,84200,84200,82500,83900,4512,144308.0,1720000.0
2017-12-12,84600,84700,83000,83500,2553,143620.0,1720000.0
2017-12-13,83500,84400,82900,83200,3824,143104.0,1720000.0
2017-12-14,83000,84100,81400,82100,4904,141212.0,1720000.0
2017-12-15,82000,82100,81100,81600,967,140352.0,1720000.0
2017-12-18,81700,82600,81000,82400,1706,141728.0,1720000.0
2017-12-19,80300,82500,80300,82500,2967,141900.0,1720000.0
2017-12-20,82500,82500,81400,81900,1010,140868.0,1720000.0
2017-12-21,81500,82100,80800,80800,1240,138976.0,1720000.0
2017-12-22,80500,81300,80200,81200,2307,139664.0,1720000.0
2017-12-26,81500,82800,80200,82100,4358,141212.0,1720000.0
2017-12-27,82100,83100,81000,82900,3251,142588.0,1720000.0
2017-12-28,82600,83000,82000,82400,1355,141728.0,1720000.0
2018-01-02,81700,82800,80700,82500,3636,141900.0,1720000.0
2018-01-03,82500,82600,81100,82600,2342,142072.0,1720000.0
2018-01-04,82000,82600,81000,82100,3028,141212.0,1720000.0
2018-01-05,82500,82500,80300,81000,3722,139320.0,1720000.0
2018-01-08,80400,81400,79900,80200,1946,137944.0,1720000.0
2018-01-09,80200,80600,79400,79800,3198,137256.0,1720000.0
2018-01-10,79600,80400,78700,79300,1588,136396.0,1720000.0
2018-01-11,79300,79600,78000,79300,2363,136396.0,1720000.0
2018-01-12,79500,79900,78500,79100,2378,136052.0,1720000.0
2018-01-15,79100,79800,78000,79000,3432,135880.0,1720000.0
2018-01-16,79100,81000,78300,81000,5492,139320.0,1720000.0
2018-01-17,81100,82200,80000,80400,4136,138288.0,1720000.0
2018-01-18,80600,82200,80600,81700,8742,140524.0,1720000.0
2018-01-19,81000,83000,81000,82800,5199,142416.0,1720000.0
2018-01-22,81900,85000,81800,83700,9995,143964.0,1720000.0
2018-01-23,83100,84600,82400,83200,3555,143104.0,1720000.0
2018-01-24,83200,85900,83200,85200,10413,146544.0,1720000.0
2018-01-25,85200,86200,84400,86200,5211,148264.0,1720000.0
2018-01-26,86400,112000,86400,112000,292774,192640.0,1720000.0
2018-01-29,122000,145500,118000,135000,552070,232200.0,1720000.0
2018-01-30,131000,132000,120000,125500,141344,215860.0,1720000.0
2018-01-31,129000,136000,120500,125000,125646,215000.0,1720000.0
2018-02-01,122000,134000,117000,132000,81014,227040.0,1720000.0
2018-02-02,132000,133500,123000,125500,60114,215860.0,1720000.0
2018-02-05,120000,123000,119000,120500,33964,207260.0,1720000.0
2018-02-06,115000,119500,110000,116000,49286,199520.0,1720000.0
2018-02-07,119000,119500,113000,113000,36890,194360.0,1720000.0
2018-02-08,113000,120000,111500,119500,28386,205540.0,1720000.0
2018-02-09,113000,130000,112000,124000,54034,213280.0,1720000.0
2018-02-12,125000,142000,125000,135500,111931,233060.0,1720000.0
2018-02-13,135000,148500,132000,140000,104325,240800.0,1720000.0
2018-02-14,143500,172000,135500,158000,211558,271760.0,1720000.0
2018-02-19,166000,168500,156500,166000,73997,285520.0,1720000.0
2018-02-20,167000,168500,152000,154000,44040,264880.0,1720000.0
2018-02-21,152000,167000,152000,167000,51882,287240.0,1720000.0
2018-02-22,166000,170000,161000,164500,30473,282940.0,1720000.0
2018-02-23,163000,166500,161000,163000,18670,280360.0,1720000.0
2018-02-26,165000,166000,158500,161500,20204,277780.0,1720000.0
2018-02-27,161500,179500,160500,171500,64118,294980.0,1720000.0
2018-02-28,171500,178500,164000,167000,47855,287240.0,1720000.0
2018-03-02,163000,170000,161500,165500,24216,284660.0,1720000.0
2018-03-05,165500,171000,158500,160000,33975,275200.0,1720000.0
2018-03-06,161000,165000,156500,159500,33687,274340.0,1720000.0
2018-03-07,161000,161000,152500,154000,31074,264880.0,1720000.0
2018-03-08,154500,160000,154500,157000,18547,270040.0,1720000.0
2018-03-09,156000,164500,155000,161500,18661,277780.0,1720000.0
2018-03-12,164000,164000,157500,160500,14964,276060.0,1720000.0
2018-03-13,161000,167500,159500,165000,27967,283800.0,1720000.0
2018-03-14,163500,166500,157500,159500,23680,274340.0,1720000.0
2018-03-15,159000,160500,155500,156500,26594,269180.0,1720000.0
2018-03-16,157000,171500,157000,169500,66278,291540.0,1720000.0
2018-03-19,172000,174000,165500,169000,25535,290680.0,1720000.0
2018-03-20,167500,178000,167000,177500,39277,305300.0,1720000.0
2018-03-21,179000,188500,174000,187500,48342,322500.0,1720000.0
2018-03-22,189500,195000,180500,183000,30180,314760.0,1720000.0
2018-03-23,178000,186500,170000,173500,41393,298420.0,1720000.0
2018-03-26,173500,178500,167000,172500,32390,296700.0,1720000.0
2018-03-27,176000,176500,164000,168000,48567,288960.0,1720000.0
2018-03-28,165000,169000,160500,163500,28938,281220.0,1720000.0
2018-03-29,165000,178500,165000,177000,44243,304440.0,1720000.0
2018-03-30,180000,184000,173000,178500,38772,307020.0,1720000.0
2018-04-02,177000,178500,169000,170000,35653,292400.0,1720000.0
2018-04-03,168000,174500,168000,173500,21241,298420.0,1720000.0
2018-04-04,173500,174000,165500,168500,16557,289820.0,1720000.0
2018-04-05,169000,169500,160000,162500,37198,279500.0,1720000.0
2018-04-06,161500,167500,161000,167000,18766,287240.0,1720000.0
2018-04-09,162500,171000,162500,168500,16881,289820.0,1720000.0
2018-04-10,169000,177500,162000,176000,34092,302720.0,1720000.0
2018-04-11,176500,176500,170500,171500,21854,294980.0,1720000.0
2018-04-12,171000,175000,167500,168000,15154,288960.0,1720000.0
2018-04-13,169000,170000,166000,168500,13837,289820.0,1720000.0
2018-04-16,166500,167500,161000,162000,24467,278640.0,1720000.0
2018-04-17,162500,164000,156500,160000,18487,275200.0,1720000.0
2018-04-18,159000,164500,159000,160000,21329,275200.0,1720000.0
2018-04-19,158500,161500,155000,156500,13178,269180.0,1720000.0
2018-04-20,156500,161500,156500,160000,11860,275200.0,1720000.0
2018-04-23,158000,159500,148500,150000,28691,258000.0,1720000.0
2018-04-24,152500,162000,148500,160500,46987,276060.0,1720000.0
2018-04-25,160500,166500,158500,165000,46007,283800.0,1720000.0
2018-04-26,166000,169500,162500,168000,27393,288960.0,1720000.0
2018-04-27,169500,169500,165000,166500,9514,286380.0,1720000.0
2018-04-30,169000,169000,159500,164500,20906,282940.0,1720000.0
2018-05-02,164500,164500,157000,157000,11545,270040.0,1720000.0
2018-05-03,157000,160000,154500,154500,18309,265740.0,1720000.0
2018-05-04,156000,157000,152500,153500,9285,264020.0,1720000.0
2018-05-08,153500,154000,148000,149000,12442,256280.0,1720000.0
2018-05-09,151000,151000,144500,147500,26446,253700.0,1720000.0
2018-05-10,148000,152000,147500,148500,16786,255420.0,1720000.0
2018-05-11,149000,158500,148000,158000,26381,271760.0,1720000.0
2018-05-14,158000,159000,152000,153000,8459,263160.0,1720000.0
2018-05-15,152000,152500,149000,150500,4683,258860.0,1720000.0
2018-05-16,149000,149500,145000,148000,11381,254560.0,1720000.0
2018-05-17,146000,151000,144000,151000,10876,259720.0,1720000.0
2018-05-18,150500,156500,148000,155000,15959,266600.0,1720000.0
2018-05-21,154500,156500,154000,155000,8073,266600.0,1720000.0
2018-05-23,155000,156500,150500,151500,18175,260580.0,1720000.0
2018-05-24,153500,161500,151500,160000,22880,275200.0,1720000.0
2018-05-25,157500,161500,153000,157000,18146,270040.0,1720000.0
2018-05-28,155000,168000,154500,165000,29362,283800.0,1720000.0
2018-05-29,166000,167500,160500,161500,7212,277780.0,1720000.0
2018-05-30,162500,164500,156500,161000,14971,276920.0,1720000.0
2018-05-31,163000,167000,158500,165500,12464,284660.0,1720000.0
2018-06-01,165500,172500,163500,170000,24829,292400.0,1720000.0
2018-06-04,170500,174000,165500,168000,15622,288960.0,1720000.0
2018-06-05,168000,169500,164000,169000,6348,290680.0,1720000.0
2018-06-07,170000,173000,165500,167000,7307,287240.0,1720000.0
2018-06-08,166000,168500,163500,168000,7044,288960.0,1720000.0
2018-06-11,169000,169000,165500,166000,4438,285520.0,1720000.0
2018-06-12,167500,168500,165500,167500,6437,288100.0,1720000.0
2018-06-14,167500,169500,164500,168000,8170,288960.0,1720000.0
2018-06-15,168000,168000,145000,145000,57486,249400.0,1720000.0
2018-06-18,146000,147500,130000,134000,54040,230480.0,1720000.0
2018-06-19,134500,136500,127000,136000,59348,233920.0,1720000.0
2018-06-20,138500,145000,134500,143500,38740,246820.0,1720000.0
2018-06-21,143500,149000,140500,146500,23876,251980.0,1720000.0
2018-06-22,147500,147500,141000,143000,8943,245960.0,1720000.0
2018-06-25,148000,148000,142500,143500,11486,246820.0,1720000.0
2018-06-26,140500,143000,135000,140500,23231,241660.0,1720000.0
2018-06-27,142000,145000,139000,140000,5982,240800.0,1720000.0
2018-06-28,138500,141500,137500,140000,5210,240800.0,1720000.0
2018-06-29,141000,141500,136500,139500,6305,239940.0,1720000.0
2018-07-02,141000,143500,133500,136500,13610,234780.0,1720000.0
2018-07-03,138000,140000,133000,133000,7493,228760.0,1720000.0
2018-07-04,133000,134500,130500,132000,6654,227040.0,1720000.0
2018-07-05,133000,134500,126000,129000,9302,221880.0,1720000.0
2018-07-06,130000,135000,128000,133000,8155,228760.0,1720000.0
2018-07-09,134000,134000,124500,129500,18556,222740.0,1720000.0
2018-07-10,131000,135500,129500,135000,124168,232200.0,1720000.0
2018-07-11,140500,149500,135000,148000,28711,254560.0,1720000.0
2018-07-12,145500,152500,142500,147500,16673,253700.0,1720000.0
2018-07-13,149000,149000,142500,144000,12191,247680.0,1720000.0
2018-07-16,144000,145500,140000,141500,4427,243380.0,1720000.0
2018-07-17,140500,146500,140500,145500,6996,250260.0,1720000.0
2018-07-18,144500,145000,141500,143000,5593,245960.0,1720000.0
2018-07-19,143500,143500,136000,139000,4383,239080.0,1720000.0
2018-07-20,135000,135000,125000,127000,31016,218440.0,1720000.0
2018-07-23,126500,127500,117000,117000,14967,201240.0,1720000.0
2018-07-24,115000,119500,114000,116500,13693,200380.0,1720000.0
2018-07-25,116000,121000,112500,113500,14561,195220.0,1720000.0
2018-07-26,114500,115000,110500,111500,14382,191780.0,1720000.0
2018-07-27,111500,113000,107000,112500,19961,193500.0,1720000.0
2018-07-30,113000,113000,109000,110000,8315,189200.0,1720000.0
2018-07-31,109000,110500,108000,109000,8177,187480.0,1720000.0
2018-08-01,109500,114000,109500,113000,9918,194360.0,1720000.0
2018-08-02,113000,119000,112000,115500,14711,198660.0,1720000.0
2018-08-03,115000,117500,113000,114500,4298,196940.0,1720000.0
2018-08-06,113500,116000,112500,113000,7940,194360.0,1720000.0
2018-08-07,113000,114500,110500,112500,7055,193500.0,1720000.0
2018-08-08,112000,113500,110500,112500,3708,193500.0,1720000.0
2018-08-09,111500,112500,110000,112500,4173,193500.0,1720000.0
2018-08-10,111500,114000,111000,114000,6774,196080.0,1720000.0
2018-08-13,112000,114000,108500,109000,8459,187480.0,1720000.0
2018-08-14,109000,111500,107500,110500,3735,190060.0,1720000.0
2018-08-16,109500,111500,107000,110500,3333,190060.0,1720000.0
2018-08-17,110000,116500,108500,115500,6485,198660.0,1720000.0
2018-08-20,114000,115500,112500,112500,4174,193500.0,1720000.0
2018-08-21,114000,116500,112500,114000,6887,196080.0,1720000.0
2018-08-22,113000,116500,111500,111500,3990,191780.0,1720000.0
2018-08-23,112000,113000,107500,109000,13873,187480.0,1720000.0
2018-08-24,110000,114000,107000,111000,6406,190920.0,1720000.0
2018-08-27,112000,112000,108500,110000,5342,189200.0,1720000.0
2018-08-28,111500,129500,111500,127000,56260,218440.0,1720000.0
2018-08-29,128000,131500,123500,125000,22160,215000.0,1720000.0
2018-08-30,125000,130000,123000,129000,19831,221880.0,1720000.0
2018-08-31,129000,131000,126000,129500,14948,222740.0,1720000.0
2018-09-03,128500,131500,126000,127500,8247,219300.0,1720000.0
2018-09-04,129000,129500,123500,124000,10713,213280.0,1720000.0
2018-09-05,125500,126000,122500,123000,4493,211560.0,1720000.0
2018-09-06,123000,123500,118000,121500,8503,208980.0,1720000.0
2018-09-07,122000,123000,118500,120000,4529,206400.0,1720000.0
2018-09-10,122000,128000,120500,125000,15651,215000.0,1720000.0
2018-09-11,124500,128000,123500,124500,8923,214140.0,1720000.0
2018-09-12,127000,136000,125000,133000,27872,228760.0,1720000.0
2018-09-13,133000,133000,128000,128500,20105,221020.0,1720000.0
2018-09-14,129500,140500,127000,139000,25656,239080.0,1720000.0
2018-09-17,139000,150500,137000,150000,29166,258000.0,1720000.0
2018-09-18,149500,149500,144500,145000,16034,249400.0,1720000.0
2018-09-19,144000,146500,139500,143000,15016,245960.0,1720000.0
2018-09-20,142000,151500,140000,144000,31349,247680.0,1720000.0
2018-09-21,142000,149500,142000,144000,23186,247680.0,1720000.0
2018-09-27,144000,149500,142000,148000,15218,254560.0,1720000.0
2018-09-28,149000,152500,146000,150000,16256,258000.0,1720000.0
2018-10-01,152500,154500,148000,151000,18973,259720.0,1720000.0
2018-10-02,150000,152000,143500,143500,15108,246820.0,1720000.0
2018-10-04,145000,147000,137000,143500,19764,246820.0,1720000.0
2018-10-05,142500,154500,141500,152000,26600,261440.0,1720000.0
2018-10-08,153000,153000,144500,144500,14704,248540.0,1720000.0
2018-10-10,142500,146000,139500,143000,11790,245960.0,1720000.0
2018-10-11,135000,144000,135000,138000,27818,237360.0,1720000.0
2018-10-12,138000,148000,138000,147500,23072,253700.0,1720000.0
2018-10-15,148000,154000,144000,150500,21413,258860.0,1720000.0
2018-10-16,151000,152000,145500,148000,20063,254560.0,1720000.0
2018-10-17,149000,150500,143500,147000,15584,252840.0,1720000.0
2018-10-18,146000,150000,145500,147000,4777,252840.0,1720000.0
2018-10-19,148000,162000,146000,160500,37040,276060.0,1720000.0
2018-10-22,159500,162000,151000,154000,36816,264880.0,1720000.0
2018-10-23,153500,157500,150500,151500,34977,260580.0,1720000.0
2018-10-24,152000,155500,147500,149000,19580,256280.0,1720000.0
2018-10-25,142500,147500,136000,147000,19255,252840.0,1720000.0
2018-10-26,149000,149000,132000,134000,25001,230480.0,1720000.0
2018-10-29,131500,133000,119000,120500,29107,207260.0,1720000.0
2018-10-30,115000,124000,111500,121500,44033,208980.0,1720000.0
2018-10-31,140000,142500,125500,137000,54703,235640.0,1720000.0
2018-11-01,136000,142500,129500,132000,26931,227040.0,1720000.0
2018-11-02,132500,138000,130500,136500,18029,234780.0,1720000.0
2018-11-05,133500,136500,129500,129500,9322,222740.0,1720000.0
2018-11-06,130000,134000,126500,128500,8665,221020.0,1720000.0
2018-11-07,130500,130500,118000,120500,35739,207260.0,1720000.0
2018-11-08,122000,126500,121000,125000,19596,215000.0,1720000.0
2018-11-09,125000,126000,119500,121500,9624,208980.0,1720000.0
2018-11-12,121500,124500,119000,120000,9760,206400.0,1720000.0
2018-11-13,116000,121500,115000,120500,11899,207260.0,1720000.0
2018-11-14,119500,121500,118000,118000,8632,202960.0,1720000.0
2018-11-15,120500,124000,117000,123500,9150,212420.0,1720000.0
2018-11-16,123500,129000,121000,124500,11656,214140.0,1720000.0
2018-11-19,124500,128000,124000,127000,6478,218440.0,1720000.0
2018-11-20,123500,127000,121500,125000,7031,215000.0,1720000.0
2018-11-21,125000,126000,120000,125500,5116,215860.0,1720000.0
2018-11-22,125500,130500,123000,125000,8055,215000.0,1720000.0
2018-11-23,125500,128500,122000,123500,3515,212420.0,1720000.0
2018-11-26,122000,125500,122000,124500,4220,214140.0,1720000.0
2018-11-27,124500,130500,123500,125000,6874,215000.0,1720000.0
2018-11-28,127500,127500,123500,127000,3132,218440.0,1720000.0
2018-11-29,127000,136000,127000,129500,21765,222740.0,1720000.0
2018-11-30,130500,133000,127500,130000,8115,223600.0,1720000.0
2018-12-03,132000,132000,129000,130500,8643,224460.0,1720000.0
2018-12-04,131500,133000,125500,129000,13225,221880.0,1720000.0
2018-12-05,127500,128500,125500,127000,2523,218440.0,1720000.0
2018-12-06,127500,128500,121000,121000,8094,208120.0,1720000.0
2018-12-07,123000,125500,120500,121500,6700,208980.0,1720000.0
2018-12-10,120500,120500,115500,116500,6950,200380.0,1720000.0
2018-12-11,116000,120500,116000,119500,6482,205540.0,1720000.0
2018-12-12,119500,124500,119000,123000,11020,211560.0,1720000.0
2018-12-13,122500,126500,122000,124500,7159,214140.0,1720000.0
2018-12-14,123500,125500,121000,121000,9279,208120.0,1720000.0
2018-12-17,122000,122000,117500,119500,6405,205540.0,1720000.0
2018-12-18,118000,120500,113000,115500,15487,198660.0,1720000.0
2018-12-19,115000,119500,113000,117000,16751,201240.0,1720000.0
2018-12-20,115000,122500,115000,118500,14715,203820.0,1720000.0
2018-12-21,118000,121000,115000,116500,10226,200380.0,1720000.0
2018-12-24,115500,117000,112500,113000,8042,194360.0,1720000.0
2018-12-26,111000,113000,105500,108500,13599,186620.0,1720000.0
2018-12-27,111000,121500,109000,114000,26144,196080.0,1720000.0
2018-12-28,115000,117000,111000,113000,13112,194360.0,1720000.0
2019-01-02,114500,114500,108500,108500,9735,186620.0,1720000.0
2019-01-03,109000,111000,105500,106500,8673,183180.0,1720000.0
2019-01-04,107000,112500,105000,108000,16198,185760.0,1720000.0
2019-01-07,109500,117000,109500,114000,15327,196080.0,1720000.0
2019-01-08,114000,122000,113500,117500,14956,202100.0,1720000.0
2019-01-09,120500,124500,116500,117500,22197,202100.0,1720000.0
2019-01-10,118500,120000,117000,117500,4833,202100.0,1720000.0
2019-01-11,119000,119500,115500,116000,8160,199520.0,1720000.0
2019-01-14,117000,124000,116000,122000,17613,209840.0,1720000.0
2019-01-15,122000,129000,122000,126000,17049,216720.0,1720000.0
2019-01-16,126000,128000,124000,125500,7735,215860.0,1720000.0
2019-01-17,127000,132000,126500,130000,17371,223600.0,1720000.0
2019-01-18,130000,132000,129500,131500,6123,226180.0,1720000.0
2019-01-21,131000,131500,125000,126500,6878,217580.0,1720000.0
2019-01-22,126000,128000,122000,123000,8312,211560.0,1720000.0
2019-01-23,121500,127000,121500,124500,6238,214140.0,1720000.0
2019-01-24,124000,128000,123500,124500,7217,214140.0,1720000.0
2019-01-25,126000,128500,122500,127500,10591,219300.0,1720000.0
2019-01-28,128500,128500,123000,124000,8642,213280.0,1720000.0
2019-01-29,123500,125500,122000,124000,4994,213280.0,1720000.0
2019-01-30,130500,130500,124000,127500,25094,219300.0,1720000.0
2019-01-31,129000,129000,122500,124000,11380,213280.0,1720000.0
2019-02-01,124000,124500,122500,123500,4636,212420.0,1720000.0
2019-02-07,124500,131000,123500,124500,16422,214140.0,1720000.0
2019-02-08,124500,126000,120500,121000,15718,208120.0,1720000.0
2019-02-11,122000,127500,122000,127000,12316,218440.0,1720000.0
2019-02-12,127000,129500,125000,128500,11258,221020.0,1720000.0
2019-02-13,129000,137500,127000,134000,36493,230480.0,1720000.0
2019-02-14,134500,144000,133500,142500,27088,245100.0,1720000.0
2019-02-15,143000,144000,139000,143000,11936,245960.0,1720000.0
