금호전기(001210),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-06-15,11155,11353,11105,11304,12055,78843.0,6916051.0
2016-06-16,11403,11403,11006,11056,8223,77114.0,6916051.0
2016-06-17,11304,11304,11105,11304,6158,78843.0,6916051.0
2016-06-20,11304,11403,11304,11403,2708,79535.0,6916051.0
2016-06-21,11353,11403,11204,11304,3209,78843.0,6916051.0
2016-06-22,11353,11353,11105,11254,10766,78497.0,6916051.0
2016-06-23,11304,11304,11105,11155,5381,77806.0,6916051.0
2016-06-24,11254,11254,10461,10511,42229,73310.0,6916051.0
2016-06-27,10015,10362,9846,10015,70555,69852.0,6916051.0
2016-06-28,9915,10163,9816,10164,16735,70890.0,6916051.0
2016-06-29,10213,10362,10114,10312,10741,71927.0,6916051.0
2016-06-30,10312,10510,10262,10511,16134,73310.0,6916051.0
2016-07-01,10560,10560,10461,10560,5621,73656.0,6916051.0
2016-07-04,10560,10609,10362,10461,9106,72964.0,6916051.0
2016-07-05,10362,10510,10312,10312,14558,71927.0,6916051.0
2016-07-06,10312,10411,10114,10362,23608,72273.0,6916051.0
2016-07-07,10362,10808,10362,10759,11891,75039.0,6916051.0
2016-07-08,10758,11105,10758,11106,23112,77460.0,6916051.0
2016-07-11,11105,11304,11006,11304,17695,78843.0,6916051.0
2016-07-12,11304,11304,10907,11106,25200,77460.0,6916051.0
2016-07-13,11155,11155,10957,11056,11287,77114.0,6916051.0
2016-07-14,11155,11502,11105,11453,25892,79880.0,6916051.0
2016-07-15,11353,11452,11254,11403,7339,79535.0,6916051.0
2016-07-18,11353,11452,11254,11453,18967,79880.0,6916051.0
2016-07-19,11304,11452,11254,11304,9015,78843.0,6916051.0
2016-07-20,11304,12246,11304,11949,71986,83338.0,6916051.0
2016-07-21,11998,12196,11750,11998,26053,83684.0,6916051.0
2016-07-22,11750,11998,11700,11800,12128,82301.0,6916051.0
2016-07-25,11700,11700,11353,11403,13820,79535.0,6916051.0
2016-07-26,11403,11651,11403,11651,6603,81264.0,6916051.0
2016-07-27,11452,11700,11403,11602,6428,80918.0,6916051.0
2016-07-28,11601,11601,11353,11602,7776,80918.0,6916051.0
2016-07-29,11403,11700,11403,11552,5260,80572.0,6916051.0
2016-08-01,11452,11750,11403,11602,8101,80918.0,6916051.0
2016-08-02,11551,11700,11452,11602,6117,80918.0,6916051.0
2016-08-03,11502,11700,11403,11502,5977,80226.0,6916051.0
2016-08-04,11403,11502,11155,11304,26743,78843.0,6916051.0
2016-08-05,11204,11304,11105,11205,15383,78151.0,6916051.0
2016-08-08,11105,11204,11006,11205,14518,78151.0,6916051.0
2016-08-09,11204,11254,11105,11254,7691,78497.0,6916051.0
2016-08-10,11254,11353,11155,11205,8703,78151.0,6916051.0
2016-08-11,11155,11254,11056,11106,14400,77460.0,6916051.0
2016-08-12,11105,11254,11105,11254,5826,78497.0,6916051.0
2016-08-16,11204,11304,11155,11205,7071,78151.0,6916051.0
2016-08-17,11155,11254,11056,11205,10059,78151.0,6916051.0
2016-08-18,11105,11204,11006,11155,5688,77806.0,6916051.0
2016-08-19,11105,11353,10957,11106,4757,77460.0,6916051.0
2016-08-22,11204,11204,10659,10808,15387,75385.0,6916051.0
2016-08-23,10808,10808,10510,10808,9495,75385.0,6916051.0
2016-08-24,10857,10857,10510,10560,10293,73656.0,6916051.0
2016-08-25,10510,10659,10411,10610,4815,74002.0,6916051.0
2016-08-26,10510,10659,10411,10610,6381,74002.0,6916051.0
2016-08-29,10609,10609,10312,10412,7937,72619.0,6916051.0
2016-08-30,10510,10659,10411,10660,4753,74348.0,6916051.0
2016-08-31,10659,10758,10411,10660,13016,74348.0,6916051.0
2016-09-01,10659,10659,10461,10610,861,74002.0,6916051.0
2016-09-02,10560,10609,10362,10560,6635,73656.0,6916051.0
2016-09-05,10609,10758,10510,10709,5612,74693.0,6916051.0
2016-09-06,10808,10808,10510,10660,5651,74348.0,6916051.0
2016-09-07,10758,10758,10411,10660,3365,74348.0,6916051.0
2016-09-08,10510,10560,10262,10263,11062,71581.0,6916051.0
2016-09-09,10213,10362,10163,10263,6120,71581.0,6916051.0
2016-09-12,10064,10262,9915,10065,6497,70198.0,6916051.0
2016-09-13,10163,10213,10015,10213,4153,71235.0,6916051.0
2016-09-19,10262,10262,9905,10015,12190,69852.0,6916051.0
2016-09-20,9915,10163,9915,10065,7554,70198.0,6916051.0
2016-09-21,10163,10262,10114,10213,4202,71235.0,6916051.0
2016-09-22,10213,10510,10213,10412,10631,72619.0,6916051.0
2016-09-23,10362,10560,10312,10312,5381,71927.0,6916051.0
2016-09-26,10213,10659,10213,10263,3016,71581.0,6916051.0
2016-09-27,10163,10262,10114,10263,5800,71581.0,6916051.0
2016-09-28,10163,10510,10163,10312,7890,71927.0,6916051.0
2016-09-29,10312,10560,10312,10461,7354,72964.0,6916051.0
2016-09-30,10411,10560,10262,10511,7401,73310.0,6916051.0
2016-10-04,10411,10560,10411,10560,6015,73656.0,6916051.0
2016-10-05,10362,10609,10312,10610,8966,74002.0,6916051.0
2016-10-06,10659,10709,10362,10412,6497,72619.0,6916051.0
2016-10-07,10510,10609,10262,10511,6698,73310.0,6916051.0
2016-10-10,10411,10659,10411,10660,3304,74348.0,6916051.0
2016-10-11,10560,10709,10510,10610,3446,74002.0,6916051.0
2016-10-12,10510,10709,10362,10461,7796,72964.0,6916051.0
2016-10-13,10411,10461,10312,10312,7587,71927.0,6916051.0
2016-10-14,10411,10560,10262,10312,9961,71927.0,6916051.0
2016-10-17,10163,10312,10015,10164,5609,70890.0,6916051.0
2016-10-18,10015,10262,10015,10164,5723,70890.0,6916051.0
2016-10-19,10163,10213,9965,10015,7211,69852.0,6916051.0
2016-10-20,10114,10163,9965,10114,4523,70544.0,6916051.0
2016-10-21,10114,10114,10015,10114,4124,70544.0,6916051.0
2016-10-24,10114,10213,10064,10114,4466,70544.0,6916051.0
2016-10-25,10064,10163,9965,10015,5369,69852.0,6916051.0
2016-10-26,9915,10015,9856,9856,11212,68746.0,6916051.0
2016-10-27,9836,9965,9836,9965,6951,69506.0,6916051.0
2016-10-28,9965,9965,9786,9817,13070,68469.0,6916051.0
2016-10-31,9816,9816,9320,9370,20592,65357.0,6916051.0
2016-11-01,9182,9390,9182,9321,4489,65011.0,6916051.0
2016-11-02,9271,9271,8894,8944,17902,62383.0,6916051.0
2016-11-03,8676,8884,8676,8805,13271,61415.0,6916051.0
2016-11-04,8904,9003,8805,8934,1684,62314.0,6916051.0
2016-11-07,8944,9201,8944,9182,4928,64043.0,6916051.0
2016-11-08,9122,9221,9013,9182,8140,64043.0,6916051.0
2016-11-09,9182,9271,8527,8825,11408,61553.0,6916051.0
2016-11-10,8815,9073,8815,9004,11860,62798.0,6916051.0
2016-11-11,9063,9152,8944,9152,8729,63835.0,6916051.0
2016-11-14,9092,9519,9092,9480,10891,66117.0,6916051.0
2016-11-15,9479,9806,9370,9688,14856,67570.0,6916051.0
2016-11-16,9886,9886,9717,9837,7194,68607.0,6916051.0
2016-11-17,9677,9896,9677,9876,6681,68884.0,6916051.0
2016-11-18,9816,9896,9747,9807,4966,68400.0,6916051.0
2016-11-21,9777,9866,9677,9767,11772,68123.0,6916051.0
2016-11-22,9767,9816,9677,9747,5124,67985.0,6916051.0
2016-11-23,9727,9777,9697,9747,2645,67985.0,6916051.0
2016-11-24,9588,9727,9370,9579,5579,66809.0,6916051.0
2016-11-25,9558,9667,9410,9480,2448,66117.0,6916051.0
2016-11-28,9429,9519,9420,9499,2420,66256.0,6916051.0
2016-11-29,9519,9697,9519,9638,3399,67224.0,6916051.0
2016-11-30,9717,9737,9598,9698,1616,67639.0,6916051.0
2016-12-01,9628,9687,9519,9658,1593,67362.0,6916051.0
2016-12-02,9568,9648,9479,9549,3596,66602.0,6916051.0
2016-12-05,9618,9618,9420,9470,4228,66048.0,6916051.0
2016-12-06,9380,9489,9360,9420,7230,65702.0,6916051.0
2016-12-07,9469,9499,9221,9321,7036,65011.0,6916051.0
2016-12-08,9251,9410,9251,9390,2054,65495.0,6916051.0
2016-12-09,9330,9439,9281,9390,3681,65495.0,6916051.0
2016-12-12,9291,9420,9291,9390,4914,65495.0,6916051.0
2016-12-13,9429,9429,9320,9390,2045,65495.0,6916051.0
2016-12-14,9420,9449,9320,9400,7844,65564.0,6916051.0
2016-12-15,9350,9548,9350,9529,6498,66463.0,6916051.0
2016-12-16,9459,9568,9420,9489,3935,66187.0,6916051.0
2016-12-19,9509,9548,9370,9539,4780,66532.0,6916051.0
2016-12-20,9420,9548,9420,9460,1931,65979.0,6916051.0
2016-12-21,9429,9499,9390,9470,2611,66048.0,6916051.0
2016-12-22,9509,9509,9370,9430,858,65772.0,6916051.0
2016-12-23,9439,9449,9380,9420,3994,65702.0,6916051.0
2016-12-26,9380,9439,9320,9390,5281,65495.0,6916051.0
2016-12-27,9330,9400,9330,9390,2477,65495.0,6916051.0
2016-12-28,9370,9390,9231,9331,1781,65080.0,6916051.0
2016-12-29,9320,9410,9231,9410,2528,65633.0,6916051.0
2017-01-02,9370,9519,9360,9499,3557,66256.0,6916051.0
2017-01-03,9618,10312,9509,10164,47304,70890.0,6916051.0
2017-01-04,10163,10857,10064,10858,74897,75731.0,6916051.0
2017-01-05,10907,11105,10560,11007,33352,76768.0,6916051.0
2017-01-06,11105,11105,10857,10907,18052,76077.0,6916051.0
2017-01-09,10857,11056,10510,10610,11779,74002.0,6916051.0
2017-01-10,10709,10808,10411,10808,7719,75385.0,6916051.0
2017-01-11,10609,10808,10312,10362,12094,72273.0,6916051.0
2017-01-12,10262,10560,10262,10560,8172,73656.0,6916051.0
2017-01-13,10411,10808,10411,10759,7830,75039.0,6916051.0
2017-01-16,10758,10758,10312,10362,9271,72273.0,6916051.0
2017-01-17,10262,10510,10114,10312,9802,71927.0,6916051.0
2017-01-18,10262,10510,10262,10511,6208,73310.0,6916051.0
2017-01-19,10312,10560,10312,10511,2914,73310.0,6916051.0
2017-01-20,10510,10957,10461,10560,9291,73656.0,6916051.0
2017-01-23,10659,10659,10411,10461,3380,72964.0,6916051.0
2017-01-24,10362,10362,10163,10263,8175,71581.0,6916051.0
2017-01-25,10262,10461,10114,10164,2874,70890.0,6916051.0
2017-01-26,10015,10609,10015,10312,3139,71927.0,6916051.0
2017-01-31,10312,10312,10114,10312,807,71927.0,6916051.0
2017-02-01,10114,10362,10114,10362,1795,72273.0,6916051.0
2017-02-02,10262,10362,10114,10164,6979,70890.0,6916051.0
2017-02-03,10213,10262,10064,10164,5293,70890.0,6916051.0
2017-02-06,10213,10560,10213,10560,13078,73656.0,6916051.0
2017-02-07,10510,10659,10461,10511,5730,73310.0,6916051.0
2017-02-08,10510,10659,10411,10560,5463,73656.0,6916051.0
2017-02-09,10560,10560,10213,10412,9051,72619.0,6916051.0
2017-02-10,10312,10362,10213,10312,3651,71927.0,6916051.0
2017-02-13,10262,10312,10163,10312,2179,71927.0,6916051.0
2017-02-14,10411,10411,10163,10412,6083,72619.0,6916051.0
2017-02-15,10411,10411,10163,10362,6401,72273.0,6916051.0
2017-02-16,10411,10411,10213,10412,2690,72619.0,6916051.0
2017-02-17,10411,10411,10114,10312,4778,71927.0,6916051.0
2017-02-20,10312,10362,10163,10362,3778,72273.0,6916051.0
2017-02-21,10609,10808,10461,10560,30179,73656.0,6916051.0
2017-02-22,10560,10560,10461,10511,4643,73310.0,6916051.0
2017-02-23,10411,10510,10262,10412,7951,72619.0,6916051.0
2017-02-24,10312,10411,10213,10213,4455,71235.0,6916051.0
2017-02-27,10362,10362,10064,10312,7184,71927.0,6916051.0
2017-02-28,10312,10411,10163,10312,5745,71927.0,6916051.0
2017-03-02,10411,10411,10163,10263,1239,71581.0,6916051.0
2017-03-03,10114,10262,9965,10114,11150,70544.0,6916051.0
2017-03-06,10114,10262,10015,10213,3334,71235.0,6916051.0
2017-03-07,10114,10262,10114,10213,3321,71235.0,6916051.0
2017-03-08,10213,10262,10114,10213,3463,71235.0,6916051.0
2017-03-09,10262,10262,10064,10164,4021,70890.0,6916051.0
2017-03-10,10213,10213,9965,10114,6168,70544.0,6916051.0
2017-03-13,10114,10213,10114,10114,1768,70544.0,6916051.0
2017-03-14,10163,10163,9965,10065,4286,70198.0,6916051.0
2017-03-15,10114,10163,9965,10065,2526,70198.0,6916051.0
2017-03-16,10064,10213,10015,10213,4572,71235.0,6916051.0
2017-03-17,10114,10163,9905,10164,15755,70890.0,6916051.0
2017-03-20,10015,10163,10015,10065,2068,70198.0,6916051.0
2017-03-21,10064,10163,9370,9787,21416,68261.0,6916051.0
2017-03-22,9786,9886,9757,9807,3436,68400.0,6916051.0
2017-03-23,9777,10015,9677,9965,6703,69506.0,6916051.0
2017-03-24,9915,9965,9846,9886,3534,68953.0,6916051.0
2017-03-27,9915,9915,9786,9787,5638,68261.0,6916051.0
2017-03-28,9786,9915,9786,9916,5694,69161.0,6916051.0
2017-03-29,9915,9915,9786,9876,2792,68884.0,6916051.0
2017-03-30,9915,9915,9747,9817,5809,68469.0,6916051.0
2017-03-31,9896,9896,9717,9737,7601,67916.0,6916051.0
2017-04-03,9915,10064,9806,9965,8357,69506.0,6916051.0
2017-04-04,10015,10064,9896,10015,5652,69852.0,6916051.0
2017-04-05,10064,10114,9915,9965,2572,69506.0,6916051.0
2017-04-06,10114,10312,9965,10263,16846,71581.0,6916051.0
2017-04-07,10362,10411,10213,10312,10573,71927.0,6916051.0
2017-04-10,10262,10262,10015,10164,10139,70890.0,6916051.0
2017-04-11,10064,12097,9965,10808,139769,75385.0,6916051.0
2017-04-12,10907,10907,10411,10511,43219,73310.0,6916051.0
2017-04-13,10510,10758,10312,10511,13046,73310.0,6916051.0
2017-04-14,10510,10510,10262,10511,13115,73310.0,6916051.0
2017-04-17,10510,10659,10362,10511,3583,73310.0,6916051.0
2017-04-18,10510,10510,10312,10362,13236,72273.0,6916051.0
2017-04-19,10362,10510,10213,10461,12309,72964.0,6916051.0
2017-04-20,10560,10560,10362,10362,7890,72273.0,6916051.0
2017-04-21,10362,10411,10262,10312,10212,71927.0,6916051.0
2017-04-24,10312,10461,10213,10362,7839,72273.0,6916051.0
2017-04-25,10510,10510,10262,10362,10300,72273.0,6916051.0
2017-04-26,10411,10461,10213,10263,12829,71581.0,6916051.0
2017-04-27,10312,10609,10312,10610,16784,74002.0,6916051.0
2017-04-28,10461,11006,10461,10808,32405,75385.0,6916051.0
2017-05-02,10857,10907,10510,10759,9237,75039.0,6916051.0
2017-05-04,10907,10907,10609,10907,14827,76077.0,6916051.0
2017-05-08,10857,10907,10659,10759,13028,75039.0,6916051.0
2017-05-10,10709,11056,10560,10808,22377,75385.0,6916051.0
2017-05-11,10907,10907,10709,10858,9846,75731.0,6916051.0
2017-05-12,10957,10957,10758,10907,9502,76077.0,6916051.0
2017-05-15,10808,11304,10758,11106,47922,77460.0,6916051.0
2017-05-16,11204,11204,10957,11155,18622,77806.0,6916051.0
2017-05-17,11155,11204,11006,11106,17085,77460.0,6916051.0
2017-05-18,11006,11254,10758,11155,26529,77806.0,6916051.0
2017-05-19,11204,11304,11105,11205,19763,78151.0,6916051.0
2017-05-22,11304,11304,11006,11106,7127,77460.0,6916051.0
2017-05-23,11204,11204,10957,11106,16815,77460.0,6916051.0
2017-05-24,11056,11204,10907,11056,20062,77114.0,6916051.0
2017-05-25,11254,11254,10957,11056,26373,77114.0,6916051.0
2017-05-26,11056,11155,10758,11106,39700,77460.0,6916051.0
2017-05-29,11105,11105,10808,10907,15422,76077.0,6916051.0
2017-05-30,10957,10957,10709,10907,18490,76077.0,6916051.0
2017-05-31,10907,10907,10709,10808,13821,75385.0,6916051.0
2017-06-01,10709,10907,10659,10759,18614,75039.0,6916051.0
2017-06-02,10709,10907,10560,10858,25576,75731.0,6916051.0
2017-06-05,10907,11006,10709,10907,25414,76077.0,6916051.0
2017-06-07,10907,11056,10758,10858,11059,75731.0,6916051.0
2017-06-08,10857,10957,10659,10759,18239,75039.0,6916051.0
2017-06-09,10808,10808,10560,10709,25795,74693.0,6916051.0
2017-06-12,10659,10709,10510,10610,11908,74002.0,6916051.0
2017-06-13,10609,10808,10510,10759,21890,75039.0,6916051.0
2017-06-14,10758,10758,10560,10610,11101,74002.0,6916051.0
2017-06-15,10709,10758,10560,10560,8292,73656.0,6916051.0
2017-06-16,10461,10709,10461,10560,15685,73656.0,6916051.0
2017-06-19,10659,10758,10461,10610,17311,74002.0,6916051.0
2017-06-20,10609,10709,10461,10560,8282,73656.0,6916051.0
2017-06-21,10510,10609,10411,10560,11095,73656.0,6916051.0
2017-06-22,10411,10758,10411,10511,11226,73310.0,6916051.0
2017-06-23,10560,10659,10411,10560,20212,73656.0,6916051.0
2017-06-26,10510,10957,10461,10858,58511,75731.0,6916051.0
2017-06-27,10907,11056,10758,10808,43564,75385.0,6916051.0
2017-06-28,10758,10907,10709,10907,27106,76077.0,6916051.0
2017-06-29,10907,11056,10659,10808,32644,75385.0,6916051.0
2017-06-30,10758,10808,10609,10660,9869,74348.0,6916051.0
2017-07-03,10659,10808,10510,10610,14067,74002.0,6916051.0
2017-07-04,10510,10560,10411,10461,9636,72964.0,6916051.0
2017-07-05,10362,10510,10362,10412,9044,72619.0,6916051.0
2017-07-06,10411,10510,10362,10461,5275,72964.0,6916051.0
2017-07-07,10510,10510,10362,10412,6829,72619.0,6916051.0
2017-07-10,10312,10411,10163,10164,16401,70890.0,6916051.0
2017-07-11,10163,10262,9965,10114,18318,70544.0,6916051.0
2017-07-12,9965,10213,9965,10065,11202,70198.0,6916051.0
2017-07-13,10213,10213,9915,10065,9944,70198.0,6916051.0
2017-07-14,9965,10114,9915,9965,12783,69506.0,6916051.0
2017-07-17,10064,10312,9905,10263,16411,71581.0,6916051.0
2017-07-18,10262,10262,10015,10164,8306,70890.0,6916051.0
2017-07-19,10213,10262,10015,10114,8751,70544.0,6916051.0
2017-07-20,10213,10362,10064,10164,8138,70890.0,6916051.0
2017-07-21,10064,10213,10015,10114,8644,70544.0,6916051.0
2017-07-24,10163,10163,9915,9965,8183,69506.0,6916051.0
2017-07-25,10114,10114,9915,9916,9249,69161.0,6916051.0
2017-07-26,10064,10064,9905,9916,2354,69161.0,6916051.0
2017-07-27,9965,10064,9905,9916,3079,69161.0,6916051.0
2017-07-28,9915,9915,9648,9708,17748,67708.0,6916051.0
2017-07-31,9707,9905,9707,9866,5332,68815.0,6916051.0
2017-08-01,9896,9965,9856,9906,6798,69091.0,6916051.0
2017-08-02,10015,10015,9886,9916,5186,69161.0,6916051.0
2017-08-03,9965,9965,9786,9896,2081,69022.0,6916051.0
2017-08-04,9965,9965,9519,9916,4514,69161.0,6916051.0
2017-08-07,9866,9915,9697,9856,3093,68746.0,6916051.0
2017-08-08,9866,9866,9757,9767,3754,68123.0,6916051.0
2017-08-09,9836,9836,9648,9718,7531,67777.0,6916051.0
2017-08-10,9767,9767,9479,9519,12021,66394.0,6916051.0
2017-08-11,9489,9598,9241,9311,13490,64942.0,6916051.0
2017-08-14,9261,9370,9112,9192,10106,64112.0,6916051.0
2017-08-16,9310,9310,9132,9182,4559,64043.0,6916051.0
2017-08-17,9261,9261,8894,8954,30056,62452.0,6916051.0
2017-08-18,8954,9063,8884,8954,10483,62452.0,6916051.0
2017-08-21,8963,8983,8854,8855,12179,61760.0,6916051.0
2017-08-22,8874,8924,8587,8756,24714,61069.0,6916051.0
2017-08-23,8676,8765,8567,8627,17072,60170.0,6916051.0
2017-08-24,8527,8606,8487,8607,29251,60031.0,6916051.0
2017-08-25,8606,8924,8606,8904,16755,62106.0,6916051.0
2017-08-28,8954,8973,8438,8954,9184,62452.0,6916051.0
2017-08-29,8944,8954,8805,8875,2882,61899.0,6916051.0
2017-08-30,8954,8963,8706,8795,6880,61345.0,6916051.0
2017-08-31,8884,8884,8725,8756,3862,61069.0,6916051.0
2017-09-01,8735,8805,8606,8607,14517,60031.0,6916051.0
2017-09-04,8428,8597,8428,8498,12566,59271.0,6916051.0
2017-09-05,8527,8567,8359,8468,25488,59063.0,6916051.0
2017-09-06,8527,8537,8418,8458,6911,58994.0,6916051.0
2017-09-07,8458,8735,8458,8637,11069,60239.0,6916051.0
2017-09-08,8606,8725,8398,8488,5061,59201.0,6916051.0
2017-09-11,8626,8626,8398,8409,13885,58648.0,6916051.0
2017-09-12,8507,8507,8378,8428,6409,58786.0,6916051.0
2017-09-13,8428,8597,8279,8329,8748,58095.0,6916051.0
2017-09-14,8329,8359,8031,8091,13779,56435.0,6916051.0
2017-09-15,8081,8081,7783,7863,36524,54844.0,6916051.0
2017-09-18,7932,7932,7783,7903,9564,55121.0,6916051.0
2017-09-19,7932,8259,7922,8190,11330,57127.0,6916051.0
2017-09-20,8031,8269,8031,8181,5053,57057.0,6916051.0
2017-09-21,8289,8507,8130,8210,17204,57265.0,6916051.0
2017-09-22,8259,8259,7833,7943,14956,55398.0,6916051.0
2017-09-25,7853,8012,7466,7923,8508,55259.0,6916051.0
2017-09-26,7496,7922,7496,7893,10008,55052.0,6916051.0
2017-09-27,8021,8021,7803,7943,5830,55398.0,6916051.0
2017-09-28,7942,8002,7823,7982,3335,55674.0,6916051.0
2017-09-29,7982,7992,7853,7933,4819,55328.0,6916051.0
2017-10-10,7793,7952,7793,7893,3738,55052.0,6916051.0
2017-10-11,7962,7982,7793,7834,3274,54637.0,6916051.0
2017-10-12,7912,7932,7466,7834,13833,54637.0,6916051.0
2017-10-13,7873,7873,7734,7814,2730,54498.0,6916051.0
2017-10-16,7883,7883,7655,7695,5444,53669.0,6916051.0
2017-10-17,7704,8031,7704,7824,6769,54568.0,6916051.0
2017-10-18,7833,7883,7754,7754,2030,54084.0,6916051.0
2017-10-19,7783,7833,7704,7834,22054,54637.0,6916051.0
2017-10-20,7803,8012,7744,7834,5300,54637.0,6916051.0
2017-10-23,7942,8031,7853,7972,6374,55605.0,6916051.0
2017-10-24,8061,8061,7873,8002,7655,55813.0,6916051.0
2017-10-25,8002,8091,7982,8091,9470,56435.0,6916051.0
2017-10-26,8061,8230,7972,8062,22316,56227.0,6916051.0
2017-10-27,8130,8130,7982,8062,6370,56227.0,6916051.0
2017-10-30,8061,8130,7962,8081,3384,56366.0,6916051.0
2017-10-31,8210,8210,7992,8052,6715,56158.0,6916051.0
2017-11-01,8111,8111,7902,7982,7678,55674.0,6916051.0
2017-11-02,8031,8031,7893,7982,2420,55674.0,6916051.0
2017-11-03,7962,8012,7853,8002,6115,55813.0,6916051.0
2017-11-06,7902,8041,7893,8012,2454,55882.0,6916051.0
2017-11-07,7932,8012,7922,7992,2949,55743.0,6916051.0
2017-11-08,8012,8041,7922,8042,5321,56089.0,6916051.0
2017-11-09,8071,8071,7942,8032,5710,56020.0,6916051.0
2017-11-10,7942,8071,7942,8072,6963,56297.0,6916051.0
2017-11-13,8071,8081,7932,8032,6935,56020.0,6916051.0
2017-11-14,8051,8061,7942,8012,7169,55882.0,6916051.0
2017-11-15,7962,8021,7883,7943,7253,55398.0,6916051.0
2017-11-16,8012,8012,7833,7962,7596,55536.0,6916051.0
2017-11-17,8012,8012,7803,7893,8024,55052.0,6916051.0
2017-11-20,7893,7893,7674,7685,24862,53599.0,6916051.0
2017-11-21,7734,7734,7595,7705,14838,53738.0,6916051.0
2017-11-22,7684,7813,7595,7774,19141,54222.0,6916051.0
2017-11-23,7833,7853,7724,7724,11760,53876.0,6916051.0
2017-11-24,7803,7883,7734,7834,8202,54637.0,6916051.0
2017-11-27,7704,7883,7704,7734,4066,53945.0,6916051.0
2017-11-28,7734,7793,7625,7705,15121,53738.0,6916051.0
2017-11-29,7764,7793,7684,7794,5642,54360.0,6916051.0
2017-11-30,7833,8012,7783,7824,15893,54568.0,6916051.0
2017-12-01,7912,7912,7605,7734,10227,53945.0,6916051.0
2017-12-04,7615,7734,7615,7724,9546,53876.0,6916051.0
2017-12-05,7615,7774,7585,7655,11669,53392.0,6916051.0
2017-12-06,7645,7774,7585,7665,13493,53461.0,6916051.0
2017-12-07,7724,7724,7536,7645,13566,53323.0,6916051.0
2017-12-08,7635,7684,7496,7496,8946,52285.0,6916051.0
2017-12-11,7595,7595,7436,7506,3670,52355.0,6916051.0
2017-12-12,7436,7565,7417,7427,11322,51801.0,6916051.0
2017-12-13,7426,7516,7357,7358,10133,51317.0,6916051.0
2017-12-14,7436,7436,7248,7318,10772,51040.0,6916051.0
2017-12-15,7347,7456,7238,7358,10956,51317.0,6916051.0
2017-12-18,7387,7387,7288,7358,2846,51317.0,6916051.0
2017-12-19,7278,7387,7139,7189,20156,50141.0,6916051.0
2017-12-20,7149,7288,6990,7090,10985,49450.0,6916051.0
2017-12-21,7149,7169,6911,6941,18894,48412.0,6916051.0
2017-12-22,7040,7129,6941,7110,5236,49588.0,6916051.0
2017-12-26,7040,7089,6990,7070,6437,49311.0,6916051.0
2017-12-27,7150,7170,7060,7150,1993,49450.0,6916051.0
2017-12-28,7150,7220,7070,7150,9851,49450.0,6916051.0
2018-01-02,7150,7200,7110,7150,15275,49450.0,6916051.0
2018-01-03,7190,7330,7160,7310,11034,50556.0,6916051.0
2018-01-04,7300,7430,7260,7350,13086,50833.0,6916051.0
2018-01-05,7370,7380,7180,7250,13095,50141.0,6916051.0
2018-01-08,7280,7330,7160,7280,10150,50349.0,6916051.0
2018-01-09,7310,7390,7260,7310,7131,50556.0,6916051.0
2018-01-10,7310,7340,7210,7260,8116,50211.0,6916051.0
2018-01-11,7300,7310,7210,7280,6692,50349.0,6916051.0
2018-01-12,7330,7330,7220,7220,2554,49934.0,6916051.0
2018-01-15,7310,7310,7140,7190,9830,49726.0,6916051.0
2018-01-16,7260,7260,7090,7150,9875,49450.0,6916051.0
2018-01-17,7150,7230,7120,7170,5384,49588.0,6916051.0
2018-01-18,7200,7200,7130,7190,9791,49726.0,6916051.0
2018-01-19,7160,7240,7100,7160,8697,49519.0,6916051.0
2018-01-22,7240,7240,7080,7150,15816,49450.0,6916051.0
2018-01-23,7200,7200,7090,7160,9643,49519.0,6916051.0
2018-01-24,7150,7390,7120,7350,22841,50833.0,6916051.0
2018-01-25,7320,7470,7320,7470,16159,51663.0,6916051.0
2018-01-26,7590,7900,7450,7700,36652,53254.0,6916051.0
2018-01-29,7600,8330,7600,8330,58531,57611.0,6916051.0
2018-01-30,8310,8380,8150,8380,31391,57957.0,6916051.0
2018-01-31,8390,8390,8210,8320,18042,57542.0,6916051.0
2018-02-01,8350,8470,8230,8300,23271,57403.0,6916051.0
2018-02-02,8390,8390,8040,8170,15298,56504.0,6916051.0
2018-02-05,8040,8050,7750,7750,12953,53599.0,6916051.0
2018-02-06,7650,7750,7410,7750,16743,53599.0,6916051.0
2018-02-07,7750,7860,7620,7670,6338,53046.0,6916051.0
2018-02-08,7670,7750,7620,7680,4826,53115.0,6916051.0
2018-02-09,7680,7680,7200,7500,9663,51870.0,6916051.0
2018-02-12,7600,7660,7340,7380,10976,51040.0,6916051.0
2018-02-13,7410,7410,7150,7200,13040,49796.0,6916051.0
2018-02-14,7240,7410,7100,7360,7359,50902.0,6916051.0
2018-02-19,7390,7390,7100,7280,3681,50349.0,6916051.0
2018-02-20,7300,7410,7190,7330,6106,50695.0,6916051.0
2018-02-21,7330,7360,7170,7360,7593,50902.0,6916051.0
2018-02-22,7290,7390,7290,7390,3841,51110.0,6916051.0
2018-02-23,7300,7500,7300,7400,9739,51179.0,6916051.0
2018-02-26,7480,7560,7350,7400,7072,51179.0,6916051.0
2018-02-27,7420,7580,7400,7580,12021,52424.0,6916051.0
2018-02-28,7590,7600,7500,7600,4873,52562.0,6916051.0
2018-03-02,7840,7840,7400,7640,6073,52839.0,6916051.0
2018-03-05,7550,7590,7100,7430,5474,51386.0,6916051.0
2018-03-06,7400,7500,7380,7420,16046,51317.0,6916051.0
