아세아(002030),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2005-11-11,42306,43800,42306,43747,4430,194296.0,4738929.0
2005-11-14,42733,43747,42733,43747,4690,194296.0,4738929.0
2005-11-15,43213,43747,42680,43747,3070,194296.0,4738929.0
2005-11-16,43747,43747,42840,43747,3310,194296.0,4738929.0
2005-11-17,43747,43747,43000,43747,2730,194296.0,4738929.0
2005-11-18,43747,43747,43213,43214,1160,191927.0,4738929.0
2005-11-21,42947,43640,42787,42787,1730,190031.0,4738929.0
2005-11-22,42893,43534,42040,42040,2550,186714.0,4738929.0
2005-11-23,42787,43694,41933,43641,12764,193822.0,4738929.0
2005-11-24,43107,43747,42360,43747,5500,194296.0,4738929.0
2005-11-25,43747,43747,42680,43747,4500,194296.0,4738929.0
2005-11-28,43213,43960,43213,43961,1530,195244.0,4738929.0
2005-11-29,43854,43854,43213,43427,2240,192874.0,4738929.0
2005-11-30,43427,44387,43427,44174,4510,196192.0,4738929.0
2005-12-01,44174,44280,43587,44174,2730,196192.0,4738929.0
2005-12-02,44174,44280,43320,43321,3100,192401.0,4738929.0
2005-12-05,43427,43640,43000,43587,1420,193585.0,4738929.0
2005-12-06,43640,44280,43160,43214,3790,191927.0,4738929.0
2005-12-07,43213,43800,42253,43054,2830,191216.0,4738929.0
2005-12-08,42413,43320,41613,43321,7440,192401.0,4738929.0
2005-12-09,42093,43534,42093,43534,1770,193348.0,4738929.0
2005-12-12,43320,43747,43320,43534,12030,193348.0,4738929.0
2005-12-13,42787,43854,42787,43801,2030,194533.0,4738929.0
2005-12-14,43800,43854,42733,43214,2320,191927.0,4738929.0
2005-12-15,43213,43694,42627,43161,150,191690.0,4738929.0
2005-12-16,43320,43320,41933,42467,480,188609.0,4738929.0
2005-12-19,41933,43213,41933,43214,1680,191927.0,4738929.0
2005-12-20,43053,43320,42840,42840,3060,190268.0,4738929.0
2005-12-21,42200,43694,42200,43267,940,192164.0,4738929.0
2005-12-22,43267,43694,42360,42627,1841,189320.0,4738929.0
2005-12-23,41560,42573,41560,42254,451,187662.0,4738929.0
2005-12-26,42893,42893,42040,42574,572,189083.0,4738929.0
2005-12-27,42573,43427,41826,43427,520,192874.0,4738929.0
2005-12-28,43427,43427,42253,43321,1020,192401.0,4738929.0
2005-12-29,43320,43480,42360,42574,10900,189083.0,4738929.0
2006-01-02,43960,43960,42040,42574,5698,189083.0,4738929.0
2006-01-03,43587,43587,41453,41987,4980,186477.0,4738929.0
2006-01-04,41986,42893,41560,42680,12830,189557.0,4738929.0
2006-01-05,42680,43534,42680,43161,2670,191690.0,4738929.0
2006-01-06,43160,44067,43160,43854,3590,194770.0,4738929.0
2006-01-09,44120,44280,43213,44281,3050,196666.0,4738929.0
2006-01-10,43854,44280,43854,44068,5382,195718.0,4738929.0
2006-01-11,42680,44974,42680,44974,5230,199746.0,4738929.0
2006-01-12,44814,45187,44494,44494,3490,197613.0,4738929.0
2006-01-13,44814,44974,43320,44814,2550,199035.0,4738929.0
2006-01-16,44814,44814,43000,43427,3200,192874.0,4738929.0
2006-01-17,43107,43107,42146,42894,3140,190505.0,4738929.0
2006-01-18,42840,44280,42040,43321,26746,192401.0,4738929.0
2006-01-19,43320,43960,42520,43961,1291,195244.0,4738929.0
2006-01-20,43373,43907,42520,42894,1620,190505.0,4738929.0
2006-01-23,43534,43534,42467,42894,3850,190505.0,4738929.0
2006-01-24,42893,43213,40546,41827,5580,185766.0,4738929.0
2006-01-25,41826,42680,40866,41613,4640,184818.0,4738929.0
2006-01-26,40866,42253,40866,42147,1260,187188.0,4738929.0
2006-01-27,42146,44227,42146,43961,1590,195244.0,4738929.0
2006-01-31,44280,44280,42253,43001,3153,190979.0,4738929.0
2006-02-01,41613,41933,41026,41133,6530,182686.0,4738929.0
2006-02-02,40866,41186,40226,40866,7550,181501.0,4738929.0
2006-02-03,40226,41026,38945,39266,14700,174393.0,4738929.0
2006-02-06,38519,40012,37665,39319,4040,174630.0,4738929.0
2006-02-07,38465,39052,38092,38092,1580,169180.0,4738929.0
2006-02-08,39212,39746,38519,39373,1720,174866.0,4738929.0
2006-02-09,38465,39372,38465,39373,2041,174866.0,4738929.0
2006-02-10,40973,40973,38465,38679,1710,171786.0,4738929.0
2006-02-13,38679,39159,38465,38839,5490,172497.0,4738929.0
2006-02-14,38785,39479,38785,39426,280,175103.0,4738929.0
2006-02-15,38839,40759,38839,39479,860,175340.0,4738929.0
2006-02-16,39159,40332,39159,39373,820,174866.0,4738929.0
2006-02-17,39372,39852,39105,39639,560,176051.0,4738929.0
2006-02-20,40759,40866,39159,40546,2120,180079.0,4738929.0
2006-02-21,40546,41186,39959,40173,900,178421.0,4738929.0
2006-02-22,40172,41079,40012,40440,1440,179605.0,4738929.0
2006-02-23,40439,41079,40439,41027,580,182212.0,4738929.0
2006-02-24,41026,43694,41026,42680,1620,189557.0,4738929.0
2006-02-27,42680,42680,42573,42680,660,189557.0,4738929.0
2006-02-28,42680,42680,41346,41347,510,183633.0,4738929.0
2006-03-02,41346,42680,41346,41827,1360,185766.0,4738929.0
2006-03-03,41613,43747,40866,40866,2440,181501.0,4738929.0
2006-03-06,40653,41613,40546,41293,500,183397.0,4738929.0
2006-03-07,41293,41933,40279,41080,1340,182449.0,4738929.0
2006-03-08,40332,42680,40332,42574,1580,189083.0,4738929.0
2006-03-09,42627,42627,41079,42200,2210,187425.0,4738929.0
2006-03-10,42200,42200,40759,41187,1010,182923.0,4738929.0
2006-03-13,42093,42093,40919,41400,1800,183870.0,4738929.0
2006-03-14,41400,41400,40866,41400,2200,183870.0,4738929.0
2006-03-15,40866,41720,40866,41293,770,183397.0,4738929.0
2006-03-16,41293,41933,41293,41613,660,184818.0,4738929.0
2006-03-17,41613,42040,41613,41720,870,185292.0,4738929.0
2006-03-20,41720,42146,41720,42147,1013,187188.0,4738929.0
2006-03-21,41400,42146,41133,42147,2020,187188.0,4738929.0
2006-03-22,42146,42146,41079,41080,1980,182449.0,4738929.0
2006-03-23,40706,41079,40706,41027,670,182212.0,4738929.0
2006-03-24,41933,41933,40813,41613,1470,184818.0,4738929.0
2006-03-27,42040,42146,41986,42147,920,187188.0,4738929.0
2006-03-28,42146,42627,41239,42147,740,187188.0,4738929.0
2006-03-29,42146,43107,42146,42254,1850,187662.0,4738929.0
2006-03-30,42680,42893,42360,42680,910,189557.0,4738929.0
2006-03-31,41720,43213,41720,43001,5790,190979.0,4738929.0
2006-04-03,41880,42093,41880,42040,3990,186714.0,4738929.0
2006-04-04,41666,41826,41560,41613,4470,184818.0,4738929.0
2006-04-05,41613,42360,41613,42254,1300,187662.0,4738929.0
2006-04-06,41613,43000,41613,43001,4590,190979.0,4738929.0
2006-04-07,43000,43000,41560,41613,12313,184818.0,4738929.0
2006-04-10,41880,42146,41079,42094,4640,186951.0,4738929.0
2006-04-11,42093,42093,41026,41400,14370,183870.0,4738929.0
2006-04-12,41400,41400,40706,41080,5750,182449.0,4738929.0
2006-04-13,40706,40866,39586,40546,15390,180079.0,4738929.0
2006-04-14,40599,41986,40332,41187,6850,182923.0,4738929.0
2006-04-17,41186,41400,40546,40546,5100,180079.0,4738929.0
2006-04-18,40599,41826,40599,41080,3620,182449.0,4738929.0
2006-04-19,41186,41560,40973,41133,23380,182686.0,4738929.0
2006-04-20,41079,41613,40866,41613,47770,184818.0,4738929.0
2006-04-21,41239,42680,41239,42254,26283,187662.0,4738929.0
2006-04-24,42680,42680,41293,41347,1700,183633.0,4738929.0
2006-04-25,41826,42680,41613,42680,730,189557.0,4738929.0
2006-04-26,42680,43747,42200,43747,2475,194296.0,4738929.0
2006-04-27,43747,44227,43747,43747,1450,194296.0,4738929.0
2006-04-28,43747,44120,43213,43747,3260,194296.0,4738929.0
2006-05-02,43747,44174,43213,43214,510,191927.0,4738929.0
2006-05-03,43213,44120,41666,43214,41410,191927.0,4738929.0
2006-05-04,43213,44601,43213,43961,2030,195244.0,4738929.0
2006-05-08,43960,44280,43747,44014,2340,195481.0,4738929.0
2006-05-09,42146,43960,42146,42414,2210,188372.0,4738929.0
2006-05-10,42253,43747,42253,43427,600,192874.0,4738929.0
2006-05-11,42520,43747,42146,43747,3170,194296.0,4738929.0
2006-05-12,43747,43747,41880,43214,2822,191927.0,4738929.0
2006-05-15,42680,44174,42306,43321,31440,192401.0,4738929.0
2006-05-16,43320,43320,41506,41720,3360,185292.0,4738929.0
2006-05-17,41880,43053,41666,42520,2850,188846.0,4738929.0
2006-05-18,42520,43213,42360,42734,4250,189794.0,4738929.0
2006-05-19,43160,43160,41933,42680,3490,189557.0,4738929.0
2006-05-22,41933,43587,41613,42680,6570,189557.0,4738929.0
2006-05-23,43053,43053,42680,42680,2840,189557.0,4738929.0
2006-05-24,42680,42680,42093,42467,10240,188609.0,4738929.0
2006-05-25,41986,42467,41720,42467,3110,188609.0,4738929.0
2006-05-26,41826,42893,41826,42894,5220,190505.0,4738929.0
2006-05-29,41986,43000,41986,42627,2820,189320.0,4738929.0
2006-05-30,42040,42680,41666,41880,3680,186003.0,4738929.0
2006-06-01,41666,41933,41613,41613,1480,184818.0,4738929.0
2006-06-02,41666,41826,40919,41613,5920,184818.0,4738929.0
2006-06-05,41613,41613,40759,40760,4530,181027.0,4738929.0
2006-06-07,40599,40759,39265,39746,8701,176525.0,4738929.0
2006-06-08,38092,38892,35424,35425,5506,157332.0,4738929.0
2006-06-09,35531,36651,35531,35745,3816,158754.0,4738929.0
2006-06-12,35478,35638,35318,35638,280,158280.0,4738929.0
2006-06-13,35584,35584,35157,35425,3400,157332.0,4738929.0
2006-06-14,35424,36278,35424,36172,1560,160650.0,4738929.0
2006-06-15,37185,37345,36171,37185,1260,165152.0,4738929.0
2006-06-16,37932,37932,37131,37665,1790,167284.0,4738929.0
2006-06-19,37345,37665,36651,37132,1310,164915.0,4738929.0
2006-06-20,37878,37878,36651,37239,670,165389.0,4738929.0
2006-06-21,37238,37558,37238,37239,80,165389.0,4738929.0
2006-06-22,37345,40546,37345,39479,1900,175340.0,4738929.0
2006-06-23,38945,39479,36918,39479,1140,175340.0,4738929.0
2006-06-26,39372,39479,38519,38946,620,172971.0,4738929.0
2006-06-27,38359,39426,37878,39426,1930,175103.0,4738929.0
2006-06-28,38359,39426,38359,39426,720,175103.0,4738929.0
2006-06-29,39426,39479,39372,39479,2550,175340.0,4738929.0
2006-06-30,39479,39479,39319,39479,11760,175340.0,4738929.0
2006-07-03,39479,39479,38465,39479,1630,175340.0,4738929.0
2006-07-04,39479,39479,38785,39479,950,175340.0,4738929.0
2006-07-05,39479,39479,38732,39479,810,175340.0,4738929.0
2006-07-06,38785,39479,38732,39479,530,175340.0,4738929.0
2006-07-07,38625,39319,38625,38999,750,173208.0,4738929.0
2006-07-10,38999,40012,38999,40013,1340,177710.0,4738929.0
2006-07-11,40012,40012,39159,39586,1710,175814.0,4738929.0
2006-07-12,39532,39586,37985,38146,1282,169417.0,4738929.0
2006-07-13,38145,38145,36278,36545,1622,162308.0,4738929.0
2006-07-14,36064,36651,35744,36652,330,162782.0,4738929.0
2006-07-18,37452,38625,36865,37452,2180,166336.0,4738929.0
2006-07-19,37452,38892,37452,38412,680,170601.0,4738929.0
2006-07-20,37878,39319,37878,39319,240,174630.0,4738929.0
2006-07-21,38198,39479,38198,39479,2050,175340.0,4738929.0
2006-07-24,39479,39479,38359,39479,2020,175340.0,4738929.0
2006-07-25,39479,39479,39426,39426,1210,175103.0,4738929.0
2006-07-26,39426,39426,39265,39266,450,174393.0,4738929.0
2006-07-27,39265,39692,38412,39693,1220,176288.0,4738929.0
2006-07-28,39479,39479,38572,39479,3020,175340.0,4738929.0
2006-07-31,39479,39479,38945,39479,5770,175340.0,4738929.0
2006-08-01,39479,39479,39265,39266,640,174393.0,4738929.0
2006-08-02,39265,39479,38945,39373,540,174866.0,4738929.0
2006-08-03,38999,39212,37878,37879,3410,168232.0,4738929.0
2006-08-04,37878,39426,37878,39373,790,174866.0,4738929.0
2006-08-07,39372,39372,38465,38466,610,170838.0,4738929.0
2006-08-08,37718,39479,37718,39479,730,175340.0,4738929.0
2006-08-09,38359,39479,38359,38839,730,172497.0,4738929.0
2006-08-10,38465,39426,38465,38572,980,171312.0,4738929.0
2006-08-11,39265,39265,38412,38412,420,170601.0,4738929.0
2006-08-14,39265,39426,38359,38359,90,170364.0,4738929.0
2006-08-16,39372,39372,38519,38626,940,171549.0,4738929.0
2006-08-17,38839,39372,38839,38839,710,172497.0,4738929.0
2006-08-18,38839,39265,38839,38893,1100,172734.0,4738929.0
2006-08-21,38892,39319,38839,38893,2240,172734.0,4738929.0
2006-08-22,38839,39212,38839,38839,2380,172497.0,4738929.0
2006-08-23,38839,39159,38839,38839,1340,172497.0,4738929.0
2006-08-24,38839,39159,38839,38839,610,172497.0,4738929.0
2006-08-25,38839,39212,38572,38572,3300,171312.0,4738929.0
2006-08-28,38679,38679,38625,38626,3380,171549.0,4738929.0
2006-08-29,38732,40012,38732,39479,1490,175340.0,4738929.0
2006-08-30,39479,39479,38625,38893,1120,172734.0,4738929.0
2006-08-31,39426,41079,39426,39479,2300,175340.0,4738929.0
2006-09-01,39479,39479,38839,38839,310,172497.0,4738929.0
2006-09-04,38572,39159,38572,38786,890,172260.0,4738929.0
2006-09-05,38679,39159,38679,38946,350,172971.0,4738929.0
2006-09-06,38945,38945,38625,38946,530,172971.0,4738929.0
2006-09-07,39265,39265,38092,38199,1007,169654.0,4738929.0
2006-09-08,38359,39479,38359,38572,1247,171312.0,4738929.0
2006-09-11,38572,38572,38519,38519,2300,171075.0,4738929.0
2006-09-12,38412,39372,38198,38519,980,171075.0,4738929.0
2006-09-13,38519,38999,38519,38519,240,171075.0,4738929.0
2006-09-14,39159,39692,37878,37879,8220,168232.0,4738929.0
2006-09-15,37932,38412,37398,37665,3180,167284.0,4738929.0
2006-09-18,37452,38305,37398,38306,2470,170128.0,4738929.0
2006-09-19,38305,38305,37612,37719,1340,167521.0,4738929.0
2006-09-20,37718,38412,37238,37345,1560,165863.0,4738929.0
2006-09-21,37345,37612,37131,37505,880,166573.0,4738929.0
2006-09-22,37665,37665,37131,37132,870,164915.0,4738929.0
2006-09-25,37131,37825,37025,37452,650,166336.0,4738929.0
2006-09-26,37345,38198,37238,37239,1550,165389.0,4738929.0
2006-09-27,37825,37985,37772,37879,280,168232.0,4738929.0
2006-09-28,37825,38038,37772,37879,3020,168232.0,4738929.0
2006-09-29,37345,38092,37345,38092,170,169180.0,4738929.0
2006-10-02,38945,38945,38092,38092,2400,169180.0,4738929.0
2006-10-04,38092,38412,37985,38092,4170,169180.0,4738929.0
2006-10-09,38625,39372,37452,38092,3160,169180.0,4738929.0
2006-10-10,37452,38092,37398,37986,780,168706.0,4738929.0
2006-10-11,37985,38092,37345,37879,430,168232.0,4738929.0
2006-10-12,37878,37878,36598,37292,6470,165626.0,4738929.0
2006-10-13,37345,37665,37292,37345,2050,165863.0,4738929.0
2006-10-16,37345,37878,37345,37559,93410,166810.0,4738929.0
2006-10-17,37612,37612,36758,37345,42210,165863.0,4738929.0
2006-10-18,37398,39372,37398,38572,2650,171312.0,4738929.0
2006-10-19,38572,39479,38572,39479,2910,175340.0,4738929.0
2006-10-20,39479,40012,39479,39853,2210,176999.0,4738929.0
2006-10-23,39479,40012,39212,39213,810,174156.0,4738929.0
2006-10-24,39212,39212,38412,38839,1260,172497.0,4738929.0
2006-10-25,39479,39479,38092,38092,850,169180.0,4738929.0
2006-10-26,37398,38412,37398,38092,6050,169180.0,4738929.0
2006-10-27,38412,40012,37772,40013,14070,177710.0,4738929.0
2006-10-30,39479,40546,39052,40546,880,180079.0,4738929.0
2006-10-31,40759,40813,39639,40546,710,180079.0,4738929.0
2006-11-01,39319,41079,38945,41080,13430,182449.0,4738929.0
2006-11-02,41079,42680,40226,41613,24630,184818.0,4738929.0
2006-11-03,41079,43107,41079,42040,16440,186714.0,4738929.0
2006-11-06,41400,42040,41400,42040,3360,186714.0,4738929.0
2006-11-07,42040,42040,41826,41827,630,185766.0,4738929.0
2006-11-08,41133,42040,41133,41934,3333,186240.0,4738929.0
2006-11-09,41933,42040,41720,42040,1560,186714.0,4738929.0
2006-11-10,41346,42040,41346,42040,1220,186714.0,4738929.0
2006-11-13,42040,42040,41773,41827,600,185766.0,4738929.0
2006-11-14,41186,41720,41079,41613,2020,184818.0,4738929.0
2006-11-15,41613,41613,40866,41400,2130,183870.0,4738929.0
2006-11-16,40919,41826,40919,41773,1557,185529.0,4738929.0
2006-11-17,42040,42040,41079,41773,821,185529.0,4738929.0
2006-11-20,41773,41773,41133,41133,960,182686.0,4738929.0
2006-11-21,41826,42680,41773,42040,910,186714.0,4738929.0
2006-11-22,41613,41986,41346,41987,1380,186477.0,4738929.0
2006-11-23,41933,43107,41880,42627,3410,189320.0,4738929.0
2006-11-24,42627,43320,42573,43214,1490,191927.0,4738929.0
2006-11-27,42520,43000,42093,43001,1101,190979.0,4738929.0
2006-11-28,42893,43107,41720,42680,2403,189557.0,4738929.0
2006-11-29,42680,43320,42680,43321,1520,192401.0,4738929.0
2006-11-30,41773,43747,41773,43321,3611,192401.0,4738929.0
2006-12-01,42680,43960,42680,43747,42420,194296.0,4738929.0
2006-12-04,43107,44814,43107,44814,16810,199035.0,4738929.0
2006-12-05,44174,45187,42680,43534,10510,193348.0,4738929.0
2006-12-06,43534,43587,42627,43481,7410,193111.0,4738929.0
2006-12-07,43480,43534,43000,43534,860,193348.0,4738929.0
2006-12-08,43534,43694,43000,43427,1560,192874.0,4738929.0
2006-12-11,43427,43534,42680,43534,1830,193348.0,4738929.0
2006-12-12,42787,43213,42680,42680,2070,189557.0,4738929.0
2006-12-13,42680,43534,42413,43214,18157,191927.0,4738929.0
2006-12-14,42787,43534,42733,43534,25290,193348.0,4738929.0
2006-12-15,43000,44334,43000,44334,2203,196902.0,4738929.0
2006-12-18,43587,44174,43267,44174,940,196192.0,4738929.0
2006-12-19,43427,44494,43320,44494,20730,197613.0,4738929.0
2006-12-20,44494,45134,43587,44921,1300,199509.0,4738929.0
2006-12-21,44334,44921,44334,44654,1168,198324.0,4738929.0
2006-12-22,44280,44387,43480,44388,27840,197139.0,4738929.0
2006-12-26,45614,45614,44280,44814,7027,199035.0,4738929.0
2006-12-27,44280,44814,43213,43747,19860,194296.0,4738929.0
2006-12-28,43213,44707,43213,44708,4170,198561.0,4738929.0
2007-01-02,44814,45881,44814,45881,11232,203774.0,4738929.0
2007-01-03,45881,46254,44814,45881,8440,203774.0,4738929.0
2007-01-04,45187,45561,44814,44868,677,199272.0,4738929.0
2007-01-05,44867,45774,44867,45028,2150,199983.0,4738929.0
2007-01-08,45774,45828,45668,45721,510,203063.0,4738929.0
2007-01-09,44547,45881,44547,45028,880,199983.0,4738929.0
2007-01-10,45668,45668,44814,44814,2897,199035.0,4738929.0
2007-01-11,44814,45828,44814,45241,830,200931.0,4738929.0
2007-01-12,44974,45881,44921,45881,17730,203774.0,4738929.0
2007-01-15,45187,45881,45134,45881,830,203774.0,4738929.0
2007-01-16,45668,45934,44601,45828,12657,203537.0,4738929.0
2007-01-17,45027,45881,44921,45881,40800,203774.0,4738929.0
2007-01-18,45668,45881,45027,45348,12710,201404.0,4738929.0
2007-01-19,45881,45881,45134,45775,880,203300.0,4738929.0
2007-01-22,45774,45881,45774,45881,3000,203774.0,4738929.0
2007-01-23,45081,45988,45027,45988,650,204248.0,4738929.0
2007-01-24,45828,45934,45668,45668,26850,202826.0,4738929.0
2007-01-25,45081,45881,45081,45881,3230,203774.0,4738929.0
2007-01-26,45881,45881,45347,45881,4280,203774.0,4738929.0
2007-01-29,45881,45934,45561,45881,5810,203774.0,4738929.0
2007-01-30,45881,45988,45881,45935,6210,204011.0,4738929.0
2007-01-31,45881,45934,45507,45935,10640,204011.0,4738929.0
2007-02-01,45881,45934,45881,45935,900,204011.0,4738929.0
2007-02-02,45881,46361,45668,46148,850,204959.0,4738929.0
2007-02-05,45934,45988,45774,45988,1330,204248.0,4738929.0
2007-02-06,45881,46041,45881,45988,2900,204248.0,4738929.0
2007-02-07,45881,46041,45881,45988,2230,204248.0,4738929.0
2007-02-08,45988,46361,45988,46255,23540,205433.0,4738929.0
2007-02-09,46041,46041,45988,45988,580,204248.0,4738929.0
2007-02-12,45988,46201,45988,45988,310,204248.0,4738929.0
2007-02-13,45988,46361,45881,45881,740,203774.0,4738929.0
2007-02-14,45881,46628,45668,45668,1420,202826.0,4738929.0
2007-02-15,45988,46254,45828,45881,51720,203774.0,4738929.0
2007-02-16,45881,45881,45881,45881,20,203774.0,4738929.0
2007-02-20,46254,46414,45507,46415,5480,206143.0,4738929.0
2007-02-21,46414,46468,45934,46415,350,206143.0,4738929.0
2007-02-22,46735,46788,46414,46788,1960,207802.0,4738929.0
2007-02-23,46948,49615,46468,46842,65030,208039.0,4738929.0
2007-02-26,49562,49562,46414,46415,990,206143.0,4738929.0
2007-02-27,46414,46681,45347,45561,1040,202352.0,4738929.0
2007-02-28,43907,45828,43213,45401,1973,201641.0,4738929.0
2007-03-02,46681,46841,43587,45241,780,200931.0,4738929.0
2007-03-05,45027,46788,45027,45188,540,200694.0,4738929.0
2007-03-06,46148,46841,45027,46682,730,207328.0,4738929.0
2007-03-07,46468,46468,45454,45881,730,203774.0,4738929.0
2007-03-08,45881,49082,45881,49082,2160,217991.0,4738929.0
2007-03-09,48015,48015,46468,46468,1490,206380.0,4738929.0
2007-03-12,47428,47428,45934,46362,1150,205906.0,4738929.0
2007-03-13,46361,46361,45934,45935,811,204011.0,4738929.0
2007-03-14,45774,46841,45774,45988,1840,204248.0,4738929.0
2007-03-15,45988,47161,45988,46041,3080,204485.0,4738929.0
2007-03-16,46041,48762,45934,48762,4080,216569.0,4738929.0
2007-03-19,49082,51216,49082,51003,2310,226521.0,4738929.0
2007-03-20,50949,50949,48122,48442,1203,215147.0,4738929.0
2007-03-21,49242,49242,47161,49082,1143,217991.0,4738929.0
2007-03-22,49082,49509,48442,49509,6180,219886.0,4738929.0
2007-03-23,49082,51109,49082,51110,1670,226995.0,4738929.0
2007-03-26,51216,51536,49989,51483,1990,228653.0,4738929.0
2007-03-27,51429,58685,51429,55271,7330,245477.0,4738929.0
