녹십자(006280),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-07-21,182000,183000,181500,182500,26503,2132793.0,11686538.0
2016-07-22,181000,183500,181000,182000,22603,2126950.0,11686538.0
2016-07-25,182000,183500,180500,181000,18117,2115263.0,11686538.0
2016-07-26,181000,182000,179500,181000,17673,2115263.0,11686538.0
2016-07-27,182000,182000,173500,174500,71184,2039301.0,11686538.0
2016-07-28,175000,178500,175000,176000,36713,2056831.0,11686538.0
2016-07-29,175000,178500,174000,175000,40037,2045144.0,11686538.0
2016-08-01,175000,175500,169000,169500,76287,1980868.0,11686538.0
2016-08-02,171000,173500,168500,169500,59586,1980868.0,11686538.0
2016-08-03,169000,171000,168000,171000,31759,1998398.0,11686538.0
2016-08-04,171000,172000,169500,170500,23356,1992555.0,11686538.0
2016-08-05,171000,173000,169500,172500,24109,2015928.0,11686538.0
2016-08-08,172500,178500,172000,177500,39248,2074360.0,11686538.0
2016-08-09,177000,179000,174500,176500,66774,2062674.0,11686538.0
2016-08-10,175500,179500,175000,179000,32937,2091890.0,11686538.0
2016-08-11,180000,180500,178000,180500,28985,2109420.0,11686538.0
2016-08-12,180500,182000,179500,180500,51434,2109420.0,11686538.0
2016-08-16,180500,181500,179000,180500,18171,2109420.0,11686538.0
2016-08-17,179500,181000,178000,180000,40867,2103577.0,11686538.0
2016-08-18,179500,180500,176500,177500,34024,2074360.0,11686538.0
2016-08-19,177500,179000,177000,178500,13169,2086047.0,11686538.0
2016-08-22,178500,179000,176500,177000,24375,2068517.0,11686538.0
2016-08-23,177500,183500,176500,180500,43036,2109420.0,11686538.0
2016-08-24,180000,181000,179500,180500,16819,2109420.0,11686538.0
2016-08-25,181000,181000,179500,180500,16320,2109420.0,11686538.0
2016-08-26,181000,181000,178500,179500,19013,2097734.0,11686538.0
2016-08-29,178000,179000,173500,174000,47009,2033458.0,11686538.0
2016-08-30,174500,177500,174000,176000,18183,2056831.0,11686538.0
2016-08-31,174500,177000,174000,175000,29434,2045144.0,11686538.0
2016-09-01,175000,176000,174000,175000,11797,2045144.0,11686538.0
2016-09-02,175000,176500,175000,176500,12766,2062674.0,11686538.0
2016-09-05,177000,180500,177000,180000,20731,2103577.0,11686538.0
2016-09-06,180000,181000,178000,178500,29218,2086047.0,11686538.0
2016-09-07,178000,179000,177000,177500,29954,2074360.0,11686538.0
2016-09-08,178500,178500,176000,178500,41018,2086047.0,11686538.0
2016-09-09,176500,177500,176000,177000,22708,2068517.0,11686538.0
2016-09-12,177000,178000,175500,177500,18766,2074360.0,11686538.0
2016-09-13,176500,178000,175500,176000,27546,2056831.0,11686538.0
2016-09-19,175000,176500,174500,175500,13787,2050987.0,11686538.0
2016-09-20,177000,182500,177000,182500,50136,2132793.0,11686538.0
2016-09-21,182500,185000,181000,184500,32177,2156166.0,11686538.0
2016-09-22,185500,185500,182500,183000,16958,2138636.0,11686538.0
2016-09-23,184500,185000,183000,185000,20546,2162010.0,11686538.0
2016-09-26,184500,186500,183500,185500,18567,2167853.0,11686538.0
2016-09-27,185000,187000,183000,187000,20111,2185383.0,11686538.0
2016-09-28,187000,187500,185500,187000,15728,2185383.0,11686538.0
2016-09-29,186500,187500,185000,186500,23056,2179539.0,11686538.0
2016-09-30,186500,186500,179000,181500,55986,2121107.0,11686538.0
2016-10-04,181500,182500,178000,182000,28656,2126950.0,11686538.0
2016-10-05,180000,181000,179000,180500,21494,2109420.0,11686538.0
2016-10-06,179000,179500,174000,174500,34659,2039301.0,11686538.0
2016-10-07,175000,175500,169500,170000,38323,1986711.0,11686538.0
2016-10-10,170000,175000,170000,171500,19259,2004241.0,11686538.0
2016-10-11,174000,174000,169500,170000,23872,1986711.0,11686538.0
2016-10-12,170000,173500,170000,170500,21205,1992555.0,11686538.0
2016-10-13,171000,171000,163500,163500,72442,1910749.0,11686538.0
2016-10-14,164000,164500,155000,156000,97633,1823100.0,11686538.0
2016-10-17,157000,158000,154500,154500,33296,1805570.0,11686538.0
2016-10-18,153500,156000,151500,153000,43701,1788040.0,11686538.0
2016-10-19,153500,157500,152000,156000,26842,1823100.0,11686538.0
2016-10-20,156000,156500,150000,151500,48571,1770511.0,11686538.0
2016-10-21,152000,156000,150000,152000,29739,1776354.0,11686538.0
2016-10-24,152500,153000,150500,151000,25774,1764667.0,11686538.0
2016-10-25,150500,151500,144500,146000,50874,1706235.0,11686538.0
2016-10-26,145000,147500,144000,145500,39613,1700391.0,11686538.0
2016-10-27,145000,149000,144000,148000,40051,1729608.0,11686538.0
2016-10-28,148500,148500,144500,145000,33037,1694548.0,11686538.0
2016-10-31,143500,144000,137500,139500,57310,1630272.0,11686538.0
2016-11-01,139500,144000,139500,141500,50239,1653645.0,11686538.0
2016-11-02,139000,141500,133500,134000,49524,1565996.0,11686538.0
2016-11-03,134500,142500,134500,141000,42662,1647802.0,11686538.0
2016-11-04,143000,147000,139500,145500,50307,1700391.0,11686538.0
2016-11-07,147000,148000,144500,146500,42277,1712078.0,11686538.0
2016-11-08,146500,150500,146500,149500,39423,1747137.0,11686538.0
2016-11-09,150500,150500,141000,148000,51840,1729608.0,11686538.0
2016-11-10,155000,165000,154500,164000,164498,1916592.0,11686538.0
2016-11-11,165000,165000,159000,160000,72010,1869846.0,11686538.0
2016-11-14,160000,162000,158000,160000,33027,1869846.0,11686538.0
2016-11-15,160000,160500,158000,160000,29897,1869846.0,11686538.0
2016-11-16,159500,160500,158000,158500,39925,1852316.0,11686538.0
2016-11-17,158500,159000,154500,155000,34261,1811413.0,11686538.0
2016-11-18,155000,157000,152000,154500,26392,1805570.0,11686538.0
2016-11-21,153000,155000,150000,151000,28357,1764667.0,11686538.0
2016-11-22,149500,153000,148000,151000,22217,1764667.0,11686538.0
2016-11-23,149000,150000,138500,140000,164941,1636115.0,11686538.0
2016-11-24,140500,142000,136000,138500,75230,1618586.0,11686538.0
2016-11-25,141000,142000,139500,140000,86400,1636115.0,11686538.0
2016-11-28,141000,142000,139500,140000,58613,1636115.0,11686538.0
2016-11-29,140000,144500,140000,143000,67253,1671175.0,11686538.0
2016-11-30,143000,146500,143000,146500,44778,1712078.0,11686538.0
2016-12-01,147000,147000,141000,144000,38927,1682861.0,11686538.0
2016-12-02,144000,144000,142000,142000,30909,1659488.0,11686538.0
2016-12-05,140000,144500,139000,142000,28429,1659488.0,11686538.0
2016-12-06,144000,145000,142000,143000,22535,1671175.0,11686538.0
2016-12-07,144000,144000,136500,139500,61529,1630272.0,11686538.0
2016-12-08,140000,141500,138500,141500,40995,1653645.0,11686538.0
2016-12-09,140000,143500,140000,143000,27581,1671175.0,11686538.0
2016-12-12,145000,148000,143000,147000,45053,1717921.0,11686538.0
2016-12-13,147500,156000,147500,154500,67022,1805570.0,11686538.0
2016-12-14,156000,159000,154500,156500,54046,1828943.0,11686538.0
2016-12-15,154000,159500,153500,158000,36462,1846473.0,11686538.0
2016-12-16,156000,158000,154000,156500,19329,1828943.0,11686538.0
2016-12-19,156500,156500,153000,153500,13813,1793884.0,11686538.0
2016-12-20,156500,157500,154000,155000,22998,1811413.0,11686538.0
2016-12-21,157000,157000,153500,156000,19551,1823100.0,11686538.0
2016-12-22,157500,157500,152500,153500,17485,1793884.0,11686538.0
2016-12-23,154500,156500,151500,154000,16932,1799727.0,11686538.0
2016-12-26,155000,158000,154000,155500,33502,1817257.0,11686538.0
2016-12-27,156500,158000,154500,157500,18193,1840630.0,11686538.0
2016-12-28,161500,161500,157500,160000,30279,1869846.0,11686538.0
2016-12-29,160000,160000,156000,157000,15899,1834786.0,11686538.0
2017-01-02,157500,158000,154000,156000,12140,1823100.0,11686538.0
2017-01-03,157500,157500,154500,155500,25213,1817257.0,11686538.0
2017-01-04,155500,158000,154500,157000,37624,1834786.0,11686538.0
2017-01-05,157500,162000,157000,161000,63428,1881533.0,11686538.0
2017-01-06,160000,160000,158000,159000,19992,1858160.0,11686538.0
2017-01-09,159500,160000,153000,154500,36571,1805570.0,11686538.0
2017-01-10,153500,153500,151000,151500,32687,1770511.0,11686538.0
2017-01-11,151000,152500,150500,152000,30547,1776354.0,11686538.0
2017-01-12,150000,151000,146000,147000,71792,1717921.0,11686538.0
2017-01-13,146500,151500,146000,149500,50182,1747137.0,11686538.0
2017-01-16,151000,151000,147000,147500,27721,1723764.0,11686538.0
2017-01-17,148000,148500,147500,148000,12806,1729608.0,11686538.0
2017-01-18,148000,150500,147000,148000,24035,1729608.0,11686538.0
2017-01-19,147500,148000,145000,146000,25545,1706235.0,11686538.0
2017-01-20,145000,148500,144500,145000,20295,1694548.0,11686538.0
2017-01-23,145500,145500,143500,144500,10384,1688705.0,11686538.0
2017-01-24,143500,144000,140000,141000,55648,1647802.0,11686538.0
2017-01-25,141000,142000,137000,138000,35772,1612742.0,11686538.0
2017-01-26,137500,140500,137500,139000,24685,1624429.0,11686538.0
2017-01-31,139000,140500,137000,138000,29589,1612742.0,11686538.0
2017-02-01,138500,145000,138000,144500,33475,1688705.0,11686538.0
2017-02-02,143000,144500,142000,142000,16745,1659488.0,11686538.0
2017-02-03,144000,144000,141500,142500,15329,1665332.0,11686538.0
2017-02-06,143500,143500,139000,140500,27960,1641959.0,11686538.0
2017-02-07,140000,142500,138500,142500,25275,1665332.0,11686538.0
2017-02-08,142000,143500,139500,143000,28641,1671175.0,11686538.0
2017-02-09,142500,143000,140000,140500,21375,1641959.0,11686538.0
2017-02-10,141000,142000,140000,141000,15211,1647802.0,11686538.0
2017-02-13,141500,143500,141000,142000,23728,1659488.0,11686538.0
2017-02-14,141000,143000,140000,143000,15558,1671175.0,11686538.0
2017-02-15,143500,149000,141500,147000,63087,1717921.0,11686538.0
2017-02-16,147000,147500,144000,147000,24092,1717921.0,11686538.0
2017-02-17,147000,149000,145000,147000,25728,1717921.0,11686538.0
2017-02-20,148000,149500,146000,147500,22410,1723764.0,11686538.0
2017-02-21,147000,148500,145500,147000,23718,1717921.0,11686538.0
2017-02-22,147000,148000,146000,146000,17231,1706235.0,11686538.0
2017-02-23,146500,150500,146000,149500,56388,1747137.0,11686538.0
2017-02-24,149500,153000,149000,152500,40560,1782197.0,11686538.0
2017-02-27,152500,155000,152000,153500,42180,1793884.0,11686538.0
2017-02-28,154500,154500,149000,151500,31490,1770511.0,11686538.0
2017-03-02,153000,153000,147500,148000,33433,1729608.0,11686538.0
2017-03-03,148500,150000,147000,149500,22186,1747137.0,11686538.0
2017-03-06,149000,151500,149000,149000,30438,1741294.0,11686538.0
2017-03-07,150000,150500,149000,149500,16948,1747137.0,11686538.0
2017-03-08,149500,151000,148500,149500,23966,1747137.0,11686538.0
2017-03-09,150500,152500,150000,150500,32815,1758824.0,11686538.0
2017-03-10,149500,155000,149500,154500,46538,1805570.0,11686538.0
2017-03-13,154500,155000,152000,155000,33672,1811413.0,11686538.0
2017-03-14,153500,154500,151000,151500,28825,1770511.0,11686538.0
2017-03-15,152000,153000,150000,152500,36216,1782197.0,11686538.0
2017-03-16,153500,154500,152000,154000,28794,1799727.0,11686538.0
2017-03-17,154000,155000,153000,154000,25098,1799727.0,11686538.0
2017-03-20,154000,155500,152500,155000,23257,1811413.0,11686538.0
2017-03-21,156000,157500,153500,155500,28855,1817257.0,11686538.0
2017-03-22,156000,156000,152500,152500,22081,1782197.0,11686538.0
2017-03-23,153500,154000,150500,151000,27563,1764667.0,11686538.0
2017-03-24,151500,153000,150500,152500,21570,1782197.0,11686538.0
2017-03-27,150500,159500,150500,157500,61147,1840630.0,11686538.0
2017-03-28,156500,159000,156000,158500,30010,1852316.0,11686538.0
2017-03-29,158000,158500,155000,158000,22601,1846473.0,11686538.0
2017-03-30,159000,160000,157000,158000,13036,1846473.0,11686538.0
2017-03-31,157000,160000,157000,158500,15699,1852316.0,11686538.0
2017-04-03,158500,162000,157500,162000,45198,1893219.0,11686538.0
2017-04-04,162000,164000,161000,163500,35687,1910749.0,11686538.0
2017-04-05,164000,165500,160500,162000,36714,1893219.0,11686538.0
2017-04-06,161500,164000,159500,163500,27451,1910749.0,11686538.0
2017-04-07,163500,164500,161000,161500,19582,1887376.0,11686538.0
2017-04-10,160500,160500,158000,158000,20144,1846473.0,11686538.0
2017-04-11,157500,161500,155500,158000,29589,1846473.0,11686538.0
2017-04-12,157000,158000,152500,154000,35605,1799727.0,11686538.0
2017-04-13,153500,157000,153500,157000,26408,1834786.0,11686538.0
2017-04-14,155000,158000,155000,156500,11950,1828943.0,11686538.0
2017-04-17,156500,158000,156500,158000,9529,1846473.0,11686538.0
2017-04-18,159500,162000,156500,161000,28077,1881533.0,11686538.0
2017-04-19,160500,161500,159000,161000,15856,1881533.0,11686538.0
2017-04-20,161500,164000,160000,163500,30273,1910749.0,11686538.0
2017-04-21,164000,164500,162500,164000,17859,1916592.0,11686538.0
2017-04-24,164000,164000,160500,162500,20364,1899062.0,11686538.0
2017-04-25,162500,164000,161500,163500,19648,1910749.0,11686538.0
2017-04-26,164000,164000,160500,162000,19331,1893219.0,11686538.0
2017-04-27,161000,164500,160000,164500,26836,1922436.0,11686538.0
2017-04-28,163000,164500,162000,164000,20844,1916592.0,11686538.0
2017-05-02,164000,166000,160500,165000,28303,1928279.0,11686538.0
2017-05-04,163500,166000,163500,166000,22687,1939965.0,11686538.0
2017-05-08,166000,171000,166000,170000,65491,1986711.0,11686538.0
2017-05-10,171000,173000,168000,170500,38752,1992555.0,11686538.0
2017-05-11,169500,176500,169500,176000,60855,2056831.0,11686538.0
2017-05-12,176000,176000,173000,175000,23971,2045144.0,11686538.0
2017-05-15,175000,175000,172500,174500,13154,2039301.0,11686538.0
2017-05-16,175000,175500,171000,173500,23047,2027614.0,11686538.0
2017-05-17,171500,176000,171000,175000,21896,2045144.0,11686538.0
2017-05-18,173000,175000,171000,171000,18434,1998398.0,11686538.0
2017-05-19,171500,174000,171000,171000,13688,1998398.0,11686538.0
2017-05-22,170500,172500,170500,172500,15730,2015928.0,11686538.0
2017-05-23,172000,174000,171000,173000,18784,2021771.0,11686538.0
2017-05-24,175000,177000,174000,176500,35056,2062674.0,11686538.0
2017-05-25,177000,177500,175000,175500,19744,2050987.0,11686538.0
2017-05-26,177000,177500,173500,176000,20662,2056831.0,11686538.0
2017-05-29,176500,176500,174000,174000,11558,2033458.0,11686538.0
2017-05-30,174000,177500,173500,177000,30312,2068517.0,11686538.0
2017-05-31,177500,180500,176000,180000,42587,2103577.0,11686538.0
2017-06-01,180000,180500,177000,180000,25851,2103577.0,11686538.0
2017-06-02,181000,181500,178500,180000,26786,2103577.0,11686538.0
2017-06-05,181500,187000,180500,185000,72609,2162010.0,11686538.0
2017-06-07,185000,188000,182500,185500,30476,2167853.0,11686538.0
2017-06-08,185500,187500,185500,186000,45369,2173696.0,11686538.0
2017-06-09,185500,185500,180000,180500,52685,2109420.0,11686538.0
2017-06-12,180500,180500,175000,175000,39730,2045144.0,11686538.0
2017-06-13,174000,181000,174000,180000,39030,2103577.0,11686538.0
2017-06-14,180500,182000,176000,178000,37260,2080204.0,11686538.0
2017-06-15,177000,179500,176000,177500,17611,2074360.0,11686538.0
2017-06-16,176000,176500,171000,172000,43873,2010085.0,11686538.0
2017-06-19,171500,178500,171500,175000,28856,2045144.0,11686538.0
2017-06-20,174000,179000,174000,177500,36594,2074360.0,11686538.0
2017-06-21,178000,180500,177500,179000,28372,2091890.0,11686538.0
2017-06-22,180500,180500,176000,177000,17533,2068517.0,11686538.0
2017-06-23,177000,183000,177000,181000,25917,2115263.0,11686538.0
2017-06-26,180000,181000,174000,176000,30028,2056831.0,11686538.0
2017-06-27,175000,179000,175000,178000,17303,2080204.0,11686538.0
2017-06-28,178500,178500,174000,175000,24787,2045144.0,11686538.0
2017-06-29,174500,177000,172000,177000,19373,2068517.0,11686538.0
2017-06-30,174500,178000,173500,174500,23958,2039301.0,11686538.0
2017-07-03,175000,176500,173000,173000,17010,2021771.0,11686538.0
2017-07-04,173000,178000,173000,175000,24301,2045144.0,11686538.0
2017-07-05,174000,176500,172500,174000,15839,2033458.0,11686538.0
2017-07-06,173500,177000,173500,176000,14401,2056831.0,11686538.0
2017-07-07,174500,178000,174000,178000,16691,2080204.0,11686538.0
2017-07-10,176500,178500,172500,172500,19275,2015928.0,11686538.0
2017-07-11,172500,174500,170500,172000,20600,2010085.0,11686538.0
2017-07-12,171500,173500,171500,172000,13732,2010085.0,11686538.0
2017-07-13,172000,173000,170500,171000,21519,1998398.0,11686538.0
2017-07-14,170500,173000,170000,172000,16304,2010085.0,11686538.0
2017-07-17,173000,177000,173000,176500,20870,2062674.0,11686538.0
2017-07-18,176500,177500,174000,177000,15180,2068517.0,11686538.0
2017-07-19,177500,178000,176000,177500,17947,2074360.0,11686538.0
2017-07-20,178500,180000,176000,180000,20722,2103577.0,11686538.0
2017-07-21,179000,179500,177000,177500,12659,2074360.0,11686538.0
2017-07-24,177000,180000,176500,180000,16855,2103577.0,11686538.0
2017-07-25,180000,183000,178000,182500,42024,2132793.0,11686538.0
2017-07-26,183500,188500,182500,187500,92943,2191226.0,11686538.0
2017-07-27,187000,187500,183000,183500,52751,2144480.0,11686538.0
2017-07-28,183500,189000,183000,184500,72415,2156166.0,11686538.0
2017-07-31,185500,190000,182500,184000,42108,2150323.0,11686538.0
2017-08-01,184000,186000,182000,183500,35461,2144480.0,11686538.0
2017-08-02,183500,183500,179000,183000,39737,2138636.0,11686538.0
2017-08-03,183000,184000,178000,178500,27672,2086047.0,11686538.0
2017-08-04,179000,180500,176500,178000,23564,2080204.0,11686538.0
2017-08-07,179500,182000,179000,180000,13833,2103577.0,11686538.0
2017-08-08,180000,182000,178000,180500,17521,2109420.0,11686538.0
2017-08-09,178500,183000,178000,182000,21744,2126950.0,11686538.0
2017-08-10,180500,184500,180000,184000,23859,2150323.0,11686538.0
2017-08-11,181500,181500,178500,181000,23902,2115263.0,11686538.0
2017-08-14,180500,181500,177000,178500,22051,2086047.0,11686538.0
2017-08-16,177500,180000,175000,177000,34517,2068517.0,11686538.0
2017-08-17,176000,179000,176000,178000,13709,2080204.0,11686538.0
2017-08-18,175000,179500,175000,178500,12002,2086047.0,11686538.0
2017-08-21,178500,180500,178000,178500,12441,2086047.0,11686538.0
2017-08-22,179000,181000,178500,180500,13135,2109420.0,11686538.0
2017-08-23,180500,180500,179000,179000,8566,2091890.0,11686538.0
2017-08-24,178500,181000,178000,180500,13867,2109420.0,11686538.0
2017-08-25,180000,180500,177500,179500,7471,2097734.0,11686538.0
2017-08-28,178000,183000,178000,182500,28540,2132793.0,11686538.0
2017-08-29,182000,185000,179500,183000,18297,2138636.0,11686538.0
2017-08-30,183000,184500,181500,184500,13387,2156166.0,11686538.0
2017-08-31,185500,185500,181000,181500,14903,2121107.0,11686538.0
2017-09-01,181500,190000,181500,188500,66936,2202912.0,11686538.0
2017-09-04,184500,187000,184000,184500,25167,2156166.0,11686538.0
2017-09-05,186500,186500,182500,183000,12066,2138636.0,11686538.0
2017-09-06,183000,184000,181000,183500,19122,2144480.0,11686538.0
2017-09-07,183500,188000,183500,186000,32298,2173696.0,11686538.0
2017-09-08,186000,187000,183000,184500,19075,2156166.0,11686538.0
2017-09-11,186500,189000,185000,187000,28516,2185383.0,11686538.0
2017-09-12,187500,188500,185000,186500,19276,2179539.0,11686538.0
2017-09-13,185500,186500,182500,183500,26272,2144480.0,11686538.0
2017-09-14,183500,186500,182500,185000,27286,2162010.0,11686538.0
2017-09-15,183500,186000,183500,186000,33534,2173696.0,11686538.0
2017-09-18,186000,186500,183500,184000,19181,2150323.0,11686538.0
2017-09-19,183500,188000,183000,187500,21702,2191226.0,11686538.0
2017-09-20,189000,206000,188000,202500,191252,2366524.0,11686538.0
2017-09-21,204000,204500,197500,199500,76826,2331464.0,11686538.0
2017-09-22,199500,200500,193500,193500,51862,2261345.0,11686538.0
2017-09-25,193500,198000,193000,194500,36918,2273032.0,11686538.0
2017-09-26,195000,200500,195000,198500,47523,2319778.0,11686538.0
2017-09-27,198500,201000,197500,198500,44193,2319778.0,11686538.0
2017-09-28,199500,200500,195500,200000,31967,2337308.0,11686538.0
2017-09-29,201000,201000,199500,200500,35580,2343151.0,11686538.0
2017-10-10,201000,204000,199000,203500,43653,2378210.0,11686538.0
2017-10-11,204000,205500,196500,197500,58523,2308091.0,11686538.0
2017-10-12,198000,208500,198000,207500,90723,2424957.0,11686538.0
2017-10-13,207500,213000,204000,207000,67476,2419113.0,11686538.0
2017-10-16,207000,208500,202000,207500,36950,2424957.0,11686538.0
2017-10-17,207000,207500,200000,207000,36101,2419113.0,11686538.0
2017-10-18,204500,211000,204500,207500,40925,2424957.0,11686538.0
2017-10-19,208500,214000,205000,209000,59474,2442486.0,11686538.0
2017-10-20,208000,212500,208000,209500,35325,2448330.0,11686538.0
2017-10-23,209000,209000,204500,206500,39164,2413270.0,11686538.0
2017-10-24,204500,209000,204500,208500,25055,2436643.0,11686538.0
2017-10-25,208000,212000,207500,211500,28878,2471703.0,11686538.0
2017-10-26,211000,212500,206500,211000,31121,2465860.0,11686538.0
2017-10-27,209000,212000,207000,207500,17955,2424957.0,11686538.0
2017-10-30,208000,210500,205500,208000,20941,2430800.0,11686538.0
2017-10-31,207000,213000,201000,211000,68072,2465860.0,11686538.0
2017-11-01,206500,209500,202500,207500,40829,2424957.0,11686538.0
2017-11-02,207500,207500,201500,202000,25318,2360681.0,11686538.0
2017-11-03,203500,213000,203500,209000,64970,2442486.0,11686538.0
2017-11-06,210000,219000,209500,219000,78998,2559352.0,11686538.0
2017-11-07,219000,219500,214000,215500,29297,2518449.0,11686538.0
2017-11-08,216000,223000,214500,222500,41314,2600255.0,11686538.0
2017-11-09,222500,225000,219000,222500,32531,2600255.0,11686538.0
2017-11-10,221000,222000,217000,219500,22612,2565195.0,11686538.0
2017-11-13,216500,223000,216500,223000,20350,2606098.0,11686538.0
2017-11-14,221000,224500,219500,224000,25152,2617785.0,11686538.0
2017-11-15,224000,237000,220500,230500,75062,2693747.0,11686538.0
2017-11-16,234000,234500,224000,228500,33445,2670374.0,11686538.0
2017-11-17,226000,227000,221500,223000,29567,2606098.0,11686538.0
2017-11-20,222500,236500,222500,236000,59328,2758023.0,11686538.0
2017-11-21,238000,245000,231000,239000,74436,2793083.0,11686538.0
2017-11-22,243500,243500,229500,231000,61873,2699590.0,11686538.0
2017-11-23,231000,238500,224000,237500,54689,2775553.0,11686538.0
2017-11-24,235000,239000,228000,228500,39198,2670374.0,11686538.0
2017-11-27,228000,234000,226000,229500,32572,2682060.0,11686538.0
2017-11-28,230000,233000,223500,225000,28172,2629471.0,11686538.0
2017-11-29,225000,229000,223500,228000,16194,2664531.0,11686538.0
2017-11-30,230500,231000,215000,215000,56559,2512606.0,11686538.0
2017-12-01,215000,227000,215000,224500,35052,2623628.0,11686538.0
2017-12-04,227500,227500,221000,222500,20204,2600255.0,11686538.0
2017-12-05,220500,222500,216500,218000,29864,2547665.0,11686538.0
2017-12-06,218000,221500,212000,214000,22106,2500919.0,11686538.0
2017-12-07,216500,216500,204500,208000,49494,2430800.0,11686538.0
2017-12-08,210500,213000,207000,210500,32353,2460016.0,11686538.0
2017-12-11,209500,221000,208500,220000,44213,2571038.0,11686538.0
2017-12-12,216000,220000,214000,218500,20928,2553509.0,11686538.0
2017-12-13,216500,225000,216500,224500,32216,2623628.0,11686538.0
2017-12-14,224500,228500,220000,220000,34489,2571038.0,11686538.0
2017-12-15,223000,228000,221000,223500,19608,2611941.0,11686538.0
2017-12-18,222000,224000,220000,221000,11126,2582725.0,11686538.0
2017-12-19,221000,221500,213500,215500,19854,2518449.0,11686538.0
2017-12-20,213000,220000,213000,218000,14165,2547665.0,11686538.0
2017-12-21,215000,215000,210000,211000,23758,2465860.0,11686538.0
2017-12-22,212000,225000,210000,222500,26317,2600255.0,11686538.0
2017-12-26,223500,224500,219500,223500,25696,2611941.0,11686538.0
2017-12-27,220500,227500,220000,226000,22234,2641158.0,11686538.0
2017-12-28,228000,228000,223000,226000,11537,2641158.0,11686538.0
2018-01-02,224000,228000,223000,227000,14657,2652844.0,11686538.0
2018-01-03,224000,229000,224000,226000,26719,2641158.0,11686538.0
2018-01-04,226000,226500,208500,209500,122477,2448330.0,11686538.0
2018-01-05,211000,214500,208500,214500,53615,2506762.0,11686538.0
2018-01-08,215500,216000,208500,211500,46459,2471703.0,11686538.0
2018-01-09,211500,214000,210000,213000,38527,2489233.0,11686538.0
2018-01-10,211500,216000,209000,214500,42753,2506762.0,11686538.0
2018-01-11,215500,219500,213000,217000,43938,2535979.0,11686538.0
2018-01-12,217500,231500,217500,228000,103263,2664531.0,11686538.0
2018-01-15,230000,235000,224000,234000,66930,2734650.0,11686538.0
2018-01-16,234000,236500,226000,229000,44638,2676217.0,11686538.0
2018-01-17,230000,230000,219000,221000,51283,2582725.0,11686538.0
2018-01-18,221500,225000,218000,221500,36520,2588568.0,11686538.0
2018-01-19,221500,226000,219000,219000,32479,2559352.0,11686538.0
2018-01-22,216500,223000,213500,222000,28574,2594411.0,11686538.0
2018-01-23,221000,232000,220500,232000,59270,2711277.0,11686538.0
2018-01-24,229000,233000,228500,231500,32123,2705434.0,11686538.0
2018-01-25,228500,232500,228000,228500,21846,2670374.0,11686538.0
2018-01-26,227000,232000,226500,230000,25920,2687904.0,11686538.0
2018-01-29,232500,246000,227500,238000,108456,2781396.0,11686538.0
2018-01-30,238500,260000,236500,247500,144446,2892418.0,11686538.0
2018-01-31,246000,246000,236000,236500,54337,2763866.0,11686538.0
2018-02-01,237000,237500,225500,226500,77755,2647001.0,11686538.0
2018-02-02,226000,227000,217500,226000,55832,2641158.0,11686538.0
2018-02-05,219500,222000,208000,208000,81900,2430800.0,11686538.0
2018-02-06,199500,207000,196000,205500,96145,2401584.0,11686538.0
2018-02-07,211000,211000,193500,193500,97251,2261345.0,11686538.0
2018-02-08,193500,199500,192000,197000,49584,2302248.0,11686538.0
2018-02-09,190500,195000,187000,191000,104824,2232129.0,11686538.0
2018-02-12,193000,205000,192500,201500,83189,2354837.0,11686538.0
2018-02-13,202500,203500,196500,199500,55617,2331464.0,11686538.0
2018-02-14,199500,207000,199500,204000,50554,2384054.0,11686538.0
2018-02-19,203500,216500,202000,213000,70621,2489233.0,11686538.0
2018-02-20,210000,218500,209000,212000,39901,2477546.0,11686538.0
2018-02-21,211000,219000,209000,216000,33964,2524292.0,11686538.0
2018-02-22,214000,220000,210000,212500,46018,2483389.0,11686538.0
2018-02-23,216000,221000,214500,216500,33976,2530135.0,11686538.0
2018-02-26,220000,222000,215000,220000,33876,2571038.0,11686538.0
2018-02-27,218500,225000,217000,220000,36977,2571038.0,11686538.0
2018-02-28,217500,224000,214000,217000,41019,2535979.0,11686538.0
2018-03-02,212500,222500,212000,220000,32861,2571038.0,11686538.0
2018-03-05,218000,219000,214500,214500,32170,2506762.0,11686538.0
2018-03-06,214500,218500,212000,214500,30787,2506762.0,11686538.0
2018-03-07,212000,219500,208000,209500,61201,2448330.0,11686538.0
2018-03-08,209500,212000,203000,204000,99562,2384054.0,11686538.0
2018-03-09,204000,213000,202000,210500,63033,2460016.0,11686538.0
2018-03-12,211000,213500,209000,212000,71412,2477546.0,11686538.0
2018-03-13,210500,214500,206500,208000,51505,2430800.0,11686538.0
2018-03-14,206000,210500,204500,208500,31006,2436643.0,11686538.0
2018-03-15,209000,212500,208000,210500,32032,2460016.0,11686538.0
2018-03-16,211000,211500,208500,209500,14514,2448330.0,11686538.0
2018-03-19,210000,210000,204000,204000,33453,2384054.0,11686538.0
2018-03-20,204000,206500,201000,204000,36208,2384054.0,11686538.0
2018-03-21,204000,206500,202000,204000,31981,2384054.0,11686538.0
2018-03-22,204000,210000,203500,204500,41643,2389897.0,11686538.0
2018-03-23,201000,203500,198000,198000,35449,2313935.0,11686538.0
