현대건설(000720),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-07-17,47050,47150,46550,46950,312489,5228153.0,111355765.0
2017-07-18,46850,47000,46450,46550,240835,5183611.0,111355765.0
2017-07-19,46800,47400,46400,47200,460817,5255992.0,111355765.0
2017-07-20,47450,48300,47100,48300,465952,5378483.0,111355765.0
2017-07-21,48350,48700,47650,48700,357148,5423026.0,111355765.0
2017-07-24,48700,48700,47950,48350,269363,5384051.0,111355765.0
2017-07-25,48300,48450,47600,47950,254806,5339509.0,111355765.0
2017-07-26,48400,48650,47900,48350,260146,5384051.0,111355765.0
2017-07-27,48350,48750,47800,48600,295280,5411890.0,111355765.0
2017-07-28,48000,48150,45750,46150,802449,5139069.0,111355765.0
2017-07-31,46100,46300,44850,45300,635083,5044416.0,111355765.0
2017-08-01,45000,45650,44550,45400,634676,5055552.0,111355765.0
2017-08-02,45300,45300,44450,44850,387639,4994306.0,111355765.0
2017-08-03,44250,44800,41600,41850,1039225,4660239.0,111355765.0
2017-08-04,41850,42850,41800,42400,430628,4721484.0,111355765.0
2017-08-07,42300,43600,42300,43350,387827,4827272.0,111355765.0
2017-08-08,43350,43700,42900,43500,256362,4843976.0,111355765.0
2017-08-09,42850,43500,42450,42800,308021,4766027.0,111355765.0
2017-08-10,42500,43200,42000,42800,522563,4766027.0,111355765.0
2017-08-11,42050,42700,42000,42350,440956,4715917.0,111355765.0
2017-08-14,42250,42750,41700,41950,463654,4671374.0,111355765.0
2017-08-16,42150,42400,41600,41950,307542,4671374.0,111355765.0
2017-08-17,41800,42350,41500,42250,238915,4704781.0,111355765.0
2017-08-18,41700,42100,41550,41800,170954,4654671.0,111355765.0
2017-08-21,41800,41800,41000,41250,286509,4593425.0,111355765.0
2017-08-22,41350,42100,41300,41650,224431,4637968.0,111355765.0
2017-08-23,41850,42200,41600,42150,215143,4693645.0,111355765.0
2017-08-24,42050,42100,41750,41950,151168,4671374.0,111355765.0
2017-08-25,42050,42500,41850,42450,235792,4727052.0,111355765.0
2017-08-28,42550,42850,42300,42550,220263,4738188.0,111355765.0
2017-08-29,42400,42800,41650,42700,265115,4754891.0,111355765.0
2017-08-30,42550,42700,41450,41700,550109,4643535.0,111355765.0
2017-08-31,41700,41700,40250,40650,607451,4526612.0,111355765.0
2017-09-01,41000,41300,40450,40750,437890,4537747.0,111355765.0
2017-09-04,39800,40650,39800,40400,214496,4498773.0,111355765.0
2017-09-05,40800,40900,40450,40800,205244,4543315.0,111355765.0
2017-09-06,40850,40850,39450,39600,421819,4409688.0,111355765.0
2017-09-07,39600,39750,39300,39500,322053,4398553.0,111355765.0
2017-09-08,39600,39900,39400,39750,215658,4426392.0,111355765.0
2017-09-11,39450,39900,38250,38750,527934,4315036.0,111355765.0
2017-09-12,38800,38800,38300,38650,346679,4303900.0,111355765.0
2017-09-13,38650,38800,37400,38800,614038,4320604.0,111355765.0
2017-09-14,38950,39000,38150,38700,433651,4309468.0,111355765.0
2017-09-15,38600,38900,38100,38800,258268,4320604.0,111355765.0
2017-09-18,38550,38750,38150,38350,423350,4270494.0,111355765.0
2017-09-19,38200,39850,38200,39750,697246,4426392.0,111355765.0
2017-09-20,39750,39850,38700,38900,317108,4331739.0,111355765.0
2017-09-21,38600,38800,38000,38050,362771,4237087.0,111355765.0
2017-09-22,38100,38300,37100,37400,333968,4164706.0,111355765.0
2017-09-25,37050,37400,36100,36350,387649,4047782.0,111355765.0
2017-09-26,36400,37900,36400,37750,424963,4203680.0,111355765.0
2017-09-27,37550,38600,36900,38200,401904,4253790.0,111355765.0
2017-09-28,39950,39950,37650,37900,990766,4220383.0,111355765.0
2017-09-29,38050,38600,38050,38350,290310,4270494.0,111355765.0
2017-10-10,38350,38700,37350,37650,436016,4192545.0,111355765.0
2017-10-11,37550,37800,37350,37450,396581,4170273.0,111355765.0
2017-10-12,37650,40150,37650,39900,1101121,4443095.0,111355765.0
2017-10-13,39900,40250,38900,39050,548941,4348443.0,111355765.0
2017-10-16,39200,39700,38600,39550,325083,4404121.0,111355765.0
2017-10-17,39650,39850,39050,39100,382306,4354010.0,111355765.0
2017-10-18,39050,39300,38550,39050,303732,4348443.0,111355765.0
2017-10-19,39100,39750,38850,39300,291205,4376282.0,111355765.0
2017-10-20,39200,39800,38950,39400,294393,4387417.0,111355765.0
2017-10-23,39400,40200,39250,40050,410748,4459798.0,111355765.0
2017-10-24,40000,40750,39550,40050,494811,4459798.0,111355765.0
2017-10-25,40600,40650,39650,40000,446187,4454231.0,111355765.0
2017-10-26,40000,40150,39050,39250,421649,4370714.0,111355765.0
2017-10-27,39250,40450,39200,39700,486677,4420824.0,111355765.0
2017-10-30,39450,39550,37750,37900,729378,4220383.0,111355765.0
2017-10-31,37950,38400,37800,37850,552731,4214816.0,111355765.0
2017-11-01,37800,37950,37400,37700,520902,4198112.0,111355765.0
2017-11-02,37750,38050,37550,37850,512070,4214816.0,111355765.0
2017-11-03,37850,38500,37800,38050,412016,4237087.0,111355765.0
2017-11-06,38100,38400,37900,38150,358947,4248222.0,111355765.0
2017-11-07,38050,41300,38050,41100,1881153,4576722.0,111355765.0
2017-11-08,40950,41050,40300,40800,691635,4543315.0,111355765.0
2017-11-09,40650,40800,39850,40100,666722,4465366.0,111355765.0
2017-11-10,39900,40700,39500,39650,514202,4415256.0,111355765.0
2017-11-13,39350,39450,38200,38350,646972,4270494.0,111355765.0
2017-11-14,38050,38650,37350,37600,900184,4186977.0,111355765.0
2017-11-15,37600,37600,35750,35950,1542754,4003240.0,111355765.0
2017-11-16,36100,36300,35800,35950,610826,4003240.0,111355765.0
2017-11-17,36100,36500,35950,36000,629253,4008808.0,111355765.0
2017-11-20,36000,36250,35600,35600,680831,3964265.0,111355765.0
2017-11-21,35600,35650,34300,34400,1068128,3830638.0,111355765.0
2017-11-22,34400,34700,33800,34250,752903,3813935.0,111355765.0
2017-11-23,34650,35700,34600,35100,888042,3908587.0,111355765.0
2017-11-24,35250,35450,34700,35250,416797,3925291.0,111355765.0
2017-11-27,35000,35550,35000,35500,517805,3953130.0,111355765.0
2017-11-28,35400,36150,35400,35900,721110,3997672.0,111355765.0
2017-11-29,35900,36250,35350,35400,506553,3941994.0,111355765.0
2017-11-30,35450,35750,35050,35050,773499,3903020.0,111355765.0
2017-12-01,35000,35200,34400,34700,585962,3864045.0,111355765.0
2017-12-04,34500,35600,34500,35350,415818,3936426.0,111355765.0
2017-12-05,35350,36900,35350,36750,1092090,4092324.0,111355765.0
2017-12-06,37000,37000,35850,36050,540989,4014375.0,111355765.0
2017-12-07,36150,36200,35300,35500,383049,3953130.0,111355765.0
2017-12-08,35300,35800,34650,34650,518093,3858477.0,111355765.0
2017-12-11,34800,35300,34650,34650,277463,3858477.0,111355765.0
2017-12-12,34950,35050,34600,34800,254626,3875181.0,111355765.0
2017-12-13,34900,36550,34900,36550,927689,4070053.0,111355765.0
2017-12-14,36500,36750,34700,34700,872312,3864045.0,111355765.0
2017-12-15,35900,36450,35900,36000,501663,4008808.0,111355765.0
2017-12-18,36450,36550,36200,36300,329017,4042214.0,111355765.0
2017-12-19,36550,36700,35650,35800,295370,3986536.0,111355765.0
2017-12-20,35800,36250,35800,36100,221831,4019943.0,111355765.0
2017-12-21,36050,36050,35450,35500,394700,3953130.0,111355765.0
2017-12-22,35550,35650,34750,34900,439554,3886316.0,111355765.0
2017-12-26,34950,35500,34800,35350,376493,3936426.0,111355765.0
2017-12-27,35000,35500,34500,35350,328051,3936426.0,111355765.0
2017-12-28,35350,36500,35200,36300,399081,4042214.0,111355765.0
2018-01-02,36450,37400,36100,37150,649218,4136867.0,111355765.0
2018-01-03,36650,37000,36200,36300,482518,4042214.0,111355765.0
2018-01-04,36300,38400,36300,37950,1459930,4225951.0,111355765.0
2018-01-05,38200,38600,37300,38050,655891,4237087.0,111355765.0
2018-01-08,38000,38550,37400,38350,577188,4270494.0,111355765.0
2018-01-09,38000,38550,38000,38400,511510,4276061.0,111355765.0
2018-01-10,38850,41000,38450,40450,2027187,4504341.0,111355765.0
2018-01-11,40500,40650,39500,39650,883337,4415256.0,111355765.0
2018-01-12,40050,41350,39900,40000,725681,4454231.0,111355765.0
2018-01-15,40250,40750,39650,40350,492067,4493205.0,111355765.0
2018-01-16,40550,40550,39150,39400,675310,4387417.0,111355765.0
2018-01-17,39050,39350,38550,39100,507214,4354010.0,111355765.0
2018-01-18,39100,39300,37950,38050,948675,4237087.0,111355765.0
2018-01-19,38150,40000,38150,40000,923212,4454231.0,111355765.0
2018-01-22,39700,40100,39000,40000,602138,4454231.0,111355765.0
2018-01-23,40350,41150,40200,41000,793443,4565586.0,111355765.0
2018-01-24,40950,41500,40300,40850,411151,4548883.0,111355765.0
2018-01-25,40500,42300,40500,42150,1099408,4693645.0,111355765.0
2018-01-26,41600,41700,39250,40800,2117298,4543315.0,111355765.0
2018-01-29,40900,44650,40900,43600,2549812,4855111.0,111355765.0
2018-01-30,43600,44750,43150,43400,1400261,4832840.0,111355765.0
2018-01-31,43000,43600,41950,42900,753797,4777162.0,111355765.0
2018-02-01,42800,44850,42800,44150,1319013,4916357.0,111355765.0
2018-02-02,44400,44700,43000,43450,687224,4838408.0,111355765.0
2018-02-05,42800,44550,42300,43450,1122473,4838408.0,111355765.0
2018-02-06,42250,43850,41500,43250,1032306,4816137.0,111355765.0
2018-02-07,44200,44250,40750,41000,669259,4565586.0,111355765.0
2018-02-08,41300,41300,39100,40350,1029831,4493205.0,111355765.0
2018-02-09,38850,39800,38800,39100,801665,4354010.0,111355765.0
2018-02-12,39200,39200,38350,38650,697929,4303900.0,111355765.0
2018-02-13,39050,39100,38350,38350,610420,4270494.0,111355765.0
2018-02-14,38600,39700,38600,39300,494159,4376282.0,111355765.0
2018-02-19,40000,41700,39700,41300,708801,4598993.0,111355765.0
2018-02-20,41300,41800,40600,41150,427919,4582290.0,111355765.0
2018-02-21,41150,41150,39850,40050,522480,4459798.0,111355765.0
2018-02-22,40050,40050,38950,38950,606054,4337307.0,111355765.0
2018-02-23,39450,40500,39400,40250,638428,4482070.0,111355765.0
2018-02-26,40750,40750,39450,39900,427600,4443095.0,111355765.0
2018-02-27,39950,40100,39100,39150,593937,4359578.0,111355765.0
2018-02-28,39000,39450,38500,38500,543976,4287197.0,111355765.0
2018-03-02,38200,38400,37600,37800,433447,4209248.0,111355765.0
2018-03-05,37700,38250,37450,37450,262937,4170273.0,111355765.0
2018-03-06,38100,38300,37800,38150,380369,4248222.0,111355765.0
2018-03-07,39000,40350,38600,38750,1151998,4315036.0,111355765.0
2018-03-08,39450,40300,39000,40250,797925,4482070.0,111355765.0
2018-03-09,40750,44800,40750,43550,2324322,4849544.0,111355765.0
2018-03-12,44250,44450,43450,43650,893070,4860679.0,111355765.0
2018-03-13,43200,43500,41250,41600,1166353,4632400.0,111355765.0
2018-03-14,41300,41350,39850,40300,1103444,4487637.0,111355765.0
2018-03-15,40400,40850,40000,40600,570645,4521044.0,111355765.0
2018-03-16,40800,41050,40300,40800,454446,4543315.0,111355765.0
2018-03-19,41100,41650,40500,40950,631255,4560019.0,111355765.0
2018-03-20,40850,41800,40700,41800,410383,4654671.0,111355765.0
2018-03-21,41600,41800,40950,41000,460659,4565586.0,111355765.0
2018-03-22,41100,41700,40200,40350,654514,4493205.0,111355765.0
2018-03-23,39500,39600,38300,38500,1088300,4287197.0,111355765.0
2018-03-26,38750,40050,38050,39900,674895,4443095.0,111355765.0
2018-03-27,40500,41250,40000,41050,523860,4571154.0,111355765.0
2018-03-28,40650,43650,40150,42700,1889448,4754891.0,111355765.0
2018-03-29,42950,43200,41650,42600,572872,4743756.0,111355765.0
2018-03-30,43200,44000,42400,43700,646056,4866247.0,111355765.0
2018-04-02,43700,43700,41500,41750,679599,4649103.0,111355765.0
2018-04-03,41350,42650,41100,42550,544220,4738188.0,111355765.0
2018-04-04,42600,43300,42100,42200,546303,4699213.0,111355765.0
2018-04-05,42300,43200,42150,43150,484924,4805001.0,111355765.0
2018-04-06,43000,43850,42500,43450,439767,4838408.0,111355765.0
2018-04-09,44500,45150,44050,44650,1378296,4972035.0,111355765.0
2018-04-10,44350,44400,42650,43400,586906,4832840.0,111355765.0
2018-04-11,43150,43350,42400,42750,582290,4760459.0,111355765.0
2018-04-12,42850,43450,42450,42450,508684,4727052.0,111355765.0
2018-04-13,42500,43100,42100,42700,446580,4754891.0,111355765.0
2018-04-16,42750,42900,42100,42200,348776,4699213.0,111355765.0
2018-04-17,42200,42400,40300,40550,1299177,4515476.0,111355765.0
2018-04-18,41350,44400,41050,44250,2155198,4927493.0,111355765.0
2018-04-19,46000,50900,45900,49650,5783159,5528814.0,111355765.0
2018-04-20,49700,51500,47900,50400,3405840,5612331.0,111355765.0
2018-04-23,54500,55400,49750,51100,6078831,5690280.0,111355765.0
2018-04-24,51200,53100,49400,51700,3158478,5757093.0,111355765.0
2018-04-25,51200,52300,49400,49950,2882458,5562220.0,111355765.0
2018-04-26,49200,51700,48250,51300,2560126,5712551.0,111355765.0
2018-04-27,51400,51500,49750,50400,2556752,5612331.0,111355765.0
2018-04-30,54100,64400,53500,63600,12951733,7082227.0,111355765.0
2018-05-02,63500,70100,62600,64300,13412244,7160176.0,111355765.0
2018-05-03,63000,64000,60000,61000,5111377,6792702.0,111355765.0
2018-05-04,62000,66200,60800,65900,6159941,7338345.0,111355765.0
2018-05-08,62900,66600,62800,63100,5749831,7026549.0,111355765.0
2018-05-09,63900,64500,60200,62400,5885144,6948600.0,111355765.0
2018-05-10,65300,66700,63100,63300,5547427,7048820.0,111355765.0
2018-05-11,62800,64600,61300,64400,4201997,7171311.0,111355765.0
2018-05-14,66500,75200,66200,73300,13176579,8162378.0,111355765.0
2018-05-15,72500,76200,71500,74000,7055871,8240327.0,111355765.0
2018-05-16,70000,72500,68200,69300,9894362,7716955.0,111355765.0
2018-05-17,69000,72000,67600,69000,5950303,7683548.0,111355765.0
2018-05-18,70200,70600,67700,70000,4426828,7794904.0,111355765.0
2018-05-21,70000,70600,68400,69900,3102421,7783768.0,111355765.0
2018-05-23,68300,70400,65700,68900,5318823,7672412.0,111355765.0
2018-05-24,70200,70700,66500,67500,3901274,7516514.0,111355765.0
2018-05-25,59100,62700,57200,60900,9601681,6781566.0,111355765.0
2018-05-28,71900,79100,71700,79100,16081258,8808241.0,111355765.0
2018-05-29,78700,79400,74500,74800,10387106,8329411.0,111355765.0
2018-05-30,75300,76300,73000,74600,5964156,8307140.0,111355765.0
2018-05-31,75700,76800,72700,73800,5160469,8218055.0,111355765.0
2018-06-01,74300,75100,69800,70100,5274043,7806039.0,111355765.0
2018-06-04,72600,73200,67600,67900,4516383,7561056.0,111355765.0
2018-06-05,68300,71200,66600,71200,4864801,7928530.0,111355765.0
2018-06-07,70900,71700,69000,69100,2879706,7694683.0,111355765.0
2018-06-08,69700,69800,66900,67200,2486526,7483107.0,111355765.0
2018-06-11,68700,73000,68000,72300,4398104,8051022.0,111355765.0
2018-06-12,72300,73000,68200,69600,8223322,7750361.0,111355765.0
2018-06-14,66000,66700,63300,63600,5394396,7082227.0,111355765.0
2018-06-15,63900,65100,62800,63800,2811604,7104498.0,111355765.0
2018-06-18,63900,65000,61400,62100,2640250,6915193.0,111355765.0
2018-06-19,62700,63800,59100,59300,3215191,6603397.0,111355765.0
2018-06-20,59700,61400,58600,60900,2442887,6781566.0,111355765.0
2018-06-21,61000,63700,60100,60800,2495763,6770431.0,111355765.0
2018-06-22,60900,62300,59700,61300,1929457,6826108.0,111355765.0
2018-06-25,61200,63500,60400,63000,1923824,7015413.0,111355765.0
2018-06-26,62200,63900,59600,60400,2075554,6725888.0,111355765.0
2018-06-27,60500,61100,56600,57100,3387257,6358414.0,111355765.0
2018-06-28,56800,58000,54600,54700,2518686,6091160.0,111355765.0
2018-06-29,57100,58000,55000,57500,3064322,6402956.0,111355765.0
2018-07-02,57100,57500,53900,54000,2079104,6013211.0,111355765.0
2018-07-03,55400,56100,53200,55600,1981701,6191381.0,111355765.0
2018-07-04,55500,56800,55200,55300,1412483,6157974.0,111355765.0
2018-07-05,55300,55700,52000,53100,2080903,5912991.0,111355765.0
2018-07-06,53500,56000,52600,55600,1799602,6191381.0,111355765.0
2018-07-09,53000,53700,50900,51100,2661263,5690280.0,111355765.0
2018-07-10,52100,53100,51600,52100,1447893,5801635.0,111355765.0
2018-07-11,52200,54900,51700,54300,1898801,6046618.0,111355765.0
2018-07-12,54600,54900,53100,53300,1374240,5935262.0,111355765.0
2018-07-13,54000,55200,53700,54700,1044399,6091160.0,111355765.0
2018-07-16,55500,55700,54400,54400,708423,6057754.0,111355765.0
2018-07-17,54600,54800,53700,53800,558520,5990940.0,111355765.0
2018-07-18,54100,54100,51600,51700,1237558,5757093.0,111355765.0
2018-07-19,52000,53100,50800,51400,1349161,5723686.0,111355765.0
2018-07-20,51800,52400,51300,52000,1028983,5790500.0,111355765.0
2018-07-23,51700,52200,49900,50000,1172687,5567788.0,111355765.0
2018-07-24,50800,55100,50800,53900,2951316,6002076.0,111355765.0
2018-07-25,54600,56200,53500,55200,2160944,6146838.0,111355765.0
2018-07-26,55700,58700,55100,56400,2165597,6280465.0,111355765.0
2018-07-27,56800,57600,54600,56000,1615259,6235923.0,111355765.0
2018-07-30,56300,59100,56200,58800,1620963,6547719.0,111355765.0
2018-07-31,59400,59800,57200,58500,1302091,6514312.0,111355765.0
2018-08-01,58800,59500,58100,58600,799795,6525448.0,111355765.0
2018-08-02,58800,60300,57600,58500,1171499,6514312.0,111355765.0
2018-08-03,59200,60100,59000,59600,1131032,6636804.0,111355765.0
2018-08-06,59000,59000,57000,57100,917534,6358414.0,111355765.0
2018-08-07,57400,58600,56900,58200,601311,6480906.0,111355765.0
2018-08-08,58600,60000,57700,59100,963809,6581126.0,111355765.0
2018-08-09,58800,60200,58600,58900,722746,6558855.0,111355765.0
2018-08-10,61000,61900,59900,60800,2117805,6770431.0,111355765.0
2018-08-13,61800,62100,57500,57700,1891097,6425228.0,111355765.0
2018-08-14,58000,60300,57300,60000,995008,6681346.0,111355765.0
2018-08-16,61700,62000,59300,59700,1316686,6647939.0,111355765.0
2018-08-17,60200,60300,59300,60300,648076,6714753.0,111355765.0
2018-08-20,60700,61200,60300,60600,750800,6748159.0,111355765.0
2018-08-21,61000,62000,60700,61800,908307,6881786.0,111355765.0
2018-08-22,61500,61600,60000,61100,800030,6803837.0,111355765.0
2018-08-23,61300,64200,60600,63500,1662468,7071091.0,111355765.0
2018-08-24,63900,64400,63100,63900,822120,7115633.0,111355765.0
2018-08-27,60500,61800,59900,60500,1898985,6737024.0,111355765.0
2018-08-28,61000,61900,60000,60700,1057465,6759295.0,111355765.0
2018-08-29,60300,60500,59300,59400,946128,6614532.0,111355765.0
2018-08-30,59700,61100,59600,60400,786620,6725888.0,111355765.0
2018-08-31,59900,60200,59200,60000,629125,6681346.0,111355765.0
2018-09-03,61200,61500,60300,60500,548339,6737024.0,111355765.0
2018-09-04,60600,61400,60300,61200,448876,6814973.0,111355765.0
2018-09-05,61800,62800,60900,61200,825259,6814973.0,111355765.0
2018-09-06,62300,63600,60500,60900,1454277,6781566.0,111355765.0
2018-09-07,61500,63900,61200,63700,1495669,7093362.0,111355765.0
2018-09-10,65100,68800,64700,68700,2340749,7650141.0,111355765.0
2018-09-11,70300,70400,68200,68800,1922486,7661277.0,111355765.0
2018-09-12,69000,69000,66300,68900,1488062,7672412.0,111355765.0
2018-09-13,68700,69800,67800,68500,1085877,7627870.0,111355765.0
2018-09-14,68500,69100,67400,68600,941366,7639005.0,111355765.0
2018-09-17,69900,70000,67700,68700,1107119,7650141.0,111355765.0
2018-09-18,68500,69400,66500,67000,1312349,7460836.0,111355765.0
2018-09-19,67500,67800,64700,65100,2229152,7249260.0,111355765.0
2018-09-20,66800,67200,64300,64800,1479184,7215854.0,111355765.0
2018-09-21,65300,67500,64900,67500,1811770,7516514.0,111355765.0
2018-09-27,68900,69000,66800,67400,1149101,7505379.0,111355765.0
