웰바이오텍(010600),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2011-04-11,1785,1785,1713,1724,952103,19117.0,114474261.0
2011-04-12,1754,1785,1703,1703,1888382,18888.0,114474261.0
2011-04-13,1723,1847,1703,1786,3685778,19804.0,114474261.0
2011-04-14,1775,1816,1754,1755,1815798,19461.0,114474261.0
2011-04-15,1744,1868,1744,1775,3773640,19690.0,114474261.0
2011-04-18,1796,1796,1754,1765,1404524,19575.0,114474261.0
2011-04-19,1765,1806,1754,1765,1108853,19575.0,114474261.0
2011-04-20,1796,1796,1713,1724,2095969,19117.0,114474261.0
2011-04-21,1754,1754,1641,1641,2236683,18201.0,114474261.0
2011-04-22,1651,1723,1600,1621,1938632,17972.0,114474261.0
2011-04-25,1651,1661,1569,1590,1613440,17629.0,114474261.0
2011-04-26,1610,1661,1486,1621,3241803,17972.0,114474261.0
2011-04-27,1630,1641,1496,1497,3507061,16599.0,114474261.0
2011-04-28,1517,1548,1476,1517,2292990,16828.0,114474261.0
2011-04-29,1517,1538,1486,1528,1053920,16942.0,114474261.0
2011-05-02,1527,1548,1507,1517,847835,16828.0,114474261.0
2011-05-03,1496,1517,1476,1497,1475924,16599.0,114474261.0
2011-05-04,1507,1507,1465,1476,1123913,16370.0,114474261.0
2011-05-06,1517,1517,1465,1497,1031910,16599.0,114474261.0
2011-05-09,1496,1507,1455,1476,1096270,16370.0,114474261.0
2011-05-11,1476,1527,1434,1445,3617028,16026.0,114474261.0
2011-05-12,1455,1465,1434,1435,1218338,15912.0,114474261.0
2011-05-13,1445,1455,1403,1425,1912970,15797.0,114474261.0
2011-05-16,1424,1445,1403,1435,1279820,15912.0,114474261.0
2011-05-17,1445,1527,1434,1507,1832689,16713.0,114474261.0
2011-05-18,1496,1517,1434,1445,1401659,16026.0,114474261.0
2011-05-19,1445,1455,1393,1445,1146621,16026.0,114474261.0
2011-05-20,1455,1465,1414,1425,545568,15797.0,114474261.0
2011-05-23,1445,1445,1352,1352,1090602,14996.0,114474261.0
2011-05-24,1362,1383,1290,1301,1321340,14424.0,114474261.0
2011-05-25,1290,1331,1269,1301,1072558,14424.0,114474261.0
2011-05-26,1310,1352,1290,1321,881484,14653.0,114474261.0
2011-05-27,1321,1321,1269,1290,1106200,14309.0,114474261.0
2011-05-30,1300,1310,1218,1228,1694896,13622.0,114474261.0
2011-05-31,1249,1259,1218,1249,926700,13851.0,114474261.0
2011-06-01,1259,1434,1176,1342,4667058,14882.0,114474261.0
2011-06-02,1321,1403,1300,1321,1471050,14653.0,114474261.0
2011-06-03,1341,1352,1300,1321,564430,14653.0,114474261.0
2011-06-07,1310,1331,1259,1301,712482,14424.0,114474261.0
2011-06-08,1290,1300,1228,1280,853666,14195.0,114474261.0
2011-06-09,1259,1341,1249,1321,706407,14653.0,114474261.0
2011-06-10,1331,1341,1249,1270,586059,14080.0,114474261.0
2011-06-13,1290,1290,1207,1228,826861,13622.0,114474261.0
2011-06-14,1207,1300,1207,1228,1052836,13622.0,114474261.0
2011-06-15,1207,1269,1207,1228,1286910,13622.0,114474261.0
2011-06-16,1228,1290,1207,1239,892265,13737.0,114474261.0
2011-06-17,1238,1269,1176,1208,1523608,13393.0,114474261.0
2011-06-20,1197,1218,1166,1187,624366,13165.0,114474261.0
2011-06-21,1197,1218,1166,1177,1157044,13050.0,114474261.0
2011-06-22,1187,1207,1166,1197,1070996,13279.0,114474261.0
2011-06-23,1207,1207,1166,1197,805899,13279.0,114474261.0
2011-06-24,1187,1197,1166,1187,1096600,13165.0,114474261.0
2011-06-27,1176,1259,1176,1218,1987067,13508.0,114474261.0
2011-06-28,1228,1238,1187,1187,1098851,13165.0,114474261.0
2011-06-29,1187,1207,1156,1177,1233410,13050.0,114474261.0
2011-06-30,1166,1176,1145,1166,1034602,12936.0,114474261.0
2011-07-01,1176,1197,1145,1166,1198461,12936.0,114474261.0
2011-07-04,1166,1187,1156,1166,1432300,12936.0,114474261.0
2011-07-05,1176,1187,1166,1177,732603,13050.0,114474261.0
2011-07-06,1176,1187,1156,1177,1538909,13050.0,114474261.0
2011-07-07,1187,1352,1176,1352,8457601,14996.0,114474261.0
2011-07-08,1414,1445,1310,1404,11513986,15568.0,114474261.0
2011-07-11,1414,1610,1403,1559,16752001,17286.0,114474261.0
2011-07-12,1558,1630,1486,1579,7714336,17515.0,114474261.0
2011-07-13,1558,1579,1465,1517,4758742,16828.0,114474261.0
2011-07-14,1517,1527,1372,1486,4030562,16484.0,114474261.0
2011-07-15,1455,1579,1424,1517,2361645,16828.0,114474261.0
2011-07-18,1527,1579,1517,1538,2408461,17057.0,114474261.0
2011-07-19,1569,1579,1496,1548,1877070,17171.0,114474261.0
2011-07-20,1569,1734,1538,1683,6359449,18659.0,114474261.0
2011-07-21,1692,1785,1630,1693,4773647,18774.0,114474261.0
2011-07-22,1703,1703,1589,1600,2411300,17744.0,114474261.0
2011-07-25,1600,1672,1558,1621,1512274,17972.0,114474261.0
2011-07-26,1589,1630,1527,1610,2030662,17858.0,114474261.0
2011-07-27,1620,1620,1548,1600,1506538,17744.0,114474261.0
2011-07-28,1579,1589,1527,1548,1539188,17171.0,114474261.0
2011-07-29,1548,1558,1496,1497,1362151,16599.0,114474261.0
2011-08-01,1496,1517,1414,1425,1792486,15797.0,114474261.0
2011-08-02,1434,1445,1352,1414,3730400,15683.0,114474261.0
2011-08-03,1434,1476,1372,1435,2080990,15912.0,114474261.0
2011-08-04,1434,1434,1372,1373,1203072,15225.0,114474261.0
2011-08-05,1362,1372,1228,1332,2346824,14767.0,114474261.0
2011-08-08,1310,1310,1176,1270,2544257,14080.0,114474261.0
2011-08-09,1135,1238,1083,1135,3845740,12592.0,114474261.0
2011-08-10,1187,1269,1166,1218,2084198,13508.0,114474261.0
2011-08-11,1156,1259,1145,1249,1470050,13851.0,114474261.0
2011-08-12,1249,1280,1218,1249,2635716,13851.0,114474261.0
2011-08-16,1063,1249,1063,1197,15939409,13279.0,114474261.0
2011-08-17,1187,1207,1145,1156,2374050,12821.0,114474261.0
2011-08-18,1176,1321,1166,1311,7636743,14538.0,114474261.0
2011-08-19,1249,1269,1156,1177,3453190,13050.0,114474261.0
2011-08-22,1176,1269,1166,1187,2515677,13165.0,114474261.0
2011-08-23,1218,1238,1145,1187,2623721,13165.0,114474261.0
2011-08-24,1207,1207,1156,1166,1414193,12936.0,114474261.0
2011-08-25,1166,1176,1135,1146,1985135,12707.0,114474261.0
2011-08-26,1125,1197,1104,1135,3545589,12592.0,114474261.0
2011-08-29,1145,1228,1135,1166,3067026,12936.0,114474261.0
2011-08-30,1176,1197,1114,1125,2273189,12478.0,114474261.0
2011-08-31,1125,1145,1114,1135,1238885,12592.0,114474261.0
2011-09-01,1125,1156,1114,1146,1769697,12707.0,114474261.0
2011-09-02,1135,1156,1114,1135,906525,12592.0,114474261.0
2011-09-05,1125,1135,1063,1074,1806233,11905.0,114474261.0
2011-09-06,1073,1114,1011,1063,1532024,11791.0,114474261.0
2011-09-07,1063,1083,1021,1022,2123531,11333.0,114474261.0
2011-09-08,1042,1052,1001,1043,2417711,11562.0,114474261.0
2011-09-09,1032,1052,980,1032,2832636,11447.0,114474261.0
2011-09-14,1042,1042,949,950,1425871,10532.0,114474261.0
2011-09-15,949,980,867,929,5444613,10303.0,114474261.0
2011-09-16,939,1063,918,1012,4021992,11218.0,114474261.0
2011-09-19,1021,1073,980,1032,2652353,11447.0,114474261.0
2011-09-20,1021,1021,960,991,1352512,10990.0,114474261.0
2011-09-21,990,1021,939,960,1707628,10646.0,114474261.0
2011-09-22,929,990,898,960,3204438,10646.0,114474261.0
2011-09-23,949,949,867,908,1880204,10074.0,114474261.0
2011-09-26,908,918,805,846,4422670,9387.0,114474261.0
2011-09-27,836,887,825,826,1279009,9158.0,114474261.0
2011-09-28,856,856,784,826,2990162,9158.0,114474261.0
2011-09-29,825,856,794,846,1648273,9387.0,114474261.0
2011-09-30,856,970,815,970,6250073,10761.0,114474261.0
2011-10-04,970,1052,918,981,5666369,10875.0,114474261.0
2011-10-05,980,1083,929,929,4957636,10303.0,114474261.0
2011-10-06,939,1001,918,929,3116582,10303.0,114474261.0
2011-10-07,939,949,908,919,906011,10188.0,114474261.0
2011-10-10,929,929,898,908,748845,10074.0,114474261.0
2011-10-11,908,960,887,929,2198935,10303.0,114474261.0
2011-10-12,949,949,908,939,611519,10417.0,114474261.0
2011-10-13,949,990,918,950,1437275,10532.0,114474261.0
2011-10-14,949,970,929,950,913880,10532.0,114474261.0
2011-10-17,939,990,939,981,1660780,10875.0,114474261.0
2011-10-18,970,970,908,950,1836797,10532.0,114474261.0
2011-10-19,949,970,918,970,1436152,10761.0,114474261.0
2011-10-20,980,980,939,939,1553539,10417.0,114474261.0
2011-10-21,949,980,929,939,1296414,10417.0,114474261.0
2011-10-24,970,1073,949,1074,4378325,11905.0,114474261.0
2011-10-25,1104,1145,970,991,7071691,10990.0,114474261.0
2011-10-26,980,980,908,950,2589806,10532.0,114474261.0
2011-10-27,949,960,877,960,4715012,10646.0,114474261.0
2011-10-28,0,0,0,960,0,10646.0,114474261.0
2011-10-31,0,0,0,960,0,,
2011-11-01,0,0,0,960,0,,
2011-11-02,0,0,0,960,0,,
2011-11-03,0,0,0,960,0,,
2011-11-04,0,0,0,960,0,,
2011-11-07,0,0,0,960,0,,
2011-11-08,0,0,0,960,0,,
2011-11-09,0,0,0,960,0,,
2011-11-10,0,0,0,960,0,,
2011-11-11,0,0,0,960,0,,
2011-11-14,0,0,0,960,0,,
2011-11-15,0,0,0,960,0,,
2011-11-16,0,0,0,960,0,,
2011-11-17,0,0,0,960,0,,
2011-11-18,0,0,0,960,0,,
2011-11-21,0,0,0,960,0,,
2011-11-22,960,1100,930,1100,338446,12592.0,11447426.0
2011-11-23,1265,1265,1190,1265,2239772,14481.0,11447426.0
2011-11-24,1310,1325,1110,1165,1667425,13336.0,11447426.0
2011-11-25,1165,1230,996,996,841619,11402.0,11447426.0
2011-11-28,1035,1145,1010,1145,405948,13107.0,11447426.0
2011-11-29,1220,1270,1050,1125,1079272,12878.0,11447426.0
2011-11-30,1085,1180,1050,1085,241834,12420.0,11447426.0
2011-12-01,1110,1140,1030,1120,349521,12821.0,11447426.0
2011-12-02,1130,1130,1060,1090,129005,12478.0,11447426.0
2011-12-05,1090,1250,1050,1185,823862,13565.0,11447426.0
2011-12-06,1180,1285,1135,1185,530048,13565.0,11447426.0
2011-12-07,1230,1280,1125,1220,490479,13966.0,11447426.0
2011-12-08,1200,1255,1180,1205,248384,13794.0,11447426.0
2011-12-09,1195,1210,1155,1180,156767,13508.0,11447426.0
2011-12-12,1180,1205,1105,1165,221322,13336.0,11447426.0
2011-12-13,1150,1165,1110,1135,130690,12993.0,11447426.0
2011-12-14,1120,1255,1120,1195,301472,13680.0,11447426.0
2011-12-15,1205,1215,1095,1155,178449,13222.0,11447426.0
2011-12-16,1135,1180,1125,1150,167433,13165.0,11447426.0
2011-12-19,1120,1185,980,1065,288289,12192.0,11447426.0
2011-12-20,1080,1085,1035,1055,88776,12077.0,11447426.0
2011-12-21,1070,1095,1010,1025,231308,11734.0,11447426.0
2011-12-22,1025,1095,1015,1035,138572,11848.0,11447426.0
2011-12-23,1070,1115,1035,1050,288288,12020.0,11447426.0
2011-12-26,1075,1090,1035,1045,106308,11963.0,11447426.0
2011-12-27,1050,1090,1000,1045,156848,11963.0,11447426.0
2011-12-28,1020,1070,1005,1040,72532,11905.0,11447426.0
2011-12-29,1055,1055,999,1020,122224,11676.0,11447426.0
2012-01-02,1035,1035,1005,1025,52865,11734.0,11447426.0
2012-01-03,1015,1100,1005,1055,531774,12077.0,11447426.0
2012-01-04,1060,1085,1035,1080,131407,12363.0,11447426.0
2012-01-05,1085,1185,1055,1120,195271,12821.0,11447426.0
2012-01-06,1100,1165,1100,1140,222660,13050.0,11447426.0
2012-01-09,1160,1200,1100,1185,128817,13565.0,11447426.0
2012-01-10,1185,1185,1130,1140,104567,13050.0,11447426.0
2012-01-11,1165,1270,1140,1190,275041,13622.0,11447426.0
2012-01-12,1190,1235,1150,1190,137531,13622.0,11447426.0
2012-01-13,1215,1220,1140,1140,210072,13050.0,11447426.0
2012-01-16,1140,1150,1095,1100,115796,12592.0,11447426.0
2012-01-17,1100,1130,1095,1100,123742,12592.0,11447426.0
2012-01-18,1100,1130,1080,1080,107223,12363.0,11447426.0
2012-01-19,1100,1100,1060,1090,127350,12478.0,11447426.0
2012-01-20,1100,1250,1075,1250,1402495,14309.0,11447426.0
2012-01-25,1270,1270,1170,1205,568571,13794.0,11447426.0
2012-01-26,1210,1240,1190,1210,257301,13851.0,11447426.0
2012-01-27,1210,1230,1165,1195,179566,13680.0,11447426.0
2012-01-30,1180,1205,1155,1160,119887,13279.0,11447426.0
2012-01-31,1150,1210,1150,1190,203931,13622.0,11447426.0
2012-02-01,1185,1285,1175,1270,642357,14538.0,11447426.0
2012-02-02,1275,1275,1200,1245,157592,14252.0,11447426.0
2012-02-03,1255,1260,1205,1230,80202,14080.0,11447426.0
2012-02-06,1210,1300,1210,1260,264942,14424.0,11447426.0
2012-02-07,1280,1445,1245,1410,868439,16141.0,11447426.0
2012-02-08,1410,1450,1300,1340,514458,15340.0,11447426.0
2012-02-09,1340,1340,1250,1305,355013,14939.0,11447426.0
2012-02-10,1305,1345,1290,1340,127031,15340.0,11447426.0
2012-02-13,1310,1350,1280,1295,210378,14824.0,11447426.0
2012-02-14,1275,1320,1250,1250,203706,14309.0,11447426.0
2012-02-15,1275,1390,1250,1300,231026,14882.0,11447426.0
2012-02-16,1310,1350,1265,1325,216180,15168.0,11447426.0
2012-02-17,1325,1350,1285,1315,152963,15053.0,11447426.0
2012-02-20,1300,1510,1300,1510,2065386,17286.0,11447426.0
2012-02-21,1475,1600,1430,1470,1621626,16828.0,11447426.0
2012-02-22,1430,1480,1360,1405,658216,16084.0,11447426.0
2012-02-23,1425,1520,1380,1495,573651,17114.0,11447426.0
2012-02-24,1700,1715,1680,1715,1475047,19632.0,11447426.0
2012-02-27,1965,1970,1910,1970,533869,22551.0,11447426.0
2012-02-28,1810,1915,1675,1675,1977550,19174.0,11447426.0
2012-02-29,1550,1640,1485,1535,1480921,17572.0,11447426.0
2012-03-02,1555,1750,1535,1580,1870009,18087.0,11447426.0
2012-03-05,1580,1700,1480,1530,620328,17515.0,11447426.0
2012-03-06,1550,1555,1305,1410,1526297,16141.0,11447426.0
2012-03-07,1370,1435,1310,1435,595388,17622.0,12280426.0
2012-03-08,1435,1445,1360,1380,283127,16947.0,12280426.0
2012-03-09,1405,1425,1290,1315,478541,16149.0,12280426.0
2012-03-12,1320,1405,1310,1380,507962,16947.0,12280426.0
2012-03-13,1355,1440,1335,1355,256390,16640.0,12280426.0
2012-03-14,1395,1395,1345,1360,169518,16701.0,12280426.0
2012-03-15,1415,1415,1330,1370,257204,16824.0,12280426.0
2012-03-16,1390,1575,1365,1575,1473226,19342.0,12280426.0
2012-03-19,1695,1730,1480,1580,2847216,19403.0,12280426.0
2012-03-20,1605,1660,1540,1650,1247496,20263.0,12280426.0
2012-03-21,1610,1630,1565,1590,510420,19526.0,12280426.0
2012-03-22,1605,1625,1490,1520,456394,18666.0,12280426.0
2012-03-23,1455,1495,1450,1470,298939,18052.0,12280426.0
2012-03-26,1465,1550,1450,1495,313425,18359.0,12280426.0
2012-03-27,1500,1520,1375,1395,373754,17131.0,12280426.0
2012-03-28,1395,1565,1340,1520,444096,18666.0,12280426.0
2012-03-29,1505,1520,1435,1440,223444,17684.0,12280426.0
2012-03-30,1450,1550,1395,1525,368711,18728.0,12280426.0
2012-04-02,1550,1580,1490,1540,286339,18912.0,12280426.0
2012-04-03,1540,1565,1510,1535,273552,18850.0,12280426.0
2012-04-04,1530,1545,1415,1470,321788,18052.0,12280426.0
2012-04-05,1415,1460,1395,1450,370103,17807.0,12280426.0
2012-04-06,1480,1510,1410,1435,287944,17622.0,12280426.0
2012-04-09,1450,1450,1340,1340,267712,16456.0,12280426.0
2012-04-10,1340,1365,1250,1295,283360,15903.0,12280426.0
2012-04-12,1305,1330,1280,1320,181162,16210.0,12280426.0
2012-04-13,1325,1470,1320,1450,241970,17807.0,12280426.0
2012-04-16,1440,1440,1385,1405,154105,17254.0,12280426.0
2012-04-17,1420,1420,1365,1410,108200,17315.0,12280426.0
2012-04-18,1430,1435,1370,1400,123512,17193.0,12280426.0
2012-04-19,1380,1410,1350,1405,92403,17254.0,12280426.0
2012-04-20,1380,1400,1360,1390,106760,17070.0,12280426.0
2012-04-23,1390,1420,1370,1405,83903,17254.0,12280426.0
2012-04-24,1390,1615,1380,1500,2455394,18421.0,12280426.0
2012-04-25,1530,1625,1495,1545,1289377,18973.0,12280426.0
2012-04-26,1595,1610,1455,1500,1311752,18421.0,12280426.0
2012-04-27,1540,1725,1515,1725,3612081,21184.0,12280426.0
2012-04-30,1775,1840,1615,1760,3694157,21614.0,12280426.0
2012-05-02,1800,1865,1655,1680,3105956,20631.0,12280426.0
2012-05-03,1690,1710,1585,1645,1581357,20201.0,12280426.0
2012-05-04,1660,1660,1530,1570,740520,19280.0,12280426.0
2012-05-07,1530,1620,1515,1620,501550,19894.0,12280426.0
2012-05-08,1635,1670,1585,1655,720305,20324.0,12280426.0
2012-05-09,1620,1640,1555,1595,432623,19587.0,12280426.0
2012-05-10,1600,1695,1555,1680,765520,20631.0,12280426.0
2012-05-11,1695,1725,1615,1680,594260,20631.0,12280426.0
2012-05-14,1680,1705,1560,1660,360197,20386.0,12280426.0
2012-05-15,1630,1655,1450,1555,514189,19096.0,12280426.0
2012-05-16,1530,1550,1385,1400,417407,17193.0,12280426.0
2012-05-17,1370,1445,1350,1430,277615,17561.0,12280426.0
2012-05-18,1390,1425,1220,1310,508611,16087.0,12280426.0
2012-05-21,1320,1345,1255,1330,211240,16333.0,12280426.0
2012-05-22,1365,1390,1310,1380,189782,16947.0,12280426.0
2012-05-23,1370,1380,1310,1350,206220,16579.0,12280426.0
2012-05-24,1390,1390,1300,1365,222452,16763.0,12280426.0
2012-05-25,1350,1380,1335,1375,221478,16886.0,12280426.0
2012-05-29,1355,1395,1350,1385,123947,17008.0,12280426.0
2012-05-30,1395,1440,1350,1385,246550,17008.0,12280426.0
2012-05-31,1335,1370,1325,1360,125628,16701.0,12280426.0
2012-06-01,1375,1375,1335,1340,95123,16456.0,12280426.0
2012-06-04,1300,1330,1250,1275,208180,15658.0,12280426.0
2012-06-05,1290,1345,1275,1340,207380,16456.0,12280426.0
2012-06-07,1390,1410,1360,1360,176390,16701.0,12280426.0
2012-06-08,1380,1390,1335,1375,178920,16886.0,12280426.0
2012-06-11,1370,1395,1355,1385,215215,17008.0,12280426.0
2012-06-12,1360,1405,1355,1385,141133,17008.0,12280426.0
2012-06-13,1400,1440,1360,1440,301775,17684.0,12280426.0
2012-06-14,1440,1440,1385,1400,188597,17193.0,12280426.0
2012-06-15,1385,1420,1320,1320,141580,16210.0,12280426.0
2012-06-18,1345,1385,1335,1370,213153,16824.0,12280426.0
2012-06-19,1365,1390,1340,1390,182890,17070.0,12280426.0
2012-06-20,1400,1500,1370,1445,499379,17745.0,12280426.0
2012-06-21,1475,1500,1420,1475,486470,18114.0,12280426.0
2012-06-22,1445,1520,1430,1505,331402,18482.0,12280426.0
2012-06-25,1475,1545,1475,1495,218034,18359.0,12280426.0
2012-06-26,1470,1515,1425,1460,214041,17929.0,12280426.0
2012-06-27,1455,1470,1405,1460,275850,17929.0,12280426.0
2012-06-28,1470,1675,1470,1675,3596840,20570.0,12280426.0
2012-06-29,1660,1660,1540,1615,1299036,19833.0,12280426.0
2012-07-02,1640,1750,1625,1640,1621592,20140.0,12280426.0
2012-07-03,1640,1675,1570,1670,745356,20508.0,12280426.0
2012-07-04,1680,1770,1640,1675,802719,20570.0,12280426.0
2012-07-05,1680,1700,1610,1665,496100,20447.0,12280426.0
2012-07-06,1680,1680,1590,1600,387955,19649.0,12280426.0
2012-07-09,1555,1605,1550,1570,478306,19280.0,12280426.0
2012-07-10,1595,1610,1530,1610,271519,19771.0,12280426.0
2012-07-11,1580,1610,1565,1605,261510,19710.0,12280426.0
2012-07-12,1590,1645,1590,1630,363524,20017.0,12280426.0
2012-07-13,1630,1735,1555,1600,921678,19649.0,12280426.0
2012-07-16,1600,1640,1565,1590,580526,19526.0,12280426.0
2012-07-17,1565,1585,1470,1505,764708,18482.0,12280426.0
2012-07-18,1490,1520,1390,1390,526278,17070.0,12280426.0
2012-07-19,1390,1440,1350,1430,377240,17561.0,12280426.0
2012-07-20,1425,1430,1360,1410,295206,17315.0,12280426.0
2012-07-23,1370,1400,1330,1350,270782,16579.0,12280426.0
2012-07-24,1345,1355,1275,1340,304056,16456.0,12280426.0
2012-07-25,1320,1320,1275,1300,257976,15965.0,12280426.0
2012-07-26,1290,1325,1275,1325,199069,16272.0,12280426.0
2012-07-27,1350,1355,1330,1355,155063,16640.0,12280426.0
2012-07-30,1370,1375,1320,1355,109090,16640.0,12280426.0
2012-07-31,1335,1360,1315,1330,99813,16333.0,12280426.0
2012-08-01,1330,1330,1295,1325,130352,16272.0,12280426.0
2012-08-02,1305,1340,1305,1320,77752,16210.0,12280426.0
2012-08-03,1300,1365,1295,1365,85003,16763.0,12280426.0
2012-08-06,1365,1380,1355,1375,151347,16886.0,12280426.0
2012-08-07,1370,1380,1340,1350,104535,16579.0,12280426.0
2012-08-08,1360,1380,1340,1380,172400,16947.0,12280426.0
2012-08-09,1385,1390,1365,1390,224870,17070.0,12280426.0
2012-08-10,1380,1385,1340,1340,198506,16456.0,12280426.0
2012-08-13,1350,1375,1335,1375,86601,16886.0,12280426.0
2012-08-14,1370,1385,1350,1375,111360,16886.0,12280426.0
2012-08-16,1375,1385,1345,1375,125255,16886.0,12280426.0
2012-08-17,1375,1380,1350,1375,159079,16886.0,12280426.0
2012-08-20,1380,1385,1360,1385,127822,17008.0,12280426.0
2012-08-21,1385,1560,1385,1490,894230,18298.0,12280426.0
2012-08-22,1470,1510,1420,1470,307226,18052.0,12280426.0
2012-08-23,1485,1485,1430,1460,192470,17929.0,12280426.0
2012-08-24,1460,1460,1395,1410,237060,17315.0,12280426.0
2012-08-27,1400,1400,1310,1325,325139,16272.0,12280426.0
2012-08-28,1320,1335,1300,1315,188339,16149.0,12280426.0
2012-08-29,1305,1340,1300,1320,128786,16210.0,12280426.0
2012-08-30,1320,1490,1320,1425,632660,17500.0,12280426.0
2012-08-31,1420,1475,1410,1445,441272,17745.0,12280426.0
2012-09-03,1420,1420,1380,1415,273315,17377.0,12280426.0
2012-09-04,1420,1420,1355,1355,280189,16640.0,12280426.0
2012-09-05,1355,1380,1310,1320,273390,16210.0,12280426.0
2012-09-06,1335,1370,1325,1360,129880,16701.0,12280426.0
2012-09-07,1365,1375,1335,1365,153745,16763.0,12280426.0
2012-09-10,1380,1385,1350,1370,125620,16824.0,12280426.0
2012-09-11,1360,1380,1330,1345,170875,16517.0,12280426.0
2012-09-12,1360,1365,1325,1345,188473,16517.0,12280426.0
2012-09-13,1350,1455,1335,1420,607644,17438.0,12280426.0
2012-09-14,1435,1500,1395,1490,602706,18298.0,12280426.0
2012-09-17,1490,1515,1435,1490,393056,18298.0,12280426.0
2012-09-18,1510,1520,1470,1510,256599,18543.0,12280426.0
2012-09-19,1510,1525,1455,1490,333158,18298.0,12280426.0
2012-09-20,1475,1485,1425,1460,365064,17929.0,12280426.0
2012-09-21,1445,1505,1410,1470,312864,18052.0,12280426.0
2012-09-24,1465,1620,1460,1550,920111,19035.0,12280426.0
2012-09-25,1595,1755,1420,1420,2695904,17438.0,12280426.0
2012-09-26,1410,1455,1360,1395,511950,17131.0,12280426.0
2012-09-27,1390,1395,1350,1395,294815,17131.0,12280426.0
2012-09-28,1410,1420,1355,1385,198483,17008.0,12280426.0
2012-10-02,1385,1395,1350,1370,211625,16824.0,12280426.0
2012-10-04,1380,1420,1355,1415,232740,17377.0,12280426.0
2012-10-05,1415,1455,1405,1430,215817,17561.0,12280426.0
2012-10-08,1430,1440,1385,1420,158115,17438.0,12280426.0
2012-10-09,1395,1430,1380,1425,174316,17500.0,12280426.0
