빙그레(005180),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-01-19,63000,64100,62700,63400,23456,624569.0,9851241.0
2017-01-20,63900,65200,63700,64900,24232,639346.0,9851241.0
2017-01-23,64500,65100,64000,64000,7170,630479.0,9851241.0
2017-01-24,64600,64800,62500,64700,16500,637375.0,9851241.0
2017-01-25,64800,64800,62300,62500,17721,615703.0,9851241.0
2017-01-26,62600,63500,61900,63100,12908,621613.0,9851241.0
2017-01-31,63900,64600,62900,64500,11297,635405.0,9851241.0
2017-02-01,64900,65500,64700,65100,17596,641316.0,9851241.0
2017-02-02,64400,65500,64400,65000,15497,640331.0,9851241.0
2017-02-03,65200,65900,64600,65400,11446,644271.0,9851241.0
2017-02-06,65800,65800,64800,65500,23191,645256.0,9851241.0
2017-02-07,65700,65700,65000,65600,6392,646241.0,9851241.0
2017-02-08,65600,65600,64000,65000,10534,640331.0,9851241.0
2017-02-09,65200,65200,64200,64200,11917,632450.0,9851241.0
2017-02-10,64900,65200,63900,64400,15031,634420.0,9851241.0
2017-02-13,64600,65700,64500,65600,11217,646241.0,9851241.0
2017-02-14,65800,65900,64600,65800,10389,648212.0,9851241.0
2017-02-15,65800,66000,65100,65700,9329,647227.0,9851241.0
2017-02-16,65800,65900,65000,65800,10106,648212.0,9851241.0
2017-02-17,65700,65800,65000,65500,6280,645256.0,9851241.0
2017-02-20,65100,65400,65000,65100,6771,641316.0,9851241.0
2017-02-21,65100,66000,65000,65600,19225,646241.0,9851241.0
2017-02-22,65600,65900,64500,65100,17725,641316.0,9851241.0
2017-02-23,64600,65700,64600,65500,14609,645256.0,9851241.0
2017-02-24,65500,66600,64900,66400,35105,654122.0,9851241.0
2017-02-27,66500,66800,66100,66600,12984,656093.0,9851241.0
2017-02-28,66600,67000,66000,66500,17576,655108.0,9851241.0
2017-03-02,67000,67000,66200,66600,26773,656093.0,9851241.0
2017-03-03,66600,66800,65500,66500,15126,655108.0,9851241.0
2017-03-06,66500,66500,64300,64700,20590,637375.0,9851241.0
2017-03-07,65200,65300,64200,64500,15796,635405.0,9851241.0
2017-03-08,64500,65100,64000,64800,12064,638360.0,9851241.0
2017-03-09,64800,64900,63800,64000,15977,630479.0,9851241.0
2017-03-10,64700,64700,63500,64400,14885,634420.0,9851241.0
2017-03-13,64400,64900,63900,64800,11826,638360.0,9851241.0
2017-03-14,64800,65000,64100,64200,9878,632450.0,9851241.0
2017-03-15,64200,64500,63600,63900,8074,629494.0,9851241.0
2017-03-16,64300,65000,63600,63800,10952,628509.0,9851241.0
2017-03-17,64400,64400,63600,63700,7167,627524.0,9851241.0
2017-03-20,64400,64900,63700,64800,14725,638360.0,9851241.0
2017-03-21,65200,65300,64600,64600,25171,636390.0,9851241.0
2017-03-22,65400,66500,64900,65500,25925,645256.0,9851241.0
2017-03-23,66300,66300,64500,65900,15699,649197.0,9851241.0
2017-03-24,65400,68100,65400,68100,42203,670870.0,9851241.0
2017-03-27,68100,68300,67100,67600,26213,665944.0,9851241.0
2017-03-28,68100,68800,67800,68600,26158,675795.0,9851241.0
2017-03-29,69200,69200,67400,67400,13070,663974.0,9851241.0
2017-03-30,67200,68100,66500,67700,19405,666929.0,9851241.0
2017-03-31,67100,68500,67100,68500,25203,674810.0,9851241.0
2017-04-03,68000,68700,67700,67900,8760,668899.0,9851241.0
2017-04-04,67400,68300,67100,68000,6756,669884.0,9851241.0
2017-04-05,67500,68900,67500,68600,15850,675795.0,9851241.0
2017-04-06,68100,68600,67400,68600,7884,675795.0,9851241.0
2017-04-07,67700,69100,67700,68400,11374,673825.0,9851241.0
2017-04-10,68700,69000,67600,68500,13089,674810.0,9851241.0
2017-04-11,67800,68500,67600,68000,17448,669884.0,9851241.0
2017-04-12,67400,68800,67400,68800,10763,677765.0,9851241.0
2017-04-13,68900,69800,68600,69500,17162,684661.0,9851241.0
2017-04-14,69200,70000,69000,69400,27440,683676.0,9851241.0
2017-04-17,70200,70300,69000,70000,21933,689587.0,9851241.0
2017-04-18,70300,70300,69100,69100,16571,680721.0,9851241.0
2017-04-19,69100,70300,68700,70300,31142,692542.0,9851241.0
2017-04-20,70300,71500,70000,70700,39523,696483.0,9851241.0
2017-04-21,70600,71800,70100,70400,22920,693527.0,9851241.0
2017-04-24,70000,71000,69100,69500,13178,684661.0,9851241.0
2017-04-25,69200,70000,68900,69700,21115,686631.0,9851241.0
2017-04-26,69400,70200,69000,69000,17219,679736.0,9851241.0
2017-04-27,69300,70000,68700,69500,31664,684661.0,9851241.0
2017-04-28,69000,69000,68100,68600,20430,675795.0,9851241.0
2017-05-02,69300,69800,68500,69000,34983,679736.0,9851241.0
2017-05-04,68500,69500,68500,69000,43965,679736.0,9851241.0
2017-05-08,69100,70400,68800,70300,47689,692542.0,9851241.0
2017-05-10,70800,72200,69200,71300,37055,702393.0,9851241.0
2017-05-11,72000,72000,71000,72000,19609,709289.0,9851241.0
2017-05-12,72000,73600,71300,73000,37643,719141.0,9851241.0
2017-05-15,73200,73900,72300,72400,15869,713230.0,9851241.0
2017-05-16,72400,73600,72000,73000,24674,719141.0,9851241.0
2017-05-17,72500,73100,71000,71000,21329,699438.0,9851241.0
2017-05-18,70700,71700,70000,71000,17251,699438.0,9851241.0
2017-05-19,71000,71100,69700,70300,32614,692542.0,9851241.0
2017-05-22,70700,70800,69100,69100,26984,680721.0,9851241.0
2017-05-23,69100,70600,69100,70600,20956,695498.0,9851241.0
2017-05-24,70800,70800,70000,70200,11427,691557.0,9851241.0
2017-05-25,70200,70600,69800,70100,15486,690572.0,9851241.0
2017-05-26,69900,70200,69500,69600,20741,685646.0,9851241.0
2017-05-29,70100,72600,69600,72200,40390,711260.0,9851241.0
2017-05-30,72300,72800,71300,71700,13362,706334.0,9851241.0
2017-05-31,72000,72100,70600,71600,22775,705349.0,9851241.0
2017-06-01,71500,72200,70800,72200,19608,711260.0,9851241.0
2017-06-02,71600,72600,71500,71800,21203,707319.0,9851241.0
2017-06-05,71800,72200,70800,70900,19427,698453.0,9851241.0
2017-06-07,70600,70900,70100,70400,18607,693527.0,9851241.0
2017-06-08,70900,71000,69500,69800,55279,687617.0,9851241.0
2017-06-09,70800,70800,69800,70000,15866,689587.0,9851241.0
2017-06-12,70100,70800,68600,69400,21286,683676.0,9851241.0
2017-06-13,69400,69700,68700,68800,16840,677765.0,9851241.0
2017-06-14,68800,69200,68000,68600,21203,675795.0,9851241.0
2017-06-15,68400,68900,68100,68300,63747,672840.0,9851241.0
2017-06-16,68900,68900,67900,68600,14875,675795.0,9851241.0
2017-06-19,68100,68700,68100,68400,13924,673825.0,9851241.0
2017-06-20,68100,68600,67600,68000,27849,669884.0,9851241.0
2017-06-21,67800,68400,67700,67800,10857,667914.0,9851241.0
2017-06-22,67800,68600,67500,68000,18807,669884.0,9851241.0
2017-06-23,68000,68500,67800,68200,13783,671855.0,9851241.0
2017-06-26,68700,68700,67500,67700,16866,666929.0,9851241.0
2017-06-27,67700,67900,66200,66600,25893,656093.0,9851241.0
2017-06-28,66200,68500,66200,68400,22417,673825.0,9851241.0
2017-06-29,68800,68800,67600,67700,14727,666929.0,9851241.0
2017-06-30,67700,68300,67300,68200,12904,671855.0,9851241.0
2017-07-03,68300,70400,68000,70100,31406,690572.0,9851241.0
2017-07-04,70200,70200,68800,69100,17699,680721.0,9851241.0
2017-07-05,68500,69600,68500,68500,11834,674810.0,9851241.0
2017-07-06,68500,68500,66900,67100,30709,661018.0,9851241.0
2017-07-07,67200,67500,66400,66600,13979,656093.0,9851241.0
2017-07-10,66300,66800,66000,66500,9329,655108.0,9851241.0
2017-07-11,66500,66900,66100,66200,9537,652152.0,9851241.0
2017-07-12,66500,66700,65500,66000,20638,650182.0,9851241.0
2017-07-13,66500,66600,65300,65600,18945,646241.0,9851241.0
2017-07-14,66100,66100,64400,65000,21949,640331.0,9851241.0
2017-07-17,64900,66500,64900,66000,14145,650182.0,9851241.0
2017-07-18,66000,67300,65800,67100,17251,661018.0,9851241.0
2017-07-19,67400,68400,67200,68300,18071,672840.0,9851241.0
2017-07-20,68300,68300,66800,66900,9806,659048.0,9851241.0
2017-07-21,67000,67000,66100,66400,8359,654122.0,9851241.0
2017-07-24,66900,66900,65800,66400,8501,654122.0,9851241.0
2017-07-25,66700,66700,65800,66700,10876,657078.0,9851241.0
2017-07-26,67500,67900,66400,67900,18175,668899.0,9851241.0
2017-07-27,67300,68300,67300,67900,8258,668899.0,9851241.0
2017-07-28,67100,68300,67100,67800,13847,667914.0,9851241.0
2017-07-31,68200,68500,67000,67000,10156,660033.0,9851241.0
2017-08-01,67800,68200,66700,67600,6340,665944.0,9851241.0
2017-08-02,67400,67400,66400,66600,15212,656093.0,9851241.0
2017-08-03,66500,66500,65200,65300,20249,643286.0,9851241.0
2017-08-04,65000,65700,64600,65100,11469,641316.0,9851241.0
2017-08-07,65200,66000,65100,65400,12064,644271.0,9851241.0
2017-08-08,65200,66000,65100,65700,9322,647227.0,9851241.0
2017-08-09,65200,65800,65100,65600,10114,646241.0,9851241.0
2017-08-10,64800,66200,64800,65300,17403,643286.0,9851241.0
2017-08-11,64600,65500,63600,64300,19405,633435.0,9851241.0
2017-08-14,64300,64700,63400,63500,13029,625554.0,9851241.0
2017-08-16,63100,64100,62500,62800,23276,618658.0,9851241.0
2017-08-17,62400,62700,60900,62400,34366,614717.0,9851241.0
2017-08-18,61100,62200,61100,61400,20905,604866.0,9851241.0
2017-08-21,61800,61800,60900,60900,16427,599941.0,9851241.0
2017-08-22,61000,61900,60200,61000,18236,600926.0,9851241.0
2017-08-23,60600,60800,59900,59900,21945,590089.0,9851241.0
2017-08-24,60000,61000,60000,60700,13714,597970.0,9851241.0
2017-08-25,60700,61200,60600,61200,12593,602896.0,9851241.0
2017-08-28,60700,61100,60400,60700,11620,597970.0,9851241.0
2017-08-29,60800,60900,60100,60200,12370,593045.0,9851241.0
2017-08-30,60100,60800,59900,60800,12056,598955.0,9851241.0
2017-08-31,60300,60600,60200,60600,8964,596985.0,9851241.0
2017-09-01,60100,60400,59700,59700,15654,588119.0,9851241.0
2017-09-04,59700,60000,59400,59800,10976,589104.0,9851241.0
2017-09-05,59600,59800,58800,59500,8452,586149.0,9851241.0
2017-09-06,60000,60000,59200,59800,9786,589104.0,9851241.0
2017-09-07,59800,60000,59200,59300,10522,584179.0,9851241.0
2017-09-08,58900,59200,58600,58700,22269,578268.0,9851241.0
2017-09-11,58400,59500,58000,58500,18526,576298.0,9851241.0
2017-09-12,58500,58700,58000,58300,13512,574327.0,9851241.0
2017-09-13,58100,59100,58000,58600,11617,577283.0,9851241.0
2017-09-14,58100,60300,58100,60300,20125,594030.0,9851241.0
2017-09-15,60000,60200,59100,59400,11222,585164.0,9851241.0
2017-09-18,59700,59900,58800,59100,14620,582208.0,9851241.0
2017-09-19,58600,59700,58600,59000,6436,581223.0,9851241.0
2017-09-20,59200,59600,58400,58800,11364,579253.0,9851241.0
2017-09-21,58500,59000,58100,58300,8857,574327.0,9851241.0
2017-09-22,58100,58500,58000,58300,13963,574327.0,9851241.0
2017-09-25,58700,58700,58000,58000,13409,571372.0,9851241.0
2017-09-26,58000,60700,58000,59500,16342,586149.0,9851241.0
2017-09-27,59300,60000,58000,58000,14374,571372.0,9851241.0
2017-09-28,58100,59300,58100,59200,15030,583193.0,9851241.0
2017-09-29,59700,60000,58700,60000,8923,591074.0,9851241.0
2017-10-10,59900,60400,59500,59900,15513,590089.0,9851241.0
2017-10-11,59300,59900,58900,59500,14768,586149.0,9851241.0
2017-10-12,59100,60000,58900,60000,14579,591074.0,9851241.0
2017-10-13,60100,61100,60000,61100,21913,601911.0,9851241.0
2017-10-16,61200,61400,60100,61200,14041,602896.0,9851241.0
2017-10-17,60700,61200,60200,61100,9276,601911.0,9851241.0
2017-10-18,60500,61100,60300,60600,12098,596985.0,9851241.0
2017-10-19,60300,63300,60300,62700,23415,617673.0,9851241.0
2017-10-20,62400,62800,60100,60700,41308,597970.0,9851241.0
2017-10-23,60300,60900,60200,60500,16112,596000.0,9851241.0
2017-10-24,60100,61100,60100,60600,7414,596985.0,9851241.0
2017-10-25,60300,61200,60000,60300,9747,594030.0,9851241.0
2017-10-26,60300,60900,60200,60800,12002,598955.0,9851241.0
2017-10-27,60600,61000,60000,60200,17503,593045.0,9851241.0
2017-10-30,60200,60700,60000,60500,11686,596000.0,9851241.0
2017-10-31,60700,61500,60100,60700,19240,597970.0,9851241.0
2017-11-01,60200,61500,60100,61300,15410,603881.0,9851241.0
2017-11-02,61300,61600,60600,61500,12894,605851.0,9851241.0
2017-11-03,61900,63000,61200,62400,12500,614717.0,9851241.0
2017-11-06,62100,63100,62100,62900,17935,619643.0,9851241.0
2017-11-07,62600,63100,62100,62900,17646,619643.0,9851241.0
2017-11-08,62500,63800,62200,63200,12541,622598.0,9851241.0
2017-11-09,63300,64000,62700,64000,11435,630479.0,9851241.0
2017-11-10,63800,64100,63300,63900,10764,629494.0,9851241.0
2017-11-13,63400,63900,62500,63600,13408,626539.0,9851241.0
2017-11-14,63100,63500,62300,63400,10143,624569.0,9851241.0
2017-11-15,63400,64000,62500,64000,12926,630479.0,9851241.0
2017-11-16,64400,64400,63500,63500,95162,625554.0,9851241.0
2017-11-17,63400,63800,62600,63100,12091,621613.0,9851241.0
2017-11-20,62700,64000,62600,63600,6890,626539.0,9851241.0
2017-11-21,63200,64200,63200,64000,35025,630479.0,9851241.0
2017-11-22,63600,63900,63100,63500,16506,625554.0,9851241.0
2017-11-23,63200,63900,63200,63900,8440,629494.0,9851241.0
2017-11-24,64000,64800,63200,64800,11984,638360.0,9851241.0
2017-11-27,64800,65800,64800,65300,8033,643286.0,9851241.0
2017-11-28,65100,66200,64600,65700,14900,647227.0,9851241.0
2017-11-29,65700,66300,65100,66100,9763,651167.0,9851241.0
2017-11-30,66900,67400,65400,67300,26707,662989.0,9851241.0
2017-12-01,66900,67400,66200,67400,10395,663974.0,9851241.0
2017-12-04,67400,67900,66500,66500,8218,655108.0,9851241.0
2017-12-05,66200,67100,65900,67100,15992,661018.0,9851241.0
2017-12-06,67100,67400,66200,66600,9571,656093.0,9851241.0
2017-12-07,66800,66800,64900,65800,31033,648212.0,9851241.0
2017-12-08,64800,64900,62700,63000,19759,620628.0,9851241.0
2017-12-11,62700,64200,62700,64000,6295,630479.0,9851241.0
2017-12-12,63100,64500,63000,64300,8863,633435.0,9851241.0
2017-12-13,63500,64500,62800,63100,15393,621613.0,9851241.0
2017-12-14,63500,64000,60800,60800,27101,598955.0,9851241.0
2017-12-15,61800,63400,61300,63400,13754,624569.0,9851241.0
2017-12-18,63300,64000,62700,64000,10406,630479.0,9851241.0
2017-12-19,64000,64000,62600,62800,9383,618658.0,9851241.0
2017-12-20,62200,63400,62100,62100,9243,611762.0,9851241.0
2017-12-21,61500,62800,61500,62300,9170,613732.0,9851241.0
2017-12-22,62700,63400,61800,62400,11217,614717.0,9851241.0
2017-12-26,63100,63800,62400,63500,11473,625554.0,9851241.0
2017-12-27,62400,63000,61800,62700,7955,617673.0,9851241.0
2017-12-28,62700,63600,62400,63100,11739,621613.0,9851241.0
2018-01-02,63900,65300,62700,65100,14974,641316.0,9851241.0
2018-01-03,63800,64900,63800,64000,13716,630479.0,9851241.0
2018-01-04,64600,64600,61800,62000,23632,610777.0,9851241.0
2018-01-05,62000,62600,61700,62500,10951,615703.0,9851241.0
2018-01-08,62500,63000,62200,62500,11189,615703.0,9851241.0
2018-01-09,62000,62500,61400,62200,29259,612747.0,9851241.0
2018-01-10,61700,64700,61700,64300,33756,633435.0,9851241.0
2018-01-11,64700,64700,63200,63200,22323,622598.0,9851241.0
2018-01-12,63100,64200,62700,62700,10066,617673.0,9851241.0
2018-01-15,62600,65000,62600,64300,21591,633435.0,9851241.0
2018-01-16,63700,65100,63700,65000,16938,640331.0,9851241.0
2018-01-17,64700,65100,63700,64300,10064,633435.0,9851241.0
2018-01-18,63900,65000,63500,63700,7345,627524.0,9851241.0
2018-01-19,63600,64400,63200,63600,8503,626539.0,9851241.0
2018-01-22,64400,64400,63600,64200,8363,632450.0,9851241.0
2018-01-23,64500,65000,64100,64200,14076,632450.0,9851241.0
2018-01-24,64300,66300,64300,66000,20558,650182.0,9851241.0
2018-01-25,65300,66700,65300,66300,14778,653137.0,9851241.0
2018-01-26,65800,66800,65800,66700,14003,657078.0,9851241.0
2018-01-29,66800,67300,66400,66600,15259,656093.0,9851241.0
2018-01-30,66900,67400,65700,67100,15420,661018.0,9851241.0
2018-01-31,67300,67300,64500,66100,23359,651167.0,9851241.0
2018-02-01,65400,67200,65300,66300,13261,653137.0,9851241.0
2018-02-02,66200,67200,65400,65500,10265,645256.0,9851241.0
2018-02-05,66300,66300,63400,63900,13494,629494.0,9851241.0
2018-02-06,62800,63900,62000,63400,15539,624569.0,9851241.0
2018-02-07,63500,64100,62100,62100,14111,611762.0,9851241.0
2018-02-08,61800,62700,61400,61600,18469,606836.0,9851241.0
2018-02-09,61200,65700,60000,65000,34139,640331.0,9851241.0
2018-02-12,64600,64800,62800,62800,8943,618658.0,9851241.0
2018-02-13,62900,63400,62100,62300,7863,613732.0,9851241.0
2018-02-14,62100,62900,61900,62700,9665,617673.0,9851241.0
2018-02-19,63500,63500,62300,63400,6588,624569.0,9851241.0
2018-02-20,62900,63200,62300,62400,5884,614717.0,9851241.0
2018-02-21,62400,63300,62000,62300,6158,613732.0,9851241.0
2018-02-22,62200,62800,61900,62700,4554,617673.0,9851241.0
2018-02-23,62900,63200,62500,63200,4582,622598.0,9851241.0
2018-02-26,63500,63600,62600,63600,4555,626539.0,9851241.0
2018-02-27,63400,63800,62600,63500,4983,625554.0,9851241.0
2018-02-28,63800,63800,62300,62300,11409,613732.0,9851241.0
2018-03-02,62000,62800,61200,61600,8505,606836.0,9851241.0
2018-03-05,61000,62200,60600,61400,10379,604866.0,9851241.0
2018-03-06,61100,61700,60200,60300,14295,594030.0,9851241.0
2018-03-07,60200,61100,59400,59600,16643,587134.0,9851241.0
2018-03-08,60000,60400,59500,60400,16391,595015.0,9851241.0
2018-03-09,60500,62300,60000,62300,20143,613732.0,9851241.0
2018-03-12,62000,62900,61200,62700,19573,617673.0,9851241.0
2018-03-13,62000,62500,61400,61500,12707,605851.0,9851241.0
2018-03-14,61100,61600,60600,61000,12754,600926.0,9851241.0
2018-03-15,61000,61500,60300,61200,13034,602896.0,9851241.0
2018-03-16,61000,61300,60600,60700,11270,597970.0,9851241.0
2018-03-19,61000,61100,60500,60700,10882,597970.0,9851241.0
2018-03-20,60300,61000,60300,60500,10353,596000.0,9851241.0
2018-03-21,60300,61000,60300,60600,12963,596985.0,9851241.0
2018-03-22,60500,61100,60400,60700,13326,597970.0,9851241.0
2018-03-23,60800,60800,59700,59800,23379,589104.0,9851241.0
2018-03-26,59700,60600,59200,59500,19783,586149.0,9851241.0
2018-03-27,59600,60700,59500,60600,12098,596985.0,9851241.0
2018-03-28,60300,60900,60300,60900,9467,599941.0,9851241.0
2018-03-29,60500,60900,59800,60200,18748,593045.0,9851241.0
2018-03-30,60700,60900,60100,60900,7078,599941.0,9851241.0
2018-04-02,60900,62600,60900,62100,22408,611762.0,9851241.0
2018-04-03,62100,62800,61400,62200,15492,612747.0,9851241.0
2018-04-04,61600,62200,60400,60800,22632,598955.0,9851241.0
2018-04-05,61600,61900,61000,61100,9281,601911.0,9851241.0
2018-04-06,61200,61700,60600,61100,13077,601911.0,9851241.0
2018-04-09,60800,62100,60700,62100,11887,611762.0,9851241.0
2018-04-10,62100,62200,61100,61600,13333,606836.0,9851241.0
2018-04-11,61100,61800,60800,61400,22111,604866.0,9851241.0
2018-04-12,61400,62000,61100,61400,10886,604866.0,9851241.0
2018-04-13,61200,61800,61100,61400,10967,604866.0,9851241.0
2018-04-16,62000,62000,61000,61300,8653,603881.0,9851241.0
2018-04-17,61100,61400,60900,61200,7419,602896.0,9851241.0
2018-04-18,61200,61600,61000,61200,11531,602896.0,9851241.0
2018-04-19,61100,61800,60800,61300,16701,603881.0,9851241.0
2018-04-20,61000,61900,61000,61700,9050,607822.0,9851241.0
2018-04-23,61500,62300,61300,62000,10985,610777.0,9851241.0
2018-04-24,61600,64400,61600,63900,29796,629494.0,9851241.0
2018-04-25,64000,65200,62500,64900,39338,639346.0,9851241.0
2018-04-26,64600,65300,63900,64100,23416,631465.0,9851241.0
2018-04-27,63700,65000,63600,64500,13750,635405.0,9851241.0
2018-04-30,64500,66600,64500,66500,27191,655108.0,9851241.0
2018-05-02,66000,66600,65400,65400,10891,644271.0,9851241.0
2018-05-03,65100,65900,64100,64300,17943,633435.0,9851241.0
2018-05-04,64100,64300,63100,63500,13326,625554.0,9851241.0
2018-05-08,63500,64700,63300,63600,12741,626539.0,9851241.0
2018-05-09,63600,64500,63400,63700,12361,627524.0,9851241.0
2018-05-10,63700,64700,62700,64700,20911,637375.0,9851241.0
2018-05-11,64300,64600,63900,64400,7501,634420.0,9851241.0
2018-05-14,64400,65000,63900,64300,13213,633435.0,9851241.0
2018-05-15,63900,65100,63500,64000,9284,630479.0,9851241.0
2018-05-16,63500,63800,63000,63200,8982,622598.0,9851241.0
2018-05-17,63000,63300,62500,62500,9666,615703.0,9851241.0
2018-05-18,62500,63400,62400,63400,11151,624569.0,9851241.0
2018-05-21,63500,63500,62500,62800,6751,618658.0,9851241.0
2018-05-23,62200,62400,61200,61500,16098,605851.0,9851241.0
2018-05-24,61500,62300,61500,61700,7784,607822.0,9851241.0
2018-05-25,61700,62200,61100,61100,21710,601911.0,9851241.0
2018-05-28,61000,62000,60500,62000,9555,610777.0,9851241.0
