사조오양(006090),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-12-09,12950,13300,12250,12450,81078,117313.0,9422739.0
2015-12-10,12600,12650,12200,12550,41999,118255.0,9422739.0
2015-12-11,12550,12600,12200,12350,32483,116371.0,9422739.0
2015-12-14,12050,12100,11500,11500,62513,108361.0,9422739.0
2015-12-15,11250,12100,11250,12000,39072,113073.0,9422739.0
2015-12-16,12200,13000,12200,12650,40684,119198.0,9422739.0
2015-12-17,12950,13650,12750,13600,62835,128149.0,9422739.0
2015-12-18,13400,13900,13300,13800,69338,130034.0,9422739.0
2015-12-21,13650,14000,13200,13400,34926,126265.0,9422739.0
2015-12-22,13600,13600,13200,13450,18321,126736.0,9422739.0
2015-12-23,13700,13700,12950,13300,26239,125322.0,9422739.0
2015-12-24,13350,13500,13000,13000,42089,122496.0,9422739.0
2015-12-28,13250,13600,13100,13500,41879,127207.0,9422739.0
2015-12-29,13400,13700,13000,13400,32268,126265.0,9422739.0
2015-12-30,13550,14850,13500,14050,59767,132389.0,9422739.0
2016-01-04,14200,14400,13650,13800,33733,130034.0,9422739.0
2016-01-05,13650,13700,13000,13600,58412,128149.0,9422739.0
2016-01-06,13500,14000,13000,13800,93720,130034.0,9422739.0
2016-01-07,13600,15100,13600,15050,220058,141812.0,9422739.0
2016-01-08,14800,16000,14700,15600,205292,146995.0,9422739.0
2016-01-11,15600,16400,15300,15800,123890,148879.0,9422739.0
2016-01-12,15650,16000,15150,15250,96604,143697.0,9422739.0
2016-01-13,15200,15500,14800,14800,118752,139457.0,9422739.0
2016-01-14,14850,15800,14400,15300,143958,144168.0,9422739.0
2016-01-15,15400,16950,15250,16950,275823,159715.0,9422739.0
2016-01-18,16950,17000,16150,16500,163331,155475.0,9422739.0
2016-01-19,16600,16800,16300,16350,52224,154062.0,9422739.0
2016-01-20,17800,17800,16650,16950,344227,159715.0,9422739.0
2016-01-21,17050,17100,16000,16400,138725,154533.0,9422739.0
2016-01-22,16750,16750,15500,16050,81407,151235.0,9422739.0
2016-01-25,15950,16300,15500,15950,120325,150293.0,9422739.0
2016-01-26,15950,16200,15700,16100,57928,151706.0,9422739.0
2016-01-27,16200,16550,15650,15700,83972,147937.0,9422739.0
2016-01-28,15650,16300,15550,15700,99051,147937.0,9422739.0
2016-01-29,15700,15800,14650,14800,83131,139457.0,9422739.0
2016-02-01,14850,15550,14800,15500,78134,146052.0,9422739.0
2016-02-02,15500,15550,15000,15000,58275,141341.0,9422739.0
2016-02-03,15100,15200,14250,14700,81199,138514.0,9422739.0
2016-02-04,14850,15000,13950,14000,145828,131918.0,9422739.0
2016-02-05,14150,14300,13700,13750,69488,129563.0,9422739.0
2016-02-11,13500,13500,12450,12650,113697,119198.0,9422739.0
2016-02-12,12450,12800,11400,11700,158667,110246.0,9422739.0
2016-02-15,11750,12700,11750,12600,132790,118727.0,9422739.0
2016-02-16,12600,12650,12050,12400,141403,116842.0,9422739.0
2016-02-17,12450,12500,12050,12500,98814,117784.0,9422739.0
2016-02-18,12700,13200,12400,13150,134092,123909.0,9422739.0
2016-02-19,13100,13500,12750,13000,185167,122496.0,9422739.0
2016-02-22,13050,13200,12750,13100,90342,123438.0,9422739.0
2016-02-23,13300,13300,12800,13100,56484,123438.0,9422739.0
2016-02-24,13050,13050,12800,13000,52205,122496.0,9422739.0
2016-02-25,12900,13050,12600,12750,56117,120140.0,9422739.0
2016-02-26,12800,13000,12300,12350,137849,116371.0,9422739.0
2016-02-29,12350,12700,11950,12200,167342,114957.0,9422739.0
2016-03-02,12350,12750,12150,12550,109518,118255.0,9422739.0
2016-03-03,12500,13000,12450,13000,95493,122496.0,9422739.0
2016-03-04,13000,13700,12850,13250,97783,124851.0,9422739.0
2016-03-07,13400,13550,13100,13500,50495,127207.0,9422739.0
2016-03-08,13550,13550,13100,13300,39739,125322.0,9422739.0
2016-03-09,13300,13450,13050,13300,36714,125322.0,9422739.0
2016-03-10,13300,13300,13050,13150,68991,123909.0,9422739.0
2016-03-11,13150,13150,12700,13050,111342,122967.0,9422739.0
2016-03-14,13050,13250,12850,12900,85129,121553.0,9422739.0
2016-03-15,12900,13200,12650,12700,73078,119669.0,9422739.0
2016-03-16,12750,12900,12350,12650,116443,119198.0,9422739.0
2016-03-17,12750,12800,12500,12750,88038,120140.0,9422739.0
2016-03-18,12800,13050,12300,12450,158591,117313.0,9422739.0
2016-03-21,12550,12750,12300,12400,68243,116842.0,9422739.0
2016-03-22,12400,12450,12100,12300,81610,115900.0,9422739.0
2016-03-23,12350,12550,12250,12450,44148,117313.0,9422739.0
2016-03-24,12550,13300,12500,13250,254415,124851.0,9422739.0
2016-03-25,13350,13350,12900,13000,99721,122496.0,9422739.0
2016-03-28,13000,13500,12900,12900,90782,121553.0,9422739.0
2016-03-29,12950,13350,12750,13300,76148,125322.0,9422739.0
2016-03-30,14150,14750,13800,14500,574383,136630.0,9422739.0
2016-03-31,14600,14650,14200,14550,177599,137101.0,9422739.0
2016-04-01,14600,14700,14250,14700,116845,138514.0,9422739.0
2016-04-04,14800,14900,14300,14300,140945,134745.0,9422739.0
2016-04-05,14500,14550,13950,14150,77502,133332.0,9422739.0
2016-04-06,14200,14200,13550,13850,126383,130505.0,9422739.0
2016-04-07,13950,14250,13500,13650,116102,128620.0,9422739.0
2016-04-08,13650,14050,13500,14050,80437,132389.0,9422739.0
2016-04-11,14000,14400,13350,13500,134606,127207.0,9422739.0
2016-04-12,13500,13700,13300,13600,57221,128149.0,9422739.0
2016-04-14,13700,14050,13350,13850,99320,130505.0,9422739.0
2016-04-15,13850,14250,13750,14000,83280,131918.0,9422739.0
2016-04-18,14000,14550,13900,14450,145077,136159.0,9422739.0
2016-04-19,14450,14700,14300,14700,123535,138514.0,9422739.0
2016-04-20,14700,15000,14650,14650,122950,138043.0,9422739.0
2016-04-21,14750,14750,14300,14700,52983,138514.0,9422739.0
2016-04-22,14600,14800,14450,14700,58162,138514.0,9422739.0
2016-04-25,14800,14800,14200,14400,68262,135687.0,9422739.0
2016-04-26,14500,15350,14150,15350,225180,144639.0,9422739.0
2016-04-27,15300,15750,15100,15200,201319,143226.0,9422739.0
2016-04-28,15150,15350,14700,15050,81195,141812.0,9422739.0
2016-04-29,15000,15050,14450,14650,104003,138043.0,9422739.0
2016-05-02,14700,14750,14400,14500,62799,136630.0,9422739.0
2016-05-03,14750,14750,14350,14500,73073,136630.0,9422739.0
2016-05-04,14450,14450,14000,14150,75280,133332.0,9422739.0
2016-05-09,14050,14500,13750,14500,91501,136630.0,9422739.0
2016-05-10,14400,15050,14200,14800,123498,139457.0,9422739.0
2016-05-11,14800,15000,14750,14900,49189,140399.0,9422739.0
2016-05-12,14800,15800,14750,15450,323732,145581.0,9422739.0
2016-05-13,15600,16150,15150,16050,299913,151235.0,9422739.0
2016-05-16,16200,16250,15750,16050,193787,151235.0,9422739.0
2016-05-17,16000,16150,15150,15500,209504,146052.0,9422739.0
2016-05-18,15500,15800,15150,15200,118183,143226.0,9422739.0
2016-05-19,15200,15300,14600,15000,75892,141341.0,9422739.0
2016-05-20,15000,15000,14550,14750,61099,138985.0,9422739.0
2016-05-23,14750,15050,14650,14950,86451,140870.0,9422739.0
2016-05-24,15450,15550,14950,15050,142791,141812.0,9422739.0
2016-05-25,15350,15350,14850,14850,65339,139928.0,9422739.0
2016-05-26,14950,14950,14300,14650,101006,138043.0,9422739.0
2016-05-27,14650,14700,14450,14600,35450,137572.0,9422739.0
2016-05-30,14650,15200,14650,14950,113578,140870.0,9422739.0
2016-05-31,14950,14950,14600,14900,46071,140399.0,9422739.0
2016-06-01,14800,14950,14600,14850,44864,139928.0,9422739.0
2016-06-02,14750,14900,14450,14450,50776,136159.0,9422739.0
2016-06-03,14450,14600,14300,14550,38762,137101.0,9422739.0
2016-06-07,14500,14650,14350,14450,54173,136159.0,9422739.0
2016-06-08,14350,14500,13950,14100,136333,132861.0,9422739.0
2016-06-09,14000,14200,13600,13650,84240,128620.0,9422739.0
2016-06-10,13700,13850,13300,13550,90967,127678.0,9422739.0
2016-06-13,13400,13400,12900,12900,68596,121553.0,9422739.0
2016-06-14,13000,13050,12650,12800,49174,120611.0,9422739.0
2016-06-15,12900,14150,12800,13500,123035,127207.0,9422739.0
2016-06-16,13400,13650,13000,13150,64523,123909.0,9422739.0
2016-06-17,13150,13250,12950,13000,22389,122496.0,9422739.0
2016-06-20,13100,13300,12950,13200,15369,124380.0,9422739.0
2016-06-21,13200,13300,13050,13250,28490,124851.0,9422739.0
2016-06-22,13300,13400,13050,13150,30974,123909.0,9422739.0
2016-06-23,13150,13150,12700,12800,48777,120611.0,9422739.0
2016-06-24,12900,13100,11750,12000,120936,113073.0,9422739.0
2016-06-27,11400,12100,11400,11800,100048,111188.0,9422739.0
2016-06-28,11750,12250,11550,12250,45751,115429.0,9422739.0
2016-06-29,12250,12700,12200,12650,88557,119198.0,9422739.0
2016-06-30,12700,13000,12650,12800,75723,120611.0,9422739.0
2016-07-01,12800,13600,12600,13200,110119,124380.0,9422739.0
2016-07-04,13200,13200,12900,13000,24509,122496.0,9422739.0
2016-07-05,12900,13050,12850,12950,20608,122024.0,9422739.0
2016-07-06,12950,13000,12350,12650,26432,119198.0,9422739.0
2016-07-07,12850,13000,12650,12800,24156,120611.0,9422739.0
2016-07-08,12900,12900,12450,12500,28991,117784.0,9422739.0
2016-07-11,12700,12800,12400,12450,38945,117313.0,9422739.0
2016-07-12,12600,12700,12400,12450,46389,117313.0,9422739.0
2016-07-13,12500,12650,12450,12600,30795,118727.0,9422739.0
2016-07-14,12550,12700,12200,12300,54381,115900.0,9422739.0
2016-07-15,12300,12550,12250,12300,36505,115900.0,9422739.0
2016-07-18,12300,12400,12150,12350,28238,116371.0,9422739.0
2016-07-19,12400,12650,12250,12450,42657,117313.0,9422739.0
2016-07-20,12500,12500,12300,12350,25806,116371.0,9422739.0
2016-07-21,12450,12450,12200,12250,27915,115429.0,9422739.0
2016-07-22,12300,12400,12050,12400,22985,116842.0,9422739.0
2016-07-25,12450,12750,12400,12450,41123,117313.0,9422739.0
2016-07-26,12500,13050,12500,12950,78167,122024.0,9422739.0
2016-07-27,13000,13000,12700,12850,45866,121082.0,9422739.0
2016-07-28,12900,13500,12850,13500,97882,127207.0,9422739.0
2016-07-29,13500,13500,13100,13400,57039,126265.0,9422739.0
2016-08-01,13250,13450,13000,13200,52847,124380.0,9422739.0
2016-08-02,13150,13400,13050,13050,22339,122967.0,9422739.0
2016-08-03,13150,13150,12850,12900,23618,121553.0,9422739.0
2016-08-04,12850,13250,12700,12800,36167,120611.0,9422739.0
2016-08-05,12800,13100,12450,12650,53272,119198.0,9422739.0
2016-08-08,12700,12850,12600,12800,17446,120611.0,9422739.0
2016-08-09,12850,12950,12500,12650,47269,119198.0,9422739.0
2016-08-10,12600,12850,12600,12800,27928,120611.0,9422739.0
2016-08-11,12850,12900,12550,12700,29945,119669.0,9422739.0
2016-08-12,12850,13150,12700,13050,37650,122967.0,9422739.0
2016-08-16,13050,13200,12900,13100,33054,123438.0,9422739.0
2016-08-17,13200,13400,12550,12750,77150,120140.0,9422739.0
2016-08-18,12800,12900,12550,12650,35454,119198.0,9422739.0
2016-08-19,12700,12800,12500,12750,41187,120140.0,9422739.0
2016-08-22,12650,12750,11700,11800,169960,111188.0,9422739.0
2016-08-23,11900,11900,11400,11400,110887,107419.0,9422739.0
2016-08-24,11500,12100,11400,11800,162042,111188.0,9422739.0
2016-08-25,11900,12350,11900,12250,166675,115429.0,9422739.0
2016-08-26,12150,12450,12100,12350,78407,116371.0,9422739.0
2016-08-29,12350,12350,11600,11850,102615,111659.0,9422739.0
2016-08-30,12650,12750,12100,12450,349190,117313.0,9422739.0
2016-08-31,12400,12450,11950,12050,100565,113544.0,9422739.0
2016-09-01,12050,12250,11900,12250,34724,115429.0,9422739.0
2016-09-02,12200,12350,12100,12350,43077,116371.0,9422739.0
2016-09-05,12400,12550,12000,12500,96232,117784.0,9422739.0
2016-09-06,12500,12750,12450,12600,111055,118727.0,9422739.0
2016-09-07,12600,12650,12050,12250,106643,115429.0,9422739.0
2016-09-08,12250,12250,11900,12000,55968,113073.0,9422739.0
2016-09-09,12050,12100,11800,11850,50105,111659.0,9422739.0
2016-09-12,11700,11850,11500,11700,47894,110246.0,9422739.0
2016-09-13,11800,12000,11600,11900,46745,112131.0,9422739.0
2016-09-19,11950,12050,11600,11850,62242,111659.0,9422739.0
2016-09-20,11750,11900,11700,11900,48957,112131.0,9422739.0
2016-09-21,11950,12050,11750,12000,55734,113073.0,9422739.0
2016-09-22,12050,12250,11900,12250,69614,115429.0,9422739.0
2016-09-23,12250,12250,12000,12100,49620,114015.0,9422739.0
2016-09-26,12100,12100,11900,11900,36054,112131.0,9422739.0
2016-09-27,11950,12150,11800,12150,35279,114486.0,9422739.0
2016-09-28,12150,12200,11900,12050,46236,113544.0,9422739.0
2016-09-29,12050,12450,12050,12400,123410,116842.0,9422739.0
2016-09-30,12400,12500,12150,12200,59996,114957.0,9422739.0
2016-10-04,12250,12400,12050,12250,77757,115429.0,9422739.0
2016-10-05,12150,12300,12150,12300,28957,115900.0,9422739.0
2016-10-06,12400,13000,12400,12950,332776,122024.0,9422739.0
2016-10-07,12850,13000,12550,12600,79502,118727.0,9422739.0
2016-10-10,12550,13000,12550,12650,95627,119198.0,9422739.0
2016-10-11,12750,12800,12350,12550,49657,118255.0,9422739.0
2016-10-12,12500,12550,12150,12350,74243,116371.0,9422739.0
2016-10-13,12300,12300,11950,11950,56185,112602.0,9422739.0
2016-10-14,11950,12100,11850,11950,39607,112602.0,9422739.0
2016-10-17,11950,12100,11800,11900,37820,112131.0,9422739.0
2016-10-18,11850,12100,11800,11950,26925,112602.0,9422739.0
2016-10-19,11950,12050,11550,11650,94164,109775.0,9422739.0
2016-10-20,11750,12450,11750,12000,132621,113073.0,9422739.0
2016-10-21,11950,12200,11900,12000,38956,113073.0,9422739.0
2016-10-24,11950,12050,11800,11900,24931,112131.0,9422739.0
2016-10-25,11950,11950,11600,11650,65235,109775.0,9422739.0
2016-10-26,11650,11700,11400,11550,63724,108833.0,9422739.0
2016-10-27,11500,11800,11500,11750,21549,110717.0,9422739.0
2016-10-28,11650,11800,11500,11600,32506,109304.0,9422739.0
2016-10-31,11500,11600,11150,11250,27729,106006.0,9422739.0
2016-11-01,11350,11400,11200,11350,9520,106948.0,9422739.0
2016-11-02,11250,11500,10750,11050,67664,104121.0,9422739.0
2016-11-03,11000,11150,10650,11100,41358,104592.0,9422739.0
2016-11-04,11100,11250,11050,11200,25169,105535.0,9422739.0
2016-11-07,11250,11350,11100,11200,39438,105535.0,9422739.0
2016-11-08,11400,11450,11100,11350,29398,106948.0,9422739.0
2016-11-09,11350,11400,10500,10800,85343,101766.0,9422739.0
2016-11-10,11000,11300,11000,11250,26408,106006.0,9422739.0
2016-11-11,11300,12850,11200,12350,317124,116371.0,9422739.0
2016-11-14,12450,13100,12350,12600,251992,118727.0,9422739.0
2016-11-15,12850,12850,12350,12500,87697,117784.0,9422739.0
2016-11-16,12500,13250,12300,13250,215044,124851.0,9422739.0
2016-11-17,13300,13650,13100,13600,157345,128149.0,9422739.0
2016-11-18,13550,13550,13000,13150,90915,123909.0,9422739.0
2016-11-21,13450,13700,12900,13000,129962,122496.0,9422739.0
2016-11-22,13300,13600,13200,13500,142620,127207.0,9422739.0
2016-11-23,13500,13850,13250,13450,183271,126736.0,9422739.0
2016-11-24,13450,13650,12850,13000,93792,122496.0,9422739.0
2016-11-25,13200,13300,12750,13000,49848,122496.0,9422739.0
2016-11-28,13250,13400,13000,13200,36702,124380.0,9422739.0
2016-11-29,13200,14300,13100,14000,371173,131918.0,9422739.0
2016-11-30,14050,14500,14000,14250,185483,134274.0,9422739.0
2016-12-01,14250,14500,13850,14450,161772,136159.0,9422739.0
2016-12-02,14450,14450,13900,13950,71108,131447.0,9422739.0
2016-12-05,14000,14000,13500,13750,95235,129563.0,9422739.0
2016-12-06,13900,13950,13500,13700,70025,129092.0,9422739.0
2016-12-07,13850,13900,13300,13600,120515,128149.0,9422739.0
2016-12-08,13650,13900,13300,13800,95966,130034.0,9422739.0
2016-12-09,13800,14100,13500,13600,89123,128149.0,9422739.0
2016-12-12,13850,13900,13550,13850,64712,130505.0,9422739.0
2016-12-13,13950,14000,13600,13700,84337,129092.0,9422739.0
2016-12-14,13700,13750,12950,13150,224348,123909.0,9422739.0
2016-12-15,13150,13650,13100,13600,111452,128149.0,9422739.0
2016-12-16,13650,13700,13300,13450,56161,126736.0,9422739.0
2016-12-19,13400,14200,13400,14000,181020,131918.0,9422739.0
2016-12-20,14100,14250,13850,13900,80268,130976.0,9422739.0
2016-12-21,14000,14000,13650,13800,52672,130034.0,9422739.0
2016-12-22,13800,13800,13400,13400,66828,126265.0,9422739.0
2016-12-23,13550,13600,13400,13450,35332,126736.0,9422739.0
2016-12-26,13350,13550,13250,13350,38318,125794.0,9422739.0
2016-12-27,13250,13450,12950,13450,77926,126736.0,9422739.0
2016-12-28,13500,14100,13300,13850,110885,130505.0,9422739.0
2016-12-29,13950,13950,13550,13650,62368,128620.0,9422739.0
2017-01-02,13650,13700,13350,13650,51238,128620.0,9422739.0
2017-01-03,13600,13950,13300,13450,56194,126736.0,9422739.0
2017-01-04,13400,13650,13300,13500,39668,127207.0,9422739.0
2017-01-05,13600,14100,13450,14100,126080,132861.0,9422739.0
2017-01-06,14150,14950,14000,14950,305540,140870.0,9422739.0
2017-01-09,15200,15500,14750,15100,253168,142283.0,9422739.0
2017-01-10,14900,15000,14650,14750,97137,138985.0,9422739.0
2017-01-11,14750,14950,14450,14800,116188,139457.0,9422739.0
2017-01-12,14800,15250,14800,15100,135973,142283.0,9422739.0
2017-01-13,15100,15250,14900,15200,63042,143226.0,9422739.0
2017-01-16,15250,15250,14800,14950,35192,140870.0,9422739.0
2017-01-17,14900,15600,14800,15400,135576,145110.0,9422739.0
2017-01-18,15400,15600,15250,15350,75550,144639.0,9422739.0
2017-01-19,15500,15500,15150,15200,37380,143226.0,9422739.0
2017-01-20,15350,15350,14750,14850,63770,139928.0,9422739.0
2017-01-23,14750,15400,14750,15300,76669,144168.0,9422739.0
2017-01-24,15300,15650,15200,15350,82425,144639.0,9422739.0
2017-01-25,15350,15450,14800,14850,46855,139928.0,9422739.0
2017-01-26,14800,15250,14750,14900,62059,140399.0,9422739.0
2017-01-31,14800,14950,14500,14500,46981,136630.0,9422739.0
2017-02-01,14350,14800,14350,14700,46917,138514.0,9422739.0
2017-02-02,14700,14800,14200,14350,59919,135216.0,9422739.0
2017-02-03,14350,15100,14250,15000,102259,141341.0,9422739.0
2017-02-06,15300,16400,15250,16400,420755,154533.0,9422739.0
2017-02-07,15900,15900,14100,14100,1524851,132861.0,9422739.0
2017-02-08,14100,14350,13650,14100,284594,132861.0,9422739.0
2017-02-09,14050,14400,13900,14200,188656,133803.0,9422739.0
2017-02-10,14400,14600,14150,14200,193942,133803.0,9422739.0
2017-02-13,14350,14450,14000,14100,88115,132861.0,9422739.0
2017-02-14,14100,14150,13650,13750,140660,129563.0,9422739.0
2017-02-15,13750,13950,13700,13900,71167,130976.0,9422739.0
2017-02-16,13950,14000,13450,13450,112755,126736.0,9422739.0
2017-02-17,13350,13800,13350,13700,84808,129092.0,9422739.0
2017-02-20,13650,13800,13500,13550,50452,127678.0,9422739.0
2017-02-21,13550,13700,13450,13500,72720,127207.0,9422739.0
2017-02-22,13650,13950,13500,13800,89313,130034.0,9422739.0
2017-02-23,13850,13900,13650,13700,40793,129092.0,9422739.0
2017-02-24,13700,13800,13350,13400,59666,126265.0,9422739.0
2017-02-27,13400,13500,12950,13150,80036,123909.0,9422739.0
2017-02-28,13100,13200,13000,13100,37389,123438.0,9422739.0
2017-03-02,13100,13250,12700,12850,63582,121082.0,9422739.0
2017-03-03,12750,12750,12150,12450,101359,117313.0,9422739.0
2017-03-06,12500,12600,12250,12600,48692,118727.0,9422739.0
2017-03-07,12450,12900,12450,12800,54958,120611.0,9422739.0
2017-03-08,12800,12900,12550,12550,40891,118255.0,9422739.0
2017-03-09,12700,12750,12450,12650,48050,119198.0,9422739.0
2017-03-10,12500,12650,12150,12600,57070,118727.0,9422739.0
2017-03-13,12550,12750,12550,12600,29985,118727.0,9422739.0
2017-03-14,12550,12650,12300,12400,51329,116842.0,9422739.0
2017-03-15,12350,12750,12050,12600,78852,118727.0,9422739.0
2017-03-16,12550,12750,12450,12750,23442,120140.0,9422739.0
2017-03-17,12750,12850,12600,12750,37232,120140.0,9422739.0
2017-03-20,12800,12800,12400,12400,37847,116842.0,9422739.0
2017-03-21,12500,12500,12050,12250,97657,115429.0,9422739.0
2017-03-22,12100,12250,12050,12050,38575,113544.0,9422739.0
2017-03-23,12100,12150,11900,12000,53931,113073.0,9422739.0
2017-03-24,11950,12350,11950,12300,42862,115900.0,9422739.0
2017-03-27,12300,12400,12100,12300,31926,115900.0,9422739.0
2017-03-28,12300,12350,12150,12350,41598,116371.0,9422739.0
2017-03-29,12350,12600,12350,12600,49212,118727.0,9422739.0
2017-03-30,12600,12800,12550,12700,45314,119669.0,9422739.0
2017-03-31,12650,12650,12350,12550,61886,118255.0,9422739.0
2017-04-03,12500,12650,12300,12550,52573,118255.0,9422739.0
2017-04-04,12550,12800,12550,12650,39844,119198.0,9422739.0
2017-04-05,12650,12750,12400,12550,61823,118255.0,9422739.0
2017-04-06,12500,12600,12300,12400,31536,116842.0,9422739.0
2017-04-07,12450,12650,12350,12450,29716,117313.0,9422739.0
2017-04-10,12450,12450,12050,12100,55447,114015.0,9422739.0
2017-04-11,12050,12300,11600,12000,90179,113073.0,9422739.0
2017-04-12,11950,12300,11800,12150,42952,114486.0,9422739.0
2017-04-13,12150,12500,12050,12400,58193,116842.0,9422739.0
2017-04-14,12300,12450,12200,12250,23253,115429.0,9422739.0
2017-04-17,12300,12500,12200,12400,30154,116842.0,9422739.0
2017-04-18,12400,12600,12350,12450,57800,117313.0,9422739.0
2017-04-19,12450,12550,12300,12400,33988,116842.0,9422739.0
2017-04-20,12450,12500,12250,12400,30009,116842.0,9422739.0
2017-04-21,12400,12450,12300,12400,34200,116842.0,9422739.0
2017-04-24,12400,12450,12350,12350,42296,116371.0,9422739.0
2017-04-25,12400,12500,12350,12350,33686,116371.0,9422739.0
2017-04-26,12450,13200,12300,13200,192827,124380.0,9422739.0
2017-04-27,13200,13200,12800,13000,57663,122496.0,9422739.0
2017-04-28,12950,13100,12650,12750,51073,120140.0,9422739.0
2017-05-02,12700,12900,12550,12700,67348,119669.0,9422739.0
2017-05-04,12700,12900,12650,12850,29735,121082.0,9422739.0
2017-05-08,12900,13150,12850,13150,40000,123909.0,9422739.0
2017-05-10,13100,13400,13050,13300,71903,125322.0,9422739.0
2017-05-11,13400,13750,13250,13650,97273,128620.0,9422739.0
2017-05-12,13800,13850,13450,13550,53623,127678.0,9422739.0
